id,case_master_id,act_id,section_id,act_order_id,section_order_id
2400,1286,DOWRY_ACT,3,1,1
2401,1287,NDPS,20,1,1
2402,1287,NDPS,15,1,2
2403,1287,NDPS,21,1,3
2404,1288,DOWRY_ACT,3,1,1
2405,1288,DOWRY_ACT,4,1,2
2406,1289,IPC,506,1,1
2407,1290,POCSO,4,1,1
2408,1291,NDPS,20,1,1
2409,1291,NDPS,22,1,2
2410,1292,POCSO,4,1,1
2411,1293,DOWRY_ACT,4,1,1
2412,1293,DOWRY_ACT,3,1,2
2413,1294,EXCISE_ACT,34,1,1
2414,1295,BNS,303,1,1
2415,1296,BNS,115,1,1
2416,1296,BNS,309,1,2
2417,1296,BNS,103,1,3
2418,1297,EXCISE_ACT,34,1,1
2419,1298,NDPS,20,1,1
2420,1298,NDPS,15,1,2
2421,1299,ARMS_ACT,27,1,1
2422,1299,ARMS_ACT,25,1,2
2423,1300,POCSO,8,1,1
2424,1300,POCSO,4,1,2
2425,1300,POCSO,12,1,3
2426,1301,MV_ACT,185,1,1
2427,1301,MV_ACT,184,1,2
2428,1302,BNS,303,1,1
2429,1302,BNS,309,1,2
2430,1302,BNS,115,1,3
2431,1303,BNS,309,1,1
2432,1303,BNS,318,1,2
2433,1304,EXCISE_ACT,34,1,1
2434,1304,EXCISE_ACT,32,1,2
2435,1305,EXCISE_ACT,32,1,1
2436,1305,EXCISE_ACT,34,1,2
2437,1306,POCSO,8,1,1
2438,1306,POCSO,12,1,2
2439,1307,POCSO,12,1,1
2440,1308,ARMS_ACT,25,1,1
2441,1308,ARMS_ACT,27,1,2
2442,1309,MV_ACT,185,1,1
2443,1309,MV_ACT,184,1,2
2444,1310,MV_ACT,185,1,1
2445,1310,MV_ACT,184,1,2
2446,1311,EXCISE_ACT,32,1,1
2447,1312,IPC,380,1,1
2448,1312,IPC,324,1,2
2449,1313,MV_ACT,185,1,1
2450,1313,MV_ACT,184,1,2
2451,1314,IT_ACT,66C,1,1
2452,1314,IT_ACT,66D,1,2
2453,1314,IT_ACT,67,1,3
2454,1315,POCSO,8,1,1
2455,1315,POCSO,12,1,2
2456,1315,POCSO,4,1,3
2457,1316,ARMS_ACT,27,1,1
2458,1317,MV_ACT,185,1,1
2459,1317,MV_ACT,184,1,2
2460,1318,BNS,303,1,1
2461,1319,IPC,380,1,1
2462,1319,IPC,406,1,2
2463,1320,EXCISE_ACT,32,1,1
2464,1321,DOWRY_ACT,4,1,1
2465,1321,DOWRY_ACT,3,1,2
2466,1322,MV_ACT,185,1,1
2467,1322,MV_ACT,184,1,2
2468,1323,BNS,303,1,1
2469,1323,BNS,103,1,2
2470,1324,DOWRY_ACT,4,1,1
2471,1325,DOWRY_ACT,3,1,1
2472,1325,DOWRY_ACT,4,1,2
2473,1326,IT_ACT,66,1,1
2474,1326,IT_ACT,66D,1,2
2475,1327,IT_ACT,66D,1,1
2476,1328,ARMS_ACT,25,1,1
2477,1329,NDPS,20,1,1
2478,1330,DOWRY_ACT,4,1,1
2479,1330,DOWRY_ACT,3,1,2
2480,1331,POCSO,4,1,1
2481,1331,POCSO,8,1,2
2482,1332,IPC,506,1,1
2483,1333,IT_ACT,66,1,1
2484,1333,IT_ACT,67,1,2
2485,1333,IT_ACT,66D,1,3
2486,1334,NDPS,20,1,1
2487,1335,NDPS,20,1,1
2488,1335,NDPS,22,1,2
2489,1336,POCSO,4,1,1
2490,1336,POCSO,12,1,2
2491,1337,NDPS,22,1,1
2492,1337,NDPS,20,1,2
2493,1337,NDPS,15,1,3
2494,1338,ARMS_ACT,25,1,1
2495,1338,ARMS_ACT,27,1,2
2496,1339,IPC,324,1,1
2497,1339,IPC,376,1,2
2498,1340,MV_ACT,185,1,1
2499,1340,MV_ACT,184,1,2
2500,1341,NDPS,21,1,1
2501,1341,NDPS,15,1,2
2502,1342,NDPS,21,1,1
2503,1343,ARMS_ACT,25,1,1
2504,1343,ARMS_ACT,27,1,2
2505,1344,MV_ACT,184,1,1
2506,1344,MV_ACT,185,1,2
2507,1345,MV_ACT,184,1,1
2508,1346,NDPS,22,1,1
2509,1347,IT_ACT,66,1,1
2510,1347,IT_ACT,66D,1,2
2511,1348,EXCISE_ACT,32,1,1
2512,1348,EXCISE_ACT,34,1,2
2513,1349,IT_ACT,66C,1,1
2514,1349,IT_ACT,66,1,2
2515,1350,IT_ACT,66C,1,1
2516,1351,ARMS_ACT,27,1,1
2517,1351,ARMS_ACT,25,1,2
2518,1352,IPC,498A,1,1
2519,1353,NDPS,20,1,1
2520,1353,NDPS,21,1,2
2521,1353,NDPS,22,1,3
2522,1354,BNS,309,1,1
2523,1355,ARMS_ACT,25,1,1
2524,1355,ARMS_ACT,27,1,2
2525,1356,EXCISE_ACT,32,1,1
2526,1357,NDPS,20,1,1
2527,1358,IT_ACT,66C,1,1
2528,1358,IT_ACT,67,1,2
2529,1359,DOWRY_ACT,3,1,1
2530,1360,BNS,318,1,1
2531,1360,BNS,303,1,2
2532,1360,BNS,103,1,3
2533,1361,MV_ACT,185,1,1
2534,1361,MV_ACT,184,1,2
2535,1362,EXCISE_ACT,34,1,1
2536,1362,EXCISE_ACT,32,1,2
2537,1363,IPC,363,1,1
2538,1363,IPC,392,1,2
2539,1364,NDPS,15,1,1
2540,1364,NDPS,20,1,2
2541,1364,NDPS,21,1,3
2542,1365,DOWRY_ACT,4,1,1
2543,1365,DOWRY_ACT,3,1,2
2544,1366,MV_ACT,184,1,1
2545,1367,IPC,395,1,1
2546,1367,IPC,307,1,2
2547,1367,IPC,406,1,3
2548,1368,ARMS_ACT,25,1,1
2549,1369,NDPS,15,1,1
2550,1369,NDPS,21,1,2
2551,1370,EXCISE_ACT,34,1,1
2552,1370,EXCISE_ACT,32,1,2
2553,1371,EXCISE_ACT,34,1,1
2554,1371,EXCISE_ACT,32,1,2
2555,1372,DOWRY_ACT,3,1,1
2556,1373,DOWRY_ACT,4,1,1
2557,1373,DOWRY_ACT,3,1,2
2558,1374,MV_ACT,184,1,1
2559,1374,MV_ACT,185,1,2
2560,1375,ARMS_ACT,25,1,1
2561,1376,MV_ACT,185,1,1
2562,1376,MV_ACT,184,1,2
2563,1377,DOWRY_ACT,4,1,1
2564,1377,DOWRY_ACT,3,1,2
2565,1378,POCSO,8,1,1
2566,1379,IT_ACT,66,1,1
2567,1379,IT_ACT,66C,1,2
2568,1380,ARMS_ACT,25,1,1
2569,1380,ARMS_ACT,27,1,2
2570,1381,IT_ACT,66,1,1
2571,1382,ARMS_ACT,25,1,1
2572,1382,ARMS_ACT,27,1,2
2573,1383,IT_ACT,66D,1,1
2574,1383,IT_ACT,66,1,2
2575,1384,BNS,115,1,1
2576,1384,BNS,103,1,2
2577,1384,BNS,318,1,3
2578,1385,IPC,506,1,1
2579,1385,IPC,447,1,2
2580,1385,IPC,376,1,3
2581,1386,BNS,303,1,1
2582,1387,IT_ACT,66,1,1
2583,1388,NDPS,22,1,1
2584,1388,NDPS,20,1,2
2585,1388,NDPS,15,1,3
2586,1389,DOWRY_ACT,4,1,1
2587,1389,DOWRY_ACT,3,1,2
2588,1390,MV_ACT,185,1,1
2589,1390,MV_ACT,184,1,2
2590,1391,BNS,309,1,1
2591,1391,BNS,303,1,2
2592,1391,BNS,318,1,3
2593,1392,EXCISE_ACT,32,1,1
2594,1393,POCSO,12,1,1
2595,1394,IPC,506,1,1
2596,1394,IPC,498A,1,2
2597,1395,DOWRY_ACT,3,1,1
2598,1396,IT_ACT,66C,1,1
2599,1396,IT_ACT,66D,1,2
2600,1397,IPC,380,1,1
2601,1397,IPC,420,1,2
2602,1397,IPC,406,1,3
2603,1398,ARMS_ACT,27,1,1
2604,1398,ARMS_ACT,25,1,2
2605,1399,DOWRY_ACT,4,1,1
2606,1400,IT_ACT,66D,1,1
2607,1401,IPC,302,1,1
2608,1401,IPC,447,1,2
2609,1401,IPC,376,1,3
2610,1402,BNS,115,1,1
2611,1402,BNS,303,1,2
2612,1403,POCSO,12,1,1
2613,1403,POCSO,4,1,2
2614,1403,POCSO,8,1,3
2615,1404,BNS,103,1,1
2616,1404,BNS,303,1,2
2617,1405,EXCISE_ACT,32,1,1
2618,1405,EXCISE_ACT,34,1,2
2619,1406,ARMS_ACT,25,1,1
2620,1407,NDPS,22,1,1
2621,1408,IPC,363,1,1
2622,1409,IPC,363,1,1
2623,1409,IPC,324,1,2
2624,1409,IPC,323,1,3
2625,1410,BNS,303,1,1
2626,1410,BNS,318,1,2
2627,1411,DOWRY_ACT,3,1,1
2628,1411,DOWRY_ACT,4,1,2
2629,1412,EXCISE_ACT,34,1,1
2630,1413,DOWRY_ACT,3,1,1
2631,1413,DOWRY_ACT,4,1,2
2632,1414,NDPS,21,1,1
2633,1415,IPC,376,1,1
2634,1415,IPC,302,1,2
2635,1415,IPC,406,1,3
2636,1416,EXCISE_ACT,32,1,1
2637,1417,IT_ACT,66,1,1
2638,1418,DOWRY_ACT,4,1,1
2639,1418,DOWRY_ACT,3,1,2
2640,1419,IT_ACT,66C,1,1
2641,1419,IT_ACT,66,1,2
2642,1420,BNS,309,1,1
2643,1420,BNS,318,1,2
2644,1420,BNS,103,1,3
2645,1421,ARMS_ACT,27,1,1
2646,1421,ARMS_ACT,25,1,2
2647,1422,ARMS_ACT,27,1,1
2648,1422,ARMS_ACT,25,1,2
2649,1423,MV_ACT,184,1,1
2650,1423,MV_ACT,185,1,2
2651,1424,NDPS,15,1,1
2652,1424,NDPS,21,1,2
2653,1425,IT_ACT,66,1,1
2654,1425,IT_ACT,67,1,2
2655,1425,IT_ACT,66D,1,3
2656,1426,BNS,115,1,1
2657,1426,BNS,303,1,2
2658,1427,MV_ACT,184,1,1
2659,1427,MV_ACT,185,1,2
2660,1428,POCSO,8,1,1
2661,1428,POCSO,4,1,2
2662,1428,POCSO,12,1,3
2663,1429,NDPS,20,1,1
2664,1429,NDPS,21,1,2
2665,1430,ARMS_ACT,27,1,1
2666,1430,ARMS_ACT,25,1,2
2667,1431,BNS,318,1,1
2668,1431,BNS,103,1,2
2669,1431,BNS,115,1,3
2670,1432,MV_ACT,185,1,1
2671,1433,NDPS,15,1,1
2672,1433,NDPS,22,1,2
2673,1433,NDPS,20,1,3
2674,1434,EXCISE_ACT,34,1,1
2675,1434,EXCISE_ACT,32,1,2
2676,1435,MV_ACT,184,1,1
2677,1436,POCSO,4,1,1
2678,1437,IT_ACT,67,1,1
2679,1438,BNS,303,1,1
2680,1438,BNS,309,1,2
2681,1438,BNS,318,1,3
2682,1439,DOWRY_ACT,3,1,1
2683,1439,DOWRY_ACT,4,1,2
2684,1440,MV_ACT,184,1,1
2685,1440,MV_ACT,185,1,2
2686,1441,POCSO,8,1,1
2687,1442,MV_ACT,185,1,1
2688,1442,MV_ACT,184,1,2
2689,1443,DOWRY_ACT,3,1,1
2690,1443,DOWRY_ACT,4,1,2
2691,1444,ARMS_ACT,27,1,1
2692,1444,ARMS_ACT,25,1,2
2693,1445,IPC,302,1,1
2694,1445,IPC,379,1,2
2695,1445,IPC,420,1,3
2696,1446,EXCISE_ACT,32,1,1
2697,1446,EXCISE_ACT,34,1,2
2698,1447,POCSO,12,1,1
2699,1448,NDPS,22,1,1
2700,1448,NDPS,20,1,2
2701,1448,NDPS,15,1,3
2702,1449,DOWRY_ACT,3,1,1
2703,1449,DOWRY_ACT,4,1,2
2704,1450,BNS,115,1,1
2705,1451,DOWRY_ACT,3,1,1
2706,1452,MV_ACT,184,1,1
2707,1452,MV_ACT,185,1,2
2708,1453,POCSO,12,1,1
2709,1453,POCSO,4,1,2
2710,1453,POCSO,8,1,3
2711,1454,IPC,307,1,1
2712,1454,IPC,376,1,2
2713,1455,ARMS_ACT,25,1,1
2714,1455,ARMS_ACT,27,1,2
2715,1456,MV_ACT,185,1,1
2716,1456,MV_ACT,184,1,2
2717,1457,DOWRY_ACT,4,1,1
2718,1458,EXCISE_ACT,32,1,1
2719,1458,EXCISE_ACT,34,1,2
2720,1459,NDPS,20,1,1
2721,1460,DOWRY_ACT,4,1,1
2722,1460,DOWRY_ACT,3,1,2
2723,1461,IPC,376,1,1
2724,1462,IT_ACT,66D,1,1
2725,1462,IT_ACT,66,1,2
2726,1463,EXCISE_ACT,32,1,1
2727,1463,EXCISE_ACT,34,1,2
2728,1464,MV_ACT,185,1,1
2729,1465,POCSO,12,1,1
2730,1465,POCSO,4,1,2
2731,1465,POCSO,8,1,3
2732,1466,POCSO,8,1,1
2733,1466,POCSO,4,1,2
2734,1466,POCSO,12,1,3
2735,1467,ARMS_ACT,25,1,1
2736,1468,MV_ACT,185,1,1
2737,1468,MV_ACT,184,1,2
2738,1469,NDPS,21,1,1
2739,1470,IPC,363,1,1
2740,1470,IPC,498A,1,2
2741,1470,IPC,420,1,3
2742,1471,IT_ACT,66,1,1
2743,1471,IT_ACT,67,1,2
2744,1471,IT_ACT,66D,1,3
2745,1472,IPC,392,1,1
2746,1472,IPC,379,1,2
2747,1472,IPC,380,1,3
2748,1473,IT_ACT,67,1,1
2749,1474,DOWRY_ACT,3,1,1
2750,1474,DOWRY_ACT,4,1,2
2751,1475,EXCISE_ACT,34,1,1
2752,1475,EXCISE_ACT,32,1,2
2753,1476,ARMS_ACT,27,1,1
2754,1477,EXCISE_ACT,34,1,1
2755,1477,EXCISE_ACT,32,1,2
2756,1478,DOWRY_ACT,3,1,1
2757,1479,MV_ACT,185,1,1
2758,1479,MV_ACT,184,1,2
2759,1480,IT_ACT,67,1,1
2760,1480,IT_ACT,66C,1,2
2761,1480,IT_ACT,66D,1,3
2762,1481,MV_ACT,185,1,1
2763,1481,MV_ACT,184,1,2
2764,1482,MV_ACT,184,1,1
2765,1482,MV_ACT,185,1,2
2766,1483,IT_ACT,66D,1,1
2767,1483,IT_ACT,66,1,2
2768,1483,IT_ACT,67,1,3
2769,1484,BNS,115,1,1
2770,1485,ARMS_ACT,27,1,1
2771,1485,ARMS_ACT,25,1,2
2772,1486,IT_ACT,66,1,1
2773,1487,EXCISE_ACT,32,1,1
2774,1488,IT_ACT,66,1,1
2775,1488,IT_ACT,66D,1,2
2776,1488,IT_ACT,66C,1,3
2777,1489,MV_ACT,185,1,1
2778,1489,MV_ACT,184,1,2
2779,1490,BNS,303,1,1
2780,1490,BNS,309,1,2
2781,1491,BNS,115,1,1
2782,1491,BNS,303,1,2
2783,1492,NDPS,15,1,1
2784,1492,NDPS,21,1,2
2785,1493,POCSO,4,1,1
2786,1493,POCSO,8,1,2
2787,1493,POCSO,12,1,3
2788,1494,IPC,363,1,1
2789,1494,IPC,354,1,2
2790,1495,EXCISE_ACT,32,1,1
2791,1495,EXCISE_ACT,34,1,2
2792,1496,BNS,303,1,1
2793,1496,BNS,309,1,2
2794,1496,BNS,103,1,3
2795,1497,IT_ACT,66C,1,1
2796,1498,DOWRY_ACT,4,1,1
2797,1498,DOWRY_ACT,3,1,2
2798,1499,IT_ACT,66,1,1
2799,1499,IT_ACT,67,1,2
2800,1499,IT_ACT,66C,1,3
2801,1500,NDPS,22,1,1
