UnitTypeID,UnitTypeName,CityDistState,Hierarchy,Active
91912,UnitType_91912,State,7,False
91913,UnitType_91913,City,2,True
91914,UnitType_91914,State,8,True
91915,UnitType_91915,City,6,True
91916,UnitType_91916,City,6,True
91917,UnitType_91917,State,6,True
91918,UnitType_91918,City,3,True
91919,UnitType_91919,State,6,True
91920,UnitType_91920,City,5,True
91921,UnitType_91921,District,1,True
91922,UnitType_91922,State,7,True
91923,UnitType_91923,City,7,True
91924,UnitType_91924,District,7,True
91925,UnitType_91925,City,4,True
91926,UnitType_91926,City,6,True
91927,UnitType_91927,District,8,True
91928,UnitType_91928,State,8,False
91929,UnitType_91929,State,5,True
91930,UnitType_91930,City,8,True
91931,UnitType_91931,City,8,True
91932,UnitType_91932,State,1,True
91933,UnitType_91933,City,8,True
91934,UnitType_91934,City,1,True
91935,UnitType_91935,District,2,True
91936,UnitType_91936,State,9,True
91937,UnitType_91937,State,3,True
91938,UnitType_91938,District,9,True
91939,UnitType_91939,State,6,True
91940,UnitType_91940,City,2,True
91941,UnitType_91941,District,4,True
91942,UnitType_91942,State,9,True
91943,UnitType_91943,District,5,True
91944,UnitType_91944,State,9,True
91945,UnitType_91945,District,7,True
91946,UnitType_91946,District,1,True
91947,UnitType_91947,State,5,True
91948,UnitType_91948,District,3,True
91949,UnitType_91949,District,6,True
91950,UnitType_91950,State,3,True
91951,UnitType_91951,District,5,False
91952,UnitType_91952,City,1,True
91953,UnitType_91953,District,2,True
91954,UnitType_91954,City,1,True
91955,UnitType_91955,State,5,True
91956,UnitType_91956,District,7,True
91957,UnitType_91957,District,9,True
91958,UnitType_91958,City,8,True
91959,UnitType_91959,District,5,True
91960,UnitType_91960,City,5,True
91961,UnitType_91961,City,1,True
91962,UnitType_91962,City,7,True
91963,UnitType_91963,City,1,True
91964,UnitType_91964,City,9,True
91965,UnitType_91965,City,9,True
91966,UnitType_91966,State,7,True
91967,UnitType_91967,District,1,True
91968,UnitType_91968,City,8,True
91969,UnitType_91969,District,3,True
91970,UnitType_91970,District,7,True
91971,UnitType_91971,State,9,True
91972,UnitType_91972,District,2,True
91973,UnitType_91973,State,4,True
91974,UnitType_91974,District,7,True
91975,UnitType_91975,State,9,True
91976,UnitType_91976,District,8,True
91977,UnitType_91977,District,9,True
91978,UnitType_91978,State,2,True
91979,UnitType_91979,State,6,True
91980,UnitType_91980,State,2,True
91981,UnitType_91981,City,6,True
91982,UnitType_91982,City,7,True
91983,UnitType_91983,City,7,True
91984,UnitType_91984,City,2,True
91985,UnitType_91985,State,2,True
91986,UnitType_91986,City,2,True
91987,UnitType_91987,State,9,True
91988,UnitType_91988,District,4,True
91989,UnitType_91989,District,3,False
91990,UnitType_91990,District,7,True
91991,UnitType_91991,State,3,True
91992,UnitType_91992,District,8,True
91993,UnitType_91993,District,9,True
91994,UnitType_91994,District,3,True
91995,UnitType_91995,City,5,True
91996,UnitType_91996,City,8,True
91997,UnitType_91997,State,6,False
91998,UnitType_91998,District,9,True
91999,UnitType_91999,City,6,False
92000,UnitType_92000,City,9,False
92001,UnitType_92001,State,5,True
92002,UnitType_92002,District,3,True
92003,UnitType_92003,State,8,True
92004,UnitType_92004,City,8,False
92005,UnitType_92005,State,1,True
92006,UnitType_92006,District,2,True
92007,UnitType_92007,City,2,True
92008,UnitType_92008,City,3,True
92009,UnitType_92009,City,6,True
92010,UnitType_92010,State,4,True
92011,UnitType_92011,State,7,True
92012,UnitType_92012,State,8,False
92013,UnitType_92013,City,9,True
92014,UnitType_92014,State,3,True
92015,UnitType_92015,State,8,True
92016,UnitType_92016,District,6,True
92017,UnitType_92017,City,1,True
92018,UnitType_92018,District,6,True
92019,UnitType_92019,City,2,True
92020,UnitType_92020,City,2,True
92021,UnitType_92021,District,6,True
92022,UnitType_92022,City,8,True
92023,UnitType_92023,City,9,True
92024,UnitType_92024,District,1,True
92025,UnitType_92025,District,9,True
92026,UnitType_92026,State,2,True
92027,UnitType_92027,State,8,True
92028,UnitType_92028,City,5,True
92029,UnitType_92029,District,4,True
92030,UnitType_92030,City,1,True
92031,UnitType_92031,City,5,True
92032,UnitType_92032,City,1,True
92033,UnitType_92033,City,4,True
92034,UnitType_92034,State,9,True
92035,UnitType_92035,City,6,True
92036,UnitType_92036,District,5,True
92037,UnitType_92037,State,5,True
92038,UnitType_92038,District,7,True
92039,UnitType_92039,City,4,True
92040,UnitType_92040,City,1,True
92041,UnitType_92041,State,2,True
92042,UnitType_92042,State,2,True
92043,UnitType_92043,State,2,True
92044,UnitType_92044,State,1,True
92045,UnitType_92045,State,3,True
92046,UnitType_92046,City,1,True
92047,UnitType_92047,State,2,True
92048,UnitType_92048,State,4,True
92049,UnitType_92049,City,8,True
92050,UnitType_92050,District,4,True
92051,UnitType_92051,City,8,True
92052,UnitType_92052,District,4,True
92053,UnitType_92053,District,5,True
92054,UnitType_92054,State,6,True
92055,UnitType_92055,City,8,True
92056,UnitType_92056,State,9,True
92057,UnitType_92057,State,2,True
92058,UnitType_92058,City,5,True
92059,UnitType_92059,District,5,True
92060,UnitType_92060,State,9,True
92061,UnitType_92061,District,4,True
92062,UnitType_92062,City,9,True
92063,UnitType_92063,District,5,True
92064,UnitType_92064,City,8,True
92065,UnitType_92065,State,8,True
92066,UnitType_92066,District,4,True
92067,UnitType_92067,State,6,True
92068,UnitType_92068,District,1,True
92069,UnitType_92069,District,5,True
92070,UnitType_92070,District,9,True
92071,UnitType_92071,State,8,True
92072,UnitType_92072,State,3,True
92073,UnitType_92073,City,8,True
92074,UnitType_92074,District,2,True
92075,UnitType_92075,District,1,True
92076,UnitType_92076,City,1,True
92077,UnitType_92077,City,1,True
92078,UnitType_92078,District,8,True
92079,UnitType_92079,State,9,True
92080,UnitType_92080,State,2,True
92081,UnitType_92081,City,4,True
92082,UnitType_92082,State,7,True
92083,UnitType_92083,State,7,True
92084,UnitType_92084,State,4,True
92085,UnitType_92085,State,8,True
92086,UnitType_92086,District,2,True
92087,UnitType_92087,State,6,True
92088,UnitType_92088,State,8,True
92089,UnitType_92089,State,3,True
92090,UnitType_92090,State,3,True
92091,UnitType_92091,State,7,True
92092,UnitType_92092,District,6,True
92093,UnitType_92093,District,4,True
92094,UnitType_92094,City,7,True
92095,UnitType_92095,City,8,True
92096,UnitType_92096,City,9,True
92097,UnitType_92097,District,4,True
92098,UnitType_92098,City,5,True
92099,UnitType_92099,City,6,True
92100,UnitType_92100,City,4,True
92101,UnitType_92101,District,5,True
92102,UnitType_92102,State,1,True
92103,UnitType_92103,City,5,True
92104,UnitType_92104,District,5,True
92105,UnitType_92105,State,4,False
92106,UnitType_92106,District,4,True
92107,UnitType_92107,City,1,True
92108,UnitType_92108,State,1,False
92109,UnitType_92109,District,9,True
92110,UnitType_92110,State,3,True
92111,UnitType_92111,City,1,True
92112,UnitType_92112,District,3,True
92113,UnitType_92113,District,9,True
92114,UnitType_92114,State,9,True
92115,UnitType_92115,City,4,True
92116,UnitType_92116,District,4,True
92117,UnitType_92117,District,7,True
92118,UnitType_92118,State,7,True
92119,UnitType_92119,State,1,True
92120,UnitType_92120,State,8,True
92121,UnitType_92121,District,5,True
92122,UnitType_92122,City,1,True
92123,UnitType_92123,City,2,True
92124,UnitType_92124,City,3,True
92125,UnitType_92125,State,9,True
92126,UnitType_92126,City,1,True
92127,UnitType_92127,City,7,True
92128,UnitType_92128,District,3,True
92129,UnitType_92129,State,5,True
92130,UnitType_92130,City,2,True
92131,UnitType_92131,State,7,True
92132,UnitType_92132,City,2,True
92133,UnitType_92133,State,6,True
92134,UnitType_92134,State,6,True
92135,UnitType_92135,State,8,True
92136,UnitType_92136,District,5,True
92137,UnitType_92137,State,7,True
92138,UnitType_92138,District,6,True
92139,UnitType_92139,State,3,True
92140,UnitType_92140,District,5,True
92141,UnitType_92141,District,3,True
92142,UnitType_92142,District,5,True
92143,UnitType_92143,City,3,True
92144,UnitType_92144,District,6,True
92145,UnitType_92145,District,8,True
92146,UnitType_92146,State,2,True
92147,UnitType_92147,District,2,True
92148,UnitType_92148,District,3,True
92149,UnitType_92149,City,9,True
92150,UnitType_92150,State,2,True
92151,UnitType_92151,City,9,True
92152,UnitType_92152,District,8,True
92153,UnitType_92153,District,3,False
92154,UnitType_92154,District,7,True
92155,UnitType_92155,District,1,True
92156,UnitType_92156,City,6,True
92157,UnitType_92157,District,5,True
92158,UnitType_92158,District,1,True
92159,UnitType_92159,District,2,True
92160,UnitType_92160,State,8,True
92161,UnitType_92161,City,9,True
92162,UnitType_92162,District,7,True
92163,UnitType_92163,City,1,True
92164,UnitType_92164,State,7,False
92165,UnitType_92165,State,5,True
92166,UnitType_92166,City,2,True
92167,UnitType_92167,City,2,True
92168,UnitType_92168,District,8,True
92169,UnitType_92169,City,8,True
92170,UnitType_92170,District,2,True
92171,UnitType_92171,City,3,True
92172,UnitType_92172,District,2,True
92173,UnitType_92173,City,5,True
92174,UnitType_92174,District,7,True
92175,UnitType_92175,City,1,True
92176,UnitType_92176,State,5,True
92177,UnitType_92177,State,8,True
92178,UnitType_92178,City,2,True
92179,UnitType_92179,State,2,True
92180,UnitType_92180,City,4,True
92181,UnitType_92181,State,9,True
92182,UnitType_92182,State,5,True
92183,UnitType_92183,City,6,False
92184,UnitType_92184,District,5,True
92185,UnitType_92185,City,4,True
92186,UnitType_92186,State,1,True
92187,UnitType_92187,District,6,True
92188,UnitType_92188,District,1,True
92189,UnitType_92189,City,4,True
92190,UnitType_92190,State,7,True
92191,UnitType_92191,District,9,True
92192,UnitType_92192,District,4,True
92193,UnitType_92193,City,3,True
92194,UnitType_92194,City,8,True
92195,UnitType_92195,State,5,True
92196,UnitType_92196,City,5,True
92197,UnitType_92197,City,1,True
92198,UnitType_92198,District,6,True
92199,UnitType_92199,District,2,True
92200,UnitType_92200,District,5,True
92201,UnitType_92201,City,8,True
92202,UnitType_92202,District,6,True
92203,UnitType_92203,District,8,True
92204,UnitType_92204,State,4,True
92205,UnitType_92205,State,2,True
92206,UnitType_92206,District,2,True
92207,UnitType_92207,District,5,True
92208,UnitType_92208,City,7,True
92209,UnitType_92209,City,9,True
92210,UnitType_92210,State,8,True
92211,UnitType_92211,State,1,True
92212,UnitType_92212,District,4,True
92213,UnitType_92213,State,9,True
92214,UnitType_92214,District,5,True
92215,UnitType_92215,District,6,True
92216,UnitType_92216,City,6,True
92217,UnitType_92217,State,7,True
92218,UnitType_92218,District,7,True
92219,UnitType_92219,City,9,True
92220,UnitType_92220,State,7,True
92221,UnitType_92221,District,8,True
92222,UnitType_92222,District,8,True
92223,UnitType_92223,City,2,True
92224,UnitType_92224,District,2,True
92225,UnitType_92225,State,7,True
92226,UnitType_92226,State,6,True
92227,UnitType_92227,State,3,True
92228,UnitType_92228,District,5,True
92229,UnitType_92229,City,6,True
92230,UnitType_92230,City,9,True
92231,UnitType_92231,District,9,True
92232,UnitType_92232,State,5,True
92233,UnitType_92233,District,9,True
92234,UnitType_92234,City,6,True
92235,UnitType_92235,State,6,True
92236,UnitType_92236,City,3,True
92237,UnitType_92237,City,1,True
92238,UnitType_92238,State,6,True
92239,UnitType_92239,State,1,True
92240,UnitType_92240,City,3,True
92241,UnitType_92241,State,1,True
92242,UnitType_92242,District,9,True
92243,UnitType_92243,City,4,True
92244,UnitType_92244,District,2,True
92245,UnitType_92245,District,8,True
92246,UnitType_92246,District,6,True
92247,UnitType_92247,District,6,True
92248,UnitType_92248,District,2,True
92249,UnitType_92249,City,1,True
92250,UnitType_92250,State,1,True
92251,UnitType_92251,State,1,True
92252,UnitType_92252,State,9,True
92253,UnitType_92253,City,5,True
92254,UnitType_92254,City,5,True
92255,UnitType_92255,District,3,True
92256,UnitType_92256,City,4,True
92257,UnitType_92257,City,3,True
92258,UnitType_92258,District,5,True
92259,UnitType_92259,District,9,False
92260,UnitType_92260,District,7,True
92261,UnitType_92261,State,4,True
92262,UnitType_92262,District,1,True
92263,UnitType_92263,State,4,True
92264,UnitType_92264,State,7,True
92265,UnitType_92265,City,7,True
92266,UnitType_92266,State,4,True
92267,UnitType_92267,State,4,True
92268,UnitType_92268,State,8,True
92269,UnitType_92269,District,9,True
92270,UnitType_92270,City,2,False
92271,UnitType_92271,State,2,True
92272,UnitType_92272,State,3,True
92273,UnitType_92273,City,8,True
92274,UnitType_92274,State,1,True
92275,UnitType_92275,State,7,True
92276,UnitType_92276,District,2,True
92277,UnitType_92277,District,6,True
92278,UnitType_92278,State,7,True
92279,UnitType_92279,City,5,True
92280,UnitType_92280,City,4,True
92281,UnitType_92281,City,3,True
92282,UnitType_92282,City,8,True
92283,UnitType_92283,State,9,True
92284,UnitType_92284,City,3,True
92285,UnitType_92285,District,5,True
92286,UnitType_92286,District,3,True
92287,UnitType_92287,State,2,True
92288,UnitType_92288,City,5,True
92289,UnitType_92289,City,9,True
92290,UnitType_92290,City,4,True
92291,UnitType_92291,City,2,True
92292,UnitType_92292,State,4,True
92293,UnitType_92293,State,5,True
92294,UnitType_92294,State,4,True
92295,UnitType_92295,District,5,True
92296,UnitType_92296,District,8,True
92297,UnitType_92297,City,2,True
92298,UnitType_92298,City,5,True
92299,UnitType_92299,District,8,True
92300,UnitType_92300,State,3,False
92301,UnitType_92301,State,5,True
92302,UnitType_92302,City,9,True
92303,UnitType_92303,City,7,False
92304,UnitType_92304,District,2,True
92305,UnitType_92305,City,3,True
92306,UnitType_92306,District,4,True
92307,UnitType_92307,City,6,True
92308,UnitType_92308,District,9,True
92309,UnitType_92309,State,3,True
92310,UnitType_92310,City,7,True
92311,UnitType_92311,District,5,True
92312,UnitType_92312,District,2,True
92313,UnitType_92313,State,8,True
92314,UnitType_92314,District,2,True
92315,UnitType_92315,City,9,True
92316,UnitType_92316,City,8,True
92317,UnitType_92317,City,2,False
92318,UnitType_92318,District,9,True
92319,UnitType_92319,City,2,True
92320,UnitType_92320,City,1,True
92321,UnitType_92321,District,7,True
92322,UnitType_92322,State,3,True
92323,UnitType_92323,City,4,True
92324,UnitType_92324,City,8,True
92325,UnitType_92325,State,4,True
92326,UnitType_92326,District,5,True
92327,UnitType_92327,City,2,True
92328,UnitType_92328,District,9,True
92329,UnitType_92329,City,5,True
92330,UnitType_92330,City,1,True
92331,UnitType_92331,State,5,False
92332,UnitType_92332,City,7,True
92333,UnitType_92333,District,7,True
92334,UnitType_92334,District,7,True
92335,UnitType_92335,District,2,False
92336,UnitType_92336,District,6,True
92337,UnitType_92337,District,3,True
92338,UnitType_92338,District,7,False
92339,UnitType_92339,City,6,True
92340,UnitType_92340,District,2,True
92341,UnitType_92341,District,3,True
92342,UnitType_92342,District,8,True
92343,UnitType_92343,City,7,True
92344,UnitType_92344,City,6,True
92345,UnitType_92345,District,8,False
92346,UnitType_92346,District,9,True
92347,UnitType_92347,District,7,True
92348,UnitType_92348,City,2,True
92349,UnitType_92349,City,1,True
92350,UnitType_92350,State,4,True
92351,UnitType_92351,City,7,True
92352,UnitType_92352,City,4,True
92353,UnitType_92353,District,8,True
92354,UnitType_92354,City,7,True
92355,UnitType_92355,City,7,True
92356,UnitType_92356,City,3,True
92357,UnitType_92357,State,2,True
92358,UnitType_92358,City,2,True
92359,UnitType_92359,District,9,True
92360,UnitType_92360,City,9,True
92361,UnitType_92361,City,9,True
92362,UnitType_92362,City,7,True
92363,UnitType_92363,State,4,True
92364,UnitType_92364,City,8,True
92365,UnitType_92365,District,7,True
92366,UnitType_92366,City,3,False
92367,UnitType_92367,State,1,True
92368,UnitType_92368,State,2,True
92369,UnitType_92369,City,5,True
92370,UnitType_92370,City,6,True
92371,UnitType_92371,State,4,True
92372,UnitType_92372,District,4,True
92373,UnitType_92373,City,1,True
92374,UnitType_92374,District,8,True
92375,UnitType_92375,District,6,True
92376,UnitType_92376,State,7,True
92377,UnitType_92377,City,3,True
92378,UnitType_92378,State,7,False
92379,UnitType_92379,City,4,True
92380,UnitType_92380,District,4,True
92381,UnitType_92381,District,9,True
92382,UnitType_92382,State,9,True
92383,UnitType_92383,State,9,True
92384,UnitType_92384,District,5,True
92385,UnitType_92385,State,6,True
92386,UnitType_92386,State,4,True
92387,UnitType_92387,City,4,True
92388,UnitType_92388,City,9,True
92389,UnitType_92389,District,3,True
92390,UnitType_92390,State,4,True
92391,UnitType_92391,City,3,True
92392,UnitType_92392,District,7,False
92393,UnitType_92393,State,1,True
92394,UnitType_92394,State,1,True
92395,UnitType_92395,State,1,True
92396,UnitType_92396,State,4,True
92397,UnitType_92397,State,6,True
92398,UnitType_92398,City,1,True
92399,UnitType_92399,City,9,True
92400,UnitType_92400,District,1,True
92401,UnitType_92401,District,3,True
92402,UnitType_92402,State,3,True
92403,UnitType_92403,City,9,True
92404,UnitType_92404,District,2,True
92405,UnitType_92405,District,8,True
92406,UnitType_92406,State,8,True
92407,UnitType_92407,City,1,True
92408,UnitType_92408,District,7,True
92409,UnitType_92409,District,3,True
92410,UnitType_92410,District,5,True
92411,UnitType_92411,City,8,True
92412,UnitType_92412,State,7,True
92413,UnitType_92413,District,8,True
92414,UnitType_92414,District,1,True
92415,UnitType_92415,State,3,True
92416,UnitType_92416,District,3,True
92417,UnitType_92417,State,9,True
92418,UnitType_92418,District,6,True
92419,UnitType_92419,State,7,True
92420,UnitType_92420,District,3,True
92421,UnitType_92421,State,2,True
92422,UnitType_92422,District,4,True
92423,UnitType_92423,State,8,True
92424,UnitType_92424,State,7,True
92425,UnitType_92425,District,6,True
92426,UnitType_92426,City,1,True
92427,UnitType_92427,City,5,False
92428,UnitType_92428,State,5,True
92429,UnitType_92429,District,5,True
92430,UnitType_92430,City,7,True
92431,UnitType_92431,State,3,True
92432,UnitType_92432,City,9,True
92433,UnitType_92433,City,3,True
92434,UnitType_92434,State,1,True
92435,UnitType_92435,District,5,True
92436,UnitType_92436,State,9,True
92437,UnitType_92437,District,7,True
92438,UnitType_92438,State,2,True
92439,UnitType_92439,District,6,True
92440,UnitType_92440,City,6,True
92441,UnitType_92441,District,1,False
92442,UnitType_92442,State,3,True
92443,UnitType_92443,City,3,True
92444,UnitType_92444,State,4,True
92445,UnitType_92445,City,7,True
92446,UnitType_92446,City,4,True
92447,UnitType_92447,State,9,True
92448,UnitType_92448,District,5,True
92449,UnitType_92449,State,6,True
92450,UnitType_92450,State,8,False
92451,UnitType_92451,District,5,True
92452,UnitType_92452,State,3,True
92453,UnitType_92453,State,5,True
92454,UnitType_92454,City,6,True
92455,UnitType_92455,City,4,True
92456,UnitType_92456,District,7,True
92457,UnitType_92457,City,2,True
92458,UnitType_92458,City,5,True
92459,UnitType_92459,City,1,True
92460,UnitType_92460,District,9,True
92461,UnitType_92461,City,9,True
92462,UnitType_92462,District,6,True
92463,UnitType_92463,State,2,True
92464,UnitType_92464,District,9,True
92465,UnitType_92465,State,3,False
92466,UnitType_92466,State,5,True
92467,UnitType_92467,City,8,True
92468,UnitType_92468,City,4,True
92469,UnitType_92469,State,9,True
92470,UnitType_92470,District,1,True
92471,UnitType_92471,City,5,True
92472,UnitType_92472,District,9,True
92473,UnitType_92473,State,8,True
92474,UnitType_92474,State,3,False
92475,UnitType_92475,City,2,True
92476,UnitType_92476,District,9,True
92477,UnitType_92477,District,8,True
92478,UnitType_92478,District,7,True
92479,UnitType_92479,State,8,True
92480,UnitType_92480,District,7,True
92481,UnitType_92481,District,8,True
92482,UnitType_92482,City,5,True
92483,UnitType_92483,District,9,True
92484,UnitType_92484,City,4,True
92485,UnitType_92485,District,1,True
92486,UnitType_92486,District,8,True
92487,UnitType_92487,State,9,True
92488,UnitType_92488,District,2,True
92489,UnitType_92489,City,7,True
92490,UnitType_92490,State,8,True
92491,UnitType_92491,District,1,True
92492,UnitType_92492,City,5,True
92493,UnitType_92493,State,8,True
92494,UnitType_92494,City,2,True
92495,UnitType_92495,City,2,True
92496,UnitType_92496,City,7,True
92497,UnitType_92497,District,9,True
92498,UnitType_92498,State,9,True
92499,UnitType_92499,District,8,True
92500,UnitType_92500,City,4,True
92501,UnitType_92501,City,2,True
92502,UnitType_92502,District,4,True
92503,UnitType_92503,District,4,True
92504,UnitType_92504,District,8,True
92505,UnitType_92505,State,4,True
92506,UnitType_92506,City,9,True
92507,UnitType_92507,City,6,True
92508,UnitType_92508,District,6,True
92509,UnitType_92509,City,2,True
92510,UnitType_92510,State,9,True
92511,UnitType_92511,District,9,True
92512,UnitType_92512,City,5,True
92513,UnitType_92513,City,7,True
92514,UnitType_92514,State,5,False
92515,UnitType_92515,District,3,True
92516,UnitType_92516,District,6,True
92517,UnitType_92517,City,7,True
92518,UnitType_92518,State,5,True
92519,UnitType_92519,State,1,True
92520,UnitType_92520,City,2,True
92521,UnitType_92521,State,2,True
92522,UnitType_92522,City,9,True
92523,UnitType_92523,District,1,True
92524,UnitType_92524,District,6,True
92525,UnitType_92525,State,4,True
92526,UnitType_92526,District,3,True
92527,UnitType_92527,City,7,True
92528,UnitType_92528,State,6,True
92529,UnitType_92529,State,2,True
92530,UnitType_92530,State,6,True
92531,UnitType_92531,State,4,False
92532,UnitType_92532,District,2,True
92533,UnitType_92533,District,8,True
92534,UnitType_92534,City,5,True
92535,UnitType_92535,District,2,True
92536,UnitType_92536,State,1,True
92537,UnitType_92537,State,4,False
92538,UnitType_92538,State,7,True
92539,UnitType_92539,City,3,True
92540,UnitType_92540,City,1,True
92541,UnitType_92541,District,5,True
92542,UnitType_92542,State,4,True
92543,UnitType_92543,District,3,True
92544,UnitType_92544,State,5,True
92545,UnitType_92545,City,7,True
92546,UnitType_92546,District,9,True
92547,UnitType_92547,City,9,True
92548,UnitType_92548,State,8,True
92549,UnitType_92549,State,9,True
92550,UnitType_92550,District,5,True
92551,UnitType_92551,State,9,False
92552,UnitType_92552,State,5,True
92553,UnitType_92553,City,6,True
92554,UnitType_92554,City,2,True
92555,UnitType_92555,State,2,True
92556,UnitType_92556,State,5,True
92557,UnitType_92557,District,7,True
92558,UnitType_92558,District,1,True
92559,UnitType_92559,State,1,True
92560,UnitType_92560,City,4,True
92561,UnitType_92561,City,3,True
92562,UnitType_92562,State,5,False
92563,UnitType_92563,City,5,True
92564,UnitType_92564,State,8,True
92565,UnitType_92565,District,9,True
92566,UnitType_92566,State,3,True
92567,UnitType_92567,City,2,True
92568,UnitType_92568,City,9,True
92569,UnitType_92569,City,8,True
92570,UnitType_92570,State,1,True
92571,UnitType_92571,District,4,True
92572,UnitType_92572,State,2,True
92573,UnitType_92573,District,9,True
92574,UnitType_92574,District,7,True
92575,UnitType_92575,City,2,True
92576,UnitType_92576,State,5,True
92577,UnitType_92577,City,7,True
92578,UnitType_92578,City,8,True
92579,UnitType_92579,State,2,True
92580,UnitType_92580,District,1,True
92581,UnitType_92581,State,2,True
92582,UnitType_92582,District,1,False
92583,UnitType_92583,District,5,True
92584,UnitType_92584,District,1,True
92585,UnitType_92585,District,9,False
92586,UnitType_92586,District,2,True
92587,UnitType_92587,City,1,True
92588,UnitType_92588,District,5,True
92589,UnitType_92589,State,3,True
92590,UnitType_92590,City,2,True
92591,UnitType_92591,State,8,True
92592,UnitType_92592,District,3,True
92593,UnitType_92593,District,2,True
92594,UnitType_92594,City,1,True
92595,UnitType_92595,City,7,True
92596,UnitType_92596,State,5,True
92597,UnitType_92597,District,5,True
92598,UnitType_92598,District,9,True
92599,UnitType_92599,City,3,True
92600,UnitType_92600,District,7,True
92601,UnitType_92601,State,3,True
92602,UnitType_92602,District,7,True
92603,UnitType_92603,State,8,True
92604,UnitType_92604,State,1,True
92605,UnitType_92605,City,7,True
92606,UnitType_92606,State,8,True
92607,UnitType_92607,State,6,True
92608,UnitType_92608,City,2,True
92609,UnitType_92609,City,1,True
92610,UnitType_92610,District,8,True
92611,UnitType_92611,State,9,True
92612,UnitType_92612,City,2,True
92613,UnitType_92613,City,9,True
92614,UnitType_92614,State,2,True
92615,UnitType_92615,District,7,True
92616,UnitType_92616,City,3,True
92617,UnitType_92617,City,6,True
92618,UnitType_92618,State,8,True
92619,UnitType_92619,District,6,True
92620,UnitType_92620,District,4,True
92621,UnitType_92621,State,5,True
92622,UnitType_92622,State,3,True
92623,UnitType_92623,District,3,True
92624,UnitType_92624,State,3,True
92625,UnitType_92625,City,7,True
92626,UnitType_92626,District,2,True
92627,UnitType_92627,District,2,True
92628,UnitType_92628,District,1,True
92629,UnitType_92629,State,5,True
92630,UnitType_92630,District,8,True
92631,UnitType_92631,District,2,True
92632,UnitType_92632,District,9,True
92633,UnitType_92633,District,8,True
92634,UnitType_92634,State,1,True
92635,UnitType_92635,City,8,True
92636,UnitType_92636,State,9,True
92637,UnitType_92637,State,1,True
92638,UnitType_92638,State,8,False
92639,UnitType_92639,City,1,True
92640,UnitType_92640,City,8,True
92641,UnitType_92641,City,4,True
92642,UnitType_92642,City,9,False
92643,UnitType_92643,City,4,True
92644,UnitType_92644,City,7,False
92645,UnitType_92645,District,5,True
92646,UnitType_92646,City,7,False
92647,UnitType_92647,State,7,True
92648,UnitType_92648,State,5,True
92649,UnitType_92649,State,1,True
92650,UnitType_92650,District,6,True
92651,UnitType_92651,City,9,True
92652,UnitType_92652,District,5,True
92653,UnitType_92653,City,6,True
92654,UnitType_92654,State,6,True
92655,UnitType_92655,District,2,True
92656,UnitType_92656,District,7,True
92657,UnitType_92657,City,2,True
92658,UnitType_92658,City,6,True
92659,UnitType_92659,State,5,True
92660,UnitType_92660,City,6,True
92661,UnitType_92661,District,9,False
92662,UnitType_92662,City,7,True
92663,UnitType_92663,District,8,True
92664,UnitType_92664,District,1,True
92665,UnitType_92665,District,6,True
92666,UnitType_92666,District,1,True
92667,UnitType_92667,City,3,True
92668,UnitType_92668,District,4,True
92669,UnitType_92669,State,2,True
92670,UnitType_92670,City,9,True
92671,UnitType_92671,State,9,True
92672,UnitType_92672,State,9,False
92673,UnitType_92673,City,2,True
92674,UnitType_92674,District,6,True
92675,UnitType_92675,District,3,False
92676,UnitType_92676,City,9,True
92677,UnitType_92677,State,3,True
92678,UnitType_92678,City,6,True
92679,UnitType_92679,State,8,True
92680,UnitType_92680,City,1,True
92681,UnitType_92681,District,1,True
92682,UnitType_92682,State,4,True
92683,UnitType_92683,District,3,True
92684,UnitType_92684,District,1,True
92685,UnitType_92685,State,3,True
92686,UnitType_92686,State,4,True
92687,UnitType_92687,District,7,True
92688,UnitType_92688,State,7,True
92689,UnitType_92689,City,2,True
92690,UnitType_92690,District,2,False
92691,UnitType_92691,City,1,True
92692,UnitType_92692,District,7,False
92693,UnitType_92693,District,7,True
92694,UnitType_92694,State,2,True
92695,UnitType_92695,State,2,True
92696,UnitType_92696,District,1,True
92697,UnitType_92697,District,3,True
92698,UnitType_92698,City,7,True
92699,UnitType_92699,District,3,True
92700,UnitType_92700,City,7,True
92701,UnitType_92701,District,7,True
92702,UnitType_92702,City,2,True
92703,UnitType_92703,District,1,True
92704,UnitType_92704,State,7,True
92705,UnitType_92705,City,4,True
92706,UnitType_92706,State,2,True
92707,UnitType_92707,District,2,True
92708,UnitType_92708,City,6,True
92709,UnitType_92709,District,8,True
92710,UnitType_92710,City,5,True
92711,UnitType_92711,City,5,True
92712,UnitType_92712,State,6,True
92713,UnitType_92713,City,5,True
92714,UnitType_92714,City,2,False
92715,UnitType_92715,District,8,True
92716,UnitType_92716,State,5,True
92717,UnitType_92717,District,9,True
92718,UnitType_92718,District,3,False
92719,UnitType_92719,City,8,False
92720,UnitType_92720,District,7,True
92721,UnitType_92721,District,9,True
92722,UnitType_92722,State,8,True
92723,UnitType_92723,State,3,True
92724,UnitType_92724,State,2,True
92725,UnitType_92725,City,6,True
92726,UnitType_92726,City,1,True
92727,UnitType_92727,District,8,True
92728,UnitType_92728,City,2,False
92729,UnitType_92729,District,5,True
92730,UnitType_92730,District,5,True
92731,UnitType_92731,State,6,True
92732,UnitType_92732,District,6,True
