OccupationID,OccupationName
90831,Government Employee_90831
90832,Farmer_90832
90833,Private Employee_90833
90834,Farmer_90834
90835,Business_90835
90836,Farmer_90836
90837,Unemployed_90837
90838,Farmer_90838
90839,Unemployed_90839
90840,Student_90840
90841,Homemaker_90841
90842,Private Employee_90842
90843,Student_90843
90844,Government Employee_90844
90845,Unemployed_90845
90846,Farmer_90846
90847,Unemployed_90847
90848,Business_90848
90849,Private Employee_90849
90850,Private Employee_90850
90851,Private Employee_90851
90852,Government Employee_90852
90853,Farmer_90853
90854,Unemployed_90854
90855,Business_90855
90856,Business_90856
90857,Government Employee_90857
90858,Homemaker_90858
90859,Homemaker_90859
90860,Homemaker_90860
90861,Homemaker_90861
90862,Student_90862
90863,Homemaker_90863
90864,Government Employee_90864
90865,Government Employee_90865
90866,Farmer_90866
90867,Farmer_90867
90868,Student_90868
90869,Private Employee_90869
90870,Government Employee_90870
90871,Private Employee_90871
90872,Farmer_90872
90873,Farmer_90873
90874,Private Employee_90874
90875,Student_90875
90876,Business_90876
90877,Student_90877
90878,Private Employee_90878
90879,Private Employee_90879
90880,Government Employee_90880
90881,Private Employee_90881
90882,Homemaker_90882
90883,Unemployed_90883
90884,Unemployed_90884
90885,Homemaker_90885
90886,Government Employee_90886
90887,Farmer_90887
90888,Farmer_90888
90889,Business_90889
90890,Private Employee_90890
90891,Unemployed_90891
90892,Government Employee_90892
90893,Unemployed_90893
90894,Homemaker_90894
90895,Homemaker_90895
90896,Business_90896
90897,Business_90897
90898,Farmer_90898
90899,Unemployed_90899
90900,Private Employee_90900
90901,Homemaker_90901
90902,Private Employee_90902
90903,Farmer_90903
90904,Business_90904
90905,Government Employee_90905
90906,Unemployed_90906
90907,Government Employee_90907
90908,Farmer_90908
90909,Student_90909
90910,Homemaker_90910
90911,Government Employee_90911
90912,Private Employee_90912
90913,Farmer_90913
90914,Business_90914
90915,Business_90915
90916,Unemployed_90916
90917,Private Employee_90917
90918,Farmer_90918
90919,Unemployed_90919
90920,Private Employee_90920
90921,Farmer_90921
90922,Unemployed_90922
90923,Student_90923
90924,Unemployed_90924
90925,Business_90925
90926,Homemaker_90926
90927,Student_90927
90928,Unemployed_90928
90929,Farmer_90929
90930,Private Employee_90930
90931,Homemaker_90931
90932,Private Employee_90932
90933,Government Employee_90933
90934,Business_90934
90935,Government Employee_90935
90936,Homemaker_90936
90937,Unemployed_90937
90938,Private Employee_90938
90939,Homemaker_90939
90940,Business_90940
90941,Government Employee_90941
90942,Unemployed_90942
90943,Business_90943
90944,Private Employee_90944
90945,Government Employee_90945
90946,Farmer_90946
90947,Unemployed_90947
90948,Unemployed_90948
90949,Business_90949
90950,Unemployed_90950
90951,Government Employee_90951
90952,Unemployed_90952
90953,Unemployed_90953
90954,Government Employee_90954
90955,Private Employee_90955
90956,Private Employee_90956
90957,Private Employee_90957
90958,Homemaker_90958
90959,Homemaker_90959
90960,Unemployed_90960
90961,Farmer_90961
90962,Farmer_90962
90963,Private Employee_90963
90964,Homemaker_90964
90965,Private Employee_90965
90966,Student_90966
90967,Government Employee_90967
90968,Private Employee_90968
90969,Homemaker_90969
90970,Private Employee_90970
90971,Farmer_90971
90972,Homemaker_90972
90973,Private Employee_90973
90974,Business_90974
90975,Student_90975
90976,Government Employee_90976
90977,Student_90977
90978,Homemaker_90978
90979,Farmer_90979
90980,Government Employee_90980
90981,Farmer_90981
90982,Student_90982
90983,Student_90983
90984,Government Employee_90984
90985,Private Employee_90985
90986,Business_90986
90987,Private Employee_90987
90988,Private Employee_90988
90989,Homemaker_90989
90990,Student_90990
90991,Unemployed_90991
90992,Unemployed_90992
90993,Homemaker_90993
90994,Business_90994
90995,Unemployed_90995
90996,Government Employee_90996
90997,Business_90997
90998,Government Employee_90998
90999,Government Employee_90999
91000,Homemaker_91000
91001,Government Employee_91001
91002,Unemployed_91002
91003,Student_91003
91004,Business_91004
91005,Farmer_91005
91006,Homemaker_91006
91007,Business_91007
91008,Unemployed_91008
91009,Homemaker_91009
91010,Student_91010
91011,Student_91011
91012,Private Employee_91012
91013,Government Employee_91013
91014,Private Employee_91014
91015,Student_91015
91016,Farmer_91016
91017,Business_91017
91018,Government Employee_91018
91019,Unemployed_91019
91020,Homemaker_91020
91021,Government Employee_91021
91022,Business_91022
91023,Government Employee_91023
91024,Business_91024
91025,Government Employee_91025
91026,Farmer_91026
91027,Student_91027
91028,Student_91028
91029,Unemployed_91029
91030,Private Employee_91030
91031,Farmer_91031
91032,Student_91032
91033,Homemaker_91033
91034,Government Employee_91034
91035,Homemaker_91035
91036,Farmer_91036
91037,Farmer_91037
91038,Business_91038
91039,Business_91039
91040,Unemployed_91040
91041,Student_91041
91042,Private Employee_91042
91043,Business_91043
91044,Student_91044
91045,Farmer_91045
91046,Homemaker_91046
91047,Farmer_91047
91048,Business_91048
91049,Business_91049
91050,Business_91050
91051,Business_91051
91052,Farmer_91052
91053,Homemaker_91053
91054,Unemployed_91054
91055,Unemployed_91055
91056,Private Employee_91056
91057,Homemaker_91057
91058,Unemployed_91058
91059,Homemaker_91059
91060,Private Employee_91060
91061,Farmer_91061
91062,Homemaker_91062
91063,Unemployed_91063
91064,Homemaker_91064
91065,Government Employee_91065
91066,Government Employee_91066
91067,Farmer_91067
91068,Homemaker_91068
91069,Business_91069
91070,Homemaker_91070
91071,Student_91071
91072,Student_91072
91073,Government Employee_91073
91074,Business_91074
91075,Farmer_91075
91076,Unemployed_91076
91077,Government Employee_91077
91078,Homemaker_91078
91079,Private Employee_91079
91080,Homemaker_91080
91081,Unemployed_91081
91082,Unemployed_91082
91083,Private Employee_91083
91084,Farmer_91084
91085,Unemployed_91085
91086,Private Employee_91086
91087,Private Employee_91087
91088,Private Employee_91088
91089,Unemployed_91089
91090,Farmer_91090
91091,Private Employee_91091
91092,Homemaker_91092
91093,Unemployed_91093
91094,Unemployed_91094
91095,Business_91095
91096,Unemployed_91096
91097,Government Employee_91097
91098,Government Employee_91098
91099,Student_91099
91100,Business_91100
91101,Homemaker_91101
91102,Private Employee_91102
91103,Government Employee_91103
91104,Government Employee_91104
91105,Homemaker_91105
91106,Government Employee_91106
91107,Business_91107
91108,Unemployed_91108
91109,Homemaker_91109
91110,Private Employee_91110
91111,Business_91111
91112,Government Employee_91112
91113,Unemployed_91113
91114,Farmer_91114
91115,Government Employee_91115
91116,Homemaker_91116
91117,Private Employee_91117
91118,Private Employee_91118
91119,Homemaker_91119
91120,Farmer_91120
91121,Business_91121
91122,Unemployed_91122
91123,Government Employee_91123
91124,Private Employee_91124
91125,Farmer_91125
91126,Private Employee_91126
91127,Farmer_91127
91128,Unemployed_91128
91129,Unemployed_91129
91130,Private Employee_91130
91131,Student_91131
91132,Unemployed_91132
91133,Unemployed_91133
91134,Unemployed_91134
91135,Government Employee_91135
91136,Business_91136
91137,Government Employee_91137
91138,Student_91138
91139,Unemployed_91139
91140,Business_91140
91141,Business_91141
91142,Student_91142
91143,Unemployed_91143
91144,Student_91144
91145,Private Employee_91145
91146,Government Employee_91146
91147,Private Employee_91147
91148,Homemaker_91148
91149,Business_91149
91150,Business_91150
91151,Student_91151
91152,Unemployed_91152
91153,Business_91153
91154,Government Employee_91154
91155,Homemaker_91155
91156,Business_91156
91157,Business_91157
91158,Unemployed_91158
91159,Private Employee_91159
91160,Private Employee_91160
91161,Private Employee_91161
91162,Business_91162
91163,Farmer_91163
91164,Business_91164
91165,Private Employee_91165
91166,Unemployed_91166
91167,Student_91167
91168,Homemaker_91168
91169,Student_91169
91170,Student_91170
91171,Business_91171
91172,Student_91172
91173,Unemployed_91173
91174,Government Employee_91174
91175,Homemaker_91175
91176,Government Employee_91176
91177,Farmer_91177
91178,Private Employee_91178
91179,Private Employee_91179
91180,Private Employee_91180
91181,Homemaker_91181
91182,Student_91182
91183,Farmer_91183
91184,Private Employee_91184
91185,Student_91185
91186,Business_91186
91187,Private Employee_91187
91188,Private Employee_91188
91189,Student_91189
91190,Farmer_91190
91191,Homemaker_91191
91192,Government Employee_91192
91193,Government Employee_91193
91194,Private Employee_91194
91195,Business_91195
91196,Government Employee_91196
91197,Business_91197
91198,Private Employee_91198
91199,Government Employee_91199
91200,Homemaker_91200
91201,Student_91201
91202,Government Employee_91202
91203,Student_91203
91204,Business_91204
91205,Student_91205
91206,Unemployed_91206
91207,Government Employee_91207
91208,Private Employee_91208
91209,Business_91209
91210,Unemployed_91210
91211,Government Employee_91211
91212,Farmer_91212
91213,Business_91213
91214,Private Employee_91214
91215,Private Employee_91215
91216,Homemaker_91216
91217,Unemployed_91217
91218,Private Employee_91218
91219,Student_91219
91220,Farmer_91220
91221,Private Employee_91221
91222,Government Employee_91222
91223,Farmer_91223
91224,Private Employee_91224
91225,Unemployed_91225
91226,Government Employee_91226
91227,Student_91227
91228,Student_91228
91229,Homemaker_91229
91230,Student_91230
91231,Unemployed_91231
91232,Private Employee_91232
91233,Student_91233
91234,Homemaker_91234
91235,Government Employee_91235
91236,Farmer_91236
91237,Business_91237
91238,Government Employee_91238
91239,Homemaker_91239
91240,Homemaker_91240
91241,Farmer_91241
91242,Farmer_91242
91243,Government Employee_91243
91244,Unemployed_91244
91245,Student_91245
91246,Farmer_91246
91247,Unemployed_91247
91248,Homemaker_91248
91249,Farmer_91249
91250,Business_91250
91251,Unemployed_91251
91252,Student_91252
91253,Unemployed_91253
91254,Unemployed_91254
91255,Farmer_91255
91256,Business_91256
91257,Business_91257
91258,Private Employee_91258
91259,Student_91259
91260,Government Employee_91260
91261,Homemaker_91261
91262,Private Employee_91262
91263,Business_91263
91264,Government Employee_91264
91265,Business_91265
91266,Business_91266
91267,Unemployed_91267
91268,Government Employee_91268
91269,Private Employee_91269
91270,Unemployed_91270
91271,Student_91271
91272,Government Employee_91272
91273,Government Employee_91273
91274,Farmer_91274
91275,Unemployed_91275
91276,Business_91276
91277,Student_91277
91278,Student_91278
91279,Private Employee_91279
91280,Business_91280
91281,Business_91281
91282,Unemployed_91282
91283,Private Employee_91283
91284,Government Employee_91284
91285,Unemployed_91285
91286,Private Employee_91286
91287,Unemployed_91287
91288,Farmer_91288
91289,Unemployed_91289
91290,Business_91290
91291,Student_91291
91292,Private Employee_91292
91293,Homemaker_91293
91294,Business_91294
91295,Student_91295
91296,Farmer_91296
91297,Student_91297
91298,Business_91298
91299,Unemployed_91299
91300,Unemployed_91300
91301,Unemployed_91301
91302,Unemployed_91302
91303,Farmer_91303
91304,Business_91304
91305,Government Employee_91305
91306,Student_91306
91307,Private Employee_91307
91308,Student_91308
91309,Homemaker_91309
91310,Government Employee_91310
91311,Farmer_91311
91312,Business_91312
91313,Government Employee_91313
91314,Business_91314
91315,Business_91315
91316,Farmer_91316
91317,Farmer_91317
91318,Government Employee_91318
91319,Unemployed_91319
91320,Student_91320
91321,Unemployed_91321
91322,Private Employee_91322
91323,Farmer_91323
91324,Government Employee_91324
91325,Business_91325
91326,Unemployed_91326
91327,Unemployed_91327
91328,Unemployed_91328
91329,Farmer_91329
91330,Farmer_91330
91331,Unemployed_91331
91332,Homemaker_91332
91333,Business_91333
91334,Farmer_91334
91335,Business_91335
91336,Student_91336
91337,Farmer_91337
91338,Student_91338
91339,Homemaker_91339
91340,Business_91340
91341,Private Employee_91341
91342,Student_91342
91343,Business_91343
91344,Unemployed_91344
91345,Homemaker_91345
91346,Government Employee_91346
91347,Homemaker_91347
91348,Government Employee_91348
91349,Private Employee_91349
91350,Farmer_91350
91351,Homemaker_91351
91352,Government Employee_91352
91353,Private Employee_91353
91354,Student_91354
91355,Government Employee_91355
91356,Student_91356
91357,Student_91357
91358,Government Employee_91358
91359,Government Employee_91359
91360,Homemaker_91360
91361,Unemployed_91361
91362,Farmer_91362
91363,Student_91363
91364,Farmer_91364
91365,Private Employee_91365
91366,Private Employee_91366
91367,Business_91367
91368,Student_91368
91369,Unemployed_91369
91370,Government Employee_91370
91371,Government Employee_91371
91372,Unemployed_91372
91373,Government Employee_91373
91374,Unemployed_91374
91375,Private Employee_91375
91376,Government Employee_91376
91377,Farmer_91377
91378,Student_91378
91379,Private Employee_91379
91380,Business_91380
91381,Business_91381
91382,Government Employee_91382
91383,Business_91383
91384,Private Employee_91384
91385,Business_91385
91386,Business_91386
91387,Private Employee_91387
91388,Homemaker_91388
91389,Government Employee_91389
91390,Student_91390
91391,Private Employee_91391
91392,Government Employee_91392
91393,Business_91393
91394,Homemaker_91394
91395,Government Employee_91395
91396,Farmer_91396
91397,Farmer_91397
91398,Homemaker_91398
91399,Farmer_91399
91400,Unemployed_91400
91401,Government Employee_91401
91402,Government Employee_91402
91403,Student_91403
91404,Government Employee_91404
91405,Homemaker_91405
91406,Business_91406
91407,Private Employee_91407
91408,Private Employee_91408
91409,Farmer_91409
91410,Private Employee_91410
91411,Student_91411
91412,Unemployed_91412
91413,Student_91413
91414,Student_91414
91415,Business_91415
91416,Student_91416
91417,Private Employee_91417
91418,Private Employee_91418
91419,Unemployed_91419
91420,Government Employee_91420
91421,Business_91421
91422,Student_91422
91423,Government Employee_91423
91424,Farmer_91424
91425,Student_91425
91426,Homemaker_91426
91427,Private Employee_91427
91428,Private Employee_91428
91429,Business_91429
91430,Private Employee_91430
91431,Homemaker_91431
91432,Farmer_91432
91433,Business_91433
91434,Unemployed_91434
91435,Government Employee_91435
91436,Government Employee_91436
91437,Unemployed_91437
91438,Business_91438
91439,Farmer_91439
91440,Business_91440
91441,Student_91441
91442,Government Employee_91442
91443,Unemployed_91443
91444,Unemployed_91444
91445,Student_91445
91446,Government Employee_91446
91447,Government Employee_91447
91448,Student_91448
91449,Private Employee_91449
91450,Farmer_91450
91451,Student_91451
91452,Government Employee_91452
91453,Private Employee_91453
91454,Business_91454
91455,Private Employee_91455
91456,Student_91456
91457,Government Employee_91457
91458,Student_91458
91459,Homemaker_91459
91460,Farmer_91460
91461,Student_91461
91462,Business_91462
91463,Private Employee_91463
91464,Business_91464
91465,Private Employee_91465
91466,Student_91466
91467,Unemployed_91467
91468,Farmer_91468
91469,Government Employee_91469
91470,Business_91470
91471,Government Employee_91471
91472,Government Employee_91472
91473,Homemaker_91473
91474,Government Employee_91474
91475,Business_91475
91476,Business_91476
91477,Farmer_91477
91478,Private Employee_91478
91479,Homemaker_91479
91480,Farmer_91480
91481,Homemaker_91481
91482,Student_91482
91483,Homemaker_91483
91484,Government Employee_91484
91485,Unemployed_91485
91486,Farmer_91486
91487,Government Employee_91487
91488,Unemployed_91488
91489,Private Employee_91489
91490,Government Employee_91490
91491,Government Employee_91491
91492,Unemployed_91492
91493,Private Employee_91493
91494,Government Employee_91494
91495,Government Employee_91495
91496,Farmer_91496
91497,Student_91497
91498,Government Employee_91498
91499,Student_91499
91500,Student_91500
91501,Private Employee_91501
91502,Homemaker_91502
91503,Government Employee_91503
91504,Homemaker_91504
91505,Unemployed_91505
91506,Unemployed_91506
91507,Farmer_91507
91508,Homemaker_91508
91509,Farmer_91509
91510,Government Employee_91510
91511,Business_91511
91512,Student_91512
91513,Student_91513
91514,Private Employee_91514
91515,Private Employee_91515
91516,Homemaker_91516
91517,Private Employee_91517
91518,Farmer_91518
91519,Business_91519
91520,Homemaker_91520
91521,Unemployed_91521
91522,Unemployed_91522
91523,Unemployed_91523
91524,Homemaker_91524
91525,Unemployed_91525
91526,Farmer_91526
91527,Business_91527
91528,Government Employee_91528
91529,Unemployed_91529
91530,Business_91530
91531,Homemaker_91531
91532,Student_91532
91533,Homemaker_91533
91534,Unemployed_91534
91535,Government Employee_91535
91536,Unemployed_91536
91537,Student_91537
91538,Farmer_91538
91539,Unemployed_91539
91540,Student_91540
91541,Student_91541
91542,Homemaker_91542
91543,Private Employee_91543
91544,Government Employee_91544
91545,Business_91545
91546,Private Employee_91546
91547,Student_91547
91548,Business_91548
91549,Homemaker_91549
91550,Business_91550
91551,Private Employee_91551
91552,Government Employee_91552
91553,Unemployed_91553
91554,Student_91554
91555,Business_91555
91556,Business_91556
91557,Business_91557
91558,Homemaker_91558
91559,Farmer_91559
91560,Unemployed_91560
91561,Private Employee_91561
91562,Farmer_91562
91563,Business_91563
91564,Student_91564
91565,Farmer_91565
91566,Unemployed_91566
91567,Student_91567
91568,Student_91568
91569,Student_91569
91570,Farmer_91570
91571,Farmer_91571
91572,Student_91572
91573,Private Employee_91573
91574,Unemployed_91574
91575,Unemployed_91575
91576,Unemployed_91576
91577,Farmer_91577
91578,Student_91578
91579,Homemaker_91579
91580,Unemployed_91580
91581,Private Employee_91581
91582,Private Employee_91582
91583,Homemaker_91583
91584,Private Employee_91584
91585,Government Employee_91585
91586,Unemployed_91586
91587,Unemployed_91587
91588,Homemaker_91588
91589,Homemaker_91589
91590,Farmer_91590
91591,Student_91591
91592,Farmer_91592
91593,Farmer_91593
91594,Homemaker_91594
91595,Farmer_91595
91596,Student_91596
91597,Homemaker_91597
91598,Business_91598
91599,Farmer_91599
91600,Unemployed_91600
91601,Business_91601
91602,Homemaker_91602
91603,Private Employee_91603
91604,Homemaker_91604
91605,Government Employee_91605
91606,Homemaker_91606
91607,Farmer_91607
91608,Student_91608
91609,Business_91609
91610,Homemaker_91610
91611,Unemployed_91611
91612,Business_91612
91613,Unemployed_91613
91614,Business_91614
91615,Homemaker_91615
91616,Unemployed_91616
91617,Private Employee_91617
91618,Business_91618
91619,Government Employee_91619
91620,Homemaker_91620
91621,Private Employee_91621
91622,Private Employee_91622
91623,Private Employee_91623
91624,Business_91624
91625,Unemployed_91625
91626,Business_91626
91627,Farmer_91627
91628,Homemaker_91628
91629,Government Employee_91629
91630,Student_91630
91631,Homemaker_91631
91632,Private Employee_91632
91633,Unemployed_91633
91634,Unemployed_91634
91635,Farmer_91635
91636,Farmer_91636
91637,Unemployed_91637
91638,Farmer_91638
91639,Business_91639
91640,Farmer_91640
91641,Homemaker_91641
91642,Farmer_91642
91643,Unemployed_91643
91644,Private Employee_91644
91645,Farmer_91645
91646,Farmer_91646
91647,Unemployed_91647
91648,Student_91648
91649,Homemaker_91649
91650,Student_91650
91651,Student_91651
91652,Private Employee_91652
91653,Business_91653
91654,Student_91654
91655,Farmer_91655
91656,Private Employee_91656
91657,Homemaker_91657
91658,Private Employee_91658
91659,Homemaker_91659
91660,Government Employee_91660
91661,Private Employee_91661
91662,Government Employee_91662
91663,Government Employee_91663
91664,Business_91664
91665,Business_91665
91666,Homemaker_91666
91667,Business_91667
91668,Unemployed_91668
91669,Business_91669
91670,Student_91670
91671,Farmer_91671
91672,Unemployed_91672
91673,Unemployed_91673
91674,Farmer_91674
91675,Business_91675
91676,Student_91676
91677,Unemployed_91677
91678,Farmer_91678
91679,Student_91679
91680,Government Employee_91680
91681,Private Employee_91681
91682,Homemaker_91682
91683,Student_91683
91684,Farmer_91684
91685,Unemployed_91685
91686,Student_91686
91687,Private Employee_91687
91688,Business_91688
91689,Farmer_91689
91690,Private Employee_91690
91691,Student_91691
91692,Farmer_91692
91693,Student_91693
91694,Unemployed_91694
91695,Private Employee_91695
91696,Unemployed_91696
91697,Private Employee_91697
91698,Farmer_91698
91699,Private Employee_91699
91700,Homemaker_91700
91701,Business_91701
91702,Farmer_91702
91703,Student_91703
91704,Homemaker_91704
91705,Private Employee_91705
91706,Unemployed_91706
91707,Government Employee_91707
91708,Business_91708
91709,Business_91709
91710,Student_91710
91711,Homemaker_91711
91712,Unemployed_91712
91713,Private Employee_91713
91714,Student_91714
91715,Farmer_91715
91716,Government Employee_91716
91717,Private Employee_91717
91718,Farmer_91718
91719,Student_91719
91720,Homemaker_91720
91721,Unemployed_91721
91722,Business_91722
91723,Business_91723
91724,Homemaker_91724
91725,Business_91725
91726,Student_91726
91727,Student_91727
91728,Private Employee_91728
91729,Business_91729
91730,Homemaker_91730
91731,Business_91731
91732,Unemployed_91732
91733,Government Employee_91733
91734,Farmer_91734
91735,Homemaker_91735
91736,Business_91736
91737,Homemaker_91737
91738,Student_91738
91739,Government Employee_91739
91740,Private Employee_91740
91741,Homemaker_91741
91742,Government Employee_91742
91743,Business_91743
91744,Business_91744
91745,Student_91745
91746,Student_91746
91747,Private Employee_91747
91748,Homemaker_91748
91749,Student_91749
91750,Private Employee_91750
91751,Farmer_91751
91752,Government Employee_91752
91753,Homemaker_91753
91754,Business_91754
91755,Homemaker_91755
91756,Government Employee_91756
91757,Business_91757
91758,Government Employee_91758
91759,Business_91759
91760,Government Employee_91760
91761,Unemployed_91761
91762,Unemployed_91762
91763,Student_91763
91764,Government Employee_91764
91765,Business_91765
91766,Homemaker_91766
91767,Farmer_91767
91768,Government Employee_91768
91769,Unemployed_91769
91770,Government Employee_91770
91771,Student_91771
91772,Government Employee_91772
91773,Business_91773
91774,Farmer_91774
91775,Student_91775
91776,Unemployed_91776
91777,Unemployed_91777
91778,Government Employee_91778
91779,Farmer_91779
91780,Unemployed_91780
91781,Homemaker_91781
91782,Student_91782
91783,Unemployed_91783
91784,Farmer_91784
91785,Homemaker_91785
91786,Homemaker_91786
91787,Farmer_91787
91788,Homemaker_91788
91789,Government Employee_91789
91790,Unemployed_91790
91791,Farmer_91791
91792,Business_91792
91793,Business_91793
91794,Government Employee_91794
91795,Government Employee_91795
91796,Homemaker_91796
91797,Private Employee_91797
91798,Government Employee_91798
91799,Unemployed_91799
91800,Student_91800
91801,Government Employee_91801
91802,Student_91802
91803,Farmer_91803
91804,Homemaker_91804
91805,Unemployed_91805
91806,Farmer_91806
91807,Farmer_91807
91808,Student_91808
91809,Student_91809
91810,Private Employee_91810
91811,Student_91811
91812,Private Employee_91812
91813,Government Employee_91813
91814,Homemaker_91814
91815,Private Employee_91815
91816,Business_91816
91817,Unemployed_91817
91818,Farmer_91818
91819,Government Employee_91819
91820,Business_91820
91821,Government Employee_91821
91822,Private Employee_91822
91823,Homemaker_91823
91824,Homemaker_91824
91825,Unemployed_91825
91826,Business_91826
91827,Private Employee_91827
91828,Homemaker_91828
91829,Unemployed_91829
91830,Business_91830
91831,Business_91831
91832,Private Employee_91832
91833,Government Employee_91833
91834,Farmer_91834
91835,Farmer_91835
91836,Homemaker_91836
91837,Homemaker_91837
91838,Business_91838
91839,Student_91839
91840,Private Employee_91840
91841,Business_91841
91842,Private Employee_91842
91843,Business_91843
91844,Unemployed_91844
91845,Private Employee_91845
91846,Homemaker_91846
91847,Unemployed_91847
91848,Unemployed_91848
91849,Unemployed_91849
91850,Government Employee_91850
91851,Private Employee_91851
91852,Student_91852
91853,Farmer_91853
91854,Farmer_91854
91855,Business_91855
91856,Unemployed_91856
91857,Farmer_91857
91858,Government Employee_91858
91859,Government Employee_91859
91860,Government Employee_91860
91861,Private Employee_91861
91862,Homemaker_91862
91863,Business_91863
91864,Student_91864
91865,Business_91865
91866,Unemployed_91866
91867,Farmer_91867
91868,Business_91868
91869,Homemaker_91869
91870,Private Employee_91870
91871,Student_91871
91872,Farmer_91872
91873,Homemaker_91873
91874,Farmer_91874
91875,Farmer_91875
91876,Business_91876
91877,Homemaker_91877
91878,Business_91878
91879,Unemployed_91879
91880,Business_91880
91881,Government Employee_91881
91882,Homemaker_91882
91883,Homemaker_91883
91884,Private Employee_91884
91885,Government Employee_91885
91886,Business_91886
91887,Farmer_91887
91888,Farmer_91888
91889,Private Employee_91889
91890,Government Employee_91890
91891,Farmer_91891
91892,Business_91892
91893,Farmer_91893
91894,Student_91894
91895,Homemaker_91895
91896,Business_91896
91897,Unemployed_91897
91898,Private Employee_91898
91899,Homemaker_91899
91900,Farmer_91900
91901,Homemaker_91901
91902,Private Employee_91902
91903,Homemaker_91903
91904,Government Employee_91904
91905,Business_91905
91906,Business_91906
91907,Business_91907
91908,Private Employee_91908
91909,Government Employee_91909
91910,Unemployed_91910
91911,Farmer_91911
91912,Business_91912
91913,Student_91913
91914,Homemaker_91914
91915,Unemployed_91915
91916,Business_91916
91917,Homemaker_91917
91918,Business_91918
91919,Student_91919
91920,Farmer_91920
91921,Homemaker_91921
91922,Student_91922
91923,Homemaker_91923
91924,Government Employee_91924
91925,Government Employee_91925
91926,Homemaker_91926
91927,Homemaker_91927
91928,Farmer_91928
91929,Private Employee_91929
91930,Private Employee_91930
91931,Private Employee_91931
91932,Student_91932
91933,Student_91933
91934,Business_91934
91935,Farmer_91935
91936,Farmer_91936
91937,Farmer_91937
91938,Private Employee_91938
91939,Government Employee_91939
91940,Student_91940
91941,Farmer_91941
91942,Farmer_91942
91943,Business_91943
91944,Farmer_91944
91945,Government Employee_91945
91946,Unemployed_91946
91947,Government Employee_91947
91948,Government Employee_91948
91949,Homemaker_91949
91950,Student_91950
91951,Business_91951
91952,Government Employee_91952
91953,Business_91953
91954,Business_91954
91955,Homemaker_91955
91956,Farmer_91956
91957,Government Employee_91957
91958,Student_91958
91959,Government Employee_91959
91960,Homemaker_91960
91961,Farmer_91961
91962,Private Employee_91962
91963,Homemaker_91963
91964,Student_91964
91965,Farmer_91965
91966,Business_91966
91967,Student_91967
91968,Student_91968
91969,Farmer_91969
91970,Unemployed_91970
91971,Farmer_91971
91972,Student_91972
91973,Business_91973
91974,Homemaker_91974
91975,Homemaker_91975
91976,Business_91976
91977,Unemployed_91977
91978,Private Employee_91978
91979,Farmer_91979
91980,Student_91980
91981,Private Employee_91981
91982,Business_91982
91983,Business_91983
91984,Homemaker_91984
91985,Unemployed_91985
91986,Private Employee_91986
91987,Student_91987
91988,Farmer_91988
91989,Farmer_91989
91990,Business_91990
91991,Private Employee_91991
91992,Farmer_91992
91993,Homemaker_91993
91994,Homemaker_91994
91995,Unemployed_91995
91996,Farmer_91996
91997,Government Employee_91997
91998,Government Employee_91998
91999,Government Employee_91999
92000,Government Employee_92000
92001,Unemployed_92001
92002,Government Employee_92002
92003,Unemployed_92003
92004,Business_92004
92005,Unemployed_92005
92006,Homemaker_92006
92007,Unemployed_92007
92008,Business_92008
92009,Private Employee_92009
92010,Unemployed_92010
92011,Homemaker_92011
92012,Government Employee_92012
92013,Student_92013
92014,Business_92014
92015,Farmer_92015
92016,Business_92016
92017,Farmer_92017
92018,Unemployed_92018
92019,Business_92019
92020,Farmer_92020
92021,Farmer_92021
92022,Business_92022
92023,Business_92023
92024,Student_92024
92025,Government Employee_92025
92026,Private Employee_92026
92027,Business_92027
92028,Government Employee_92028
92029,Unemployed_92029
92030,Student_92030
92031,Farmer_92031
92032,Business_92032
92033,Government Employee_92033
92034,Farmer_92034
92035,Private Employee_92035
92036,Student_92036
92037,Student_92037
92038,Unemployed_92038
92039,Government Employee_92039
92040,Student_92040
92041,Farmer_92041
92042,Farmer_92042
92043,Homemaker_92043
92044,Unemployed_92044
92045,Business_92045
92046,Farmer_92046
92047,Farmer_92047
92048,Homemaker_92048
92049,Business_92049
92050,Business_92050
92051,Student_92051
92052,Student_92052
92053,Homemaker_92053
92054,Farmer_92054
92055,Government Employee_92055
92056,Business_92056
92057,Government Employee_92057
92058,Homemaker_92058
92059,Unemployed_92059
92060,Farmer_92060
92061,Government Employee_92061
92062,Business_92062
92063,Unemployed_92063
92064,Private Employee_92064
92065,Homemaker_92065
92066,Private Employee_92066
92067,Unemployed_92067
92068,Farmer_92068
92069,Student_92069
92070,Farmer_92070
92071,Homemaker_92071
92072,Government Employee_92072
92073,Unemployed_92073
92074,Homemaker_92074
92075,Private Employee_92075
92076,Student_92076
92077,Business_92077
92078,Unemployed_92078
92079,Homemaker_92079
92080,Farmer_92080
92081,Farmer_92081
92082,Unemployed_92082
92083,Business_92083
92084,Homemaker_92084
92085,Farmer_92085
92086,Business_92086
92087,Government Employee_92087
92088,Private Employee_92088
92089,Business_92089
92090,Student_92090
92091,Government Employee_92091
92092,Homemaker_92092
92093,Farmer_92093
92094,Farmer_92094
92095,Homemaker_92095
92096,Unemployed_92096
92097,Unemployed_92097
92098,Unemployed_92098
92099,Unemployed_92099
92100,Student_92100
92101,Student_92101
92102,Student_92102
