caste_master_id,caste_master_name
91658,SC_91658
91659,ST_91659
91660,General_91660
91661,OBC_91661
91662,General_91662
91663,General_91663
91664,OBC_91664
91665,Others_91665
91666,OBC_91666
91667,OBC_91667
91668,Others_91668
91669,OBC_91669
91670,ST_91670
91671,Others_91671
91672,ST_91672
91673,Others_91673
91674,Others_91674
91675,OBC_91675
91676,General_91676
91677,Others_91677
91678,General_91678
91679,ST_91679
91680,OBC_91680
91681,Others_91681
91682,SC_91682
91683,Others_91683
91684,General_91684
91685,SC_91685
91686,ST_91686
91687,ST_91687
91688,Others_91688
91689,OBC_91689
91690,General_91690
91691,Others_91691
91692,Others_91692
91693,SC_91693
91694,ST_91694
91695,General_91695
91696,SC_91696
91697,Others_91697
91698,SC_91698
91699,SC_91699
91700,General_91700
91701,ST_91701
91702,General_91702
91703,OBC_91703
91704,General_91704
91705,Others_91705
91706,ST_91706
91707,General_91707
91708,General_91708
91709,SC_91709
91710,OBC_91710
91711,SC_91711
91712,OBC_91712
91713,ST_91713
91714,General_91714
91715,Others_91715
91716,General_91716
91717,ST_91717
91718,SC_91718
91719,ST_91719
91720,Others_91720
91721,ST_91721
91722,SC_91722
91723,OBC_91723
91724,OBC_91724
91725,Others_91725
91726,ST_91726
91727,SC_91727
91728,SC_91728
91729,Others_91729
91730,General_91730
91731,Others_91731
91732,SC_91732
91733,General_91733
91734,SC_91734
91735,SC_91735
91736,SC_91736
91737,SC_91737
91738,ST_91738
91739,Others_91739
91740,SC_91740
91741,ST_91741
91742,ST_91742
91743,Others_91743
91744,Others_91744
91745,Others_91745
91746,ST_91746
91747,General_91747
91748,OBC_91748
91749,Others_91749
91750,Others_91750
91751,OBC_91751
91752,ST_91752
91753,SC_91753
91754,ST_91754
91755,OBC_91755
91756,Others_91756
91757,ST_91757
91758,SC_91758
91759,General_91759
91760,OBC_91760
91761,General_91761
91762,SC_91762
91763,OBC_91763
91764,ST_91764
91765,Others_91765
91766,General_91766
91767,ST_91767
91768,Others_91768
91769,Others_91769
91770,General_91770
91771,General_91771
91772,General_91772
91773,General_91773
91774,SC_91774
91775,ST_91775
91776,OBC_91776
91777,Others_91777
91778,General_91778
91779,General_91779
91780,General_91780
91781,OBC_91781
91782,Others_91782
91783,ST_91783
91784,Others_91784
91785,General_91785
91786,SC_91786
91787,SC_91787
91788,General_91788
91789,SC_91789
91790,SC_91790
91791,SC_91791
91792,Others_91792
91793,SC_91793
91794,General_91794
91795,SC_91795
91796,ST_91796
91797,OBC_91797
91798,SC_91798
91799,General_91799
91800,OBC_91800
91801,OBC_91801
91802,Others_91802
91803,Others_91803
91804,Others_91804
91805,General_91805
91806,SC_91806
91807,SC_91807
91808,SC_91808
91809,OBC_91809
91810,OBC_91810
91811,General_91811
91812,SC_91812
91813,SC_91813
91814,Others_91814
91815,ST_91815
91816,SC_91816
91817,OBC_91817
91818,General_91818
91819,OBC_91819
91820,Others_91820
91821,OBC_91821
91822,ST_91822
91823,OBC_91823
91824,Others_91824
91825,Others_91825
91826,ST_91826
91827,ST_91827
91828,General_91828
91829,SC_91829
91830,ST_91830
91831,OBC_91831
91832,Others_91832
91833,Others_91833
91834,OBC_91834
91835,General_91835
91836,SC_91836
91837,ST_91837
91838,ST_91838
91839,SC_91839
91840,General_91840
91841,Others_91841
91842,ST_91842
91843,Others_91843
91844,OBC_91844
91845,SC_91845
91846,ST_91846
91847,General_91847
91848,General_91848
91849,General_91849
91850,SC_91850
91851,SC_91851
91852,OBC_91852
91853,OBC_91853
91854,Others_91854
91855,OBC_91855
91856,Others_91856
91857,Others_91857
91858,Others_91858
91859,General_91859
91860,General_91860
91861,SC_91861
91862,SC_91862
91863,OBC_91863
91864,General_91864
91865,General_91865
91866,SC_91866
91867,General_91867
91868,OBC_91868
91869,Others_91869
91870,General_91870
91871,Others_91871
91872,OBC_91872
91873,SC_91873
91874,ST_91874
91875,Others_91875
91876,OBC_91876
91877,Others_91877
91878,OBC_91878
91879,General_91879
91880,ST_91880
91881,ST_91881
91882,ST_91882
91883,OBC_91883
91884,ST_91884
91885,General_91885
91886,SC_91886
91887,ST_91887
91888,SC_91888
91889,Others_91889
91890,OBC_91890
91891,ST_91891
91892,Others_91892
91893,SC_91893
91894,Others_91894
91895,ST_91895
91896,General_91896
91897,ST_91897
91898,Others_91898
91899,Others_91899
91900,OBC_91900
91901,General_91901
91902,ST_91902
91903,General_91903
91904,ST_91904
91905,OBC_91905
91906,OBC_91906
91907,General_91907
91908,General_91908
91909,SC_91909
91910,General_91910
91911,Others_91911
91912,General_91912
91913,Others_91913
91914,ST_91914
91915,Others_91915
91916,SC_91916
91917,ST_91917
91918,Others_91918
91919,ST_91919
91920,OBC_91920
91921,SC_91921
91922,General_91922
91923,SC_91923
91924,SC_91924
91925,General_91925
91926,ST_91926
91927,OBC_91927
91928,General_91928
91929,SC_91929
91930,General_91930
91931,OBC_91931
91932,ST_91932
91933,General_91933
91934,Others_91934
91935,OBC_91935
91936,Others_91936
91937,OBC_91937
91938,OBC_91938
91939,ST_91939
91940,ST_91940
91941,SC_91941
91942,OBC_91942
91943,Others_91943
91944,SC_91944
91945,Others_91945
91946,Others_91946
91947,General_91947
91948,ST_91948
91949,General_91949
91950,General_91950
91951,Others_91951
91952,General_91952
91953,General_91953
91954,General_91954
91955,General_91955
91956,SC_91956
91957,Others_91957
91958,SC_91958
91959,OBC_91959
91960,ST_91960
91961,SC_91961
91962,SC_91962
91963,SC_91963
91964,OBC_91964
91965,General_91965
91966,ST_91966
91967,Others_91967
91968,Others_91968
91969,OBC_91969
91970,General_91970
91971,OBC_91971
91972,Others_91972
91973,Others_91973
91974,General_91974
91975,SC_91975
91976,General_91976
91977,SC_91977
91978,ST_91978
91979,ST_91979
91980,SC_91980
91981,General_91981
91982,Others_91982
91983,General_91983
91984,OBC_91984
91985,ST_91985
91986,ST_91986
91987,ST_91987
91988,ST_91988
91989,ST_91989
91990,SC_91990
91991,SC_91991
91992,ST_91992
91993,ST_91993
91994,SC_91994
91995,Others_91995
91996,OBC_91996
91997,OBC_91997
91998,General_91998
91999,SC_91999
92000,SC_92000
92001,SC_92001
92002,ST_92002
92003,OBC_92003
92004,SC_92004
92005,General_92005
92006,ST_92006
92007,OBC_92007
92008,OBC_92008
92009,OBC_92009
92010,ST_92010
92011,SC_92011
92012,Others_92012
92013,SC_92013
92014,General_92014
92015,OBC_92015
92016,General_92016
92017,ST_92017
92018,General_92018
92019,General_92019
92020,SC_92020
92021,General_92021
92022,General_92022
92023,OBC_92023
92024,SC_92024
92025,ST_92025
92026,ST_92026
92027,Others_92027
92028,OBC_92028
92029,Others_92029
92030,General_92030
92031,General_92031
92032,ST_92032
92033,ST_92033
92034,General_92034
92035,OBC_92035
92036,SC_92036
92037,OBC_92037
92038,ST_92038
92039,General_92039
92040,OBC_92040
92041,SC_92041
92042,Others_92042
92043,SC_92043
92044,ST_92044
92045,General_92045
92046,Others_92046
92047,ST_92047
92048,Others_92048
92049,General_92049
92050,General_92050
92051,OBC_92051
92052,SC_92052
92053,Others_92053
92054,Others_92054
92055,General_92055
92056,SC_92056
92057,SC_92057
92058,General_92058
92059,OBC_92059
92060,SC_92060
92061,ST_92061
92062,OBC_92062
92063,OBC_92063
92064,OBC_92064
92065,SC_92065
92066,Others_92066
92067,Others_92067
92068,SC_92068
92069,Others_92069
92070,General_92070
92071,General_92071
92072,SC_92072
92073,ST_92073
92074,ST_92074
92075,OBC_92075
92076,OBC_92076
92077,ST_92077
92078,SC_92078
92079,OBC_92079
92080,OBC_92080
92081,ST_92081
92082,SC_92082
92083,General_92083
92084,SC_92084
92085,Others_92085
92086,OBC_92086
92087,General_92087
92088,ST_92088
92089,ST_92089
92090,Others_92090
92091,ST_92091
92092,OBC_92092
92093,ST_92093
92094,General_92094
92095,Others_92095
92096,Others_92096
92097,Others_92097
92098,OBC_92098
92099,General_92099
92100,SC_92100
92101,ST_92101
92102,General_92102
92103,Others_92103
92104,OBC_92104
92105,Others_92105
92106,SC_92106
92107,Others_92107
92108,General_92108
92109,ST_92109
92110,OBC_92110
92111,OBC_92111
92112,SC_92112
92113,SC_92113
92114,OBC_92114
92115,General_92115
92116,Others_92116
92117,SC_92117
92118,General_92118
92119,Others_92119
92120,OBC_92120
92121,General_92121
92122,SC_92122
92123,General_92123
92124,General_92124
92125,General_92125
92126,General_92126
92127,Others_92127
92128,ST_92128
92129,ST_92129
92130,ST_92130
92131,Others_92131
92132,General_92132
92133,OBC_92133
92134,General_92134
92135,Others_92135
92136,General_92136
92137,SC_92137
92138,OBC_92138
92139,OBC_92139
92140,ST_92140
92141,General_92141
92142,ST_92142
92143,OBC_92143
92144,OBC_92144
92145,SC_92145
92146,ST_92146
92147,SC_92147
92148,ST_92148
92149,Others_92149
92150,General_92150
92151,Others_92151
92152,SC_92152
92153,Others_92153
92154,ST_92154
92155,ST_92155
92156,ST_92156
92157,Others_92157
92158,OBC_92158
92159,General_92159
92160,ST_92160
92161,Others_92161
92162,SC_92162
92163,OBC_92163
92164,OBC_92164
92165,OBC_92165
92166,Others_92166
92167,General_92167
92168,ST_92168
92169,ST_92169
92170,General_92170
92171,SC_92171
92172,ST_92172
92173,General_92173
92174,Others_92174
92175,OBC_92175
92176,SC_92176
92177,General_92177
92178,OBC_92178
92179,OBC_92179
92180,General_92180
92181,General_92181
92182,OBC_92182
92183,OBC_92183
92184,SC_92184
92185,SC_92185
92186,General_92186
92187,OBC_92187
92188,ST_92188
92189,OBC_92189
92190,SC_92190
92191,General_92191
92192,ST_92192
92193,Others_92193
92194,OBC_92194
92195,SC_92195
92196,SC_92196
92197,General_92197
92198,SC_92198
92199,OBC_92199
92200,General_92200
92201,General_92201
92202,OBC_92202
92203,Others_92203
92204,SC_92204
92205,SC_92205
92206,Others_92206
92207,OBC_92207
92208,SC_92208
92209,General_92209
92210,OBC_92210
92211,SC_92211
92212,SC_92212
92213,General_92213
92214,Others_92214
92215,SC_92215
92216,SC_92216
92217,SC_92217
92218,General_92218
92219,ST_92219
92220,Others_92220
92221,SC_92221
92222,OBC_92222
92223,SC_92223
92224,OBC_92224
92225,OBC_92225
92226,OBC_92226
92227,OBC_92227
92228,OBC_92228
92229,OBC_92229
92230,OBC_92230
92231,OBC_92231
92232,OBC_92232
92233,Others_92233
92234,OBC_92234
92235,ST_92235
92236,General_92236
92237,SC_92237
92238,ST_92238
92239,OBC_92239
92240,OBC_92240
92241,SC_92241
92242,General_92242
92243,SC_92243
92244,General_92244
92245,General_92245
92246,OBC_92246
92247,Others_92247
92248,General_92248
92249,OBC_92249
92250,Others_92250
92251,General_92251
92252,Others_92252
92253,Others_92253
92254,OBC_92254
92255,OBC_92255
92256,General_92256
92257,ST_92257
92258,General_92258
92259,General_92259
92260,General_92260
92261,SC_92261
92262,SC_92262
92263,SC_92263
92264,SC_92264
92265,General_92265
92266,OBC_92266
92267,ST_92267
92268,OBC_92268
92269,SC_92269
92270,ST_92270
92271,Others_92271
92272,SC_92272
92273,SC_92273
92274,General_92274
92275,OBC_92275
92276,General_92276
92277,OBC_92277
92278,ST_92278
92279,Others_92279
92280,OBC_92280
92281,Others_92281
92282,OBC_92282
92283,SC_92283
92284,SC_92284
92285,General_92285
92286,SC_92286
92287,OBC_92287
92288,ST_92288
92289,SC_92289
92290,OBC_92290
92291,SC_92291
92292,SC_92292
92293,Others_92293
92294,Others_92294
92295,ST_92295
92296,Others_92296
92297,OBC_92297
92298,ST_92298
92299,ST_92299
92300,OBC_92300
92301,General_92301
92302,General_92302
92303,General_92303
92304,SC_92304
92305,Others_92305
92306,OBC_92306
92307,General_92307
92308,ST_92308
92309,SC_92309
92310,Others_92310
92311,SC_92311
92312,SC_92312
92313,General_92313
92314,OBC_92314
92315,Others_92315
92316,OBC_92316
92317,Others_92317
92318,ST_92318
92319,ST_92319
92320,Others_92320
92321,SC_92321
92322,OBC_92322
92323,ST_92323
92324,OBC_92324
92325,OBC_92325
92326,General_92326
92327,Others_92327
92328,SC_92328
92329,OBC_92329
92330,OBC_92330
92331,Others_92331
92332,General_92332
92333,ST_92333
92334,ST_92334
92335,ST_92335
92336,General_92336
92337,Others_92337
92338,Others_92338
92339,General_92339
92340,ST_92340
92341,OBC_92341
92342,General_92342
92343,SC_92343
92344,ST_92344
92345,ST_92345
92346,OBC_92346
92347,ST_92347
92348,OBC_92348
92349,ST_92349
92350,ST_92350
92351,Others_92351
92352,SC_92352
92353,General_92353
92354,General_92354
92355,ST_92355
92356,General_92356
92357,General_92357
92358,Others_92358
92359,OBC_92359
92360,ST_92360
92361,Others_92361
92362,Others_92362
92363,SC_92363
92364,ST_92364
92365,OBC_92365
92366,SC_92366
92367,SC_92367
92368,SC_92368
92369,General_92369
92370,SC_92370
92371,ST_92371
92372,ST_92372
92373,ST_92373
92374,Others_92374
92375,ST_92375
92376,General_92376
92377,Others_92377
92378,Others_92378
92379,General_92379
92380,SC_92380
92381,SC_92381
92382,General_92382
92383,ST_92383
92384,SC_92384
92385,General_92385
92386,Others_92386
92387,OBC_92387
92388,ST_92388
92389,SC_92389
92390,OBC_92390
92391,General_92391
92392,OBC_92392
92393,General_92393
92394,ST_92394
92395,OBC_92395
92396,Others_92396
92397,OBC_92397
92398,Others_92398
92399,Others_92399
92400,Others_92400
92401,Others_92401
92402,SC_92402
92403,ST_92403
92404,ST_92404
92405,General_92405
92406,ST_92406
92407,General_92407
92408,Others_92408
92409,OBC_92409
92410,Others_92410
92411,OBC_92411
92412,General_92412
92413,Others_92413
92414,SC_92414
92415,SC_92415
92416,OBC_92416
92417,General_92417
92418,General_92418
92419,General_92419
92420,General_92420
92421,OBC_92421
92422,SC_92422
92423,SC_92423
92424,Others_92424
92425,ST_92425
92426,Others_92426
92427,General_92427
92428,SC_92428
92429,SC_92429
92430,Others_92430
92431,OBC_92431
92432,OBC_92432
92433,OBC_92433
92434,Others_92434
92435,Others_92435
92436,ST_92436
92437,SC_92437
92438,Others_92438
92439,Others_92439
92440,Others_92440
92441,SC_92441
92442,Others_92442
92443,OBC_92443
92444,General_92444
92445,OBC_92445
92446,ST_92446
92447,General_92447
92448,OBC_92448
92449,OBC_92449
92450,OBC_92450
92451,Others_92451
92452,OBC_92452
92453,ST_92453
92454,OBC_92454
92455,Others_92455
92456,General_92456
92457,OBC_92457
92458,OBC_92458
92459,Others_92459
92460,General_92460
92461,General_92461
92462,ST_92462
92463,SC_92463
92464,OBC_92464
92465,SC_92465
92466,Others_92466
92467,ST_92467
92468,OBC_92468
92469,ST_92469
92470,ST_92470
92471,SC_92471
92472,SC_92472
92473,ST_92473
92474,ST_92474
92475,General_92475
92476,SC_92476
92477,OBC_92477
92478,ST_92478
92479,ST_92479
92480,Others_92480
92481,SC_92481
92482,General_92482
92483,General_92483
92484,Others_92484
92485,SC_92485
92486,SC_92486
92487,ST_92487
92488,General_92488
92489,SC_92489
92490,SC_92490
92491,OBC_92491
92492,General_92492
92493,OBC_92493
92494,OBC_92494
92495,ST_92495
92496,General_92496
92497,Others_92497
92498,General_92498
92499,Others_92499
92500,General_92500
92501,General_92501
92502,SC_92502
92503,SC_92503
92504,ST_92504
92505,SC_92505
92506,OBC_92506
92507,Others_92507
92508,SC_92508
92509,SC_92509
92510,General_92510
92511,Others_92511
92512,SC_92512
92513,Others_92513
92514,Others_92514
92515,OBC_92515
92516,ST_92516
92517,OBC_92517
92518,ST_92518
92519,OBC_92519
92520,ST_92520
92521,General_92521
92522,Others_92522
92523,SC_92523
92524,SC_92524
92525,SC_92525
92526,ST_92526
92527,ST_92527
92528,ST_92528
92529,General_92529
92530,General_92530
92531,Others_92531
92532,Others_92532
92533,General_92533
92534,Others_92534
92535,OBC_92535
92536,ST_92536
92537,OBC_92537
92538,OBC_92538
92539,Others_92539
92540,Others_92540
92541,SC_92541
92542,ST_92542
92543,Others_92543
92544,Others_92544
92545,General_92545
92546,ST_92546
92547,Others_92547
92548,SC_92548
92549,ST_92549
92550,ST_92550
92551,OBC_92551
92552,SC_92552
92553,ST_92553
92554,ST_92554
92555,ST_92555
92556,OBC_92556
92557,OBC_92557
92558,Others_92558
92559,Others_92559
92560,ST_92560
92561,SC_92561
92562,Others_92562
92563,Others_92563
92564,General_92564
92565,Others_92565
92566,Others_92566
92567,OBC_92567
92568,ST_92568
92569,Others_92569
92570,SC_92570
92571,ST_92571
92572,OBC_92572
92573,ST_92573
92574,General_92574
92575,Others_92575
92576,Others_92576
92577,SC_92577
92578,ST_92578
92579,SC_92579
92580,General_92580
92581,SC_92581
92582,SC_92582
92583,General_92583
92584,ST_92584
92585,General_92585
92586,SC_92586
92587,OBC_92587
92588,ST_92588
92589,ST_92589
92590,SC_92590
92591,Others_92591
92592,General_92592
92593,General_92593
92594,Others_92594
92595,SC_92595
92596,OBC_92596
92597,ST_92597
92598,SC_92598
92599,Others_92599
92600,OBC_92600
92601,OBC_92601
92602,General_92602
92603,SC_92603
92604,Others_92604
92605,OBC_92605
92606,Others_92606
92607,SC_92607
92608,ST_92608
92609,SC_92609
92610,SC_92610
92611,OBC_92611
92612,Others_92612
92613,General_92613
92614,ST_92614
92615,OBC_92615
92616,ST_92616
92617,Others_92617
92618,ST_92618
92619,ST_92619
92620,OBC_92620
92621,Others_92621
92622,SC_92622
92623,Others_92623
92624,General_92624
92625,Others_92625
92626,General_92626
92627,Others_92627
92628,General_92628
92629,General_92629
92630,OBC_92630
92631,SC_92631
92632,General_92632
92633,ST_92633
92634,OBC_92634
92635,SC_92635
92636,SC_92636
92637,SC_92637
92638,Others_92638
92639,Others_92639
92640,SC_92640
92641,Others_92641
92642,Others_92642
92643,ST_92643
92644,OBC_92644
92645,General_92645
92646,OBC_92646
92647,General_92647
92648,OBC_92648
92649,ST_92649
92650,SC_92650
92651,ST_92651
92652,SC_92652
92653,ST_92653
92654,OBC_92654
92655,SC_92655
92656,ST_92656
92657,SC_92657
92658,ST_92658
92659,OBC_92659
92660,General_92660
92661,General_92661
92662,SC_92662
92663,General_92663
92664,General_92664
92665,Others_92665
92666,SC_92666
92667,General_92667
92668,ST_92668
92669,SC_92669
92670,ST_92670
92671,ST_92671
92672,Others_92672
92673,ST_92673
92674,Others_92674
92675,Others_92675
92676,General_92676
92677,SC_92677
92678,OBC_92678
92679,SC_92679
92680,General_92680
92681,Others_92681
92682,OBC_92682
92683,General_92683
92684,OBC_92684
92685,Others_92685
92686,ST_92686
92687,General_92687
92688,ST_92688
92689,OBC_92689
92690,General_92690
92691,Others_92691
92692,Others_92692
92693,OBC_92693
92694,OBC_92694
92695,SC_92695
92696,OBC_92696
92697,Others_92697
92698,OBC_92698
92699,ST_92699
92700,SC_92700
92701,ST_92701
92702,ST_92702
92703,General_92703
92704,General_92704
92705,SC_92705
92706,General_92706
92707,SC_92707
92708,ST_92708
92709,ST_92709
92710,SC_92710
92711,OBC_92711
92712,ST_92712
92713,General_92713
92714,SC_92714
92715,Others_92715
92716,General_92716
92717,SC_92717
92718,General_92718
92719,ST_92719
92720,General_92720
92721,OBC_92721
92722,General_92722
92723,ST_92723
92724,SC_92724
92725,OBC_92725
92726,General_92726
92727,SC_92727
92728,SC_92728
92729,Others_92729
92730,OBC_92730
92731,OBC_92731
92732,ST_92732
92733,Others_92733
92734,Others_92734
92735,ST_92735
92736,SC_92736
92737,ST_92737
92738,SC_92738
92739,ST_92739
92740,OBC_92740
92741,SC_92741
92742,General_92742
92743,OBC_92743
92744,General_92744
92745,ST_92745
92746,ST_92746
92747,SC_92747
92748,General_92748
92749,OBC_92749
92750,General_92750
92751,SC_92751
92752,OBC_92752
92753,Others_92753
92754,OBC_92754
92755,General_92755
92756,General_92756
92757,ST_92757
92758,OBC_92758
92759,OBC_92759
92760,Others_92760
92761,OBC_92761
92762,SC_92762
92763,Others_92763
92764,SC_92764
92765,Others_92765
92766,OBC_92766
92767,SC_92767
92768,SC_92768
92769,General_92769
92770,SC_92770
92771,OBC_92771
92772,SC_92772
92773,OBC_92773
92774,OBC_92774
92775,General_92775
92776,OBC_92776
92777,Others_92777
92778,ST_92778
92779,OBC_92779
92780,ST_92780
92781,SC_92781
92782,ST_92782
92783,General_92783
92784,Others_92784
92785,ST_92785
92786,OBC_92786
92787,OBC_92787
92788,ST_92788
92789,SC_92789
92790,ST_92790
92791,Others_92791
92792,General_92792
92793,General_92793
92794,ST_92794
92795,General_92795
92796,Others_92796
92797,General_92797
92798,General_92798
92799,Others_92799
92800,ST_92800
92801,General_92801
92802,General_92802
92803,Others_92803
92804,General_92804
92805,Others_92805
92806,Others_92806
92807,General_92807
92808,OBC_92808
92809,ST_92809
92810,SC_92810
92811,General_92811
92812,SC_92812
92813,ST_92813
92814,General_92814
92815,Others_92815
92816,OBC_92816
92817,OBC_92817
92818,General_92818
92819,SC_92819
92820,OBC_92820
92821,ST_92821
92822,OBC_92822
92823,ST_92823
92824,General_92824
92825,ST_92825
92826,OBC_92826
92827,Others_92827
92828,Others_92828
92829,SC_92829
92830,General_92830
92831,Others_92831
92832,SC_92832
92833,SC_92833
92834,SC_92834
92835,ST_92835
92836,SC_92836
92837,SC_92837
92838,General_92838
92839,OBC_92839
92840,General_92840
92841,SC_92841
92842,Others_92842
92843,ST_92843
92844,ST_92844
92845,SC_92845
92846,ST_92846
92847,Others_92847
92848,OBC_92848
92849,OBC_92849
92850,OBC_92850
92851,General_92851
92852,OBC_92852
92853,ST_92853
92854,General_92854
92855,General_92855
92856,SC_92856
92857,SC_92857
92858,General_92858
92859,General_92859
92860,General_92860
92861,ST_92861
92862,OBC_92862
92863,Others_92863
92864,ST_92864
92865,SC_92865
92866,ST_92866
92867,Others_92867
92868,SC_92868
92869,General_92869
92870,SC_92870
92871,Others_92871
92872,OBC_92872
92873,OBC_92873
92874,ST_92874
92875,ST_92875
92876,ST_92876
92877,OBC_92877
92878,OBC_92878
92879,General_92879
92880,SC_92880
92881,OBC_92881
92882,General_92882
92883,Others_92883
92884,SC_92884
92885,Others_92885
92886,ST_92886
92887,Others_92887
92888,Others_92888
92889,ST_92889
92890,ST_92890
92891,General_92891
92892,Others_92892
92893,SC_92893
92894,Others_92894
92895,Others_92895
92896,SC_92896
92897,OBC_92897
92898,OBC_92898
92899,General_92899
92900,ST_92900
92901,General_92901
92902,Others_92902
92903,ST_92903
92904,SC_92904
92905,ST_92905
92906,OBC_92906
92907,SC_92907
92908,ST_92908
92909,Others_92909
92910,SC_92910
92911,ST_92911
92912,SC_92912
92913,SC_92913
92914,General_92914
92915,SC_92915
92916,ST_92916
92917,Others_92917
92918,OBC_92918
92919,Others_92919
92920,OBC_92920
92921,General_92921
92922,SC_92922
92923,ST_92923
92924,Others_92924
92925,ST_92925
92926,SC_92926
92927,OBC_92927
92928,OBC_92928
92929,OBC_92929
92930,Others_92930
92931,General_92931
92932,OBC_92932
92933,General_92933
92934,ST_92934
92935,SC_92935
92936,Others_92936
92937,ST_92937
92938,SC_92938
92939,General_92939
92940,ST_92940
92941,Others_92941
92942,SC_92942
92943,SC_92943
92944,General_92944
92945,ST_92945
92946,Others_92946
92947,Others_92947
92948,OBC_92948
92949,General_92949
92950,ST_92950
92951,General_92951
92952,General_92952
92953,ST_92953
92954,OBC_92954
92955,ST_92955
92956,General_92956
92957,Others_92957
92958,OBC_92958
92959,General_92959
92960,ST_92960
92961,OBC_92961
92962,General_92962
92963,SC_92963
92964,General_92964
92965,ST_92965
92966,OBC_92966
92967,SC_92967
92968,Others_92968
92969,SC_92969
92970,OBC_92970
92971,SC_92971
92972,ST_92972
92973,OBC_92973
92974,SC_92974
92975,OBC_92975
92976,General_92976
92977,Others_92977
92978,General_92978
92979,OBC_92979
92980,ST_92980
92981,OBC_92981
92982,ST_92982
92983,SC_92983
92984,SC_92984
92985,SC_92985
92986,ST_92986
92987,General_92987
92988,Others_92988
92989,General_92989
92990,OBC_92990
92991,Others_92991
92992,ST_92992
92993,SC_92993
92994,ST_92994
92995,SC_92995
92996,General_92996
92997,Others_92997
92998,ST_92998
92999,General_92999
93000,OBC_93000
93001,SC_93001
93002,Others_93002
93003,Others_93003
93004,General_93004
93005,Others_93005
93006,SC_93006
93007,OBC_93007
93008,SC_93008
93009,General_93009
93010,SC_93010
93011,OBC_93011
93012,OBC_93012
93013,OBC_93013
93014,Others_93014
93015,ST_93015
93016,OBC_93016
93017,ST_93017
93018,OBC_93018
93019,Others_93019
93020,SC_93020
93021,ST_93021
93022,General_93022
93023,General_93023
93024,OBC_93024
93025,OBC_93025
93026,ST_93026
93027,OBC_93027
93028,OBC_93028
93029,ST_93029
93030,ST_93030
93031,OBC_93031
93032,General_93032
93033,SC_93033
93034,OBC_93034
93035,ST_93035
93036,SC_93036
93037,OBC_93037
93038,General_93038
93039,Others_93039
93040,Others_93040
93041,OBC_93041
93042,Others_93042
93043,General_93043
93044,General_93044
93045,OBC_93045
93046,SC_93046
93047,General_93047
93048,OBC_93048
93049,Others_93049
93050,ST_93050
93051,ST_93051
93052,ST_93052
93053,OBC_93053
93054,ST_93054
93055,General_93055
93056,SC_93056
93057,OBC_93057
93058,SC_93058
93059,OBC_93059
93060,General_93060
93061,ST_93061
93062,General_93062
93063,OBC_93063
93064,Others_93064
93065,Others_93065
93066,General_93066
93067,SC_93067
93068,ST_93068
93069,OBC_93069
93070,OBC_93070
93071,OBC_93071
93072,General_93072
93073,ST_93073
93074,SC_93074
93075,ST_93075
93076,SC_93076
93077,SC_93077
93078,ST_93078
93079,OBC_93079
93080,ST_93080
93081,SC_93081
93082,General_93082
93083,Others_93083
93084,ST_93084
93085,SC_93085
93086,General_93086
93087,SC_93087
93088,ST_93088
93089,ST_93089
93090,General_93090
93091,ST_93091
93092,ST_93092
93093,General_93093
93094,Others_93094
93095,ST_93095
93096,SC_93096
93097,OBC_93097
93098,General_93098
93099,SC_93099
93100,Others_93100
93101,Others_93101
93102,SC_93102
93103,General_93103
93104,General_93104
93105,ST_93105
93106,OBC_93106
93107,ST_93107
93108,OBC_93108
93109,SC_93109
93110,OBC_93110
93111,ST_93111
93112,Others_93112
93113,SC_93113
93114,Others_93114
93115,ST_93115
93116,SC_93116
93117,OBC_93117
93118,Others_93118
93119,ST_93119
93120,SC_93120
93121,Others_93121
93122,SC_93122
93123,Others_93123
93124,OBC_93124
93125,ST_93125
93126,OBC_93126
93127,General_93127
93128,OBC_93128
93129,OBC_93129
93130,General_93130
93131,General_93131
93132,Others_93132
93133,Others_93133
93134,Others_93134
93135,Others_93135
93136,Others_93136
93137,OBC_93137
93138,Others_93138
93139,ST_93139
93140,Others_93140
93141,Others_93141
93142,General_93142
93143,General_93143
93144,Others_93144
93145,ST_93145
93146,General_93146
93147,Others_93147
93148,OBC_93148
93149,Others_93149
93150,Others_93150
93151,OBC_93151
93152,OBC_93152
93153,General_93153
93154,ST_93154
93155,SC_93155
93156,ST_93156
93157,Others_93157
93158,Others_93158
93159,ST_93159
93160,General_93160
93161,OBC_93161
93162,General_93162
93163,OBC_93163
93164,SC_93164
93165,Others_93165
93166,General_93166
93167,General_93167
93168,ST_93168
93169,Others_93169
93170,ST_93170
93171,ST_93171
93172,Others_93172
93173,ST_93173
93174,ST_93174
93175,ST_93175
93176,Others_93176
93177,Others_93177
93178,General_93178
93179,ST_93179
93180,Others_93180
93181,SC_93181
93182,ST_93182
93183,Others_93183
93184,ST_93184
93185,SC_93185
93186,ST_93186
93187,OBC_93187
93188,OBC_93188
93189,SC_93189
93190,SC_93190
93191,ST_93191
93192,OBC_93192
93193,Others_93193
93194,General_93194
93195,ST_93195
93196,ST_93196
93197,Others_93197
93198,Others_93198
93199,Others_93199
93200,SC_93200
93201,ST_93201
93202,OBC_93202
93203,ST_93203
93204,General_93204
93205,OBC_93205
93206,SC_93206
93207,OBC_93207
93208,General_93208
93209,ST_93209
93210,General_93210
93211,OBC_93211
