CaseCategoryID,LookupValue
86589,PAR
86590,Zero FIR
86591,FIR
86592,Zero FIR
86593,UDR
86594,Zero FIR
86595,Zero FIR
86596,Zero FIR
86597,Zero FIR
86598,Zero FIR
86599,Zero FIR
86600,Zero FIR
86601,UDR
86602,FIR
86603,Zero FIR
86604,Zero FIR
86605,Zero FIR
86606,FIR
86607,UDR
86608,Zero FIR
86609,UDR
86610,FIR
86611,FIR
86612,FIR
86613,Zero FIR
86614,FIR
86615,PAR
86616,UDR
86617,UDR
86618,UDR
86619,PAR
86620,PAR
86621,UDR
86622,FIR
86623,UDR
86624,Zero FIR
86625,PAR
86626,Zero FIR
86627,FIR
86628,PAR
86629,FIR
86630,FIR
86631,UDR
86632,Zero FIR
86633,PAR
86634,UDR
86635,FIR
86636,PAR
86637,PAR
86638,Zero FIR
86639,Zero FIR
86640,Zero FIR
86641,UDR
86642,PAR
86643,FIR
86644,PAR
86645,Zero FIR
86646,FIR
86647,UDR
86648,FIR
86649,UDR
86650,Zero FIR
86651,PAR
86652,PAR
86653,Zero FIR
86654,UDR
86655,PAR
86656,Zero FIR
86657,FIR
86658,UDR
86659,PAR
86660,FIR
86661,Zero FIR
86662,Zero FIR
86663,PAR
86664,UDR
86665,FIR
86666,UDR
86667,UDR
86668,PAR
86669,FIR
86670,FIR
86671,Zero FIR
86672,PAR
86673,FIR
86674,FIR
86675,FIR
86676,Zero FIR
86677,PAR
86678,PAR
86679,PAR
86680,PAR
86681,UDR
86682,PAR
86683,FIR
86684,PAR
86685,UDR
86686,PAR
86687,Zero FIR
86688,PAR
86689,UDR
86690,Zero FIR
86691,UDR
86692,UDR
86693,UDR
86694,PAR
86695,FIR
86696,Zero FIR
86697,UDR
86698,PAR
86699,PAR
86700,UDR
86701,Zero FIR
86702,FIR
86703,PAR
86704,FIR
86705,PAR
86706,Zero FIR
86707,FIR
86708,Zero FIR
86709,FIR
86710,Zero FIR
86711,UDR
86712,UDR
86713,PAR
86714,Zero FIR
86715,PAR
86716,Zero FIR
86717,FIR
86718,Zero FIR
86719,FIR
86720,Zero FIR
86721,FIR
86722,PAR
86723,Zero FIR
86724,FIR
86725,PAR
86726,FIR
86727,FIR
86728,PAR
86729,Zero FIR
86730,PAR
86731,Zero FIR
86732,Zero FIR
86733,UDR
86734,FIR
86735,UDR
86736,FIR
86737,UDR
86738,PAR
86739,UDR
86740,UDR
86741,PAR
86742,Zero FIR
86743,Zero FIR
86744,UDR
86745,FIR
86746,PAR
86747,UDR
86748,FIR
86749,UDR
86750,Zero FIR
86751,UDR
86752,Zero FIR
86753,PAR
86754,Zero FIR
86755,UDR
86756,Zero FIR
86757,FIR
86758,UDR
86759,Zero FIR
86760,FIR
86761,FIR
86762,FIR
86763,FIR
86764,Zero FIR
86765,Zero FIR
86766,UDR
86767,FIR
86768,FIR
86769,PAR
86770,PAR
86771,FIR
86772,Zero FIR
86773,PAR
86774,UDR
86775,UDR
86776,FIR
86777,UDR
86778,FIR
86779,PAR
86780,UDR
86781,FIR
86782,FIR
86783,PAR
86784,PAR
86785,Zero FIR
86786,Zero FIR
86787,UDR
86788,PAR
86789,PAR
86790,Zero FIR
86791,FIR
86792,PAR
86793,Zero FIR
86794,UDR
86795,UDR
86796,Zero FIR
86797,UDR
86798,Zero FIR
86799,Zero FIR
86800,FIR
86801,FIR
86802,PAR
86803,Zero FIR
86804,Zero FIR
86805,UDR
86806,UDR
86807,FIR
86808,PAR
86809,Zero FIR
86810,FIR
86811,FIR
86812,PAR
86813,PAR
86814,PAR
86815,FIR
86816,UDR
86817,FIR
86818,PAR
86819,FIR
86820,Zero FIR
86821,PAR
86822,UDR
86823,FIR
86824,Zero FIR
86825,UDR
86826,FIR
86827,PAR
86828,UDR
86829,Zero FIR
86830,UDR
86831,UDR
86832,Zero FIR
86833,PAR
86834,FIR
86835,PAR
86836,UDR
86837,Zero FIR
86838,PAR
86839,FIR
86840,Zero FIR
86841,FIR
86842,PAR
86843,UDR
86844,FIR
86845,Zero FIR
86846,PAR
86847,UDR
86848,PAR
86849,Zero FIR
86850,FIR
86851,UDR
86852,UDR
86853,UDR
86854,PAR
86855,PAR
86856,UDR
86857,UDR
86858,PAR
86859,PAR
86860,Zero FIR
86861,UDR
86862,Zero FIR
86863,FIR
86864,Zero FIR
86865,Zero FIR
86866,UDR
86867,FIR
86868,Zero FIR
86869,FIR
86870,Zero FIR
86871,Zero FIR
86872,UDR
86873,Zero FIR
86874,UDR
86875,Zero FIR
86876,UDR
86877,UDR
86878,FIR
86879,FIR
86880,PAR
86881,UDR
86882,PAR
86883,PAR
86884,FIR
86885,UDR
86886,FIR
86887,PAR
86888,PAR
86889,UDR
86890,PAR
86891,FIR
86892,Zero FIR
86893,PAR
86894,Zero FIR
86895,UDR
86896,PAR
86897,UDR
86898,FIR
86899,FIR
86900,FIR
86901,PAR
86902,PAR
86903,PAR
86904,PAR
86905,UDR
86906,PAR
86907,FIR
86908,Zero FIR
86909,PAR
86910,UDR
86911,PAR
86912,PAR
86913,Zero FIR
86914,PAR
86915,PAR
86916,Zero FIR
86917,FIR
86918,PAR
86919,UDR
86920,Zero FIR
86921,Zero FIR
86922,UDR
86923,FIR
86924,UDR
86925,PAR
86926,FIR
86927,Zero FIR
86928,PAR
86929,Zero FIR
86930,Zero FIR
86931,Zero FIR
86932,FIR
86933,FIR
86934,PAR
86935,UDR
86936,PAR
86937,FIR
86938,PAR
86939,Zero FIR
86940,UDR
86941,Zero FIR
86942,Zero FIR
86943,Zero FIR
86944,Zero FIR
86945,Zero FIR
86946,FIR
86947,UDR
86948,FIR
86949,UDR
86950,UDR
86951,UDR
86952,PAR
86953,Zero FIR
86954,Zero FIR
86955,UDR
86956,FIR
86957,FIR
86958,FIR
86959,Zero FIR
86960,Zero FIR
86961,PAR
86962,PAR
86963,FIR
86964,Zero FIR
86965,UDR
86966,PAR
86967,UDR
86968,FIR
86969,UDR
86970,PAR
86971,Zero FIR
86972,FIR
86973,FIR
86974,Zero FIR
86975,FIR
86976,PAR
86977,PAR
86978,FIR
86979,FIR
86980,PAR
86981,UDR
86982,FIR
86983,Zero FIR
86984,Zero FIR
86985,Zero FIR
86986,FIR
86987,FIR
86988,Zero FIR
86989,PAR
86990,UDR
86991,UDR
86992,UDR
86993,Zero FIR
86994,PAR
86995,PAR
86996,PAR
86997,Zero FIR
86998,UDR
86999,FIR
87000,Zero FIR
87001,Zero FIR
87002,Zero FIR
87003,Zero FIR
87004,PAR
87005,FIR
87006,FIR
87007,FIR
87008,Zero FIR
87009,FIR
87010,FIR
87011,UDR
87012,UDR
87013,Zero FIR
87014,FIR
87015,FIR
87016,UDR
87017,FIR
87018,FIR
87019,Zero FIR
87020,UDR
87021,Zero FIR
87022,FIR
87023,FIR
87024,PAR
87025,UDR
87026,FIR
87027,PAR
87028,Zero FIR
87029,UDR
87030,UDR
87031,PAR
87032,FIR
87033,Zero FIR
87034,FIR
87035,Zero FIR
87036,Zero FIR
87037,Zero FIR
87038,PAR
87039,Zero FIR
87040,PAR
87041,PAR
87042,Zero FIR
87043,UDR
87044,Zero FIR
87045,UDR
87046,Zero FIR
87047,UDR
87048,Zero FIR
87049,FIR
87050,Zero FIR
87051,UDR
87052,UDR
87053,UDR
87054,FIR
87055,FIR
87056,UDR
87057,FIR
87058,PAR
87059,UDR
87060,FIR
87061,UDR
87062,PAR
87063,PAR
87064,PAR
87065,UDR
87066,PAR
87067,Zero FIR
87068,UDR
87069,Zero FIR
87070,FIR
87071,FIR
87072,UDR
87073,Zero FIR
87074,FIR
87075,Zero FIR
87076,FIR
87077,UDR
87078,UDR
87079,FIR
87080,PAR
87081,Zero FIR
87082,FIR
87083,PAR
87084,PAR
87085,Zero FIR
87086,Zero FIR
87087,FIR
87088,Zero FIR
87089,UDR
87090,FIR
87091,UDR
87092,FIR
87093,PAR
87094,UDR
87095,Zero FIR
87096,PAR
87097,Zero FIR
87098,FIR
87099,Zero FIR
87100,PAR
87101,UDR
87102,UDR
87103,FIR
87104,FIR
87105,FIR
87106,Zero FIR
87107,Zero FIR
87108,UDR
87109,FIR
87110,UDR
87111,PAR
87112,FIR
87113,Zero FIR
87114,Zero FIR
87115,FIR
87116,FIR
87117,UDR
87118,UDR
87119,UDR
87120,PAR
87121,Zero FIR
87122,PAR
87123,UDR
87124,UDR
87125,Zero FIR
87126,UDR
87127,FIR
87128,UDR
87129,Zero FIR
87130,Zero FIR
87131,FIR
87132,Zero FIR
87133,UDR
87134,FIR
87135,PAR
87136,Zero FIR
87137,Zero FIR
87138,PAR
87139,PAR
87140,FIR
87141,FIR
87142,UDR
87143,PAR
87144,PAR
87145,UDR
87146,PAR
87147,UDR
87148,PAR
87149,FIR
87150,FIR
87151,UDR
87152,FIR
87153,FIR
87154,FIR
87155,Zero FIR
87156,UDR
87157,FIR
87158,Zero FIR
87159,UDR
87160,PAR
87161,FIR
87162,UDR
87163,Zero FIR
87164,UDR
87165,PAR
87166,UDR
87167,Zero FIR
87168,UDR
87169,Zero FIR
87170,Zero FIR
87171,PAR
87172,UDR
87173,FIR
87174,UDR
87175,FIR
87176,PAR
87177,Zero FIR
87178,FIR
87179,Zero FIR
87180,Zero FIR
87181,PAR
87182,Zero FIR
87183,FIR
87184,FIR
87185,Zero FIR
87186,PAR
87187,FIR
87188,FIR
87189,Zero FIR
87190,UDR
87191,Zero FIR
87192,Zero FIR
87193,FIR
87194,FIR
87195,PAR
87196,UDR
87197,Zero FIR
87198,Zero FIR
87199,FIR
87200,PAR
87201,UDR
87202,Zero FIR
87203,PAR
87204,PAR
87205,FIR
87206,FIR
87207,FIR
87208,PAR
87209,PAR
87210,PAR
87211,Zero FIR
87212,FIR
87213,UDR
87214,PAR
87215,UDR
87216,Zero FIR
87217,Zero FIR
87218,UDR
87219,Zero FIR
87220,UDR
87221,Zero FIR
87222,PAR
87223,UDR
87224,FIR
87225,Zero FIR
87226,PAR
87227,FIR
87228,Zero FIR
87229,UDR
87230,PAR
87231,FIR
87232,UDR
87233,UDR
87234,PAR
87235,Zero FIR
87236,Zero FIR
87237,FIR
87238,FIR
87239,PAR
87240,FIR
87241,UDR
87242,PAR
87243,Zero FIR
87244,FIR
87245,PAR
87246,FIR
87247,PAR
87248,FIR
87249,FIR
87250,Zero FIR
87251,PAR
87252,UDR
87253,UDR
87254,FIR
87255,UDR
87256,Zero FIR
87257,UDR
87258,UDR
87259,Zero FIR
87260,PAR
87261,PAR
87262,PAR
87263,FIR
87264,UDR
87265,PAR
87266,PAR
87267,FIR
87268,Zero FIR
87269,Zero FIR
87270,UDR
87271,UDR
87272,PAR
87273,UDR
87274,Zero FIR
87275,Zero FIR
87276,FIR
87277,UDR
87278,FIR
87279,FIR
87280,FIR
87281,FIR
87282,Zero FIR
87283,PAR
87284,FIR
87285,FIR
87286,FIR
87287,UDR
87288,FIR
87289,UDR
87290,PAR
87291,UDR
87292,UDR
87293,PAR
87294,FIR
87295,FIR
87296,Zero FIR
87297,FIR
87298,PAR
87299,FIR
87300,UDR
87301,UDR
87302,FIR
87303,UDR
87304,FIR
87305,UDR
87306,UDR
87307,UDR
87308,Zero FIR
87309,Zero FIR
87310,UDR
87311,PAR
87312,PAR
87313,FIR
87314,Zero FIR
87315,Zero FIR
87316,UDR
87317,UDR
87318,UDR
87319,FIR
87320,FIR
87321,UDR
87322,UDR
87323,FIR
87324,FIR
87325,Zero FIR
87326,Zero FIR
87327,PAR
87328,Zero FIR
87329,PAR
87330,PAR
87331,UDR
87332,PAR
87333,PAR
87334,Zero FIR
87335,FIR
87336,UDR
87337,UDR
87338,FIR
87339,PAR
87340,Zero FIR
87341,Zero FIR
87342,PAR
87343,FIR
87344,Zero FIR
87345,Zero FIR
87346,PAR
87347,UDR
87348,Zero FIR
87349,Zero FIR
87350,PAR
87351,UDR
87352,Zero FIR
87353,FIR
87354,FIR
87355,PAR
87356,FIR
87357,Zero FIR
87358,PAR
87359,PAR
87360,Zero FIR
87361,Zero FIR
87362,FIR
87363,FIR
87364,UDR
87365,FIR
87366,Zero FIR
87367,FIR
87368,Zero FIR
87369,FIR
87370,Zero FIR
87371,FIR
87372,Zero FIR
87373,UDR
87374,PAR
87375,UDR
87376,PAR
87377,PAR
87378,UDR
87379,FIR
87380,FIR
87381,FIR
87382,Zero FIR
87383,PAR
87384,PAR
87385,FIR
87386,FIR
87387,PAR
87388,PAR
87389,PAR
87390,UDR
87391,PAR
87392,FIR
87393,FIR
87394,Zero FIR
87395,PAR
87396,Zero FIR
87397,FIR
87398,FIR
87399,UDR
87400,FIR
87401,UDR
87402,Zero FIR
87403,PAR
87404,FIR
87405,FIR
87406,FIR
87407,FIR
87408,PAR
87409,FIR
87410,UDR
87411,PAR
87412,UDR
87413,PAR
87414,Zero FIR
87415,PAR
87416,FIR
87417,FIR
87418,Zero FIR
87419,FIR
87420,Zero FIR
87421,UDR
87422,FIR
87423,UDR
87424,UDR
87425,PAR
87426,Zero FIR
87427,Zero FIR
87428,UDR
87429,Zero FIR
87430,Zero FIR
87431,Zero FIR
87432,UDR
87433,UDR
87434,PAR
87435,Zero FIR
87436,UDR
87437,Zero FIR
87438,Zero FIR
87439,FIR
87440,UDR
87441,Zero FIR
87442,FIR
87443,Zero FIR
87444,Zero FIR
87445,UDR
87446,UDR
87447,UDR
87448,UDR
87449,PAR
87450,FIR
87451,Zero FIR
87452,Zero FIR
87453,FIR
87454,UDR
87455,UDR
87456,Zero FIR
87457,FIR
87458,UDR
87459,PAR
87460,Zero FIR
87461,FIR
87462,UDR
87463,UDR
87464,PAR
87465,FIR
87466,UDR
87467,FIR
87468,FIR
87469,FIR
87470,UDR
87471,Zero FIR
87472,PAR
87473,Zero FIR
87474,Zero FIR
87475,UDR
87476,PAR
87477,UDR
87478,FIR
87479,UDR
87480,UDR
87481,UDR
87482,FIR
87483,PAR
87484,PAR
87485,PAR
87486,Zero FIR
87487,FIR
87488,PAR
87489,FIR
87490,PAR
87491,FIR
87492,Zero FIR
87493,UDR
87494,PAR
87495,FIR
87496,PAR
87497,Zero FIR
87498,UDR
87499,Zero FIR
87500,PAR
87501,PAR
87502,UDR
87503,Zero FIR
87504,FIR
87505,Zero FIR
87506,Zero FIR
87507,Zero FIR
87508,FIR
87509,PAR
87510,PAR
87511,PAR
87512,UDR
87513,UDR
87514,UDR
87515,FIR
87516,PAR
87517,UDR
87518,UDR
87519,FIR
87520,UDR
87521,Zero FIR
87522,Zero FIR
87523,Zero FIR
87524,PAR
87525,UDR
87526,FIR
87527,Zero FIR
87528,FIR
87529,PAR
87530,UDR
87531,FIR
87532,Zero FIR
87533,UDR
87534,PAR
87535,FIR
87536,FIR
87537,FIR
87538,PAR
87539,Zero FIR
87540,UDR
87541,FIR
87542,Zero FIR
87543,UDR
87544,UDR
87545,UDR
87546,PAR
87547,FIR
87548,PAR
87549,FIR
87550,PAR
87551,UDR
87552,PAR
87553,PAR
87554,UDR
87555,UDR
87556,Zero FIR
87557,PAR
87558,PAR
87559,FIR
87560,Zero FIR
87561,Zero FIR
87562,UDR
87563,PAR
87564,Zero FIR
87565,Zero FIR
87566,UDR
87567,FIR
87568,UDR
87569,UDR
87570,PAR
87571,FIR
87572,Zero FIR
87573,Zero FIR
87574,Zero FIR
87575,FIR
87576,PAR
87577,PAR
87578,FIR
87579,UDR
87580,Zero FIR
87581,FIR
87582,PAR
87583,Zero FIR
87584,PAR
87585,PAR
87586,UDR
87587,UDR
87588,FIR
87589,FIR
87590,PAR
87591,PAR
87592,FIR
87593,Zero FIR
87594,FIR
87595,FIR
87596,FIR
87597,PAR
87598,FIR
87599,PAR
87600,PAR
87601,PAR
87602,UDR
87603,UDR
87604,FIR
87605,FIR
87606,FIR
87607,UDR
87608,Zero FIR
87609,PAR
87610,PAR
87611,UDR
87612,PAR
87613,Zero FIR
87614,PAR
87615,PAR
87616,PAR
87617,PAR
87618,UDR
87619,Zero FIR
87620,UDR
87621,UDR
87622,UDR
87623,FIR
87624,Zero FIR
87625,PAR
87626,FIR
87627,FIR
87628,FIR
87629,FIR
87630,Zero FIR
87631,PAR
87632,PAR
87633,Zero FIR
87634,PAR
87635,Zero FIR
87636,PAR
87637,PAR
87638,Zero FIR
87639,UDR
87640,Zero FIR
87641,FIR
87642,UDR
87643,UDR
87644,FIR
87645,FIR
87646,FIR
87647,UDR
87648,FIR
87649,Zero FIR
87650,PAR
87651,UDR
87652,PAR
87653,FIR
87654,PAR
87655,UDR
87656,FIR
87657,FIR
87658,UDR
87659,UDR
87660,PAR
87661,FIR
87662,Zero FIR
87663,PAR
87664,Zero FIR
87665,UDR
87666,Zero FIR
87667,PAR
87668,PAR
87669,PAR
87670,Zero FIR
87671,FIR
87672,Zero FIR
87673,Zero FIR
87674,FIR
87675,FIR
87676,PAR
87677,UDR
87678,Zero FIR
87679,UDR
87680,PAR
87681,PAR
87682,FIR
87683,Zero FIR
87684,UDR
87685,Zero FIR
87686,PAR
87687,Zero FIR
87688,Zero FIR
87689,Zero FIR
87690,PAR
87691,UDR
87692,PAR
87693,FIR
87694,PAR
87695,UDR
87696,PAR
87697,FIR
87698,UDR
87699,UDR
87700,PAR
87701,PAR
87702,PAR
87703,FIR
87704,PAR
87705,UDR
87706,UDR
87707,Zero FIR
87708,FIR
87709,Zero FIR
87710,FIR
87711,FIR
87712,UDR
87713,UDR
87714,Zero FIR
87715,FIR
87716,PAR
87717,UDR
87718,Zero FIR
87719,FIR
87720,UDR
87721,PAR
87722,FIR
87723,Zero FIR
87724,PAR
87725,PAR
87726,PAR
87727,FIR
87728,Zero FIR
87729,FIR
87730,Zero FIR
87731,FIR
87732,UDR
87733,PAR
87734,PAR
87735,FIR
87736,UDR
87737,PAR
87738,PAR
87739,UDR
87740,FIR
87741,FIR
87742,UDR
87743,UDR
87744,FIR
87745,PAR
87746,Zero FIR
87747,UDR
87748,UDR
87749,PAR
87750,UDR
87751,FIR
87752,PAR
87753,FIR
87754,FIR
87755,Zero FIR
87756,Zero FIR
87757,UDR
87758,Zero FIR
87759,Zero FIR
87760,Zero FIR
87761,Zero FIR
87762,Zero FIR
87763,PAR
87764,FIR
87765,FIR
87766,PAR
87767,FIR
87768,Zero FIR
87769,Zero FIR
87770,FIR
87771,Zero FIR
87772,UDR
87773,PAR
87774,FIR
87775,PAR
87776,UDR
87777,FIR
87778,Zero FIR
87779,UDR
87780,PAR
87781,FIR
87782,PAR
87783,PAR
87784,PAR
87785,Zero FIR
87786,PAR
87787,FIR
87788,UDR
87789,UDR
87790,FIR
87791,PAR
87792,Zero FIR
87793,UDR
87794,Zero FIR
87795,FIR
87796,UDR
87797,UDR
87798,FIR
87799,PAR
87800,PAR
87801,UDR
87802,PAR
87803,Zero FIR
87804,FIR
87805,Zero FIR
87806,PAR
87807,UDR
87808,UDR
87809,FIR
87810,UDR
87811,UDR
87812,PAR
87813,FIR
87814,PAR
87815,PAR
87816,Zero FIR
87817,PAR
87818,FIR
87819,PAR
87820,PAR
87821,UDR
87822,Zero FIR
87823,UDR
87824,Zero FIR
87825,Zero FIR
87826,UDR
87827,FIR
87828,Zero FIR
87829,PAR
87830,PAR
87831,UDR
87832,Zero FIR
87833,Zero FIR
87834,FIR
87835,FIR
87836,PAR
87837,UDR
87838,Zero FIR
87839,UDR
87840,Zero FIR
87841,UDR
87842,Zero FIR
87843,Zero FIR
87844,UDR
87845,Zero FIR
87846,UDR
87847,UDR
87848,Zero FIR
87849,UDR
87850,PAR
87851,Zero FIR
87852,FIR
87853,PAR
87854,Zero FIR
87855,UDR
87856,FIR
87857,UDR
87858,Zero FIR
87859,PAR
87860,FIR
87861,FIR
87862,FIR
87863,PAR
87864,PAR
87865,Zero FIR
87866,UDR
87867,Zero FIR
87868,PAR
87869,UDR
87870,FIR
87871,UDR
87872,FIR
87873,Zero FIR
87874,Zero FIR
87875,PAR
87876,UDR
87877,FIR
87878,PAR
87879,UDR
87880,Zero FIR
87881,UDR
87882,FIR
87883,Zero FIR
87884,PAR
87885,UDR
87886,PAR
87887,UDR
87888,FIR
87889,FIR
87890,PAR
87891,FIR
87892,Zero FIR
87893,Zero FIR
87894,FIR
87895,UDR
87896,FIR
87897,PAR
87898,Zero FIR
87899,UDR
87900,UDR
87901,FIR
87902,FIR
87903,PAR
87904,FIR
87905,PAR
87906,UDR
87907,PAR
87908,FIR
87909,PAR
87910,FIR
87911,FIR
87912,UDR
87913,PAR
87914,FIR
87915,Zero FIR
87916,UDR
87917,Zero FIR
87918,PAR
87919,UDR
87920,Zero FIR
87921,Zero FIR
87922,FIR
87923,UDR
87924,UDR
87925,Zero FIR
87926,FIR
87927,Zero FIR
87928,Zero FIR
87929,Zero FIR
87930,PAR
87931,Zero FIR
87932,FIR
87933,UDR
87934,Zero FIR
87935,Zero FIR
87936,PAR
87937,PAR
87938,UDR
87939,PAR
87940,FIR
87941,FIR
87942,UDR
87943,UDR
87944,FIR
87945,UDR
87946,UDR
87947,FIR
87948,PAR
87949,Zero FIR
87950,PAR
87951,PAR
87952,PAR
87953,Zero FIR
87954,FIR
87955,FIR
87956,PAR
87957,UDR
87958,FIR
87959,UDR
87960,PAR
87961,PAR
87962,UDR
87963,FIR
87964,PAR
87965,UDR
87966,Zero FIR
87967,PAR
87968,FIR
87969,Zero FIR
87970,UDR
87971,FIR
87972,PAR
87973,FIR
87974,Zero FIR
87975,PAR
87976,UDR
87977,FIR
87978,PAR
87979,UDR
87980,PAR
87981,Zero FIR
87982,FIR
87983,UDR
87984,Zero FIR
87985,Zero FIR
87986,FIR
87987,PAR
87988,PAR
87989,UDR
87990,UDR
87991,FIR
87992,UDR
87993,PAR
87994,Zero FIR
87995,FIR
87996,Zero FIR
87997,Zero FIR
87998,Zero FIR
87999,UDR
88000,FIR
88001,PAR
88002,Zero FIR
88003,UDR
88004,FIR
88005,PAR
88006,UDR
88007,PAR
88008,Zero FIR
88009,Zero FIR
88010,Zero FIR
88011,Zero FIR
88012,UDR
88013,FIR
88014,Zero FIR
88015,FIR
88016,Zero FIR
88017,UDR
88018,FIR
88019,PAR
88020,Zero FIR
88021,UDR
88022,FIR
88023,UDR
88024,FIR
88025,UDR
88026,PAR
88027,FIR
88028,Zero FIR
88029,Zero FIR
88030,PAR
88031,PAR
88032,FIR
88033,PAR
88034,UDR
88035,FIR
88036,PAR
88037,PAR
88038,UDR
88039,PAR
88040,Zero FIR
88041,Zero FIR
88042,UDR
88043,PAR
88044,Zero FIR
88045,UDR
88046,PAR
88047,FIR
88048,Zero FIR
88049,PAR
88050,UDR
88051,UDR
88052,UDR
88053,PAR
88054,PAR
88055,UDR
88056,UDR
88057,FIR
88058,PAR
88059,PAR
88060,Zero FIR
88061,Zero FIR
88062,PAR
88063,UDR
88064,Zero FIR
88065,FIR
88066,Zero FIR
88067,FIR
88068,Zero FIR
88069,FIR
88070,Zero FIR
88071,PAR
88072,Zero FIR
88073,PAR
88074,FIR
88075,Zero FIR
88076,PAR
88077,UDR
88078,FIR
88079,FIR
88080,Zero FIR
88081,UDR
88082,PAR
88083,Zero FIR
88084,FIR
88085,Zero FIR
88086,FIR
88087,PAR
88088,PAR
88089,PAR
88090,PAR
88091,Zero FIR
88092,FIR
88093,PAR
88094,Zero FIR
88095,PAR
88096,PAR
88097,FIR
88098,PAR
88099,Zero FIR
88100,Zero FIR
88101,FIR
88102,PAR
88103,FIR
88104,FIR
88105,FIR
88106,Zero FIR
88107,FIR
88108,UDR
88109,Zero FIR
88110,FIR
88111,PAR
88112,UDR
88113,PAR
88114,Zero FIR
88115,PAR
88116,PAR
88117,UDR
88118,UDR
88119,FIR
88120,FIR
88121,FIR
88122,FIR
88123,UDR
88124,Zero FIR
88125,UDR
88126,PAR
88127,FIR
88128,PAR
88129,FIR
88130,PAR
88131,PAR
88132,FIR
88133,UDR
88134,UDR
88135,FIR
88136,UDR
88137,FIR
88138,PAR
88139,Zero FIR
88140,PAR
88141,PAR
88142,FIR
88143,Zero FIR
88144,Zero FIR
88145,UDR
88146,FIR
88147,FIR
88148,Zero FIR
88149,Zero FIR
88150,FIR
88151,PAR
88152,UDR
88153,FIR
88154,Zero FIR
88155,Zero FIR
88156,UDR
88157,UDR
88158,Zero FIR
88159,PAR
88160,FIR
88161,Zero FIR
88162,PAR
88163,Zero FIR
88164,Zero FIR
88165,PAR
88166,FIR
88167,PAR
88168,UDR
88169,FIR
88170,PAR
88171,UDR
88172,FIR
88173,Zero FIR
88174,Zero FIR
88175,Zero FIR
88176,UDR
88177,UDR
88178,UDR
88179,UDR
88180,Zero FIR
88181,PAR
88182,PAR
88183,PAR
88184,Zero FIR
88185,FIR
88186,Zero FIR
88187,FIR
88188,Zero FIR
88189,Zero FIR
88190,FIR
88191,UDR
88192,FIR
88193,UDR
88194,PAR
88195,Zero FIR
88196,PAR
88197,PAR
88198,FIR
88199,Zero FIR
88200,Zero FIR
88201,UDR
88202,Zero FIR
88203,PAR
88204,FIR
88205,PAR
88206,Zero FIR
88207,FIR
88208,PAR
88209,Zero FIR
88210,UDR
88211,FIR
88212,FIR
88213,FIR
88214,PAR
88215,PAR
88216,PAR
88217,Zero FIR
88218,PAR
88219,Zero FIR
88220,PAR
88221,Zero FIR
88222,UDR
88223,FIR
88224,FIR
88225,UDR
88226,PAR
88227,UDR
88228,Zero FIR
88229,UDR
88230,UDR
88231,PAR
88232,Zero FIR
88233,FIR
88234,Zero FIR
88235,UDR
88236,UDR
88237,FIR
88238,UDR
88239,UDR
88240,PAR
88241,UDR
88242,FIR
88243,PAR
88244,UDR
88245,Zero FIR
88246,FIR
88247,PAR
88248,Zero FIR
88249,PAR
88250,PAR
88251,Zero FIR
88252,Zero FIR
88253,PAR
88254,PAR
88255,Zero FIR
88256,FIR
88257,UDR
88258,Zero FIR
88259,FIR
88260,Zero FIR
88261,UDR
88262,FIR
88263,PAR
88264,Zero FIR
88265,PAR
88266,PAR
88267,Zero FIR
88268,Zero FIR
88269,PAR
88270,FIR
88271,Zero FIR
88272,Zero FIR
88273,PAR
88274,UDR
88275,FIR
88276,PAR
88277,PAR
88278,FIR
88279,FIR
88280,UDR
88281,Zero FIR
88282,Zero FIR
88283,FIR
88284,PAR
88285,UDR
88286,FIR
88287,PAR
88288,Zero FIR
88289,FIR
88290,Zero FIR
88291,Zero FIR
88292,PAR
88293,FIR
88294,FIR
88295,PAR
88296,PAR
88297,Zero FIR
88298,UDR
88299,FIR
88300,PAR
88301,PAR
88302,Zero FIR
88303,UDR
88304,Zero FIR
88305,FIR
88306,UDR
88307,UDR
88308,FIR
88309,UDR
88310,PAR
88311,Zero FIR
88312,PAR
88313,FIR
88314,UDR
88315,Zero FIR
88316,UDR
88317,PAR
88318,PAR
88319,UDR
88320,PAR
88321,UDR
88322,UDR
88323,UDR
88324,UDR
88325,Zero FIR
88326,FIR
88327,PAR
88328,PAR
88329,PAR
88330,Zero FIR
88331,FIR
88332,FIR
88333,UDR
88334,UDR
88335,UDR
88336,UDR
88337,UDR
88338,UDR
88339,UDR
88340,UDR
88341,FIR
88342,PAR
88343,FIR
88344,Zero FIR
88345,PAR
88346,Zero FIR
88347,UDR
88348,UDR
88349,UDR
88350,UDR
88351,Zero FIR
88352,Zero FIR
88353,PAR
88354,FIR
88355,FIR
88356,Zero FIR
88357,UDR
88358,UDR
88359,FIR
88360,FIR
88361,FIR
88362,Zero FIR
88363,FIR
88364,FIR
88365,PAR
88366,PAR
88367,UDR
88368,PAR
88369,UDR
88370,Zero FIR
88371,PAR
88372,Zero FIR
88373,Zero FIR
88374,FIR
88375,Zero FIR
88376,UDR
88377,Zero FIR
88378,FIR
88379,FIR
88380,UDR
88381,FIR
88382,FIR
88383,PAR
88384,UDR
88385,FIR
88386,FIR
88387,UDR
88388,UDR
88389,UDR
88390,FIR
88391,UDR
