RankID,RankName,Hierarchy,Active
87536,IG_87536,3,True
87537,Inspector_87537,9,True
87538,DIG_87538,7,True
87539,ASI_87539,4,True
87540,Head Constable_87540,5,True
87541,DIG_87541,4,True
87542,DIG_87542,1,True
87543,Head Constable_87543,8,True
87544,DSP_87544,6,True
87545,SI_87545,6,True
87546,SP_87546,2,True
87547,Constable_87547,2,True
87548,Inspector_87548,7,True
87549,SP_87549,4,False
87550,SI_87550,6,True
87551,SP_87551,7,True
87552,ASI_87552,8,True
87553,DIG_87553,6,True
87554,DIG_87554,3,True
87555,Head Constable_87555,9,True
87556,Inspector_87556,3,True
87557,ADGP_87557,7,True
87558,ASI_87558,8,True
87559,ADGP_87559,6,True
87560,DSP_87560,5,True
87561,Inspector_87561,4,True
87562,Inspector_87562,1,True
87563,IG_87563,4,True
87564,SP_87564,5,True
87565,ASI_87565,9,True
87566,ASI_87566,3,True
87567,DSP_87567,6,True
87568,Constable_87568,4,True
87569,DSP_87569,7,True
87570,ASI_87570,3,True
87571,ADGP_87571,2,True
87572,Constable_87572,1,True
87573,DSP_87573,8,True
87574,SP_87574,1,True
87575,DIG_87575,1,True
87576,IG_87576,6,True
87577,Inspector_87577,3,True
87578,DIG_87578,9,True
87579,SI_87579,7,True
87580,SI_87580,1,True
87581,ASI_87581,2,True
87582,Inspector_87582,4,True
87583,DSP_87583,1,True
87584,Constable_87584,5,True
87585,DSP_87585,3,True
87586,DSP_87586,6,True
87587,SI_87587,8,True
87588,ASI_87588,4,True
87589,SI_87589,8,True
87590,SI_87590,3,True
87591,SI_87591,3,True
87592,ASI_87592,7,True
87593,Inspector_87593,7,True
87594,Head Constable_87594,4,True
87595,ASI_87595,8,True
87596,ASI_87596,6,True
87597,ASI_87597,5,True
87598,Constable_87598,3,False
87599,Head Constable_87599,4,True
87600,SI_87600,6,True
87601,SI_87601,8,True
87602,ASI_87602,9,True
87603,ADGP_87603,6,True
87604,DIG_87604,9,True
87605,Inspector_87605,6,True
87606,SP_87606,4,True
87607,DSP_87607,7,True
87608,Head Constable_87608,4,True
87609,SI_87609,1,True
87610,ASI_87610,5,True
87611,SI_87611,8,True
87612,Head Constable_87612,9,True
87613,DSP_87613,1,True
87614,ASI_87614,5,False
87615,ADGP_87615,5,True
87616,ADGP_87616,5,True
87617,SI_87617,1,True
87618,DSP_87618,1,True
87619,Constable_87619,2,True
87620,SI_87620,3,True
87621,ADGP_87621,4,True
87622,SI_87622,8,True
87623,Head Constable_87623,5,True
87624,ASI_87624,5,True
87625,Head Constable_87625,1,True
87626,Constable_87626,7,True
87627,Head Constable_87627,2,True
87628,Head Constable_87628,3,False
87629,ADGP_87629,3,True
87630,Head Constable_87630,6,True
87631,DIG_87631,2,True
87632,Inspector_87632,5,True
87633,SP_87633,3,True
87634,Inspector_87634,9,False
87635,ADGP_87635,6,True
87636,IG_87636,2,True
87637,ASI_87637,3,False
87638,Inspector_87638,2,True
87639,ASI_87639,1,True
87640,ADGP_87640,5,True
87641,SP_87641,7,True
87642,ASI_87642,2,True
87643,Head Constable_87643,6,True
87644,SP_87644,9,True
87645,Inspector_87645,5,True
87646,ASI_87646,6,True
87647,Inspector_87647,3,True
87648,Constable_87648,4,False
87649,DIG_87649,6,True
87650,Constable_87650,2,True
87651,SI_87651,7,True
87652,Head Constable_87652,9,True
87653,Constable_87653,7,True
87654,SP_87654,9,True
87655,DIG_87655,4,True
87656,Constable_87656,6,False
87657,SI_87657,4,True
87658,ASI_87658,2,True
87659,ADGP_87659,9,True
87660,DSP_87660,6,True
87661,SP_87661,7,True
87662,SP_87662,8,True
87663,SP_87663,4,True
87664,SP_87664,9,True
87665,DSP_87665,2,True
87666,DIG_87666,3,True
87667,DSP_87667,5,True
87668,ASI_87668,7,True
87669,Inspector_87669,1,True
87670,SI_87670,7,True
87671,IG_87671,8,True
87672,Inspector_87672,4,True
87673,ASI_87673,1,True
87674,DSP_87674,8,True
87675,IG_87675,8,True
87676,SP_87676,8,True
87677,Head Constable_87677,1,True
87678,Head Constable_87678,9,True
87679,Head Constable_87679,1,True
87680,Inspector_87680,9,True
87681,SI_87681,6,True
87682,SP_87682,2,True
87683,DSP_87683,5,True
87684,IG_87684,8,True
87685,ASI_87685,6,True
87686,ADGP_87686,8,True
87687,DSP_87687,8,True
87688,ASI_87688,5,True
87689,DIG_87689,5,True
87690,Head Constable_87690,4,True
87691,Head Constable_87691,7,True
87692,DSP_87692,4,True
87693,SP_87693,9,True
87694,SP_87694,5,True
87695,IG_87695,3,True
87696,DSP_87696,9,True
87697,ADGP_87697,4,True
87698,IG_87698,8,True
87699,ASI_87699,6,True
87700,ASI_87700,4,True
87701,DSP_87701,4,True
87702,Constable_87702,2,True
87703,Head Constable_87703,1,True
87704,Inspector_87704,7,True
87705,DIG_87705,5,True
87706,SI_87706,4,True
87707,DIG_87707,1,True
87708,DSP_87708,9,True
87709,DIG_87709,1,True
87710,DSP_87710,7,True
87711,Constable_87711,8,True
87712,DIG_87712,8,True
87713,Head Constable_87713,2,True
87714,DSP_87714,7,True
87715,IG_87715,7,True
87716,IG_87716,9,True
87717,DIG_87717,1,True
87718,SI_87718,7,True
87719,Inspector_87719,4,True
87720,IG_87720,5,True
87721,Inspector_87721,4,True
87722,SP_87722,9,True
87723,ADGP_87723,1,False
87724,DSP_87724,6,True
87725,SP_87725,1,True
87726,SP_87726,4,True
87727,Constable_87727,4,True
87728,ADGP_87728,6,True
87729,Head Constable_87729,4,True
87730,Inspector_87730,9,True
87731,DIG_87731,3,True
87732,Head Constable_87732,2,True
87733,ASI_87733,6,True
87734,SI_87734,7,True
87735,DSP_87735,7,True
87736,Constable_87736,8,True
87737,SI_87737,5,True
87738,DIG_87738,3,True
87739,DSP_87739,5,True
87740,Constable_87740,3,True
87741,Head Constable_87741,6,True
87742,DSP_87742,6,True
87743,ASI_87743,8,True
87744,SI_87744,3,True
87745,IG_87745,2,True
87746,DSP_87746,3,True
87747,ASI_87747,5,True
87748,Inspector_87748,4,True
87749,ADGP_87749,2,True
87750,DIG_87750,7,True
87751,SP_87751,8,True
87752,IG_87752,2,True
87753,Head Constable_87753,7,True
87754,ADGP_87754,9,True
87755,Head Constable_87755,5,True
87756,ADGP_87756,2,True
87757,ASI_87757,5,True
87758,DSP_87758,2,True
87759,SP_87759,6,True
87760,ADGP_87760,4,True
87761,ADGP_87761,9,True
87762,Inspector_87762,2,True
87763,DIG_87763,2,True
87764,Head Constable_87764,2,True
87765,IG_87765,3,True
87766,DIG_87766,4,True
87767,Inspector_87767,9,True
87768,ASI_87768,7,True
87769,DIG_87769,2,True
87770,DSP_87770,4,True
87771,DSP_87771,1,True
87772,SI_87772,5,True
87773,IG_87773,5,True
87774,ADGP_87774,3,True
87775,ASI_87775,9,True
87776,SI_87776,6,True
87777,ADGP_87777,8,False
87778,DIG_87778,8,True
87779,Constable_87779,6,False
87780,Constable_87780,3,True
87781,Inspector_87781,9,True
87782,IG_87782,8,False
87783,ADGP_87783,6,True
87784,Head Constable_87784,3,True
87785,ADGP_87785,4,True
87786,ADGP_87786,1,True
87787,Inspector_87787,2,True
87788,DSP_87788,3,True
87789,SI_87789,4,True
87790,SP_87790,8,True
87791,ADGP_87791,4,True
87792,DSP_87792,8,True
87793,SI_87793,5,True
87794,ADGP_87794,2,True
87795,Inspector_87795,2,True
87796,SP_87796,3,True
87797,DSP_87797,9,True
87798,Constable_87798,3,True
87799,SP_87799,2,True
87800,Inspector_87800,9,True
87801,DSP_87801,5,True
87802,Constable_87802,6,True
87803,ASI_87803,4,True
87804,DSP_87804,8,True
87805,IG_87805,3,True
87806,SP_87806,4,True
87807,SP_87807,2,True
87808,ASI_87808,8,True
87809,DSP_87809,3,True
87810,DSP_87810,4,True
87811,IG_87811,1,True
87812,ADGP_87812,8,True
87813,DSP_87813,4,True
87814,SP_87814,5,True
87815,DIG_87815,5,True
87816,IG_87816,4,True
87817,DSP_87817,7,True
87818,Inspector_87818,4,True
87819,Inspector_87819,5,True
87820,IG_87820,6,True
87821,ADGP_87821,8,True
87822,Constable_87822,7,True
87823,Constable_87823,6,True
87824,SP_87824,4,True
87825,SI_87825,8,True
87826,ADGP_87826,6,True
87827,Inspector_87827,5,True
87828,IG_87828,2,True
87829,ASI_87829,6,True
87830,DIG_87830,5,True
87831,DIG_87831,3,True
87832,Inspector_87832,3,True
87833,Constable_87833,3,True
87834,Head Constable_87834,9,True
87835,ADGP_87835,5,True
87836,Head Constable_87836,1,True
87837,ASI_87837,5,True
87838,SP_87838,8,True
87839,ADGP_87839,1,True
87840,Inspector_87840,6,True
87841,SI_87841,7,True
87842,Head Constable_87842,8,True
87843,IG_87843,9,True
87844,DIG_87844,1,True
87845,IG_87845,6,True
87846,Inspector_87846,7,True
87847,IG_87847,8,True
87848,IG_87848,7,True
87849,Constable_87849,3,True
87850,ASI_87850,1,True
87851,Head Constable_87851,7,True
87852,SI_87852,7,True
87853,DSP_87853,5,True
87854,Constable_87854,8,True
87855,IG_87855,1,True
87856,DSP_87856,4,False
87857,ADGP_87857,5,True
87858,Head Constable_87858,8,True
87859,SI_87859,4,True
87860,Head Constable_87860,4,True
87861,ASI_87861,8,True
87862,Inspector_87862,3,True
87863,Inspector_87863,2,True
87864,SI_87864,3,True
87865,SI_87865,8,True
87866,SI_87866,2,True
87867,IG_87867,6,True
87868,ADGP_87868,6,True
87869,ADGP_87869,8,True
87870,ADGP_87870,1,True
87871,Head Constable_87871,5,True
87872,Inspector_87872,5,True
87873,Constable_87873,1,True
87874,DSP_87874,8,True
87875,Inspector_87875,1,True
87876,DSP_87876,6,True
87877,Inspector_87877,2,True
87878,ADGP_87878,5,True
87879,Inspector_87879,7,True
87880,ADGP_87880,5,True
87881,ADGP_87881,9,True
87882,SP_87882,7,True
87883,DIG_87883,5,True
87884,DSP_87884,9,True
87885,Inspector_87885,5,True
87886,ADGP_87886,6,True
87887,DSP_87887,2,True
87888,SI_87888,7,True
87889,Inspector_87889,5,True
87890,Head Constable_87890,6,True
87891,IG_87891,3,True
87892,SP_87892,1,True
87893,DIG_87893,1,True
87894,Inspector_87894,6,True
87895,DIG_87895,8,False
87896,DSP_87896,6,True
87897,IG_87897,2,True
87898,Head Constable_87898,1,True
87899,DIG_87899,8,True
87900,SI_87900,2,True
87901,DIG_87901,4,False
87902,DIG_87902,9,True
87903,ASI_87903,1,True
87904,Inspector_87904,6,True
87905,SI_87905,6,False
87906,IG_87906,2,True
87907,ASI_87907,9,True
87908,SP_87908,2,True
87909,Inspector_87909,8,True
87910,ADGP_87910,5,True
87911,SP_87911,3,True
87912,DSP_87912,8,True
87913,SI_87913,2,True
87914,SP_87914,8,True
87915,Inspector_87915,6,True
87916,DSP_87916,4,True
87917,ASI_87917,8,True
87918,Inspector_87918,6,True
87919,SP_87919,1,True
87920,IG_87920,6,True
87921,IG_87921,6,True
87922,ASI_87922,2,False
87923,SI_87923,4,True
87924,Head Constable_87924,8,False
87925,Constable_87925,5,True
87926,ADGP_87926,3,True
87927,SP_87927,7,True
87928,SP_87928,9,True
87929,DSP_87929,6,True
87930,SP_87930,3,True
87931,DSP_87931,1,True
87932,Constable_87932,6,True
87933,Head Constable_87933,7,True
87934,IG_87934,1,True
87935,DSP_87935,2,True
87936,SI_87936,7,True
87937,ASI_87937,4,True
87938,Head Constable_87938,9,True
87939,Inspector_87939,4,True
87940,Constable_87940,1,True
87941,IG_87941,5,True
87942,ADGP_87942,7,True
87943,ASI_87943,9,True
87944,DIG_87944,9,True
87945,ADGP_87945,4,True
87946,SP_87946,2,False
87947,Constable_87947,2,True
87948,SP_87948,5,True
87949,IG_87949,7,True
87950,DIG_87950,9,True
87951,DIG_87951,1,True
87952,Inspector_87952,5,True
87953,ASI_87953,6,True
87954,ASI_87954,2,True
87955,DSP_87955,8,True
87956,ADGP_87956,6,True
87957,SP_87957,4,True
87958,IG_87958,3,True
87959,DIG_87959,7,True
87960,SP_87960,4,True
87961,ASI_87961,1,True
87962,DSP_87962,4,True
87963,SI_87963,6,True
87964,ADGP_87964,2,True
87965,Inspector_87965,6,True
87966,ADGP_87966,6,True
87967,Head Constable_87967,5,True
87968,Head Constable_87968,1,True
87969,DSP_87969,6,True
87970,IG_87970,1,True
87971,IG_87971,7,True
87972,Inspector_87972,1,True
87973,Inspector_87973,3,True
87974,DIG_87974,3,True
87975,SI_87975,2,True
87976,Head Constable_87976,8,True
87977,Inspector_87977,3,True
87978,DIG_87978,6,True
87979,SI_87979,5,True
87980,Head Constable_87980,9,True
87981,DIG_87981,6,True
87982,DIG_87982,8,True
87983,SP_87983,6,True
87984,DSP_87984,8,True
87985,Head Constable_87985,4,True
87986,Constable_87986,9,True
87987,Head Constable_87987,4,True
87988,ASI_87988,7,True
87989,SI_87989,3,True
87990,Constable_87990,5,True
87991,Head Constable_87991,5,True
87992,SI_87992,9,False
87993,DSP_87993,1,True
87994,Constable_87994,1,False
87995,SP_87995,9,True
87996,IG_87996,7,True
87997,Head Constable_87997,1,True
87998,ADGP_87998,5,True
87999,SP_87999,2,True
88000,Head Constable_88000,8,True
88001,Head Constable_88001,4,False
88002,Head Constable_88002,4,True
88003,SI_88003,5,True
88004,Inspector_88004,6,True
88005,SI_88005,6,True
88006,DSP_88006,6,True
88007,DSP_88007,7,True
88008,Constable_88008,8,True
88009,SI_88009,7,True
88010,ADGP_88010,7,True
88011,DIG_88011,8,True
88012,DIG_88012,4,True
88013,Inspector_88013,1,True
88014,Inspector_88014,5,True
88015,SI_88015,2,True
88016,Head Constable_88016,2,True
88017,Constable_88017,6,True
88018,Inspector_88018,6,True
88019,Inspector_88019,4,True
88020,IG_88020,5,True
88021,ASI_88021,8,True
88022,IG_88022,6,True
88023,DIG_88023,1,True
88024,DSP_88024,3,True
88025,Inspector_88025,4,True
88026,ADGP_88026,1,True
88027,SI_88027,1,True
88028,ADGP_88028,1,True
88029,Head Constable_88029,4,True
88030,ASI_88030,5,True
88031,ADGP_88031,3,True
88032,Inspector_88032,6,True
88033,ADGP_88033,9,True
88034,Head Constable_88034,3,True
88035,DIG_88035,7,True
88036,ASI_88036,2,True
88037,Inspector_88037,1,True
88038,Constable_88038,3,True
88039,ADGP_88039,7,True
88040,SI_88040,2,True
88041,SI_88041,4,True
88042,SI_88042,9,True
88043,Constable_88043,8,True
88044,ASI_88044,2,True
88045,ADGP_88045,8,True
88046,DSP_88046,5,True
88047,SI_88047,1,True
88048,SP_88048,2,True
88049,ADGP_88049,9,True
88050,Head Constable_88050,5,True
88051,Head Constable_88051,7,True
88052,Constable_88052,3,True
88053,ADGP_88053,2,True
88054,SP_88054,5,True
88055,DIG_88055,4,True
88056,DSP_88056,3,True
88057,DSP_88057,8,True
88058,DIG_88058,3,True
88059,ADGP_88059,1,True
88060,ASI_88060,6,True
88061,SP_88061,3,True
88062,DIG_88062,1,True
88063,SI_88063,2,True
88064,DIG_88064,4,True
88065,SP_88065,9,False
88066,IG_88066,3,True
88067,ADGP_88067,2,True
88068,DIG_88068,6,False
88069,Constable_88069,1,True
88070,SP_88070,7,True
88071,DIG_88071,3,True
88072,SP_88072,3,True
88073,Inspector_88073,9,True
88074,IG_88074,9,True
88075,Head Constable_88075,2,True
88076,ADGP_88076,2,True
88077,DSP_88077,6,True
88078,Constable_88078,8,True
88079,ASI_88079,5,True
88080,Inspector_88080,6,True
88081,Head Constable_88081,1,True
88082,ASI_88082,5,True
88083,ADGP_88083,9,True
88084,Constable_88084,8,True
88085,SI_88085,3,True
88086,IG_88086,7,True
88087,IG_88087,4,True
88088,ASI_88088,9,True
88089,IG_88089,3,True
88090,ADGP_88090,2,True
88091,SP_88091,6,True
88092,Head Constable_88092,8,True
88093,Constable_88093,2,True
88094,IG_88094,2,True
88095,Constable_88095,7,True
88096,SP_88096,7,True
88097,SI_88097,5,True
88098,ASI_88098,2,True
88099,Head Constable_88099,1,True
88100,SI_88100,2,False
88101,DSP_88101,4,True
88102,DIG_88102,4,True
88103,SP_88103,9,True
88104,SI_88104,6,True
88105,DSP_88105,7,False
88106,DSP_88106,6,True
88107,ASI_88107,1,True
88108,SI_88108,2,True
88109,SI_88109,2,True
88110,SI_88110,1,True
88111,DSP_88111,7,True
88112,ADGP_88112,1,True
88113,Head Constable_88113,5,True
88114,SP_88114,8,True
88115,ADGP_88115,5,True
88116,SI_88116,5,True
88117,SP_88117,2,True
88118,ADGP_88118,1,True
88119,Constable_88119,9,True
88120,ADGP_88120,8,True
88121,DSP_88121,1,True
88122,Constable_88122,9,True
88123,Head Constable_88123,2,True
88124,Inspector_88124,1,True
88125,Head Constable_88125,8,True
88126,DIG_88126,3,True
88127,ADGP_88127,4,True
88128,Inspector_88128,4,False
88129,SP_88129,7,True
88130,ADGP_88130,4,True
88131,Inspector_88131,6,True
88132,ASI_88132,5,True
88133,SI_88133,3,True
88134,DIG_88134,9,True
88135,SI_88135,2,True
88136,SI_88136,4,True
88137,DIG_88137,1,True
88138,Head Constable_88138,6,True
88139,Constable_88139,7,True
88140,IG_88140,6,True
88141,Head Constable_88141,9,True
88142,DIG_88142,3,False
88143,DIG_88143,5,True
88144,Head Constable_88144,3,True
88145,Inspector_88145,3,True
88146,DIG_88146,5,True
88147,SI_88147,1,True
88148,DSP_88148,2,True
88149,ASI_88149,2,True
88150,Constable_88150,5,True
88151,SI_88151,2,True
88152,DSP_88152,1,True
88153,SP_88153,9,True
88154,Head Constable_88154,7,True
88155,Constable_88155,2,True
88156,ASI_88156,6,True
88157,ADGP_88157,5,True
88158,Inspector_88158,1,True
88159,SP_88159,4,True
88160,Inspector_88160,4,True
88161,Head Constable_88161,1,True
88162,ASI_88162,4,True
88163,DSP_88163,3,True
88164,DSP_88164,7,True
88165,Constable_88165,3,True
88166,SI_88166,3,True
88167,Constable_88167,3,True
88168,ADGP_88168,1,True
88169,Inspector_88169,2,True
88170,ASI_88170,8,True
88171,DSP_88171,6,True
88172,ADGP_88172,4,True
88173,SP_88173,6,True
88174,ASI_88174,5,True
88175,DIG_88175,7,True
88176,Inspector_88176,5,True
88177,DSP_88177,1,True
88178,Constable_88178,5,True
88179,ADGP_88179,3,True
88180,ASI_88180,6,True
88181,DIG_88181,5,True
88182,SP_88182,2,True
88183,ADGP_88183,9,True
88184,IG_88184,6,False
88185,Constable_88185,8,True
88186,Inspector_88186,3,True
88187,Inspector_88187,4,True
88188,SI_88188,3,True
88189,Inspector_88189,9,True
88190,Inspector_88190,2,True
88191,ADGP_88191,4,True
88192,ADGP_88192,1,True
88193,DIG_88193,5,True
88194,ADGP_88194,4,True
88195,Inspector_88195,1,True
88196,Inspector_88196,1,True
88197,Constable_88197,7,True
88198,Head Constable_88198,5,True
88199,ADGP_88199,9,True
88200,Inspector_88200,8,True
88201,IG_88201,5,True
88202,Constable_88202,2,True
88203,ADGP_88203,1,True
88204,SP_88204,6,True
88205,SI_88205,3,True
88206,ASI_88206,5,True
88207,ADGP_88207,6,True
88208,SI_88208,3,True
88209,SP_88209,9,True
88210,ASI_88210,2,True
88211,IG_88211,7,True
88212,SI_88212,3,True
88213,Inspector_88213,1,True
88214,ADGP_88214,6,True
88215,DIG_88215,4,False
88216,ASI_88216,1,True
88217,Inspector_88217,3,False
88218,SI_88218,4,True
88219,Inspector_88219,7,True
88220,Inspector_88220,8,True
88221,DSP_88221,1,True
88222,ASI_88222,5,True
88223,DIG_88223,6,True
88224,IG_88224,5,True
88225,DSP_88225,6,True
88226,Head Constable_88226,6,True
88227,Constable_88227,3,True
88228,DSP_88228,2,True
88229,SI_88229,6,False
88230,SP_88230,2,True
88231,ASI_88231,4,True
88232,DIG_88232,2,True
88233,Head Constable_88233,3,True
88234,Head Constable_88234,2,True
88235,DIG_88235,3,True
88236,Constable_88236,7,True
88237,DSP_88237,1,True
88238,IG_88238,2,True
88239,ASI_88239,5,True
88240,Head Constable_88240,7,True
88241,SI_88241,3,True
88242,Inspector_88242,9,True
88243,DSP_88243,6,True
88244,Constable_88244,8,True
88245,SP_88245,1,True
88246,ADGP_88246,5,False
88247,DSP_88247,4,True
88248,Constable_88248,6,True
88249,SP_88249,3,True
88250,ADGP_88250,5,True
88251,Inspector_88251,1,False
88252,DIG_88252,1,True
88253,Inspector_88253,5,True
88254,ADGP_88254,7,True
88255,DIG_88255,6,True
88256,Inspector_88256,2,True
88257,IG_88257,6,True
88258,Head Constable_88258,6,True
88259,SP_88259,9,True
88260,SI_88260,8,True
88261,DIG_88261,7,True
88262,DSP_88262,2,True
88263,ASI_88263,8,True
88264,DIG_88264,2,False
88265,Inspector_88265,5,True
88266,IG_88266,4,True
88267,ADGP_88267,7,True
88268,SP_88268,7,True
88269,Head Constable_88269,1,True
88270,DIG_88270,8,True
88271,SI_88271,3,True
88272,IG_88272,7,True
88273,ADGP_88273,8,True
88274,Head Constable_88274,6,True
88275,ADGP_88275,9,True
88276,SI_88276,1,False
88277,IG_88277,6,False
88278,SP_88278,9,True
88279,Constable_88279,4,True
88280,DIG_88280,9,True
88281,Constable_88281,4,False
88282,ADGP_88282,1,True
88283,Head Constable_88283,9,False
88284,SP_88284,7,True
88285,SP_88285,4,True
88286,ASI_88286,6,True
88287,ADGP_88287,5,True
88288,ADGP_88288,9,True
88289,Inspector_88289,2,True
88290,Inspector_88290,2,True
88291,ASI_88291,9,True
88292,IG_88292,8,True
88293,Inspector_88293,6,True
88294,Inspector_88294,7,True
88295,Head Constable_88295,1,False
88296,IG_88296,6,True
88297,DIG_88297,5,True
88298,IG_88298,6,True
88299,DSP_88299,8,True
88300,Inspector_88300,5,True
88301,Constable_88301,2,True
88302,SI_88302,7,True
88303,Constable_88303,2,True
88304,IG_88304,8,True
88305,ADGP_88305,2,True
88306,DIG_88306,2,True
88307,ASI_88307,3,True
88308,ADGP_88308,9,True
88309,SP_88309,5,True
88310,DIG_88310,7,True
88311,SI_88311,8,True
88312,SP_88312,7,True
88313,DIG_88313,6,True
88314,DSP_88314,5,True
88315,IG_88315,3,True
88316,Head Constable_88316,2,True
88317,IG_88317,8,True
88318,ASI_88318,6,True
88319,DIG_88319,5,True
88320,SI_88320,7,True
88321,DSP_88321,2,True
88322,ASI_88322,5,True
88323,SI_88323,7,True
88324,ADGP_88324,4,False
88325,DSP_88325,3,True
88326,SI_88326,6,True
88327,Constable_88327,9,True
88328,ADGP_88328,9,True
88329,SI_88329,8,True
88330,DSP_88330,1,True
88331,ADGP_88331,8,True
88332,SI_88332,5,True
88333,Head Constable_88333,8,True
88334,DSP_88334,9,True
88335,IG_88335,7,True
88336,ADGP_88336,6,True
88337,ADGP_88337,1,True
88338,DIG_88338,2,True
88339,Constable_88339,1,True
88340,Inspector_88340,9,True
88341,Inspector_88341,8,True
88342,SI_88342,5,True
88343,Inspector_88343,9,False
88344,Constable_88344,2,True
88345,DIG_88345,4,True
88346,Constable_88346,5,True
88347,Inspector_88347,5,True
88348,Head Constable_88348,8,True
88349,DSP_88349,7,True
88350,ASI_88350,2,True
88351,Inspector_88351,2,True
88352,Constable_88352,7,True
88353,DSP_88353,2,True
88354,DIG_88354,4,True
88355,SI_88355,4,True
88356,SP_88356,5,True
88357,SI_88357,6,True
88358,DSP_88358,2,True
88359,DSP_88359,3,True
88360,ADGP_88360,2,True
88361,Constable_88361,3,True
88362,Constable_88362,8,True
88363,Constable_88363,7,True
88364,ADGP_88364,1,True
88365,IG_88365,7,True
88366,DIG_88366,7,True
88367,SP_88367,2,True
88368,Constable_88368,7,True
88369,Constable_88369,1,True
88370,Constable_88370,9,True
88371,ASI_88371,6,True
88372,ASI_88372,3,True
88373,DSP_88373,4,True
88374,DIG_88374,4,True
88375,ADGP_88375,3,True
88376,ASI_88376,2,True
88377,DIG_88377,8,True
88378,ASI_88378,6,True
88379,DIG_88379,3,True
88380,Constable_88380,6,True
88381,Head Constable_88381,5,True
88382,Head Constable_88382,8,True
88383,DIG_88383,9,True
88384,DSP_88384,5,True
88385,IG_88385,2,True
88386,ASI_88386,1,True
88387,DSP_88387,5,True
88388,Inspector_88388,5,True
88389,ADGP_88389,6,True
88390,ADGP_88390,1,True
88391,Inspector_88391,5,True
88392,ASI_88392,1,False
88393,ASI_88393,5,True
88394,IG_88394,9,True
88395,SI_88395,1,True
88396,SI_88396,9,True
88397,Head Constable_88397,2,True
88398,Head Constable_88398,4,True
88399,Head Constable_88399,9,True
88400,Head Constable_88400,2,True
88401,Constable_88401,5,True
88402,Inspector_88402,9,True
88403,SP_88403,9,True
88404,ASI_88404,4,True
88405,DSP_88405,2,False
88406,Inspector_88406,5,True
88407,Constable_88407,5,True
88408,IG_88408,5,True
88409,ADGP_88409,9,True
88410,SP_88410,4,True
88411,SI_88411,2,False
88412,Constable_88412,3,True
88413,SP_88413,4,True
88414,IG_88414,2,True
88415,IG_88415,6,True
88416,Inspector_88416,1,True
88417,Constable_88417,7,True
88418,DIG_88418,8,False
88419,Head Constable_88419,6,True
88420,DSP_88420,7,True
88421,Constable_88421,2,True
88422,ADGP_88422,1,True
88423,DSP_88423,1,True
88424,DSP_88424,6,True
88425,IG_88425,5,True
88426,DSP_88426,6,True
88427,SI_88427,7,True
88428,SI_88428,8,True
88429,SP_88429,7,True
88430,IG_88430,9,True
88431,Inspector_88431,2,True
88432,DIG_88432,2,True
88433,SI_88433,6,True
88434,Constable_88434,6,True
88435,Inspector_88435,6,True
88436,ADGP_88436,5,True
88437,Head Constable_88437,4,True
88438,DIG_88438,1,True
88439,ADGP_88439,4,True
88440,SI_88440,4,True
88441,SP_88441,2,True
88442,Constable_88442,4,True
88443,ADGP_88443,5,True
88444,Head Constable_88444,6,True
88445,Head Constable_88445,2,True
88446,DSP_88446,8,True
88447,SI_88447,6,True
88448,ADGP_88448,8,True
88449,DIG_88449,6,True
88450,ASI_88450,1,True
88451,DSP_88451,6,True
88452,ADGP_88452,3,True
88453,SI_88453,8,True
88454,ADGP_88454,9,True
88455,SI_88455,8,True
88456,DSP_88456,6,True
88457,ASI_88457,7,True
88458,DSP_88458,1,True
88459,SI_88459,9,True
88460,DSP_88460,4,True
88461,Constable_88461,4,True
88462,ASI_88462,3,True
88463,DSP_88463,7,True
88464,ADGP_88464,9,True
88465,Constable_88465,2,True
88466,ADGP_88466,5,True
88467,SP_88467,3,True
88468,DSP_88468,2,True
88469,Inspector_88469,4,True
88470,Constable_88470,9,True
88471,ADGP_88471,4,True
88472,SP_88472,3,False
88473,Constable_88473,8,True
88474,IG_88474,7,True
88475,Head Constable_88475,7,True
88476,SI_88476,8,True
88477,SI_88477,2,True
88478,ADGP_88478,2,False
88479,ADGP_88479,4,True
88480,Constable_88480,3,True
88481,Inspector_88481,2,True
88482,ASI_88482,9,False
88483,SP_88483,8,True
88484,Head Constable_88484,5,True
88485,Head Constable_88485,6,True
88486,DSP_88486,3,True
88487,SI_88487,3,True
88488,Inspector_88488,1,True
88489,SP_88489,2,True
88490,ASI_88490,9,True
88491,SI_88491,6,True
88492,SP_88492,7,True
88493,SP_88493,2,True
88494,SI_88494,2,True
88495,DIG_88495,8,True
88496,Head Constable_88496,4,True
88497,Constable_88497,1,True
88498,Constable_88498,6,True
88499,DIG_88499,3,True
88500,DSP_88500,3,True
88501,Inspector_88501,4,True
88502,Inspector_88502,7,True
88503,ASI_88503,7,True
88504,SP_88504,8,False
88505,SI_88505,7,True
88506,ADGP_88506,8,True
88507,Head Constable_88507,3,True
88508,Constable_88508,8,False
88509,Constable_88509,8,True
88510,Constable_88510,3,True
88511,Constable_88511,3,True
88512,Inspector_88512,1,True
88513,Head Constable_88513,1,True
88514,Inspector_88514,9,True
88515,SP_88515,9,True
88516,ASI_88516,4,True
88517,Constable_88517,4,True
88518,ADGP_88518,8,True
88519,SP_88519,3,True
88520,Inspector_88520,4,True
88521,SI_88521,6,True
88522,Inspector_88522,3,True
