CaseStatusID,CaseStatusName
95371,Under Investigation
95372,Charge Sheeted
95373,Undetected
95374,Under Investigation
95375,Closed
95376,Under Investigation
95377,Under Investigation
95378,Undetected
95379,Under Investigation
95380,Undetected
95381,Under Investigation
95382,Closed
95383,Under Investigation
95384,Charge Sheeted
95385,Charge Sheeted
95386,Under Investigation
95387,Charge Sheeted
95388,Closed
95389,Closed
95390,Undetected
95391,Closed
95392,Charge Sheeted
95393,Under Investigation
95394,Undetected
95395,Undetected
95396,Closed
95397,Charge Sheeted
95398,Under Investigation
95399,Closed
95400,Under Investigation
95401,Charge Sheeted
95402,Under Investigation
95403,Charge Sheeted
95404,Undetected
95405,Under Investigation
95406,Charge Sheeted
95407,Under Investigation
95408,Under Investigation
95409,Undetected
95410,Closed
95411,Under Investigation
95412,Closed
95413,Undetected
95414,Undetected
95415,Charge Sheeted
95416,Closed
95417,Undetected
95418,Undetected
95419,Charge Sheeted
95420,Under Investigation
95421,Closed
95422,Closed
95423,Charge Sheeted
95424,Undetected
95425,Undetected
95426,Under Investigation
95427,Charge Sheeted
95428,Charge Sheeted
95429,Closed
95430,Charge Sheeted
95431,Undetected
95432,Undetected
95433,Charge Sheeted
95434,Undetected
95435,Charge Sheeted
95436,Charge Sheeted
95437,Closed
95438,Under Investigation
95439,Charge Sheeted
95440,Undetected
95441,Undetected
95442,Under Investigation
95443,Under Investigation
95444,Charge Sheeted
95445,Undetected
95446,Undetected
95447,Undetected
95448,Closed
95449,Charge Sheeted
95450,Closed
95451,Closed
95452,Charge Sheeted
95453,Closed
95454,Closed
95455,Under Investigation
95456,Closed
95457,Under Investigation
95458,Undetected
95459,Charge Sheeted
95460,Under Investigation
95461,Charge Sheeted
95462,Under Investigation
95463,Closed
95464,Charge Sheeted
95465,Under Investigation
95466,Undetected
95467,Undetected
95468,Charge Sheeted
95469,Charge Sheeted
95470,Undetected
95471,Under Investigation
95472,Charge Sheeted
95473,Under Investigation
95474,Charge Sheeted
95475,Closed
95476,Undetected
95477,Under Investigation
95478,Charge Sheeted
95479,Charge Sheeted
95480,Charge Sheeted
95481,Charge Sheeted
95482,Closed
95483,Under Investigation
95484,Undetected
95485,Charge Sheeted
95486,Under Investigation
95487,Undetected
95488,Charge Sheeted
95489,Undetected
95490,Undetected
95491,Charge Sheeted
95492,Charge Sheeted
95493,Closed
95494,Under Investigation
95495,Undetected
95496,Charge Sheeted
95497,Undetected
95498,Undetected
95499,Under Investigation
95500,Closed
95501,Charge Sheeted
95502,Closed
95503,Under Investigation
95504,Under Investigation
95505,Under Investigation
95506,Under Investigation
95507,Undetected
95508,Charge Sheeted
95509,Closed
95510,Closed
95511,Charge Sheeted
95512,Charge Sheeted
95513,Closed
95514,Under Investigation
95515,Undetected
95516,Charge Sheeted
95517,Charge Sheeted
95518,Undetected
95519,Under Investigation
95520,Closed
95521,Under Investigation
95522,Closed
95523,Undetected
95524,Charge Sheeted
95525,Closed
95526,Charge Sheeted
95527,Closed
95528,Undetected
95529,Under Investigation
95530,Charge Sheeted
95531,Under Investigation
95532,Under Investigation
95533,Closed
95534,Charge Sheeted
95535,Charge Sheeted
95536,Under Investigation
95537,Under Investigation
95538,Charge Sheeted
95539,Charge Sheeted
95540,Charge Sheeted
95541,Under Investigation
95542,Under Investigation
95543,Under Investigation
95544,Under Investigation
95545,Charge Sheeted
95546,Under Investigation
95547,Undetected
95548,Under Investigation
95549,Undetected
95550,Undetected
95551,Undetected
95552,Charge Sheeted
95553,Undetected
95554,Charge Sheeted
95555,Closed
95556,Undetected
95557,Under Investigation
95558,Undetected
95559,Under Investigation
95560,Under Investigation
95561,Closed
95562,Under Investigation
95563,Undetected
95564,Closed
95565,Undetected
95566,Closed
95567,Undetected
95568,Charge Sheeted
95569,Charge Sheeted
95570,Closed
95571,Undetected
95572,Under Investigation
95573,Charge Sheeted
95574,Closed
95575,Closed
95576,Charge Sheeted
95577,Undetected
95578,Under Investigation
95579,Charge Sheeted
95580,Closed
95581,Charge Sheeted
95582,Under Investigation
95583,Charge Sheeted
95584,Under Investigation
95585,Closed
95586,Charge Sheeted
95587,Undetected
95588,Undetected
95589,Charge Sheeted
95590,Charge Sheeted
95591,Undetected
95592,Charge Sheeted
95593,Charge Sheeted
95594,Closed
95595,Closed
95596,Closed
95597,Charge Sheeted
95598,Closed
95599,Charge Sheeted
95600,Closed
95601,Under Investigation
95602,Under Investigation
95603,Charge Sheeted
95604,Closed
95605,Under Investigation
95606,Charge Sheeted
95607,Under Investigation
95608,Undetected
95609,Undetected
95610,Under Investigation
95611,Charge Sheeted
95612,Under Investigation
95613,Charge Sheeted
95614,Closed
95615,Charge Sheeted
95616,Under Investigation
95617,Under Investigation
95618,Charge Sheeted
95619,Undetected
95620,Under Investigation
95621,Closed
95622,Under Investigation
95623,Charge Sheeted
95624,Undetected
95625,Undetected
95626,Undetected
95627,Undetected
95628,Undetected
95629,Charge Sheeted
95630,Closed
95631,Closed
95632,Closed
95633,Closed
95634,Closed
95635,Charge Sheeted
95636,Charge Sheeted
95637,Under Investigation
95638,Charge Sheeted
95639,Closed
95640,Undetected
95641,Charge Sheeted
95642,Charge Sheeted
95643,Under Investigation
95644,Closed
95645,Charge Sheeted
95646,Closed
95647,Closed
95648,Under Investigation
95649,Undetected
95650,Under Investigation
95651,Charge Sheeted
95652,Charge Sheeted
95653,Undetected
95654,Undetected
95655,Under Investigation
95656,Undetected
95657,Under Investigation
95658,Undetected
95659,Undetected
95660,Charge Sheeted
95661,Undetected
95662,Charge Sheeted
95663,Undetected
95664,Charge Sheeted
95665,Closed
95666,Undetected
95667,Closed
95668,Charge Sheeted
95669,Undetected
95670,Undetected
95671,Closed
95672,Undetected
95673,Under Investigation
95674,Charge Sheeted
95675,Closed
95676,Closed
95677,Undetected
95678,Under Investigation
95679,Undetected
95680,Charge Sheeted
95681,Undetected
95682,Closed
95683,Charge Sheeted
95684,Undetected
95685,Closed
95686,Charge Sheeted
95687,Undetected
95688,Closed
95689,Undetected
95690,Charge Sheeted
95691,Undetected
95692,Charge Sheeted
95693,Under Investigation
95694,Charge Sheeted
95695,Undetected
95696,Closed
95697,Charge Sheeted
95698,Charge Sheeted
95699,Closed
95700,Closed
95701,Closed
95702,Closed
95703,Charge Sheeted
95704,Under Investigation
95705,Charge Sheeted
95706,Charge Sheeted
95707,Charge Sheeted
95708,Closed
95709,Charge Sheeted
95710,Undetected
95711,Undetected
95712,Under Investigation
95713,Under Investigation
95714,Charge Sheeted
95715,Under Investigation
95716,Undetected
95717,Closed
95718,Under Investigation
95719,Under Investigation
95720,Charge Sheeted
95721,Undetected
95722,Closed
95723,Undetected
95724,Charge Sheeted
95725,Charge Sheeted
95726,Undetected
95727,Charge Sheeted
95728,Undetected
95729,Charge Sheeted
95730,Closed
95731,Undetected
95732,Charge Sheeted
95733,Closed
95734,Closed
95735,Charge Sheeted
95736,Closed
95737,Under Investigation
95738,Under Investigation
95739,Undetected
95740,Undetected
95741,Charge Sheeted
95742,Closed
95743,Under Investigation
95744,Charge Sheeted
95745,Undetected
95746,Charge Sheeted
95747,Under Investigation
95748,Charge Sheeted
95749,Undetected
95750,Closed
95751,Closed
95752,Undetected
95753,Charge Sheeted
95754,Under Investigation
95755,Under Investigation
95756,Closed
95757,Closed
95758,Closed
95759,Under Investigation
95760,Under Investigation
95761,Under Investigation
95762,Undetected
95763,Undetected
95764,Under Investigation
95765,Closed
95766,Closed
95767,Charge Sheeted
95768,Under Investigation
95769,Undetected
95770,Closed
95771,Charge Sheeted
95772,Charge Sheeted
95773,Charge Sheeted
95774,Under Investigation
95775,Closed
95776,Closed
95777,Under Investigation
95778,Under Investigation
95779,Closed
95780,Charge Sheeted
95781,Charge Sheeted
95782,Under Investigation
95783,Undetected
95784,Under Investigation
95785,Closed
95786,Closed
95787,Charge Sheeted
95788,Charge Sheeted
95789,Undetected
95790,Closed
95791,Under Investigation
95792,Undetected
95793,Charge Sheeted
95794,Charge Sheeted
95795,Undetected
95796,Under Investigation
95797,Charge Sheeted
95798,Under Investigation
95799,Charge Sheeted
95800,Closed
95801,Closed
95802,Undetected
95803,Under Investigation
95804,Under Investigation
95805,Under Investigation
95806,Closed
95807,Undetected
95808,Charge Sheeted
95809,Closed
95810,Undetected
95811,Undetected
95812,Undetected
95813,Undetected
95814,Under Investigation
95815,Charge Sheeted
95816,Undetected
95817,Undetected
95818,Charge Sheeted
95819,Undetected
95820,Closed
95821,Closed
95822,Closed
95823,Under Investigation
95824,Charge Sheeted
95825,Charge Sheeted
95826,Closed
95827,Closed
95828,Under Investigation
95829,Closed
95830,Closed
95831,Under Investigation
95832,Closed
95833,Undetected
95834,Undetected
95835,Under Investigation
95836,Charge Sheeted
95837,Under Investigation
95838,Charge Sheeted
95839,Charge Sheeted
95840,Under Investigation
95841,Charge Sheeted
95842,Undetected
95843,Charge Sheeted
95844,Closed
95845,Charge Sheeted
95846,Undetected
95847,Charge Sheeted
95848,Closed
95849,Undetected
95850,Under Investigation
95851,Closed
95852,Charge Sheeted
95853,Closed
95854,Undetected
95855,Undetected
95856,Under Investigation
95857,Undetected
95858,Closed
95859,Under Investigation
95860,Closed
95861,Undetected
95862,Under Investigation
95863,Under Investigation
95864,Undetected
95865,Under Investigation
95866,Charge Sheeted
95867,Closed
95868,Closed
95869,Charge Sheeted
95870,Closed
95871,Charge Sheeted
95872,Under Investigation
95873,Charge Sheeted
95874,Under Investigation
95875,Closed
95876,Closed
95877,Under Investigation
95878,Undetected
95879,Closed
95880,Closed
95881,Charge Sheeted
95882,Charge Sheeted
95883,Undetected
95884,Charge Sheeted
95885,Undetected
95886,Charge Sheeted
95887,Closed
95888,Closed
95889,Undetected
95890,Undetected
95891,Under Investigation
95892,Under Investigation
95893,Charge Sheeted
95894,Charge Sheeted
95895,Closed
95896,Under Investigation
95897,Under Investigation
95898,Under Investigation
95899,Under Investigation
95900,Undetected
95901,Under Investigation
95902,Undetected
95903,Closed
95904,Undetected
95905,Closed
95906,Undetected
95907,Charge Sheeted
95908,Closed
95909,Under Investigation
95910,Undetected
95911,Charge Sheeted
95912,Charge Sheeted
95913,Undetected
95914,Closed
95915,Undetected
95916,Closed
95917,Charge Sheeted
95918,Closed
95919,Under Investigation
95920,Undetected
95921,Undetected
95922,Charge Sheeted
95923,Under Investigation
95924,Charge Sheeted
95925,Under Investigation
95926,Under Investigation
95927,Undetected
95928,Undetected
95929,Undetected
95930,Closed
95931,Under Investigation
95932,Undetected
95933,Charge Sheeted
95934,Charge Sheeted
95935,Closed
95936,Closed
95937,Charge Sheeted
95938,Charge Sheeted
95939,Charge Sheeted
95940,Under Investigation
95941,Undetected
95942,Charge Sheeted
95943,Under Investigation
95944,Under Investigation
95945,Undetected
95946,Undetected
95947,Charge Sheeted
95948,Closed
95949,Undetected
95950,Charge Sheeted
95951,Undetected
95952,Under Investigation
95953,Closed
95954,Under Investigation
95955,Under Investigation
95956,Undetected
95957,Charge Sheeted
95958,Charge Sheeted
95959,Closed
95960,Closed
95961,Charge Sheeted
95962,Under Investigation
95963,Undetected
95964,Under Investigation
95965,Under Investigation
95966,Undetected
95967,Closed
95968,Undetected
95969,Closed
95970,Under Investigation
95971,Under Investigation
95972,Undetected
95973,Closed
95974,Under Investigation
95975,Under Investigation
95976,Undetected
95977,Closed
95978,Closed
95979,Closed
95980,Charge Sheeted
95981,Undetected
95982,Undetected
95983,Under Investigation
95984,Charge Sheeted
95985,Charge Sheeted
95986,Undetected
95987,Under Investigation
95988,Under Investigation
95989,Charge Sheeted
95990,Charge Sheeted
95991,Charge Sheeted
95992,Undetected
95993,Charge Sheeted
95994,Closed
95995,Under Investigation
95996,Undetected
95997,Closed
95998,Undetected
95999,Closed
96000,Undetected
96001,Under Investigation
96002,Closed
96003,Charge Sheeted
96004,Closed
96005,Charge Sheeted
96006,Undetected
96007,Undetected
96008,Closed
96009,Undetected
96010,Under Investigation
96011,Charge Sheeted
96012,Charge Sheeted
96013,Charge Sheeted
96014,Closed
96015,Under Investigation
96016,Closed
96017,Undetected
96018,Under Investigation
96019,Under Investigation
96020,Closed
96021,Closed
96022,Under Investigation
96023,Charge Sheeted
96024,Closed
96025,Undetected
96026,Under Investigation
96027,Closed
96028,Under Investigation
96029,Closed
96030,Charge Sheeted
96031,Undetected
96032,Under Investigation
96033,Under Investigation
96034,Undetected
96035,Closed
96036,Undetected
96037,Closed
96038,Undetected
96039,Undetected
96040,Closed
96041,Closed
96042,Closed
96043,Undetected
96044,Closed
96045,Charge Sheeted
96046,Undetected
96047,Undetected
96048,Charge Sheeted
96049,Undetected
96050,Under Investigation
96051,Closed
96052,Charge Sheeted
96053,Closed
96054,Closed
96055,Under Investigation
96056,Under Investigation
96057,Under Investigation
96058,Under Investigation
96059,Closed
96060,Closed
96061,Closed
96062,Charge Sheeted
96063,Charge Sheeted
96064,Closed
96065,Closed
96066,Closed
96067,Undetected
96068,Charge Sheeted
96069,Undetected
96070,Closed
96071,Closed
96072,Charge Sheeted
96073,Under Investigation
96074,Closed
96075,Closed
96076,Undetected
96077,Undetected
96078,Charge Sheeted
96079,Undetected
96080,Closed
96081,Charge Sheeted
96082,Closed
96083,Undetected
96084,Closed
96085,Closed
96086,Under Investigation
96087,Under Investigation
96088,Under Investigation
96089,Charge Sheeted
96090,Closed
96091,Undetected
96092,Charge Sheeted
96093,Undetected
96094,Under Investigation
96095,Under Investigation
96096,Closed
96097,Undetected
96098,Under Investigation
96099,Undetected
96100,Closed
96101,Undetected
96102,Closed
96103,Closed
96104,Closed
96105,Undetected
96106,Charge Sheeted
96107,Undetected
96108,Undetected
96109,Charge Sheeted
96110,Charge Sheeted
96111,Charge Sheeted
96112,Closed
96113,Closed
96114,Undetected
96115,Closed
96116,Under Investigation
96117,Closed
96118,Charge Sheeted
96119,Undetected
96120,Undetected
96121,Undetected
96122,Charge Sheeted
96123,Under Investigation
96124,Undetected
96125,Undetected
96126,Undetected
96127,Under Investigation
96128,Charge Sheeted
96129,Closed
96130,Undetected
96131,Undetected
96132,Closed
96133,Undetected
96134,Undetected
96135,Closed
96136,Closed
96137,Under Investigation
96138,Undetected
96139,Closed
96140,Closed
96141,Charge Sheeted
96142,Closed
96143,Under Investigation
96144,Undetected
96145,Under Investigation
96146,Charge Sheeted
96147,Under Investigation
96148,Closed
96149,Under Investigation
96150,Under Investigation
96151,Undetected
96152,Charge Sheeted
96153,Undetected
96154,Charge Sheeted
96155,Closed
96156,Under Investigation
96157,Closed
96158,Closed
96159,Undetected
96160,Closed
96161,Charge Sheeted
96162,Undetected
96163,Closed
96164,Charge Sheeted
96165,Closed
96166,Under Investigation
96167,Under Investigation
96168,Undetected
96169,Charge Sheeted
96170,Charge Sheeted
96171,Under Investigation
96172,Closed
96173,Undetected
96174,Charge Sheeted
96175,Under Investigation
96176,Closed
96177,Closed
96178,Charge Sheeted
96179,Charge Sheeted
96180,Closed
96181,Under Investigation
96182,Undetected
96183,Closed
96184,Under Investigation
96185,Closed
96186,Closed
96187,Charge Sheeted
96188,Undetected
96189,Closed
96190,Charge Sheeted
96191,Closed
96192,Closed
96193,Undetected
96194,Undetected
96195,Undetected
96196,Charge Sheeted
96197,Charge Sheeted
96198,Undetected
96199,Undetected
96200,Under Investigation
96201,Undetected
96202,Under Investigation
96203,Closed
96204,Under Investigation
96205,Charge Sheeted
96206,Closed
96207,Closed
96208,Charge Sheeted
96209,Under Investigation
96210,Undetected
96211,Charge Sheeted
96212,Charge Sheeted
96213,Closed
96214,Under Investigation
96215,Charge Sheeted
96216,Closed
96217,Closed
96218,Under Investigation
96219,Undetected
96220,Undetected
96221,Undetected
96222,Charge Sheeted
96223,Closed
96224,Undetected
96225,Undetected
96226,Under Investigation
96227,Charge Sheeted
96228,Under Investigation
96229,Charge Sheeted
96230,Under Investigation
96231,Charge Sheeted
96232,Under Investigation
96233,Under Investigation
96234,Charge Sheeted
96235,Under Investigation
96236,Charge Sheeted
96237,Under Investigation
96238,Charge Sheeted
96239,Under Investigation
96240,Undetected
96241,Closed
96242,Under Investigation
96243,Under Investigation
96244,Under Investigation
96245,Closed
96246,Under Investigation
96247,Under Investigation
96248,Closed
96249,Undetected
96250,Charge Sheeted
96251,Charge Sheeted
96252,Under Investigation
96253,Undetected
96254,Charge Sheeted
96255,Charge Sheeted
96256,Closed
96257,Under Investigation
96258,Closed
96259,Charge Sheeted
96260,Undetected
96261,Charge Sheeted
96262,Closed
96263,Closed
96264,Undetected
96265,Under Investigation
96266,Closed
96267,Closed
96268,Charge Sheeted
96269,Under Investigation
96270,Undetected
96271,Under Investigation
96272,Closed
96273,Undetected
96274,Closed
96275,Closed
96276,Undetected
96277,Undetected
96278,Closed
96279,Under Investigation
96280,Undetected
96281,Charge Sheeted
96282,Charge Sheeted
96283,Under Investigation
96284,Undetected
96285,Undetected
96286,Charge Sheeted
96287,Under Investigation
96288,Under Investigation
96289,Closed
96290,Undetected
96291,Under Investigation
96292,Closed
96293,Undetected
96294,Under Investigation
96295,Charge Sheeted
96296,Under Investigation
96297,Undetected
96298,Charge Sheeted
96299,Undetected
96300,Under Investigation
96301,Under Investigation
96302,Undetected
96303,Closed
96304,Charge Sheeted
96305,Closed
96306,Under Investigation
96307,Under Investigation
96308,Undetected
96309,Closed
96310,Undetected
96311,Closed
96312,Undetected
96313,Charge Sheeted
96314,Charge Sheeted
96315,Closed
96316,Under Investigation
96317,Under Investigation
96318,Undetected
96319,Undetected
96320,Under Investigation
96321,Undetected
96322,Undetected
96323,Closed
96324,Undetected
96325,Under Investigation
96326,Closed
96327,Under Investigation
96328,Undetected
96329,Charge Sheeted
96330,Closed
96331,Undetected
96332,Charge Sheeted
96333,Charge Sheeted
96334,Charge Sheeted
96335,Under Investigation
96336,Under Investigation
96337,Closed
96338,Closed
96339,Undetected
96340,Undetected
96341,Under Investigation
96342,Undetected
96343,Charge Sheeted
96344,Charge Sheeted
96345,Under Investigation
96346,Undetected
96347,Charge Sheeted
96348,Charge Sheeted
96349,Closed
96350,Undetected
96351,Undetected
96352,Undetected
96353,Closed
96354,Undetected
96355,Under Investigation
96356,Charge Sheeted
96357,Closed
96358,Closed
96359,Undetected
96360,Closed
96361,Under Investigation
96362,Charge Sheeted
96363,Closed
96364,Charge Sheeted
96365,Undetected
96366,Undetected
96367,Closed
96368,Under Investigation
96369,Charge Sheeted
96370,Undetected
96371,Charge Sheeted
96372,Under Investigation
96373,Under Investigation
96374,Closed
96375,Closed
96376,Undetected
96377,Charge Sheeted
96378,Closed
96379,Closed
96380,Under Investigation
96381,Undetected
96382,Closed
96383,Closed
96384,Undetected
96385,Charge Sheeted
96386,Under Investigation
96387,Closed
96388,Closed
96389,Under Investigation
96390,Undetected
96391,Closed
96392,Under Investigation
96393,Under Investigation
96394,Undetected
96395,Undetected
96396,Under Investigation
96397,Undetected
96398,Undetected
96399,Charge Sheeted
96400,Undetected
96401,Under Investigation
96402,Charge Sheeted
96403,Undetected
96404,Under Investigation
96405,Closed
96406,Undetected
96407,Undetected
96408,Closed
96409,Charge Sheeted
96410,Charge Sheeted
96411,Undetected
96412,Undetected
96413,Undetected
96414,Undetected
96415,Charge Sheeted
96416,Closed
96417,Undetected
96418,Under Investigation
96419,Charge Sheeted
96420,Undetected
96421,Charge Sheeted
96422,Closed
96423,Undetected
96424,Charge Sheeted
96425,Under Investigation
96426,Under Investigation
96427,Under Investigation
96428,Undetected
96429,Under Investigation
96430,Charge Sheeted
96431,Charge Sheeted
96432,Closed
96433,Under Investigation
96434,Closed
96435,Closed
96436,Closed
96437,Undetected
96438,Under Investigation
96439,Closed
96440,Closed
96441,Undetected
96442,Undetected
96443,Under Investigation
96444,Undetected
96445,Undetected
96446,Charge Sheeted
96447,Closed
96448,Closed
96449,Charge Sheeted
96450,Under Investigation
96451,Under Investigation
96452,Under Investigation
96453,Closed
96454,Closed
96455,Charge Sheeted
96456,Under Investigation
96457,Closed
96458,Under Investigation
96459,Undetected
96460,Closed
96461,Undetected
96462,Undetected
96463,Under Investigation
96464,Charge Sheeted
96465,Closed
96466,Undetected
96467,Under Investigation
96468,Undetected
96469,Under Investigation
96470,Closed
96471,Undetected
96472,Undetected
96473,Undetected
96474,Under Investigation
96475,Under Investigation
96476,Undetected
96477,Closed
96478,Under Investigation
96479,Under Investigation
96480,Under Investigation
96481,Closed
96482,Closed
96483,Under Investigation
96484,Under Investigation
96485,Under Investigation
96486,Closed
96487,Under Investigation
96488,Charge Sheeted
96489,Undetected
96490,Under Investigation
96491,Charge Sheeted
96492,Charge Sheeted
96493,Charge Sheeted
96494,Undetected
96495,Under Investigation
96496,Charge Sheeted
96497,Undetected
96498,Charge Sheeted
96499,Charge Sheeted
96500,Under Investigation
96501,Undetected
96502,Closed
96503,Closed
96504,Closed
96505,Closed
96506,Undetected
96507,Closed
96508,Closed
96509,Closed
96510,Closed
96511,Charge Sheeted
96512,Charge Sheeted
96513,Under Investigation
96514,Charge Sheeted
96515,Closed
96516,Under Investigation
96517,Undetected
96518,Closed
96519,Undetected
96520,Undetected
96521,Undetected
96522,Closed
96523,Under Investigation
96524,Charge Sheeted
96525,Closed
96526,Under Investigation
96527,Undetected
96528,Undetected
96529,Under Investigation
96530,Undetected
96531,Undetected
96532,Closed
96533,Closed
96534,Undetected
96535,Under Investigation
96536,Under Investigation
96537,Closed
96538,Closed
96539,Closed
96540,Closed
96541,Charge Sheeted
96542,Under Investigation
96543,Charge Sheeted
96544,Charge Sheeted
96545,Closed
96546,Undetected
96547,Undetected
96548,Closed
96549,Under Investigation
96550,Closed
96551,Under Investigation
96552,Charge Sheeted
96553,Undetected
96554,Undetected
96555,Undetected
96556,Charge Sheeted
96557,Undetected
96558,Under Investigation
96559,Undetected
96560,Charge Sheeted
96561,Charge Sheeted
96562,Closed
96563,Closed
96564,Charge Sheeted
96565,Under Investigation
96566,Charge Sheeted
96567,Undetected
96568,Closed
96569,Undetected
96570,Under Investigation
96571,Undetected
96572,Closed
96573,Under Investigation
96574,Charge Sheeted
96575,Closed
96576,Undetected
96577,Closed
96578,Charge Sheeted
96579,Under Investigation
96580,Closed
96581,Closed
96582,Under Investigation
96583,Under Investigation
96584,Closed
96585,Undetected
96586,Charge Sheeted
96587,Under Investigation
96588,Undetected
96589,Charge Sheeted
96590,Under Investigation
96591,Under Investigation
96592,Undetected
96593,Closed
96594,Charge Sheeted
96595,Closed
96596,Closed
96597,Charge Sheeted
96598,Closed
96599,Closed
96600,Undetected
96601,Closed
96602,Undetected
96603,Charge Sheeted
96604,Undetected
96605,Under Investigation
96606,Under Investigation
96607,Under Investigation
96608,Charge Sheeted
96609,Under Investigation
96610,Charge Sheeted
96611,Undetected
96612,Closed
96613,Undetected
96614,Under Investigation
96615,Under Investigation
96616,Closed
96617,Charge Sheeted
96618,Charge Sheeted
96619,Under Investigation
96620,Undetected
96621,Under Investigation
96622,Closed
96623,Closed
96624,Closed
96625,Under Investigation
96626,Charge Sheeted
96627,Charge Sheeted
96628,Under Investigation
96629,Under Investigation
96630,Closed
96631,Undetected
96632,Charge Sheeted
96633,Undetected
96634,Under Investigation
96635,Under Investigation
96636,Closed
96637,Charge Sheeted
96638,Under Investigation
96639,Charge Sheeted
96640,Undetected
96641,Closed
96642,Charge Sheeted
96643,Closed
96644,Closed
96645,Closed
96646,Under Investigation
96647,Charge Sheeted
96648,Charge Sheeted
96649,Undetected
96650,Closed
96651,Undetected
96652,Closed
96653,Closed
96654,Closed
96655,Closed
96656,Under Investigation
96657,Charge Sheeted
96658,Undetected
96659,Closed
96660,Undetected
96661,Closed
96662,Undetected
96663,Undetected
96664,Under Investigation
96665,Under Investigation
96666,Closed
96667,Charge Sheeted
96668,Charge Sheeted
96669,Under Investigation
96670,Under Investigation
96671,Undetected
96672,Charge Sheeted
96673,Closed
96674,Closed
96675,Undetected
96676,Closed
96677,Charge Sheeted
96678,Closed
96679,Charge Sheeted
96680,Charge Sheeted
96681,Under Investigation
96682,Closed
96683,Charge Sheeted
96684,Charge Sheeted
96685,Closed
96686,Closed
96687,Charge Sheeted
96688,Charge Sheeted
96689,Under Investigation
96690,Undetected
96691,Closed
96692,Charge Sheeted
96693,Under Investigation
96694,Closed
96695,Closed
96696,Charge Sheeted
96697,Closed
96698,Charge Sheeted
96699,Undetected
96700,Closed
96701,Under Investigation
96702,Closed
96703,Closed
96704,Charge Sheeted
96705,Charge Sheeted
96706,Undetected
96707,Under Investigation
96708,Closed
96709,Charge Sheeted
96710,Charge Sheeted
96711,Undetected
96712,Under Investigation
96713,Undetected
96714,Undetected
96715,Charge Sheeted
96716,Under Investigation
96717,Charge Sheeted
96718,Under Investigation
96719,Closed
96720,Undetected
96721,Under Investigation
96722,Closed
96723,Undetected
96724,Closed
96725,Under Investigation
96726,Undetected
96727,Under Investigation
96728,Closed
96729,Closed
96730,Charge Sheeted
96731,Charge Sheeted
96732,Closed
96733,Charge Sheeted
96734,Undetected
96735,Closed
96736,Under Investigation
96737,Charge Sheeted
96738,Under Investigation
96739,Under Investigation
96740,Charge Sheeted
96741,Closed
96742,Under Investigation
96743,Undetected
96744,Closed
96745,Closed
96746,Closed
96747,Under Investigation
96748,Under Investigation
96749,Undetected
96750,Charge Sheeted
96751,Under Investigation
96752,Undetected
96753,Closed
96754,Undetected
96755,Charge Sheeted
96756,Under Investigation
96757,Closed
96758,Closed
96759,Undetected
96760,Closed
96761,Undetected
96762,Closed
96763,Closed
96764,Under Investigation
96765,Undetected
96766,Under Investigation
96767,Closed
96768,Undetected
96769,Under Investigation
96770,Under Investigation
96771,Charge Sheeted
96772,Under Investigation
96773,Under Investigation
96774,Under Investigation
96775,Charge Sheeted
96776,Charge Sheeted
96777,Charge Sheeted
96778,Charge Sheeted
96779,Under Investigation
96780,Charge Sheeted
96781,Under Investigation
96782,Undetected
96783,Closed
96784,Undetected
96785,Closed
96786,Charge Sheeted
96787,Closed
96788,Charge Sheeted
96789,Undetected
96790,Charge Sheeted
96791,Under Investigation
96792,Undetected
96793,Charge Sheeted
96794,Undetected
96795,Closed
96796,Closed
96797,Charge Sheeted
96798,Closed
96799,Undetected
96800,Under Investigation
96801,Closed
96802,Under Investigation
96803,Charge Sheeted
96804,Under Investigation
96805,Under Investigation
96806,Undetected
96807,Under Investigation
96808,Closed
96809,Closed
96810,Closed
96811,Closed
96812,Under Investigation
96813,Charge Sheeted
96814,Charge Sheeted
96815,Charge Sheeted
96816,Undetected
96817,Under Investigation
96818,Charge Sheeted
96819,Closed
96820,Undetected
96821,Charge Sheeted
96822,Charge Sheeted
96823,Under Investigation
96824,Undetected
96825,Under Investigation
96826,Under Investigation
96827,Closed
96828,Closed
96829,Undetected
96830,Under Investigation
96831,Under Investigation
96832,Closed
96833,Charge Sheeted
96834,Under Investigation
96835,Under Investigation
96836,Under Investigation
96837,Closed
96838,Under Investigation
96839,Undetected
96840,Under Investigation
96841,Charge Sheeted
96842,Under Investigation
96843,Closed
96844,Charge Sheeted
96845,Undetected
96846,Under Investigation
96847,Undetected
96848,Closed
96849,Under Investigation
96850,Under Investigation
96851,Undetected
96852,Under Investigation
96853,Charge Sheeted
96854,Charge Sheeted
96855,Undetected
96856,Under Investigation
96857,Under Investigation
96858,Under Investigation
96859,Charge Sheeted
96860,Charge Sheeted
96861,Under Investigation
96862,Charge Sheeted
96863,Closed
96864,Charge Sheeted
96865,Under Investigation
96866,Closed
96867,Undetected
96868,Under Investigation
96869,Under Investigation
96870,Undetected
96871,Under Investigation
96872,Under Investigation
96873,Under Investigation
96874,Closed
96875,Undetected
96876,Undetected
96877,Undetected
96878,Charge Sheeted
96879,Under Investigation
96880,Undetected
96881,Under Investigation
96882,Under Investigation
96883,Closed
96884,Under Investigation
96885,Closed
96886,Undetected
96887,Charge Sheeted
96888,Closed
