CrimeHeadID,ActCode,SectionCode
46951,A14312,74908
55699,A60377,74909
24285,A46194,74910
3027,A52968,74911
46732,A87202,74912
94551,A43654,74913
4942,A43004,74914
69078,A39061,74915
35486,A64365,74916
21711,A43366,74917
46099,A45530,74918
26154,A77123,74919
43182,A83632,74920
35927,A40924,74921
47612,A1118,74922
46161,A9661,74923
62585,A26032,74924
10180,A88883,74925
59958,A80760,74926
82285,A47015,74927
81328,A13661,74928
39957,A43678,74929
43293,A27244,74930
40926,A43828,74931
55942,A86054,74932
81047,A21167,74933
97942,A61183,74934
63888,A47131,74935
13204,A73197,74936
60402,A69952,74937
62852,A87658,74938
15063,A26045,74939
37872,A58411,74940
6147,A91648,74941
6694,A71785,74942
51595,A69692,74943
28265,A25591,74944
23014,A69316,74945
65774,A28790,74946
44887,A35712,74947
13342,A39556,74948
80471,A99566,74949
65865,A15740,74950
49844,A15829,74951
57727,A23922,74952
75490,A84382,74953
63489,A38841,74954
17039,A26950,74955
44182,A16842,74956
20243,A61233,74957
16365,A7559,74958
3189,A52472,74959
49545,A88284,74960
78091,A47298,74961
90306,A2292,74962
84546,A37308,74963
11548,A80598,74964
58243,A20622,74965
87063,A58629,74966
63481,A52424,74967
73448,A30668,74968
90927,A735,74969
28022,A13326,74970
31341,A75967,74971
48657,A43781,74972
46061,A2885,74973
8523,A21189,74974
83459,A4230,74975
58419,A13684,74976
35393,A24738,74977
17092,A42280,74978
58186,A41480,74979
67647,A5979,74980
2879,A68426,74981
8027,A11977,74982
94267,A35234,74983
5185,A49472,74984
56698,A61093,74985
89201,A51885,74986
19760,A45586,74987
99238,A4351,74988
22992,A26711,74989
94555,A93077,74990
90195,A62156,74991
45730,A86146,74992
50218,A52394,74993
14498,A60936,74994
51462,A92036,74995
69263,A70723,74996
845,A92904,74997
79235,A49101,74998
47309,A5906,74999
12532,A8842,75000
33195,A42758,75001
33621,A7254,75002
18831,A94988,75003
54617,A48397,75004
10899,A61706,75005
29718,A80810,75006
99684,A65500,75007
33445,A15906,75008
82522,A78222,75009
59015,A81049,75010
56391,A39011,75011
12362,A13912,75012
86827,A68106,75013
16269,A13960,75014
49068,A59100,75015
95986,A82067,75016
5653,A64719,75017
52905,A41982,75018
10170,A89255,75019
38005,A85169,75020
28517,A80380,75021
42771,A28461,75022
61445,A80806,75023
26799,A91993,75024
66207,A44343,75025
68024,A86160,75026
68528,A106,75027
72815,A84450,75028
89682,A93931,75029
33510,A38202,75030
10550,A12938,75031
1837,A44763,75032
61099,A20846,75033
49025,A49779,75034
584,A77252,75035
59872,A77479,75036
49360,A99136,75037
28384,A84207,75038
36374,A1947,75039
12311,A84969,75040
90999,A71354,75041
48959,A81032,75042
56296,A42185,75043
34123,A91241,75044
57158,A42348,75045
52730,A79433,75046
6091,A3669,75047
57599,A12840,75048
6844,A85148,75049
25197,A96066,75050
55916,A71510,75051
26300,A37618,75052
80226,A72259,75053
46490,A22421,75054
7079,A33002,75055
86475,A86252,75056
21816,A95683,75057
74571,A16568,75058
27964,A45656,75059
71805,A4830,75060
23817,A61133,75061
94424,A49446,75062
93656,A17427,75063
40658,A5191,75064
1874,A85142,75065
43670,A96343,75066
11872,A53112,75067
48581,A92086,75068
69055,A79935,75069
40088,A87593,75070
89206,A13801,75071
52553,A98795,75072
27202,A48988,75073
39424,A78718,75074
28982,A74209,75075
5726,A67970,75076
1106,A41211,75077
43499,A44517,75078
82663,A70925,75079
21975,A42756,75080
43406,A96449,75081
53322,A99278,75082
75041,A32422,75083
95309,A76478,75084
90015,A84599,75085
18077,A5450,75086
31938,A323,75087
79923,A90548,75088
99799,A48628,75089
88847,A10418,75090
76149,A17941,75091
24816,A133,75092
56786,A55014,75093
10531,A59195,75094
39272,A12597,75095
6710,A73807,75096
84480,A58845,75097
33756,A19591,75098
92078,A47372,75099
83217,A31493,75100
5653,A6686,75101
11314,A90564,75102
2665,A78365,75103
86334,A40945,75104
54031,A72310,75105
68968,A26998,75106
41157,A62000,75107
84274,A28278,75108
29104,A62520,75109
74174,A57981,75110
45091,A73868,75111
19824,A40453,75112
30512,A49476,75113
73131,A77011,75114
42555,A95400,75115
77014,A86013,75116
91387,A78772,75117
4692,A23664,75118
72856,A36392,75119
87036,A91848,75120
41662,A75067,75121
92200,A24826,75122
9390,A87352,75123
45914,A30758,75124
52195,A51520,75125
19259,A13134,75126
53258,A28849,75127
34173,A74547,75128
72619,A27194,75129
32007,A28975,75130
15516,A80629,75131
34558,A65912,75132
34497,A18534,75133
59800,A78137,75134
19737,A39625,75135
26873,A96449,75136
99349,A39816,75137
20266,A26565,75138
20612,A75463,75139
44323,A1619,75140
95843,A91860,75141
8881,A20722,75142
1136,A54356,75143
24445,A40721,75144
66383,A11733,75145
63768,A13103,75146
24886,A1810,75147
14146,A45398,75148
50165,A28652,75149
54360,A65146,75150
11788,A26392,75151
13557,A88846,75152
47622,A69640,75153
52238,A13987,75154
36372,A14414,75155
57448,A10364,75156
60200,A9693,75157
45696,A43838,75158
28178,A84500,75159
59603,A28104,75160
63218,A49894,75161
38420,A77312,75162
68396,A12073,75163
2354,A61525,75164
76460,A50664,75165
3456,A99921,75166
15815,A97564,75167
25983,A77208,75168
47936,A99541,75169
79933,A58484,75170
98769,A54265,75171
89191,A97720,75172
41907,A91819,75173
13926,A14307,75174
83323,A78113,75175
63948,A96183,75176
1379,A49429,75177
44596,A91467,75178
74217,A77458,75179
95856,A94976,75180
71131,A29101,75181
72314,A21729,75182
25916,A43307,75183
13903,A91224,75184
80257,A72820,75185
75470,A38451,75186
36560,A73843,75187
29023,A76167,75188
64032,A54642,75189
87237,A16999,75190
32142,A61621,75191
41844,A93146,75192
39058,A68804,75193
66388,A29342,75194
3837,A16242,75195
74584,A24098,75196
13724,A89567,75197
87079,A3581,75198
53212,A42056,75199
87758,A3784,75200
50541,A40280,75201
18629,A39939,75202
8209,A5712,75203
29371,A47517,75204
46292,A51223,75205
17266,A63209,75206
18436,A59105,75207
31776,A79108,75208
95254,A81743,75209
27458,A8808,75210
37433,A5458,75211
5982,A36292,75212
80033,A26372,75213
1524,A37224,75214
70386,A19109,75215
52909,A25374,75216
30283,A80614,75217
31805,A35359,75218
54421,A65274,75219
87918,A24199,75220
37647,A48831,75221
89143,A99330,75222
40207,A93361,75223
62138,A42593,75224
59890,A16517,75225
43367,A71857,75226
29843,A81694,75227
35438,A22798,75228
44727,A45715,75229
31810,A61608,75230
65548,A1319,75231
98920,A5307,75232
1306,A39610,75233
37982,A84399,75234
30550,A92679,75235
98739,A26663,75236
43027,A99766,75237
99255,A85289,75238
33119,A30816,75239
50004,A34053,75240
86057,A8158,75241
91800,A54053,75242
16889,A57881,75243
9019,A47728,75244
963,A84949,75245
63257,A50154,75246
16395,A57481,75247
2498,A18318,75248
24141,A89925,75249
16910,A14525,75250
30529,A71690,75251
77922,A20182,75252
15009,A82081,75253
17111,A6972,75254
8666,A36094,75255
30779,A12491,75256
38801,A42704,75257
13056,A54253,75258
71753,A9961,75259
98694,A28546,75260
96180,A46,75261
93883,A29053,75262
26787,A16465,75263
8241,A3461,75264
25663,A68852,75265
80311,A55009,75266
46901,A34176,75267
19279,A35036,75268
21509,A40325,75269
17095,A2731,75270
4753,A41573,75271
95767,A24382,75272
22559,A72042,75273
98643,A25220,75274
40047,A45803,75275
23090,A82701,75276
49770,A38797,75277
18791,A50001,75278
14748,A29600,75279
13898,A50237,75280
8984,A24831,75281
44219,A81027,75282
82606,A69552,75283
3475,A35374,75284
73311,A82431,75285
63191,A11945,75286
1237,A80122,75287
80597,A78805,75288
39123,A39806,75289
29667,A8807,75290
72227,A88965,75291
54269,A45479,75292
96622,A6427,75293
69359,A26377,75294
78091,A71036,75295
61664,A47632,75296
90326,A43164,75297
39190,A59392,75298
11779,A20001,75299
67676,A34057,75300
69065,A33444,75301
71590,A12599,75302
31527,A29640,75303
43125,A15249,75304
53776,A96386,75305
61362,A19680,75306
29175,A28554,75307
16249,A38108,75308
9756,A7853,75309
39234,A72860,75310
50631,A33530,75311
47947,A83771,75312
39878,A89500,75313
22945,A41239,75314
62707,A61728,75315
16401,A56403,75316
56788,A53881,75317
31515,A13352,75318
59569,A47617,75319
86825,A69819,75320
24257,A84799,75321
44204,A32726,75322
88903,A56035,75323
43710,A29456,75324
32437,A89320,75325
37089,A35815,75326
75128,A20313,75327
19369,A65160,75328
42756,A81470,75329
704,A51614,75330
65702,A4057,75331
7579,A92113,75332
54167,A54742,75333
29656,A48747,75334
20611,A70812,75335
96610,A28738,75336
98195,A46701,75337
5239,A11333,75338
89036,A25281,75339
45329,A2913,75340
29390,A66407,75341
70183,A40121,75342
69314,A52792,75343
40582,A83956,75344
53800,A96821,75345
87718,A73773,75346
2370,A6349,75347
13446,A21172,75348
5590,A28585,75349
25626,A21589,75350
52133,A7790,75351
76890,A51069,75352
75248,A68812,75353
82759,A78195,75354
22842,A40859,75355
43644,A23553,75356
98753,A85511,75357
47417,A19897,75358
8361,A79929,75359
99586,A46386,75360
94965,A13771,75361
96862,A75295,75362
46175,A22091,75363
72454,A30568,75364
80541,A87909,75365
30884,A12261,75366
30360,A55337,75367
46318,A75683,75368
41375,A72892,75369
55028,A30115,75370
24593,A68150,75371
19066,A580,75372
27158,A82472,75373
49323,A71731,75374
41694,A62081,75375
42775,A65564,75376
33787,A4254,75377
65795,A63919,75378
13901,A35227,75379
93379,A95088,75380
27323,A96406,75381
80964,A4507,75382
55783,A64978,75383
70573,A92388,75384
43417,A1438,75385
68954,A57380,75386
27963,A92299,75387
32889,A57383,75388
1965,A94084,75389
61669,A48357,75390
86249,A68406,75391
30507,A17424,75392
18747,A68380,75393
38461,A51059,75394
35367,A89618,75395
92289,A76277,75396
72551,A6793,75397
82454,A95248,75398
34915,A65593,75399
50238,A14835,75400
52845,A5946,75401
40162,A25039,75402
87638,A87421,75403
75304,A41041,75404
15809,A82931,75405
32282,A88783,75406
97326,A72508,75407
630,A78376,75408
79365,A88817,75409
28878,A1244,75410
851,A10943,75411
39031,A11281,75412
85027,A39379,75413
90569,A94912,75414
14002,A2753,75415
36891,A45068,75416
12875,A12565,75417
98676,A95642,75418
3406,A55251,75419
89984,A47628,75420
67271,A71305,75421
51742,A41284,75422
6182,A35975,75423
90928,A22202,75424
66423,A5021,75425
84012,A25830,75426
10582,A85748,75427
56729,A75958,75428
65471,A88524,75429
3935,A73359,75430
81486,A31753,75431
79359,A91630,75432
59185,A21156,75433
11438,A73988,75434
60132,A38355,75435
25085,A8921,75436
63108,A42315,75437
8716,A15730,75438
57621,A85212,75439
47838,A35783,75440
77769,A23688,75441
57294,A69839,75442
65698,A94278,75443
81548,A26356,75444
50419,A822,75445
78901,A3035,75446
5992,A74018,75447
61448,A33417,75448
84247,A77693,75449
47052,A52878,75450
75730,A43851,75451
49470,A71923,75452
73733,A81235,75453
7444,A13015,75454
85412,A93818,75455
13053,A85060,75456
49832,A21387,75457
45947,A50197,75458
9523,A49399,75459
52029,A30944,75460
62289,A88786,75461
18950,A44742,75462
51288,A64386,75463
55254,A85977,75464
41932,A34150,75465
36017,A42159,75466
35437,A11658,75467
40549,A86,75468
54985,A65513,75469
38795,A4853,75470
27461,A93947,75471
83891,A102,75472
14507,A47526,75473
71599,A1924,75474
30271,A26985,75475
5060,A76074,75476
7144,A36377,75477
79514,A47143,75478
38029,A62417,75479
64087,A76246,75480
98606,A58495,75481
80144,A81165,75482
54109,A93953,75483
97844,A13400,75484
46450,A28344,75485
28875,A78844,75486
95658,A77576,75487
12189,A27112,75488
10422,A1082,75489
32248,A41356,75490
67353,A4833,75491
26053,A63891,75492
65839,A92633,75493
14829,A63186,75494
57403,A90881,75495
30633,A48140,75496
16696,A65464,75497
82207,A47634,75498
97067,A36462,75499
41401,A68214,75500
63078,A42120,75501
10034,A35751,75502
64285,A35299,75503
60754,A15249,75504
66991,A55316,75505
7621,A75414,75506
98834,A39825,75507
69471,A75200,75508
70047,A96193,75509
49106,A82763,75510
31640,A75022,75511
70509,A97754,75512
21234,A98453,75513
58064,A82363,75514
79711,A36551,75515
2073,A81260,75516
98643,A41395,75517
63305,A43070,75518
52549,A55677,75519
45858,A88754,75520
8695,A1632,75521
89377,A73227,75522
84660,A53738,75523
30873,A51681,75524
82140,A87805,75525
88463,A7258,75526
3570,A24480,75527
69783,A82066,75528
87563,A49669,75529
85193,A58387,75530
33875,A48559,75531
67984,A44462,75532
75919,A53893,75533
71046,A64274,75534
24618,A55290,75535
43698,A59224,75536
52408,A56728,75537
70090,A94265,75538
6732,A11199,75539
91908,A64548,75540
43250,A42843,75541
35295,A71006,75542
3326,A26410,75543
98420,A18931,75544
96049,A88364,75545
75394,A61669,75546
41218,A3112,75547
54930,A50812,75548
70241,A60445,75549
60325,A6750,75550
22584,A62607,75551
4592,A60198,75552
98852,A48341,75553
25341,A41082,75554
35274,A22820,75555
35360,A59154,75556
34751,A2113,75557
97859,A17866,75558
20355,A39625,75559
56869,A46012,75560
7258,A36793,75561
93300,A79443,75562
54126,A58778,75563
34172,A49205,75564
76140,A18983,75565
49486,A97156,75566
25224,A26979,75567
55597,A77447,75568
57843,A93902,75569
50697,A63935,75570
22599,A77975,75571
61113,A84753,75572
72681,A36442,75573
59240,A21277,75574
59753,A79040,75575
2022,A91678,75576
44410,A12872,75577
77390,A95073,75578
70990,A10295,75579
12203,A24835,75580
26706,A45219,75581
55681,A12164,75582
61738,A95342,75583
7615,A53130,75584
77309,A34401,75585
43981,A23291,75586
17607,A73451,75587
46985,A40269,75588
78743,A25252,75589
79353,A58283,75590
75088,A95657,75591
37611,A34405,75592
84872,A95774,75593
32492,A85212,75594
79632,A883,75595
54107,A23914,75596
71184,A20659,75597
27690,A70840,75598
18157,A84123,75599
35674,A68381,75600
48461,A20655,75601
60329,A96830,75602
99605,A82262,75603
68367,A95485,75604
25392,A39741,75605
34807,A48197,75606
53171,A80022,75607
22237,A75340,75608
54263,A76194,75609
52781,A34792,75610
5760,A50406,75611
94393,A39637,75612
66893,A63748,75613
84800,A99695,75614
96076,A27553,75615
58098,A78213,75616
82362,A33774,75617
14644,A55535,75618
95361,A76226,75619
84876,A4150,75620
8908,A10142,75621
49411,A31749,75622
70750,A19501,75623
51282,A48903,75624
24323,A4444,75625
19324,A43004,75626
15280,A59177,75627
20274,A24562,75628
49212,A25237,75629
20471,A72248,75630
43368,A38026,75631
31925,A40617,75632
75786,A35033,75633
8635,A6562,75634
53691,A75386,75635
67440,A32098,75636
53710,A29624,75637
62467,A20068,75638
15034,A68253,75639
19627,A841,75640
64167,A52296,75641
29742,A18100,75642
91602,A777,75643
18994,A24345,75644
65845,A62994,75645
14332,A28257,75646
52569,A84591,75647
98768,A51811,75648
27967,A48358,75649
35689,A19134,75650
34589,A45967,75651
55284,A16576,75652
73528,A80058,75653
58695,A42809,75654
58297,A32526,75655
85777,A30989,75656
69128,A48116,75657
40776,A2062,75658
39527,A32994,75659
3863,A30390,75660
62643,A66551,75661
53202,A56053,75662
14044,A53351,75663
99214,A12655,75664
67895,A92681,75665
64497,A42277,75666
76980,A54138,75667
5641,A93859,75668
15096,A59947,75669
62525,A56674,75670
28710,A95347,75671
27512,A49976,75672
69791,A94086,75673
11492,A91021,75674
57621,A80371,75675
81246,A30010,75676
14309,A93736,75677
7013,A61566,75678
94835,A96762,75679
97043,A97247,75680
42743,A32515,75681
30414,A78898,75682
70172,A90117,75683
29965,A66444,75684
76131,A1541,75685
15474,A86361,75686
8851,A90217,75687
63990,A23466,75688
90077,A29750,75689
74723,A83318,75690
9174,A69555,75691
22738,A38112,75692
58061,A82961,75693
25854,A90016,75694
87086,A20931,75695
66004,A60857,75696
29751,A67571,75697
90313,A37015,75698
14328,A52535,75699
42701,A76700,75700
52771,A24309,75701
12733,A86092,75702
22097,A20436,75703
66427,A99966,75704
91108,A89996,75705
41913,A15358,75706
19596,A71747,75707
43841,A24823,75708
51893,A5249,75709
59431,A55282,75710
89325,A34261,75711
21878,A74412,75712
79715,A59957,75713
30273,A43069,75714
34776,A62261,75715
12101,A72720,75716
2366,A82262,75717
40524,A16752,75718
77697,A60560,75719
70678,A40001,75720
46536,A51648,75721
16121,A29194,75722
60969,A40999,75723
53992,A87127,75724
51634,A99803,75725
5271,A16385,75726
38487,A59663,75727
36466,A46617,75728
63974,A55730,75729
46489,A34644,75730
13575,A52422,75731
34994,A65713,75732
15933,A92295,75733
76803,A62924,75734
29569,A82364,75735
84895,A17192,75736
86186,A8512,75737
70784,A17156,75738
51724,A81602,75739
34081,A1393,75740
70172,A90322,75741
25551,A33402,75742
14125,A95938,75743
73390,A79768,75744
97140,A38101,75745
79064,A57409,75746
66045,A79054,75747
20708,A5253,75748
67640,A13118,75749
91178,A18860,75750
1172,A10208,75751
78630,A24422,75752
45744,A74991,75753
51310,A81986,75754
84107,A43196,75755
7765,A90441,75756
46736,A51354,75757
28908,A4192,75758
41887,A88624,75759
50387,A73882,75760
28724,A88641,75761
34066,A6060,75762
58271,A56307,75763
37018,A94543,75764
42545,A60408,75765
46410,A35090,75766
913,A57426,75767
82250,A93728,75768
45919,A3849,75769
28459,A39957,75770
60966,A3077,75771
14002,A21026,75772
8538,A6364,75773
23512,A88790,75774
8841,A14644,75775
6403,A84012,75776
41214,A1430,75777
7157,A90175,75778
27191,A15797,75779
66784,A42214,75780
68340,A89961,75781
5865,A90566,75782
45613,A53647,75783
77093,A28199,75784
72962,A62845,75785
42736,A31100,75786
48787,A41080,75787
83753,A17971,75788
2555,A70438,75789
86867,A1202,75790
29876,A49842,75791
73444,A90716,75792
37863,A18675,75793
88022,A9717,75794
42264,A74709,75795
428,A3390,75796
66259,A67643,75797
25648,A80980,75798
77747,A54557,75799
47491,A31902,75800
55767,A30851,75801
91067,A40360,75802
16701,A71336,75803
69481,A57354,75804
19513,A53834,75805
11259,A93381,75806
80358,A2148,75807
88179,A12961,75808
87697,A78413,75809
31210,A74517,75810
5929,A12812,75811
88498,A33275,75812
15094,A39080,75813
97387,A67493,75814
41902,A86768,75815
80425,A37515,75816
22052,A51644,75817
47463,A90884,75818
44105,A4981,75819
32629,A11752,75820
10221,A25719,75821
31662,A40561,75822
63545,A15914,75823
36088,A63926,75824
2564,A41250,75825
37907,A79465,75826
83403,A75290,75827
73840,A90016,75828
52801,A66463,75829
27589,A92536,75830
49083,A12893,75831
71306,A14352,75832
74979,A70094,75833
14262,A27969,75834
21982,A94097,75835
1427,A27144,75836
84560,A59578,75837
45829,A19089,75838
38205,A59694,75839
90199,A61296,75840
61152,A18135,75841
10397,A68326,75842
38900,A96659,75843
84251,A76428,75844
61094,A51770,75845
65366,A84198,75846
90534,A73440,75847
31736,A95231,75848
32030,A58673,75849
17933,A46093,75850
26056,A26047,75851
56962,A41390,75852
69452,A55582,75853
43220,A50578,75854
77265,A97410,75855
5125,A54084,75856
57694,A78240,75857
3774,A30710,75858
25713,A15923,75859
35717,A10245,75860
1597,A53179,75861
10892,A86169,75862
37311,A78712,75863
50833,A97780,75864
5217,A40893,75865
73311,A58991,75866
83524,A15057,75867
59426,A28054,75868
30239,A53351,75869
57019,A93992,75870
21709,A59954,75871
53941,A15086,75872
99231,A98533,75873
43633,A67803,75874
42395,A67686,75875
32296,A32895,75876
61576,A72704,75877
46800,A66201,75878
77800,A23452,75879
48828,A90320,75880
60558,A34288,75881
33745,A79346,75882
66351,A81122,75883
45043,A35486,75884
47104,A45660,75885
62430,A92473,75886
43375,A60458,75887
25018,A78701,75888
81985,A66174,75889
12532,A43572,75890
89441,A78938,75891
28746,A58587,75892
28863,A67575,75893
47216,A25015,75894
98049,A49449,75895
53438,A98049,75896
11658,A46298,75897
88251,A43824,75898
50564,A58987,75899
94409,A40720,75900
79373,A81677,75901
71444,A41280,75902
31616,A62891,75903
16404,A76585,75904
26688,A51777,75905
63916,A23984,75906
54572,A47491,75907
98784,A87868,75908
79899,A12400,75909
44597,A94413,75910
71753,A55314,75911
56049,A13220,75912
55322,A60830,75913
88653,A50185,75914
64216,A97073,75915
93328,A75702,75916
63741,A73741,75917
83495,A47525,75918
22495,A33946,75919
46701,A42620,75920
53077,A36303,75921
21204,A57452,75922
45668,A13499,75923
35374,A61400,75924
96138,A58136,75925
37034,A3546,75926
94220,A81686,75927
69922,A64169,75928
73708,A4754,75929
66139,A19484,75930
81987,A98334,75931
86039,A15002,75932
59043,A29629,75933
80474,A48338,75934
5983,A52989,75935
28992,A71211,75936
49960,A36984,75937
27318,A78406,75938
4119,A68527,75939
39338,A29142,75940
35240,A66830,75941
47224,A70838,75942
94310,A96782,75943
86337,A35559,75944
93586,A28118,75945
65356,A33705,75946
13834,A28825,75947
8607,A21849,75948
76502,A84349,75949
45829,A82068,75950
13509,A81440,75951
48661,A75634,75952
67644,A67278,75953
7305,A11145,75954
46633,A70500,75955
77797,A61266,75956
52625,A60762,75957
73104,A76617,75958
92976,A64022,75959
83520,A30603,75960
43496,A57622,75961
14155,A93008,75962
61364,A84315,75963
36242,A13917,75964
47974,A27918,75965
53882,A99146,75966
54252,A31078,75967
63777,A2957,75968
16217,A14033,75969
93684,A17288,75970
20289,A29246,75971
54471,A95983,75972
39968,A87186,75973
32780,A99965,75974
3390,A47400,75975
35049,A63648,75976
34251,A12533,75977
84828,A37983,75978
64874,A88949,75979
22092,A10253,75980
90942,A63942,75981
41613,A98579,75982
40286,A8680,75983
66953,A3023,75984
27845,A33417,75985
94834,A62082,75986
96514,A43463,75987
68871,A28230,75988
39766,A12219,75989
87112,A92665,75990
10190,A14291,75991
43151,A48444,75992
14111,A23689,75993
83916,A45940,75994
45420,A83439,75995
18852,A84546,75996
73793,A97361,75997
30748,A98516,75998
40393,A18477,75999
4885,A6685,76000
4363,A99498,76001
91263,A24430,76002
8084,A24649,76003
70997,A38891,76004
66954,A26805,76005
28473,A42365,76006
31774,A29926,76007
21904,A22702,76008
38203,A12014,76009
95446,A32789,76010
71751,A42204,76011
99559,A18321,76012
94164,A35746,76013
93279,A27673,76014
9096,A28889,76015
86806,A82234,76016
44215,A15655,76017
43096,A46122,76018
44113,A75916,76019
87772,A43840,76020
26861,A90786,76021
13669,A58266,76022
83685,A69648,76023
59351,A58577,76024
44370,A59427,76025
98517,A64815,76026
28206,A14008,76027
76559,A6030,76028
65679,A22002,76029
10456,A98130,76030
98887,A59850,76031
44656,A35090,76032
65487,A96035,76033
3339,A6610,76034
98396,A99381,76035
22167,A21967,76036
29133,A23292,76037
35998,A55059,76038
72646,A56724,76039
78342,A56371,76040
79318,A53879,76041
2961,A73191,76042
34884,A45592,76043
74318,A61603,76044
90251,A25732,76045
50043,A7853,76046
60401,A80955,76047
83262,A1087,76048
22701,A48087,76049
78879,A62070,76050
69699,A67457,76051
98744,A32511,76052
11184,A58676,76053
71073,A24840,76054
6259,A46041,76055
79678,A91440,76056
84283,A13893,76057
74990,A3833,76058
53659,A51717,76059
54450,A57679,76060
37946,A91917,76061
99854,A33738,76062
16921,A79225,76063
42246,A98281,76064
86720,A43920,76065
20746,A52963,76066
16793,A28559,76067
48129,A52967,76068
29068,A98124,76069
24087,A97977,76070
8803,A53297,76071
13741,A39830,76072
54503,A65374,76073
6416,A13162,76074
87289,A4956,76075
93436,A51781,76076
67624,A20653,76077
59991,A56405,76078
96658,A75344,76079
9477,A88584,76080
97913,A34224,76081
65917,A65532,76082
93309,A27829,76083
17631,A80876,76084
38325,A23617,76085
51275,A25905,76086
35401,A71084,76087
20035,A98313,76088
41832,A4775,76089
36748,A79996,76090
34072,A40512,76091
66523,A39908,76092
37211,A93985,76093
5183,A2166,76094
63009,A67656,76095
67485,A76822,76096
3634,A61481,76097
97328,A55018,76098
36781,A50090,76099
72767,A56593,76100
59859,A87934,76101
39003,A94107,76102
15496,A99578,76103
10875,A64116,76104
59875,A88889,76105
22620,A52492,76106
51535,A40016,76107
45815,A78524,76108
52290,A84971,76109
57272,A49966,76110
72423,A81845,76111
41059,A35719,76112
49979,A66955,76113
97831,A19021,76114
67530,A74990,76115
20060,A67252,76116
31377,A11761,76117
15691,A86189,76118
75183,A95593,76119
17560,A98174,76120
90872,A51657,76121
40057,A4071,76122
25166,A46845,76123
10459,A86258,76124
3476,A68330,76125
55004,A70632,76126
32030,A28071,76127
787,A10383,76128
75453,A68159,76129
93395,A47393,76130
13585,A16794,76131
24456,A42147,76132
78118,A56832,76133
81476,A21822,76134
26073,A81109,76135
9523,A69022,76136
19568,A62974,76137
45155,A16727,76138
14619,A89768,76139
25862,A39787,76140
15125,A68340,76141
57903,A21834,76142
92709,A94468,76143
85198,A72204,76144
79573,A32859,76145
34766,A31491,76146
38558,A33968,76147
16248,A77282,76148
31920,A24660,76149
75650,A55384,76150
49151,A12398,76151
91917,A31334,76152
69404,A20023,76153
33192,A78799,76154
57700,A75104,76155
57997,A59691,76156
24941,A38395,76157
2188,A90251,76158
73238,A67267,76159
29908,A3027,76160
99281,A40422,76161
65516,A48830,76162
22746,A30180,76163
48302,A76210,76164
26680,A35933,76165
86083,A85777,76166
52310,A26876,76167
1794,A46666,76168
97345,A37795,76169
22179,A45880,76170
49959,A9212,76171
98995,A37020,76172
68241,A39680,76173
43011,A92526,76174
35538,A80740,76175
81589,A24238,76176
15734,A16316,76177
31795,A78980,76178
81432,A46501,76179
49376,A77014,76180
18604,A47298,76181
32630,A22770,76182
27414,A75503,76183
7247,A62902,76184
54028,A20896,76185
91267,A9581,76186
57335,A98248,76187
57401,A24074,76188
53554,A42045,76189
9304,A61573,76190
90542,A65282,76191
31868,A39404,76192
37309,A37010,76193
52964,A96234,76194
72779,A23708,76195
25152,A92376,76196
414,A72634,76197
89377,A18088,76198
45756,A27844,76199
33219,A11272,76200
27542,A18950,76201
54847,A44763,76202
80688,A55898,76203
54672,A96893,76204
72354,A37795,76205
3971,A34936,76206
82782,A36621,76207
53548,A13270,76208
18356,A44111,76209
53519,A55648,76210
94780,A65682,76211
89080,A48213,76212
79200,A54249,76213
40845,A96600,76214
11718,A24962,76215
81175,A81765,76216
71077,A64402,76217
85618,A75158,76218
16712,A64053,76219
3279,A540,76220
98540,A10601,76221
42317,A89202,76222
99049,A71751,76223
68943,A8140,76224
26434,A14189,76225
73711,A55798,76226
4485,A54384,76227
67063,A50074,76228
25529,A95097,76229
29076,A64543,76230
87150,A53982,76231
36625,A72213,76232
90920,A37399,76233
71501,A17495,76234
16041,A86055,76235
50939,A42375,76236
36541,A94168,76237
39332,A1627,76238
25832,A55507,76239
2984,A62522,76240
21209,A11409,76241
25458,A41574,76242
91845,A60899,76243
68220,A82521,76244
11066,A990,76245
82291,A52005,76246
75463,A87201,76247
93930,A9529,76248
6283,A63278,76249
54042,A5921,76250
4237,A16955,76251
14035,A26799,76252
12602,A7449,76253
31168,A86226,76254
41459,A19721,76255
11593,A46499,76256
29984,A23324,76257
18648,A19336,76258
10222,A95577,76259
39596,A41417,76260
37681,A38666,76261
68584,A4427,76262
11074,A87338,76263
61574,A85344,76264
70972,A84316,76265
13874,A13983,76266
32780,A83561,76267
42714,A53068,76268
96792,A6533,76269
141,A16541,76270
53777,A74085,76271
49985,A66276,76272
22707,A3034,76273
47653,A64987,76274
9383,A83302,76275
22670,A5470,76276
3436,A18545,76277
1129,A43249,76278
42090,A98938,76279
90689,A56055,76280
43223,A95409,76281
64210,A9474,76282
89179,A36780,76283
98981,A83672,76284
55395,A25543,76285
96578,A99639,76286
4880,A60357,76287
62293,A42118,76288
1852,A10629,76289
67956,A40750,76290
83627,A93524,76291
97419,A71613,76292
66161,A78436,76293
68087,A13391,76294
75134,A29437,76295
60070,A50579,76296
6256,A80240,76297
41390,A11910,76298
70532,A51930,76299
95174,A74061,76300
36308,A27069,76301
25819,A73942,76302
76926,A45163,76303
66741,A57824,76304
13162,A69045,76305
91859,A20152,76306
96235,A47750,76307
