ID,ArrestSurrenderID,AccusedMasterID
73372,88972,62289
73373,60556,53625
73374,95750,82985
73375,73698,55167
73376,76967,92548
73377,4134,74309
73378,28089,15975
73379,85162,96067
73380,46390,47583
73381,52810,24041
73382,80953,14425
73383,81023,7158
73384,39805,4497
73385,96276,8366
73386,34223,51096
73387,8395,175
73388,91728,91593
73389,93290,89166
73390,65949,88358
73391,44973,4095
73392,9743,43876
73393,73723,28173
73394,44248,85508
73395,12128,73980
73396,56700,61663
73397,83735,1347
73398,36338,83186
73399,9238,52594
73400,23867,31980
73401,22402,81633
73402,62450,49979
73403,53179,96876
73404,16875,53086
73405,10097,31689
73406,87174,51312
73407,89040,1435
73408,2508,50711
73409,32954,60643
73410,90190,38067
73411,84799,64609
73412,47799,8406
73413,23964,59669
73414,7039,14278
73415,55624,10328
73416,7951,20770
73417,19026,7331
73418,71857,65480
73419,58155,16021
73420,19066,69159
73421,69487,30228
73422,50833,84154
73423,7941,70568
73424,95342,59267
73425,9841,29465
73426,90873,12466
73427,48360,4239
73428,15999,15232
73429,5144,71926
73430,66715,78195
73431,20228,82383
73432,27027,25940
73433,40256,87890
73434,85101,53648
73435,26723,19236
73436,66868,62030
73437,56280,74218
73438,21845,13064
73439,22751,888
73440,86990,63192
73441,15805,99794
73442,61354,46335
73443,55964,66598
73444,20247,29174
73445,13560,88018
73446,40849,96189
73447,19193,45506
73448,61973,66682
73449,76973,93354
73450,12404,96964
73451,88133,13791
73452,95810,26035
73453,74651,59473
73454,55618,64642
73455,86580,60468
73456,54899,91557
73457,97968,66236
73458,62275,90482
73459,88607,74993
73460,29789,37971
73461,10245,37907
73462,90273,7984
73463,6720,59934
73464,51648,93874
73465,35141,33593
73466,414,46689
73467,43619,13254
73468,5883,52574
73469,39127,94475
73470,40044,7829
73471,85959,90188
73472,60637,10878
73473,80179,63849
73474,66636,63265
73475,38321,19738
73476,13401,70487
73477,28688,43481
73478,43269,49157
73479,8526,49027
73480,98905,37172
73481,80058,93004
73482,85872,28222
73483,14187,52731
73484,72108,34690
73485,27556,43666
73486,873,50076
73487,6547,29385
73488,36976,33213
73489,47703,9064
73490,80896,93917
73491,71694,5028
73492,11530,91182
73493,75240,41226
73494,68979,17941
73495,77829,2420
73496,44825,56187
73497,81164,89401
73498,44232,93269
73499,47566,94626
73500,31008,90718
73501,32612,46941
73502,3537,8228
73503,96181,63079
73504,34070,79188
73505,86756,28851
73506,3889,77370
73507,53005,58587
73508,98382,84827
73509,17127,85121
73510,50451,77489
73511,28162,31259
73512,98773,27944
73513,25692,88197
73514,75200,36059
73515,8927,87045
73516,67629,14156
73517,98193,92352
73518,49726,28208
73519,968,55585
73520,46081,70856
73521,91494,96630
73522,87690,39582
73523,92609,33263
73524,5454,69158
73525,5937,79988
73526,89376,40827
73527,26387,93157
73528,79976,89163
73529,29473,58052
73530,54574,24633
73531,55419,73563
73532,79910,97677
73533,88224,94691
73534,77628,19437
73535,39826,37202
73536,35156,65518
73537,27468,24478
73538,41807,75603
73539,77544,73276
73540,18831,32703
73541,88873,38305
73542,15593,29114
73543,55123,84069
73544,75768,30095
73545,66212,47710
73546,86966,53359
73547,60150,43626
73548,3741,41197
73549,68066,8188
73550,94129,72940
73551,32243,80784
73552,63625,56431
73553,18977,16135
73554,23234,21099
73555,62024,60862
73556,6622,62544
73557,90780,13132
73558,4698,59776
73559,59336,21155
73560,81816,6261
73561,41604,1076
73562,57398,28284
73563,66355,26584
73564,59726,50404
73565,79711,3705
73566,43440,58971
73567,6550,7963
73568,81836,93702
73569,12378,67181
73570,56127,25604
73571,38293,98224
73572,53793,56704
73573,8081,40628
73574,54892,32277
73575,78489,81243
73576,14531,21829
73577,67026,76296
73578,54951,75003
73579,28780,61067
73580,91862,10946
73581,79047,78625
73582,2376,83661
73583,74576,67337
73584,51935,95365
73585,20809,76364
73586,72660,34072
73587,16183,79484
73588,67559,47954
73589,17973,48289
73590,80127,49665
73591,34305,76941
73592,91663,25477
73593,60970,18716
73594,53259,67222
73595,86696,83386
73596,17731,78197
73597,79237,63655
73598,44412,82627
73599,91127,53093
73600,56583,79531
73601,37463,76910
73602,89343,60976
73603,77827,48361
73604,49487,40178
73605,91881,62634
73606,39496,38556
73607,31499,92335
73608,17005,57411
73609,2202,62941
73610,87025,14438
73611,83391,90754
73612,36099,99012
73613,66031,75626
73614,27593,37357
73615,16554,51042
73616,94466,5361
73617,86646,42877
73618,22913,93725
73619,50078,62418
73620,92570,40836
73621,16813,70137
73622,22145,3004
73623,95940,25113
73624,80498,39309
73625,43529,54618
73626,98594,88891
73627,60132,83817
73628,38315,59963
73629,48772,66925
73630,19940,45406
73631,70976,67253
73632,26360,13436
73633,34709,9453
73634,61055,57872
73635,71094,28158
73636,79989,42667
73637,37672,46154
73638,18262,71962
73639,32826,75470
73640,91842,50865
73641,29806,64084
73642,37943,41555
73643,32866,61466
73644,82698,2241
73645,5512,85391
73646,32276,79619
73647,98750,63877
73648,87976,31526
73649,69634,93529
73650,545,91633
73651,61822,38329
73652,1785,21795
73653,3664,942
73654,62649,14783
73655,1132,94088
73656,43455,47019
73657,44345,54379
73658,54199,63813
73659,51853,19441
73660,53368,10177
73661,2955,27370
73662,674,6127
73663,35526,67800
73664,85845,69693
73665,41231,6347
73666,69856,79543
73667,57389,81010
73668,63470,19755
73669,15158,18921
73670,14478,41400
73671,83047,93169
73672,31395,59244
73673,57769,58719
73674,73409,48096
73675,64679,70975
73676,10603,77911
73677,49939,57179
73678,98826,74997
73679,99969,52878
73680,59305,7561
73681,62461,51903
73682,73493,48892
73683,37850,65195
73684,81311,24026
73685,62491,42081
73686,51729,7347
73687,18673,82194
73688,11516,12090
73689,30111,36914
73690,18974,41953
73691,81005,30853
73692,72868,61988
73693,29423,50550
73694,58875,64204
73695,35463,57346
73696,41616,82365
73697,20128,9551
73698,75693,45471
73699,4759,21080
73700,1467,33300
73701,50721,81886
73702,24618,83299
73703,44295,17259
73704,3598,37346
73705,28887,32173
73706,83960,4939
73707,31073,64582
73708,28132,7192
73709,75959,72512
73710,61988,58911
73711,45439,86063
73712,39553,82006
73713,48456,15031
73714,2173,91223
73715,15736,84785
73716,80416,17220
73717,63148,58689
73718,92174,84683
73719,96215,89470
73720,79738,91291
73721,80269,1329
73722,19557,44446
73723,64452,64782
73724,45295,27688
73725,67522,54008
73726,52347,5736
73727,4477,31391
73728,16855,34692
73729,80751,14651
73730,76237,94366
73731,65721,90947
73732,5476,32580
73733,13384,9798
73734,70002,88709
73735,48600,29913
73736,13884,54773
73737,11895,61057
73738,54613,67602
73739,40740,5854
73740,86695,52073
73741,15567,42653
73742,16814,80935
73743,18953,14247
73744,87600,69752
73745,10528,29772
73746,79600,63027
73747,8127,10986
73748,41026,24576
73749,82437,16747
73750,31848,97071
73751,65155,5041
73752,3175,63815
73753,98442,24741
73754,76669,66180
73755,25365,10668
73756,29757,969
73757,12729,74073
73758,58916,62530
73759,39236,7602
73760,67189,89177
73761,89606,36119
73762,23079,73797
73763,22023,17684
73764,7402,47333
73765,45493,80387
73766,78170,39090
73767,72020,36584
73768,15717,59575
73769,28068,39738
73770,7636,81787
73771,59935,99634
73772,54790,32712
73773,92728,85762
73774,97526,8192
73775,16593,48332
73776,79076,57770
73777,44385,32571
73778,93922,6645
73779,46007,92525
73780,72239,60667
73781,35690,52628
73782,57380,50908
73783,7188,72569
73784,9312,96198
73785,70460,35890
73786,3311,2696
73787,13854,4256
73788,56459,14594
73789,68544,76330
73790,25740,29037
73791,37284,90504
73792,752,81297
73793,89196,40642
73794,55177,98734
73795,81799,71391
73796,20356,23688
73797,74120,66464
73798,41292,83295
73799,97955,50091
73800,83805,61985
73801,23639,88076
73802,55652,33717
73803,59559,26485
73804,53086,85271
73805,2009,1658
73806,3546,86727
73807,69111,92027
73808,67395,32261
73809,56096,84733
73810,30731,74857
73811,9854,80068
73812,26145,56180
73813,59767,60942
73814,27118,24256
73815,24608,37768
73816,31604,67389
73817,26349,78238
73818,93499,51409
73819,59600,78581
73820,30976,72747
73821,68225,46084
73822,24752,20322
73823,24102,77172
73824,64868,82447
73825,16501,34427
73826,38470,46294
73827,11834,58696
73828,21756,6389
73829,30261,89898
73830,3172,81077
73831,65099,98026
73832,47392,67101
73833,58023,95879
73834,41636,99158
73835,85484,80839
73836,1580,84926
73837,16889,71738
73838,76482,31096
73839,9820,8483
73840,30107,38467
73841,43450,57003
73842,86607,64220
73843,6622,29711
73844,61909,73145
73845,57082,78998
73846,97433,13841
73847,19724,30093
73848,921,94460
73849,38611,40334
73850,38514,6285
73851,6423,41058
73852,15609,93719
73853,51645,35114
73854,77955,63199
73855,58655,69976
73856,30190,95942
73857,53321,41034
73858,59970,99174
73859,84259,85168
73860,37765,76102
73861,91454,46538
73862,39820,36935
73863,72240,44759
73864,77201,49418
73865,43518,84190
73866,53899,41741
73867,70293,98302
73868,2286,90992
73869,43327,38365
73870,64841,50604
73871,71179,79964
73872,14800,96975
73873,45211,67719
73874,30216,83926
73875,27705,76829
73876,87555,7608
73877,61263,10927
73878,70038,1313
73879,12842,87627
73880,83379,68743
73881,5686,69594
73882,62420,58618
73883,72944,26975
73884,95505,76511
73885,70161,29558
73886,76586,13933
73887,94976,8640
73888,32108,25892
73889,90762,88207
73890,93815,40111
73891,42285,61437
73892,43297,62003
73893,55999,89225
73894,22424,37701
73895,22908,75148
73896,71668,49522
73897,74976,50649
73898,18985,59725
73899,55601,27618
73900,18485,79721
73901,31881,95161
73902,16980,60869
73903,73065,85225
73904,67712,96969
73905,92768,73748
73906,18769,22473
73907,70271,61437
73908,29381,23012
73909,62834,81794
73910,15461,37733
73911,90899,65372
73912,94800,7415
73913,81711,48699
73914,73647,6418
73915,39345,14681
73916,87047,1515
73917,35721,45826
73918,21665,56643
73919,29636,97158
73920,2923,60414
73921,87712,90970
73922,38200,54038
73923,33352,45064
73924,8708,7541
73925,56795,66858
73926,19739,48046
73927,84277,32527
73928,96245,72868
73929,30010,75625
73930,47548,78449
73931,94338,10178
73932,27697,45139
73933,30469,25871
73934,90376,87497
73935,71324,48782
73936,51641,29316
73937,71917,6145
73938,57680,5122
73939,10569,91910
73940,19947,76267
73941,39639,35531
73942,3669,64064
73943,54743,28852
73944,74723,73921
73945,41819,28621
73946,96904,52249
73947,62380,42136
73948,802,66633
73949,75110,17810
73950,25175,31032
73951,96407,45562
73952,58382,77685
73953,77153,19027
73954,45267,10047
73955,56905,64282
73956,72621,15365
73957,50475,29332
73958,44389,97124
73959,22085,71573
73960,7495,93894
73961,37969,49131
73962,72385,42425
73963,35094,2227
73964,89410,22872
73965,40374,65575
73966,99967,24926
73967,67702,8986
73968,96584,66600
73969,96457,69371
73970,75016,67194
73971,36245,1329
73972,8103,56603
73973,68363,84524
73974,28660,58382
73975,74557,91820
73976,75511,82250
73977,3936,40411
73978,68069,4958
73979,9989,20706
73980,17088,86364
73981,73926,82655
73982,10269,8512
73983,31066,73162
73984,39769,75407
73985,26874,34257
73986,45587,77275
73987,84648,50744
73988,79256,176
73989,12506,20136
73990,44834,55249
73991,19952,11081
73992,29245,42050
73993,22440,6431
73994,50030,37934
73995,4524,14694
73996,94183,15262
73997,48403,10815
73998,85776,79055
73999,85647,82770
74000,76253,26746
74001,54719,22267
74002,28342,6485
74003,57305,29237
74004,81350,91865
74005,42081,96363
74006,3201,92215
74007,9872,28810
74008,3950,82255
74009,66079,90540
74010,54178,15959
74011,64973,78772
74012,94907,58911
74013,61231,55840
74014,88580,97141
74015,78702,58346
74016,80795,36681
74017,37318,68893
74018,71434,34800
74019,10521,79357
74020,34078,34969
74021,90212,70492
74022,3393,3358
74023,91300,14398
74024,80834,81504
74025,9629,32208
74026,51876,22177
74027,65354,82541
74028,59434,17869
74029,66848,45812
74030,97319,68627
74031,25792,53722
74032,3746,80468
74033,65981,59596
74034,14263,13185
74035,13532,63340
74036,6697,4594
74037,64136,54875
74038,50620,14145
74039,4545,97531
74040,65841,26553
74041,63946,98608
74042,22714,8279
74043,46814,7765
74044,70065,99429
74045,31883,27208
74046,7247,74525
74047,59392,31698
74048,34379,3635
74049,96551,28699
74050,40966,33551
74051,56888,66158
74052,20884,44504
74053,88728,45653
74054,66744,97779
74055,83410,53957
74056,5381,2318
74057,95752,79436
74058,86305,6611
74059,70715,12447
74060,29101,84579
74061,77992,52082
74062,82496,811
74063,52878,73476
74064,98014,68135
74065,71301,87690
74066,12714,1357
74067,1712,86729
74068,5315,3480
74069,54026,60868
74070,22176,83434
74071,56616,84075
74072,11580,35832
74073,43835,52398
74074,72374,78942
74075,67172,5623
74076,34625,67335
74077,62896,26326
74078,22433,14457
74079,14354,4212
74080,58658,45370
74081,85285,38434
74082,32442,80331
74083,49791,33006
74084,49884,83057
74085,69179,69120
74086,91447,92265
74087,39949,91818
74088,81852,45470
74089,94125,49920
74090,70407,49982
74091,42985,74190
74092,64804,32696
74093,70856,58412
74094,8454,80595
74095,37464,6847
74096,98660,52135
74097,71556,8720
74098,48012,92462
74099,4611,6775
74100,70006,33994
74101,1486,57994
74102,82985,8761
74103,69481,60754
74104,47130,54227
74105,16494,68321
74106,15574,25665
74107,70260,64938
74108,17361,84800
74109,3574,44765
74110,47765,15474
74111,49608,81922
74112,74108,76929
74113,17929,59788
74114,62927,22244
74115,8152,59109
74116,40043,98560
74117,49220,21636
74118,78944,47329
74119,76421,6950
74120,46073,29830
74121,52212,16551
74122,44533,93617
74123,61844,56488
74124,91160,8230
74125,3219,44630
74126,51275,15325
74127,87218,47631
74128,66033,3670
74129,65224,28972
74130,9131,66496
74131,34089,66942
74132,21602,34266
74133,96918,29161
74134,76891,4110
74135,28995,62641
74136,55060,6556
74137,68340,43010
74138,97122,96066
74139,93798,86785
74140,87685,91822
74141,25940,36812
74142,13221,70558
74143,15421,13794
74144,78574,8041
74145,59612,73754
74146,29563,66048
74147,74696,58401
74148,35607,61815
74149,17523,2192
74150,12507,61864
74151,45393,1378
74152,45721,43333
74153,3861,97700
74154,27976,45008
74155,28108,94385
74156,51046,97040
74157,64917,60201
74158,44286,79957
74159,64327,7229
74160,38227,57156
74161,69427,16023
74162,17548,67008
74163,39374,71360
74164,49189,52004
74165,56663,96831
74166,87028,65737
74167,90352,75797
74168,21797,69034
74169,71622,48517
74170,91890,96445
74171,85538,14496
74172,32673,86812
74173,72318,10108
74174,88595,3063
74175,85581,21687
74176,88547,34829
74177,92541,2992
74178,57584,76507
74179,62899,66105
74180,27312,78807
74181,34669,58865
74182,62822,43855
74183,36810,86863
74184,12316,48173
74185,1819,28659
74186,86949,80403
74187,57978,59841
74188,91137,64862
74189,39080,81089
74190,17536,80830
74191,89304,77919
74192,66197,25589
74193,12864,15536
74194,78787,21624
74195,86214,34831
74196,85330,11339
74197,53621,58997
74198,55806,56373
74199,58298,99716
74200,64753,8425
74201,88167,52543
74202,33586,42127
74203,8024,56371
74204,16376,7682
74205,16443,80681
74206,47322,67950
74207,17148,2776
74208,3408,31210
74209,63823,72349
74210,23566,16271
74211,32218,10872
74212,52450,53664
74213,76592,30238
74214,98575,58126
74215,76920,13502
74216,82328,25883
74217,64209,18684
74218,26022,44881
74219,33074,90127
74220,46126,8855
74221,53849,33645
74222,55113,7149
74223,60144,22595
74224,9656,49311
74225,42200,12899
74226,21886,11547
74227,33017,30405
74228,23856,4759
74229,43126,39043
74230,27659,54707
74231,1977,79135
74232,42082,97792
74233,62775,51149
74234,62022,64191
74235,32801,9232
74236,27370,34307
74237,1148,40455
74238,43273,20714
74239,92600,8158
74240,76762,74269
74241,16220,64578
74242,41648,59220
74243,30053,80622
74244,37990,42077
74245,39635,44779
74246,73318,86040
74247,32495,53405
74248,52053,4944
74249,85711,57041
74250,41811,79741
74251,41626,15891
74252,57250,74184
74253,80086,43520
74254,76116,40045
74255,75676,74596
74256,2381,30221
74257,28825,85309
74258,64388,35958
74259,73347,56773
74260,18284,95018
74261,27435,80652
74262,20086,15613
74263,54659,80292
74264,62730,86993
74265,2279,94798
74266,42012,43354
74267,93018,55115
74268,97294,90709
74269,57713,73295
74270,45306,50970
74271,13549,34314
74272,47044,59738
74273,40096,72782
74274,42758,89763
74275,95229,9736
74276,60045,26749
74277,90472,58102
74278,36073,36455
74279,1955,97765
74280,90551,47866
74281,35983,82474
74282,74100,16761
74283,41741,78225
74284,14103,90847
74285,5112,65887
74286,82061,38485
74287,60055,36789
74288,63781,44612
74289,55091,62701
74290,82459,87579
74291,24022,57521
74292,37790,42676
74293,75023,13440
74294,85903,41785
74295,82988,22311
74296,77840,18637
74297,62357,11078
74298,36481,43
74299,48970,99012
74300,88661,16162
74301,2510,39071
74302,38867,16162
74303,69297,94469
74304,61587,20174
74305,64513,27790
74306,84607,31584
74307,95512,31134
74308,63070,49498
74309,98220,60372
74310,35101,55906
74311,54597,6713
74312,67793,83095
74313,8533,82180
74314,26893,80575
74315,78297,14693
74316,7670,63820
74317,53319,1475
74318,15998,97937
74319,96904,82508
74320,78131,62642
74321,56732,34512
74322,7170,1804
74323,43786,22112
74324,81045,79044
74325,69030,66744
74326,58707,95946
74327,20806,42398
74328,16735,44613
74329,28536,4734
74330,89742,41460
74331,1926,2376
74332,53784,80361
74333,20521,99553
74334,55998,53536
74335,56664,57039
74336,34250,42182
74337,819,13446
74338,71813,54738
74339,29099,87690
74340,71270,90145
74341,38289,92552
74342,24689,49577
74343,54136,68465
74344,68203,50140
74345,56374,31119
74346,85633,37115
74347,71558,48031
74348,121,35918
74349,76957,72401
74350,96597,49808
74351,33133,99221
74352,91301,37342
74353,67303,96897
74354,57452,83580
74355,78195,49544
74356,92702,65281
74357,95331,71391
74358,20751,31351
74359,52825,51554
74360,45070,74964
74361,92207,85206
74362,51015,39430
74363,49368,93996
74364,36927,15429
74365,75966,88339
74366,29610,83341
74367,94946,44842
74368,39155,12074
74369,26459,19970
74370,61761,24537
74371,94526,96344
74372,98050,56253
74373,29064,95005
74374,49509,93435
74375,84052,42077
74376,63830,99023
74377,63311,95667
74378,13467,71177
74379,99950,43280
74380,49695,21566
74381,4465,80809
74382,46850,22083
74383,47584,11349
74384,10185,7959
74385,21641,38399
74386,98774,88828
74387,76772,16295
74388,16093,77282
74389,6930,24445
74390,38399,77660
74391,66592,2049
74392,62407,32129
74393,74307,8685
74394,97222,44255
74395,34407,95432
74396,58701,24310
74397,97864,20752
74398,12011,28676
74399,15800,90869
74400,13885,39971
74401,64958,22674
74402,83121,43522
74403,32264,62757
74404,80087,8862
74405,91530,10029
74406,71609,54200
74407,83999,31453
74408,35033,19188
74409,46728,76410
74410,64261,42927
74411,10619,44730
74412,89551,63254
74413,77765,20047
74414,14332,32252
74415,85315,26282
74416,93841,20214
74417,90312,15177
74418,39572,52986
74419,69550,18523
74420,83679,99431
74421,33776,80962
74422,61316,41015
74423,99133,36219
74424,59056,97526
74425,49150,92118
74426,58643,3417
74427,23096,73171
74428,17846,97962
74429,62544,93432
74430,94576,95351
74431,31102,52851
74432,21194,32836
74433,90206,59234
74434,13045,17468
74435,8580,52191
74436,11468,5428
74437,95079,50208
74438,2264,3535
74439,99383,15844
74440,3966,36616
74441,16800,19633
74442,13554,81359
74443,70278,12278
74444,42095,66597
74445,54111,39949
74446,75670,52665
74447,24643,20255
74448,87053,4722
74449,68135,20442
74450,78619,13306
74451,47222,67143
74452,45762,66823
74453,3213,59106
74454,13860,72292
74455,68350,72552
74456,21817,77698
74457,1138,16862
74458,76358,88192
74459,21973,54220
74460,22210,16302
74461,90094,97261
74462,8518,31739
74463,18673,71419
74464,10194,46464
74465,30960,26903
74466,16651,70351
74467,8163,10210
74468,80326,57436
74469,94741,71523
74470,53960,63859
74471,85319,53403
74472,22078,59204
74473,46561,27233
74474,70095,33282
74475,21885,70850
74476,67233,52039
74477,17191,57528
74478,63413,35309
74479,33255,65741
74480,22131,19050
74481,25657,41109
74482,96140,65231
74483,67355,43551
74484,70591,29025
74485,94624,67106
74486,76470,34433
74487,41352,3470
74488,39374,11276
74489,10695,23576
74490,61151,50352
74491,33894,83843
74492,35684,98897
74493,39697,98348
74494,91766,23248
74495,96874,69277
74496,90486,77001
74497,5008,11250
74498,86782,35153
74499,10172,53462
74500,13547,95723
74501,78967,52510
74502,11362,38716
74503,92289,7544
74504,19833,54900
74505,35213,75200
74506,77436,42857
74507,26050,86106
74508,58914,78204
74509,10822,99645
74510,7756,28737
74511,90829,57074
74512,51224,64837
74513,93831,78586
74514,63194,16513
74515,189,87209
74516,58268,71502
74517,35640,91154
74518,55933,48367
74519,58634,92719
74520,7087,25317
74521,10149,22620
74522,61533,47832
74523,2365,75146
74524,1352,63690
74525,36497,65640
74526,27197,83669
74527,84044,96121
74528,87303,86587
74529,5124,54764
74530,25336,89675
74531,84623,21857
74532,51936,8850
74533,80192,32054
74534,84492,71220
74535,26829,37539
74536,14312,99349
74537,55631,34139
74538,15053,94000
74539,78201,68943
74540,11202,52536
74541,72746,36192
74542,62705,38080
74543,58862,48384
74544,10345,86211
74545,99997,31381
74546,39650,80425
74547,91138,53619
74548,2715,8895
74549,62054,65926
74550,61174,10130
74551,55509,49119
74552,19738,40980
74553,55036,59202
74554,64250,97430
74555,61536,21411
74556,29941,82196
74557,87336,99258
74558,92093,64413
74559,53918,23437
74560,99020,13771
74561,74912,31817
74562,45714,61705
74563,69826,79297
74564,28839,55847
74565,44600,90664
74566,47616,43725
74567,79349,14908
74568,8421,22819
74569,4997,67384
74570,71283,77431
74571,31559,32651
74572,46516,56399
74573,83402,46139
74574,79491,22542
74575,61275,2438
74576,34547,41238
74577,24655,81572
74578,70102,37127
74579,38418,64287
74580,6330,54228
74581,3777,18364
74582,81081,38797
74583,2989,27262
74584,81687,78395
74585,66285,86436
74586,22579,15397
74587,25118,94630
74588,42144,3875
74589,35870,12883
74590,22766,29550
74591,93972,36242
74592,51066,68319
74593,38583,85163
74594,25945,50068
74595,33285,73551
74596,96265,45703
74597,87869,25332
74598,25085,8657
74599,65782,38982
74600,42778,53220
74601,38057,96367
74602,60720,78205
74603,14209,75586
74604,23718,74955
74605,314,28165
74606,13031,30194
74607,48,65355
74608,52202,70912
74609,18970,542
74610,19172,86071
74611,62289,11733
74612,71626,24905
74613,59178,61660
74614,27450,58054
74615,20606,59502
74616,75498,30226
74617,83792,29072
74618,81403,15439
74619,54305,83710
74620,8247,44214
74621,8381,57566
74622,28689,14471
74623,29389,7717
74624,59439,1099
74625,84640,46653
74626,81857,39872
74627,27284,13122
74628,87819,84740
74629,90990,53455
74630,32165,8931
74631,11894,41672
74632,920,45930
74633,11463,71230
74634,96020,40630
74635,87680,69332
74636,66813,54614
74637,22657,54170
74638,20444,58547
74639,64710,49302
74640,62,33640
74641,13795,35357
74642,20658,24565
74643,58475,21255
74644,15979,21785
74645,26409,2498
74646,61124,64633
74647,20307,95849
74648,12619,69904
74649,21365,18461
74650,47195,70999
74651,27876,91746
74652,58005,45995
74653,95656,67033
74654,22231,2498
74655,49087,57072
74656,61951,72391
74657,74430,50579
74658,32844,16358
74659,68002,56143
74660,25996,91218
74661,5383,42613
74662,85000,60025
74663,39620,42802
74664,13412,3368
74665,45664,64292
74666,94273,94657
74667,55142,44956
74668,53588,87751
74669,62162,31847
74670,27182,34453
74671,63014,83064
74672,19076,81238
74673,16366,60738
74674,65837,70528
74675,28117,85730
74676,21864,85392
74677,16484,34406
74678,93261,8801
74679,15845,67279
74680,45753,48647
74681,2942,50352
74682,47418,4362
74683,96418,4529
74684,30772,65214
74685,75055,66776
74686,26866,23515
74687,92224,32731
74688,90398,90374
74689,92457,59483
74690,39041,76689
74691,96677,23427
74692,93598,58304
74693,18223,40716
74694,32152,51147
74695,32308,34618
74696,48867,62279
74697,73850,81020
74698,16633,26421
74699,48285,67637
74700,89587,97497
74701,65015,36342
74702,79976,13645
74703,92392,54728
74704,18323,90482
74705,85080,38856
74706,33649,81615
74707,24971,34504
74708,47170,31647
74709,51751,17015
74710,93020,30045
74711,42942,54279
74712,5001,1868
74713,53345,84678
74714,86652,24649
74715,23780,9261
74716,94211,96362
74717,36625,16365
74718,78627,55495
74719,1028,97916
74720,79093,309
74721,97357,91577
74722,72712,20779
74723,7360,62064
74724,63577,18842
74725,27307,62693
74726,1660,61702
74727,97319,55473
74728,35893,69374
74729,25353,46851
74730,64994,40059
74731,19664,24723
74732,68111,5818
74733,91593,47516
74734,63111,53519
74735,93153,43935
74736,28121,98346
74737,88077,4394
74738,52715,44096
74739,1106,84899
74740,77792,41990
74741,45218,20224
74742,71798,22764
74743,3285,37004
74744,48976,56741
74745,703,96552
74746,94813,67260
74747,81411,41386
74748,729,62793
74749,72791,29472
74750,69070,92349
74751,45593,28030
74752,62385,64195
74753,22052,98160
74754,31546,80700
74755,25985,16740
74756,90476,95811
74757,12840,18929
74758,26314,21534
74759,97190,7595
74760,99420,31178
74761,21820,94098
74762,69289,93896
74763,9138,16724
74764,81994,55707
74765,63535,85616
74766,57196,85699
74767,21231,95034
74768,22912,34183
74769,18498,69958
74770,52488,48291
74771,71291,72299
74772,91767,7221
74773,25684,96931
74774,19005,1590
74775,47010,12691
74776,30775,97011
74777,7688,44201
74778,85928,12572
74779,92661,30485
74780,11858,26925
74781,14556,52241
74782,33478,55498
74783,55302,14219
74784,31937,77099
74785,97149,36941
74786,757,17299
74787,70672,81504
74788,46853,13716
74789,96048,22133
74790,59448,17289
74791,62380,21084
74792,29096,41586
74793,89117,26209
74794,29576,18863
74795,93989,34647
74796,645,81473
74797,23884,71651
74798,68366,16064
74799,4051,46505
74800,12598,21897
74801,66565,33744
74802,5446,56336
74803,74756,96238
74804,15337,80600
74805,16826,36662
74806,59634,56173
74807,73120,22115
74808,63038,61258
74809,74071,52035
74810,25070,30604
74811,9920,12554
74812,51921,54777
74813,67818,3076
74814,2798,25977
74815,64987,8457
74816,67995,16578
74817,59651,68274
74818,86006,4743
74819,27461,13520
74820,97337,5930
74821,63569,91550
74822,61434,2042
74823,85488,99914
74824,57609,56534
74825,40674,43720
74826,10506,62928
74827,1795,11736
74828,25106,86120
74829,65163,50457
74830,13355,12796
74831,72360,41122
74832,64429,45972
74833,90230,4070
74834,30660,85787
74835,33138,53987
74836,63606,87601
74837,59669,65436
74838,55423,67647
74839,37875,10008
74840,18310,36958
74841,28967,81655
74842,78179,57889
74843,50695,85842
74844,53001,24006
74845,12064,8982
74846,65754,93043
74847,99819,11036
74848,28733,53662
74849,62715,72421
74850,57220,63109
74851,51443,94336
74852,42266,11212
74853,14224,54676
74854,53805,79674
74855,53996,11879
74856,45911,25390
74857,23435,57162
74858,19092,89009
74859,26864,41198
74860,24511,37605
74861,76004,25500
74862,74281,75910
74863,23373,65451
74864,15665,17470
74865,6129,75928
74866,86620,96257
74867,3824,69761
74868,74072,73579
74869,41297,61920
74870,84882,11037
74871,95200,47555
74872,50691,30504
74873,24978,33103
74874,59072,29349
74875,93932,48243
74876,78683,88930
74877,83902,7972
74878,53288,57504
74879,77733,8839
74880,27711,47428
74881,511,42995
74882,54102,41633
74883,15563,7574
74884,55967,5517
74885,61588,54374
74886,27735,42071
74887,4122,14896
74888,83497,99825
74889,80239,96382
74890,93068,36057
74891,994,7461
74892,14669,87199
74893,90211,55045
74894,98816,13495
74895,43876,1151
74896,13284,38766
74897,10582,53298
74898,94356,79998
74899,80407,99123
74900,20116,74299
74901,85099,43677
74902,89198,40861
74903,41534,42259
74904,17949,85488
74905,63038,45261
74906,11048,27230
74907,38443,75532
74908,88733,78856
74909,69942,23728
74910,2500,79012
74911,39251,78011
74912,43375,12736
74913,35789,77125
74914,96011,54258
74915,70498,14963
74916,68941,9903
74917,79383,65528
74918,40660,49836
74919,398,99890
74920,5215,32460
74921,56008,19798
74922,73579,73246
74923,79097,85282
74924,82957,93070
74925,6582,24391
74926,49959,7336
74927,39535,32135
