CrimeSubHeadID,CrimeHeadID,CrimeHeadName,SeqID
71467,24437,Theft_71467,19
71468,7846,Rape_71468,7
71469,75723,Murder_71469,29
71470,4734,Murder_71470,35
71471,62420,Kidnapping_71471,14
71472,42191,Theft_71472,49
71473,81526,Hacking_71473,28
71474,74098,Murder_71474,32
71475,40956,Grievous Hurt_71475,11
71476,36373,Murder_71476,31
71477,90115,Extortion_71477,17
71478,82564,Hacking_71478,42
71479,32142,Theft_71479,18
71480,27476,Murder_71480,6
71481,73123,Theft_71481,15
71482,90074,Kidnapping_71482,18
71483,17410,Murder_71483,34
71484,9852,Theft_71484,23
71485,94806,Theft_71485,35
71486,91414,Grievous Hurt_71486,36
71487,8334,Theft_71487,18
71488,32662,Extortion_71488,22
71489,81615,Extortion_71489,45
71490,1339,Robbery_71490,27
71491,42225,Rape_71491,42
71492,66645,Robbery_71492,26
71493,95919,Grievous Hurt_71493,28
71494,56512,Kidnapping_71494,9
71495,96265,Theft_71495,9
71496,53129,Extortion_71496,22
71497,19744,Theft_71497,29
71498,93255,Grievous Hurt_71498,4
71499,16255,Cheating & Forgery_71499,19
71500,98083,Murder_71500,9
71501,9345,Cheating & Forgery_71501,47
71502,62153,Kidnapping_71502,9
71503,96653,Dacoity_71503,34
71504,67132,Hacking_71504,8
71505,67143,Dacoity_71505,31
71506,17085,Robbery_71506,33
71507,98035,Extortion_71507,41
71508,68668,Grievous Hurt_71508,14
71509,74537,Murder_71509,22
71510,20107,Murder_71510,46
71511,41952,Rape_71511,12
71512,89707,Theft_71512,12
71513,23885,Cheating & Forgery_71513,14
71514,92546,Murder_71514,32
71515,47357,Murder_71515,18
71516,79961,Theft_71516,40
71517,66739,Robbery_71517,16
71518,99698,Theft_71518,19
71519,22564,Cheating & Forgery_71519,31
71520,18716,Extortion_71520,19
71521,93597,Murder_71521,39
71522,16774,Robbery_71522,36
71523,64028,Rape_71523,25
71524,60099,Murder_71524,23
71525,42128,Extortion_71525,47
71526,97505,Grievous Hurt_71526,46
71527,18470,Rape_71527,35
71528,42062,Extortion_71528,44
71529,15809,Grievous Hurt_71529,4
71530,88199,Kidnapping_71530,21
71531,70402,Murder_71531,18
71532,82527,Cheating & Forgery_71532,19
71533,62113,Murder_71533,22
71534,40427,Grievous Hurt_71534,18
71535,70580,Robbery_71535,36
71536,69830,Extortion_71536,17
71537,58258,Extortion_71537,4
71538,73141,Dacoity_71538,45
71539,89783,Robbery_71539,45
71540,87681,Cheating & Forgery_71540,48
71541,2269,Murder_71541,13
71542,903,Rape_71542,34
71543,46370,Grievous Hurt_71543,35
71544,74313,Cheating & Forgery_71544,39
71545,12106,Dacoity_71545,47
71546,59993,Rape_71546,12
71547,84517,Theft_71547,44
71548,53233,Extortion_71548,31
71549,22322,Hacking_71549,39
71550,39945,Murder_71550,27
71551,88689,Dacoity_71551,12
71552,36337,Grievous Hurt_71552,48
71553,90460,Theft_71553,25
71554,8410,Cheating & Forgery_71554,26
71555,77566,Grievous Hurt_71555,31
71556,19325,Theft_71556,13
71557,79189,Cheating & Forgery_71557,29
71558,88364,Hacking_71558,41
71559,60299,Hacking_71559,38
71560,8427,Extortion_71560,7
71561,28279,Rape_71561,2
71562,25660,Grievous Hurt_71562,7
71563,83198,Cheating & Forgery_71563,39
71564,85817,Extortion_71564,25
71565,70162,Murder_71565,40
71566,40403,Theft_71566,31
71567,29258,Rape_71567,2
71568,16227,Dacoity_71568,27
71569,14693,Robbery_71569,16
71570,66737,Extortion_71570,6
71571,12689,Grievous Hurt_71571,10
71572,57495,Dacoity_71572,3
71573,26830,Murder_71573,43
71574,55698,Rape_71574,1
71575,73526,Theft_71575,9
71576,53560,Grievous Hurt_71576,46
71577,8142,Kidnapping_71577,16
71578,3769,Theft_71578,38
71579,61873,Cheating & Forgery_71579,36
71580,65588,Extortion_71580,33
71581,22713,Dacoity_71581,21
71582,55582,Hacking_71582,31
71583,21168,Robbery_71583,35
71584,60699,Cheating & Forgery_71584,8
71585,14552,Dacoity_71585,44
71586,85010,Dacoity_71586,5
71587,28556,Robbery_71587,8
71588,44316,Grievous Hurt_71588,28
71589,95328,Grievous Hurt_71589,47
71590,83025,Hacking_71590,36
71591,44551,Dacoity_71591,46
71592,71916,Cheating & Forgery_71592,14
71593,16985,Extortion_71593,9
71594,91688,Cheating & Forgery_71594,39
71595,65018,Cheating & Forgery_71595,26
71596,42059,Theft_71596,40
71597,97115,Kidnapping_71597,41
71598,11410,Cheating & Forgery_71598,27
71599,56435,Murder_71599,46
71600,25625,Murder_71600,49
71601,70612,Grievous Hurt_71601,23
71602,39788,Theft_71602,28
71603,58656,Kidnapping_71603,36
71604,22998,Theft_71604,37
71605,24179,Murder_71605,9
71606,90039,Dacoity_71606,32
71607,69285,Robbery_71607,10
71608,89049,Kidnapping_71608,18
71609,4286,Theft_71609,25
71610,3164,Theft_71610,6
71611,88640,Kidnapping_71611,34
71612,12962,Theft_71612,21
71613,17916,Grievous Hurt_71613,19
71614,13939,Theft_71614,22
71615,23083,Grievous Hurt_71615,10
71616,80657,Murder_71616,33
71617,36294,Cheating & Forgery_71617,25
71618,4209,Hacking_71618,20
71619,78784,Theft_71619,17
71620,57493,Kidnapping_71620,30
71621,30611,Murder_71621,26
71622,94440,Dacoity_71622,16
71623,53213,Robbery_71623,30
71624,41059,Rape_71624,38
71625,93883,Rape_71625,20
71626,54595,Rape_71626,43
71627,15774,Extortion_71627,32
71628,4025,Rape_71628,14
71629,71639,Kidnapping_71629,44
71630,78798,Rape_71630,29
71631,76172,Robbery_71631,20
71632,12095,Extortion_71632,28
71633,98383,Rape_71633,15
71634,98125,Dacoity_71634,21
71635,12664,Rape_71635,18
71636,23272,Rape_71636,32
71637,45251,Hacking_71637,35
71638,77355,Cheating & Forgery_71638,28
71639,58599,Dacoity_71639,34
71640,49524,Dacoity_71640,3
71641,86465,Robbery_71641,26
71642,2107,Theft_71642,30
71643,70787,Robbery_71643,22
71644,4908,Theft_71644,45
71645,65725,Dacoity_71645,36
71646,28139,Kidnapping_71646,45
71647,25383,Kidnapping_71647,45
71648,69420,Dacoity_71648,11
71649,47369,Extortion_71649,42
71650,83966,Extortion_71650,33
71651,29018,Theft_71651,35
71652,71389,Cheating & Forgery_71652,29
71653,83616,Robbery_71653,27
71654,69453,Dacoity_71654,27
71655,99442,Dacoity_71655,20
71656,26902,Hacking_71656,42
71657,80656,Grievous Hurt_71657,20
71658,65922,Kidnapping_71658,44
71659,62021,Rape_71659,29
71660,28817,Kidnapping_71660,18
71661,39608,Cheating & Forgery_71661,20
71662,29195,Dacoity_71662,18
71663,76112,Murder_71663,17
71664,13915,Hacking_71664,40
71665,21536,Dacoity_71665,40
71666,65879,Theft_71666,13
71667,37615,Grievous Hurt_71667,22
71668,55322,Grievous Hurt_71668,14
71669,28597,Theft_71669,27
71670,78853,Hacking_71670,32
71671,53985,Kidnapping_71671,14
71672,8329,Robbery_71672,6
71673,7738,Robbery_71673,28
71674,23211,Grievous Hurt_71674,11
71675,77978,Theft_71675,40
71676,13072,Theft_71676,13
71677,51660,Cheating & Forgery_71677,40
71678,35114,Kidnapping_71678,6
71679,98577,Rape_71679,32
71680,7300,Kidnapping_71680,36
71681,77598,Dacoity_71681,15
71682,10127,Dacoity_71682,21
71683,23997,Hacking_71683,22
71684,88827,Hacking_71684,1
71685,88965,Cheating & Forgery_71685,25
71686,64397,Grievous Hurt_71686,38
71687,76014,Robbery_71687,35
71688,8060,Grievous Hurt_71688,17
71689,45947,Robbery_71689,21
71690,49205,Dacoity_71690,16
71691,22059,Hacking_71691,26
71692,45161,Theft_71692,9
71693,56516,Theft_71693,7
71694,61807,Extortion_71694,44
71695,2234,Robbery_71695,25
71696,1292,Robbery_71696,30
71697,78779,Grievous Hurt_71697,43
71698,56344,Extortion_71698,18
71699,89348,Murder_71699,23
71700,25508,Dacoity_71700,27
71701,5884,Cheating & Forgery_71701,47
71702,89102,Theft_71702,48
71703,35848,Dacoity_71703,12
71704,20710,Dacoity_71704,1
71705,22807,Robbery_71705,28
71706,35570,Cheating & Forgery_71706,42
71707,49678,Theft_71707,22
71708,8184,Robbery_71708,33
71709,45191,Dacoity_71709,18
71710,80498,Theft_71710,35
71711,1699,Hacking_71711,31
71712,99142,Robbery_71712,31
71713,62839,Rape_71713,42
71714,74601,Murder_71714,26
71715,85419,Murder_71715,4
71716,15823,Kidnapping_71716,26
71717,26706,Robbery_71717,46
71718,15549,Rape_71718,12
71719,95251,Cheating & Forgery_71719,2
71720,9581,Dacoity_71720,1
71721,81403,Robbery_71721,47
71722,37784,Murder_71722,44
71723,96685,Kidnapping_71723,36
71724,23565,Grievous Hurt_71724,49
71725,63594,Robbery_71725,34
71726,72381,Kidnapping_71726,25
71727,77301,Grievous Hurt_71727,19
71728,98600,Extortion_71728,20
71729,23115,Murder_71729,4
71730,77780,Hacking_71730,2
71731,8823,Robbery_71731,18
71732,19568,Murder_71732,40
71733,71213,Hacking_71733,47
71734,36558,Extortion_71734,39
71735,64165,Murder_71735,4
71736,85237,Murder_71736,24
71737,41912,Cheating & Forgery_71737,19
71738,63869,Robbery_71738,42
71739,38510,Cheating & Forgery_71739,17
71740,48776,Murder_71740,33
71741,1629,Extortion_71741,42
71742,18152,Hacking_71742,4
71743,54567,Hacking_71743,40
71744,84120,Robbery_71744,31
71745,88598,Murder_71745,20
71746,97619,Extortion_71746,7
71747,70578,Rape_71747,15
71748,12912,Dacoity_71748,35
71749,93714,Robbery_71749,29
71750,30487,Dacoity_71750,34
71751,38540,Cheating & Forgery_71751,6
71752,80173,Extortion_71752,37
71753,56737,Grievous Hurt_71753,47
71754,82724,Dacoity_71754,14
71755,28860,Murder_71755,49
71756,58234,Dacoity_71756,41
71757,55771,Theft_71757,28
71758,63096,Dacoity_71758,38
71759,64453,Grievous Hurt_71759,33
71760,62611,Extortion_71760,30
71761,72941,Extortion_71761,3
71762,41355,Hacking_71762,25
71763,62827,Murder_71763,13
71764,48030,Kidnapping_71764,11
71765,90837,Robbery_71765,9
71766,83993,Dacoity_71766,25
71767,82362,Cheating & Forgery_71767,28
71768,61663,Extortion_71768,43
71769,33978,Murder_71769,41
71770,38228,Robbery_71770,9
71771,69952,Extortion_71771,18
71772,41614,Theft_71772,2
71773,45738,Rape_71773,6
71774,65467,Kidnapping_71774,19
71775,28283,Theft_71775,41
71776,48508,Hacking_71776,31
71777,53860,Dacoity_71777,38
71778,40265,Murder_71778,14
71779,24910,Kidnapping_71779,26
71780,2617,Kidnapping_71780,49
71781,58050,Extortion_71781,44
71782,75776,Grievous Hurt_71782,48
71783,85813,Extortion_71783,47
71784,80912,Dacoity_71784,17
71785,65903,Robbery_71785,35
71786,56048,Rape_71786,33
71787,75678,Rape_71787,20
71788,65864,Grievous Hurt_71788,31
71789,87914,Rape_71789,24
71790,22474,Kidnapping_71790,31
71791,35996,Hacking_71791,12
71792,65085,Dacoity_71792,1
71793,2366,Murder_71793,13
71794,31188,Grievous Hurt_71794,49
71795,6703,Rape_71795,21
71796,17511,Cheating & Forgery_71796,48
71797,28048,Kidnapping_71797,8
71798,12961,Murder_71798,2
71799,4174,Kidnapping_71799,9
71800,11311,Kidnapping_71800,2
71801,32467,Rape_71801,15
71802,48726,Rape_71802,40
71803,77842,Kidnapping_71803,3
71804,6379,Extortion_71804,24
71805,82326,Rape_71805,33
71806,43050,Grievous Hurt_71806,28
71807,10802,Hacking_71807,30
71808,36823,Kidnapping_71808,21
71809,82285,Extortion_71809,21
71810,38598,Rape_71810,20
71811,74797,Rape_71811,1
71812,8232,Grievous Hurt_71812,37
71813,39035,Dacoity_71813,48
71814,7163,Extortion_71814,43
71815,37493,Hacking_71815,33
71816,14755,Kidnapping_71816,44
71817,86116,Hacking_71817,13
71818,73984,Dacoity_71818,6
71819,11347,Kidnapping_71819,40
71820,33339,Rape_71820,17
71821,67639,Grievous Hurt_71821,21
71822,19526,Murder_71822,47
71823,46425,Murder_71823,29
71824,43590,Dacoity_71824,49
71825,50242,Robbery_71825,48
71826,37366,Theft_71826,15
71827,45064,Dacoity_71827,4
71828,8803,Theft_71828,5
71829,72027,Rape_71829,10
71830,36347,Extortion_71830,28
71831,8647,Hacking_71831,32
71832,4913,Hacking_71832,22
71833,38316,Theft_71833,7
71834,83284,Grievous Hurt_71834,1
71835,4625,Extortion_71835,36
71836,3269,Cheating & Forgery_71836,4
71837,40402,Murder_71837,42
71838,42930,Murder_71838,7
71839,80019,Kidnapping_71839,26
71840,70943,Hacking_71840,30
71841,96059,Extortion_71841,38
71842,92328,Cheating & Forgery_71842,20
71843,96607,Rape_71843,40
71844,97945,Murder_71844,45
71845,75019,Grievous Hurt_71845,45
71846,20619,Robbery_71846,40
71847,59233,Dacoity_71847,25
71848,48880,Cheating & Forgery_71848,4
71849,38171,Rape_71849,30
71850,49318,Kidnapping_71850,8
71851,44087,Kidnapping_71851,33
71852,60395,Kidnapping_71852,26
71853,83065,Hacking_71853,35
71854,20661,Extortion_71854,14
71855,89160,Robbery_71855,37
71856,18818,Cheating & Forgery_71856,46
71857,83644,Extortion_71857,35
71858,78844,Rape_71858,11
71859,70983,Hacking_71859,13
71860,35663,Extortion_71860,9
71861,87287,Extortion_71861,19
71862,97412,Kidnapping_71862,16
71863,68890,Kidnapping_71863,32
71864,18931,Kidnapping_71864,22
71865,63444,Theft_71865,39
71866,17248,Kidnapping_71866,31
71867,50692,Rape_71867,34
71868,5857,Kidnapping_71868,48
71869,42613,Murder_71869,15
71870,28997,Murder_71870,2
71871,13999,Kidnapping_71871,25
71872,80066,Hacking_71872,27
71873,13711,Theft_71873,15
71874,4306,Theft_71874,18
71875,78982,Cheating & Forgery_71875,46
71876,41103,Grievous Hurt_71876,2
71877,56342,Kidnapping_71877,18
71878,63175,Rape_71878,9
71879,2327,Cheating & Forgery_71879,25
71880,43385,Extortion_71880,45
71881,94113,Robbery_71881,21
71882,22653,Dacoity_71882,1
71883,86292,Kidnapping_71883,22
71884,34139,Extortion_71884,33
71885,87165,Dacoity_71885,19
71886,97823,Theft_71886,45
71887,24087,Dacoity_71887,33
71888,41995,Robbery_71888,12
71889,40788,Cheating & Forgery_71889,42
71890,68761,Rape_71890,19
71891,96625,Murder_71891,31
71892,85479,Robbery_71892,39
71893,62856,Murder_71893,24
71894,65907,Extortion_71894,33
71895,55674,Kidnapping_71895,2
71896,23391,Cheating & Forgery_71896,37
71897,34490,Robbery_71897,31
71898,61284,Rape_71898,31
71899,51605,Dacoity_71899,26
71900,45920,Extortion_71900,18
71901,7853,Extortion_71901,11
71902,43210,Robbery_71902,17
71903,67101,Theft_71903,11
71904,26268,Kidnapping_71904,34
71905,48978,Kidnapping_71905,28
71906,90250,Extortion_71906,10
71907,7614,Robbery_71907,2
71908,93449,Grievous Hurt_71908,8
71909,99317,Cheating & Forgery_71909,20
71910,96545,Robbery_71910,49
71911,34259,Cheating & Forgery_71911,9
71912,18093,Robbery_71912,21
71913,21282,Cheating & Forgery_71913,48
71914,15758,Robbery_71914,37
71915,71175,Hacking_71915,34
71916,43334,Hacking_71916,19
71917,71232,Grievous Hurt_71917,4
71918,8839,Grievous Hurt_71918,3
71919,38420,Murder_71919,45
71920,62220,Grievous Hurt_71920,20
71921,92134,Extortion_71921,8
71922,88257,Robbery_71922,27
71923,90735,Dacoity_71923,7
71924,25785,Hacking_71924,5
71925,98403,Cheating & Forgery_71925,32
71926,60864,Rape_71926,13
71927,12520,Grievous Hurt_71927,11
71928,23754,Robbery_71928,2
71929,59465,Hacking_71929,9
71930,35110,Rape_71930,43
71931,64908,Cheating & Forgery_71931,8
71932,19476,Rape_71932,33
71933,15599,Cheating & Forgery_71933,39
71934,72246,Grievous Hurt_71934,13
71935,75847,Kidnapping_71935,30
71936,30388,Theft_71936,9
71937,58161,Murder_71937,45
71938,87210,Grievous Hurt_71938,1
71939,65710,Extortion_71939,32
71940,33798,Kidnapping_71940,45
71941,30488,Rape_71941,46
71942,50123,Theft_71942,20
71943,77940,Robbery_71943,49
71944,79496,Murder_71944,1
71945,84730,Murder_71945,17
71946,44338,Murder_71946,21
71947,27166,Extortion_71947,13
71948,44604,Cheating & Forgery_71948,12
71949,80237,Extortion_71949,45
71950,39720,Kidnapping_71950,26
71951,22732,Murder_71951,4
71952,59853,Hacking_71952,45
71953,98935,Hacking_71953,3
71954,48570,Cheating & Forgery_71954,22
71955,24520,Hacking_71955,48
71956,76955,Kidnapping_71956,4
71957,16175,Dacoity_71957,28
71958,96648,Extortion_71958,8
71959,48098,Theft_71959,46
71960,15738,Murder_71960,33
71961,63570,Grievous Hurt_71961,44
71962,14449,Robbery_71962,44
71963,8838,Cheating & Forgery_71963,20
71964,93323,Grievous Hurt_71964,44
71965,84268,Dacoity_71965,40
71966,80904,Kidnapping_71966,28
71967,97806,Cheating & Forgery_71967,38
71968,41171,Theft_71968,10
71969,95930,Robbery_71969,35
71970,40752,Cheating & Forgery_71970,1
71971,41936,Robbery_71971,43
71972,77129,Dacoity_71972,46
71973,88305,Murder_71973,30
71974,1675,Murder_71974,11
71975,5577,Grievous Hurt_71975,34
71976,41125,Rape_71976,19
71977,86348,Dacoity_71977,10
71978,71994,Rape_71978,24
71979,91780,Theft_71979,20
71980,12015,Cheating & Forgery_71980,3
71981,8987,Cheating & Forgery_71981,13
71982,22314,Dacoity_71982,2
71983,64711,Cheating & Forgery_71983,17
71984,33287,Grievous Hurt_71984,2
71985,46717,Murder_71985,24
71986,10956,Dacoity_71986,43
71987,83059,Dacoity_71987,44
71988,58860,Hacking_71988,39
71989,70383,Hacking_71989,29
71990,44129,Hacking_71990,41
71991,5769,Dacoity_71991,22
71992,62724,Theft_71992,14
71993,30627,Extortion_71993,42
71994,73916,Kidnapping_71994,15
71995,88441,Grievous Hurt_71995,6
71996,69546,Cheating & Forgery_71996,45
71997,309,Kidnapping_71997,44
71998,97627,Extortion_71998,2
71999,95067,Cheating & Forgery_71999,32
72000,42272,Extortion_72000,24
72001,31019,Hacking_72001,7
72002,26028,Grievous Hurt_72002,6
72003,61580,Grievous Hurt_72003,16
72004,97250,Hacking_72004,27
72005,23013,Dacoity_72005,23
72006,32842,Murder_72006,10
72007,71763,Grievous Hurt_72007,28
72008,45508,Dacoity_72008,38
72009,10669,Robbery_72009,32
72010,42194,Rape_72010,12
72011,43769,Extortion_72011,41
72012,30000,Extortion_72012,42
72013,5311,Rape_72013,25
72014,22960,Murder_72014,7
72015,98491,Rape_72015,46
72016,86655,Murder_72016,28
72017,42792,Kidnapping_72017,20
72018,66379,Hacking_72018,20
72019,6006,Robbery_72019,10
72020,36787,Robbery_72020,12
72021,5505,Cheating & Forgery_72021,24
72022,92729,Murder_72022,18
72023,7846,Hacking_72023,37
72024,50148,Cheating & Forgery_72024,34
72025,87927,Grievous Hurt_72025,38
72026,7140,Cheating & Forgery_72026,39
72027,54939,Hacking_72027,30
72028,85307,Kidnapping_72028,47
72029,25094,Extortion_72029,31
72030,52419,Extortion_72030,26
72031,58824,Rape_72031,25
72032,6239,Kidnapping_72032,24
72033,16477,Grievous Hurt_72033,48
72034,95190,Cheating & Forgery_72034,41
72035,59546,Dacoity_72035,16
72036,49678,Rape_72036,27
72037,64725,Robbery_72037,47
72038,31733,Cheating & Forgery_72038,21
72039,11542,Extortion_72039,34
72040,35042,Kidnapping_72040,18
72041,3161,Cheating & Forgery_72041,12
72042,67253,Rape_72042,32
72043,78580,Theft_72043,21
72044,30991,Kidnapping_72044,14
72045,97364,Grievous Hurt_72045,3
72046,54699,Grievous Hurt_72046,4
72047,28910,Theft_72047,3
72048,19669,Extortion_72048,1
72049,47775,Grievous Hurt_72049,12
72050,3152,Dacoity_72050,36
72051,67272,Rape_72051,18
72052,64277,Robbery_72052,41
72053,10018,Extortion_72053,16
72054,64768,Murder_72054,36
72055,58407,Grievous Hurt_72055,30
72056,47400,Kidnapping_72056,46
72057,84310,Cheating & Forgery_72057,34
72058,66887,Theft_72058,18
72059,10171,Theft_72059,7
72060,58090,Kidnapping_72060,31
72061,79762,Dacoity_72061,3
72062,23148,Cheating & Forgery_72062,25
72063,33863,Cheating & Forgery_72063,20
72064,78813,Cheating & Forgery_72064,40
72065,71675,Kidnapping_72065,12
72066,65476,Dacoity_72066,11
72067,37083,Cheating & Forgery_72067,26
72068,26993,Murder_72068,47
72069,5803,Theft_72069,10
72070,41409,Extortion_72070,20
72071,52267,Robbery_72071,11
72072,39814,Robbery_72072,20
72073,74413,Extortion_72073,21
72074,41473,Cheating & Forgery_72074,10
72075,24172,Cheating & Forgery_72075,34
72076,57632,Dacoity_72076,29
72077,64591,Cheating & Forgery_72077,46
72078,69104,Extortion_72078,28
72079,23260,Cheating & Forgery_72079,40
72080,42352,Kidnapping_72080,46
72081,46851,Dacoity_72081,28
72082,91931,Robbery_72082,26
72083,68509,Extortion_72083,47
72084,85556,Dacoity_72084,48
72085,93778,Grievous Hurt_72085,45
72086,99785,Murder_72086,14
72087,70118,Dacoity_72087,34
72088,90814,Theft_72088,44
72089,70113,Cheating & Forgery_72089,46
72090,67378,Theft_72090,44
72091,70535,Rape_72091,1
72092,69858,Kidnapping_72092,27
72093,60163,Kidnapping_72093,20
72094,29208,Hacking_72094,19
72095,75080,Murder_72095,5
72096,77581,Murder_72096,12
72097,5703,Grievous Hurt_72097,19
72098,80111,Hacking_72098,18
72099,20741,Murder_72099,12
72100,81100,Dacoity_72100,12
72101,63895,Hacking_72101,1
72102,60192,Robbery_72102,22
72103,20689,Grievous Hurt_72103,29
72104,9180,Kidnapping_72104,46
72105,62826,Rape_72105,36
72106,9791,Dacoity_72106,10
72107,3311,Rape_72107,35
72108,40203,Grievous Hurt_72108,17
72109,8700,Murder_72109,10
72110,9081,Kidnapping_72110,13
72111,20336,Rape_72111,2
72112,92650,Murder_72112,15
72113,37356,Theft_72113,25
72114,32105,Cheating & Forgery_72114,4
72115,29095,Hacking_72115,15
72116,95301,Kidnapping_72116,38
72117,24619,Hacking_72117,47
72118,41094,Extortion_72118,49
72119,8316,Grievous Hurt_72119,30
72120,27448,Rape_72120,43
72121,29566,Dacoity_72121,25
72122,96634,Cheating & Forgery_72122,36
72123,28152,Kidnapping_72123,7
72124,45409,Rape_72124,36
72125,12830,Dacoity_72125,12
72126,76476,Grievous Hurt_72126,40
72127,75454,Hacking_72127,11
72128,59139,Murder_72128,34
72129,42248,Kidnapping_72129,45
72130,79725,Rape_72130,7
72131,91587,Kidnapping_72131,38
72132,2174,Theft_72132,18
72133,68845,Cheating & Forgery_72133,10
72134,64221,Cheating & Forgery_72134,26
72135,17627,Hacking_72135,13
72136,29173,Murder_72136,6
72137,52503,Dacoity_72137,35
72138,50095,Kidnapping_72138,33
72139,87328,Cheating & Forgery_72139,38
72140,17388,Kidnapping_72140,10
72141,26230,Cheating & Forgery_72141,33
72142,85203,Murder_72142,14
72143,96365,Grievous Hurt_72143,10
72144,94390,Rape_72144,42
72145,35123,Rape_72145,19
72146,14332,Grievous Hurt_72146,30
72147,69997,Murder_72147,6
72148,56926,Rape_72148,47
72149,15540,Hacking_72149,44
72150,62734,Cheating & Forgery_72150,41
72151,5654,Dacoity_72151,4
72152,81101,Cheating & Forgery_72152,41
72153,35496,Rape_72153,41
72154,29768,Dacoity_72154,6
72155,23930,Grievous Hurt_72155,14
72156,26498,Theft_72156,37
72157,60782,Rape_72157,36
72158,81043,Rape_72158,2
72159,25649,Kidnapping_72159,5
72160,23852,Rape_72160,25
72161,34761,Extortion_72161,39
72162,98932,Kidnapping_72162,29
72163,89895,Rape_72163,28
72164,17192,Kidnapping_72164,44
72165,69317,Rape_72165,37
72166,77124,Cheating & Forgery_72166,16
72167,71470,Extortion_72167,46
72168,54343,Grievous Hurt_72168,30
72169,25528,Cheating & Forgery_72169,15
72170,48065,Hacking_72170,8
72171,18251,Kidnapping_72171,43
72172,20529,Grievous Hurt_72172,37
72173,53697,Extortion_72173,9
72174,38350,Cheating & Forgery_72174,25
72175,8625,Theft_72175,15
72176,80834,Kidnapping_72176,4
72177,88788,Dacoity_72177,33
72178,59306,Grievous Hurt_72178,46
72179,26922,Rape_72179,14
72180,5270,Extortion_72180,40
72181,52638,Grievous Hurt_72181,35
72182,8943,Robbery_72182,37
72183,53710,Murder_72183,17
72184,38860,Kidnapping_72184,36
72185,17997,Robbery_72185,10
72186,33416,Grievous Hurt_72186,15
72187,10908,Theft_72187,47
72188,97587,Murder_72188,27
72189,20970,Robbery_72189,38
72190,67840,Extortion_72190,6
72191,52489,Kidnapping_72191,43
72192,88219,Robbery_72192,37
72193,22392,Grievous Hurt_72193,28
72194,46546,Rape_72194,2
72195,8762,Robbery_72195,47
72196,2843,Kidnapping_72196,14
72197,64711,Theft_72197,34
72198,94707,Kidnapping_72198,5
72199,10640,Hacking_72199,7
72200,31135,Hacking_72200,20
72201,59490,Theft_72201,21
72202,73284,Dacoity_72202,34
72203,82708,Grievous Hurt_72203,7
72204,33067,Murder_72204,47
72205,57592,Rape_72205,14
72206,32589,Murder_72206,5
72207,51174,Cheating & Forgery_72207,31
72208,74175,Dacoity_72208,48
72209,82773,Cheating & Forgery_72209,33
72210,88528,Murder_72210,8
72211,26424,Grievous Hurt_72211,7
72212,3925,Cheating & Forgery_72212,10
72213,65663,Grievous Hurt_72213,43
72214,11449,Cheating & Forgery_72214,39
72215,15715,Grievous Hurt_72215,14
72216,15004,Theft_72216,12
72217,33476,Hacking_72217,28
72218,16040,Robbery_72218,4
72219,36416,Cheating & Forgery_72219,37
72220,78296,Cheating & Forgery_72220,30
72221,19433,Robbery_72221,31
72222,86421,Extortion_72222,3
72223,17961,Dacoity_72223,13
72224,81086,Rape_72224,36
72225,44079,Extortion_72225,39
72226,61349,Kidnapping_72226,28
72227,58121,Extortion_72227,49
72228,50594,Theft_72228,47
72229,61519,Theft_72229,28
72230,89869,Rape_72230,12
72231,48291,Dacoity_72231,13
72232,35451,Theft_72232,33
72233,5501,Kidnapping_72233,16
72234,46650,Theft_72234,15
72235,2514,Murder_72235,32
72236,76822,Kidnapping_72236,17
72237,68387,Hacking_72237,37
72238,502,Rape_72238,19
72239,80595,Dacoity_72239,19
72240,67083,Murder_72240,17
72241,67892,Theft_72241,10
72242,35180,Cheating & Forgery_72242,6
72243,26111,Dacoity_72243,17
72244,25303,Cheating & Forgery_72244,12
72245,36508,Rape_72245,18
72246,45280,Theft_72246,12
72247,75055,Theft_72247,25
72248,21799,Theft_72248,17
72249,96342,Robbery_72249,40
72250,39670,Robbery_72250,18
72251,69399,Kidnapping_72251,45
72252,59485,Robbery_72252,1
72253,73944,Grievous Hurt_72253,32
72254,39065,Cheating & Forgery_72254,22
72255,11603,Dacoity_72255,26
72256,88368,Robbery_72256,43
72257,72144,Grievous Hurt_72257,25
72258,28983,Murder_72258,10
72259,3840,Extortion_72259,14
72260,69463,Kidnapping_72260,39
72261,58381,Dacoity_72261,37
72262,44894,Hacking_72262,44
72263,37820,Rape_72263,42
72264,17609,Cheating & Forgery_72264,13
72265,54370,Robbery_72265,25
72266,64566,Dacoity_72266,19
72267,37377,Robbery_72267,8
72268,41907,Rape_72268,42
72269,49572,Cheating & Forgery_72269,44
72270,38437,Hacking_72270,15
72271,6455,Cheating & Forgery_72271,33
72272,79389,Kidnapping_72272,9
72273,35677,Extortion_72273,41
72274,64802,Rape_72274,47
72275,12116,Theft_72275,32
72276,16150,Extortion_72276,26
72277,37943,Theft_72277,26
72278,57804,Theft_72278,41
72279,96705,Kidnapping_72279,21
72280,87879,Theft_72280,11
72281,52042,Kidnapping_72281,11
72282,72634,Rape_72282,34
72283,80536,Grievous Hurt_72283,7
72284,36646,Cheating & Forgery_72284,30
72285,88039,Robbery_72285,42
72286,11183,Theft_72286,17
72287,69618,Grievous Hurt_72287,23
