ReligionID,ReligionName
78084,Sikh_78084
78085,Muslim_78085
78086,Jain_78086
78087,Jain_78087
78088,Buddhist_78088
78089,Buddhist_78089
78090,Hindu_78090
78091,Others_78091
78092,Christian_78092
78093,Buddhist_78093
78094,Hindu_78094
78095,Muslim_78095
78096,Buddhist_78096
78097,Hindu_78097
78098,Muslim_78098
78099,Christian_78099
78100,Christian_78100
78101,Buddhist_78101
78102,Muslim_78102
78103,Others_78103
78104,Others_78104
78105,Sikh_78105
78106,Sikh_78106
78107,Buddhist_78107
78108,Buddhist_78108
78109,Sikh_78109
78110,Buddhist_78110
78111,Muslim_78111
78112,Sikh_78112
78113,Sikh_78113
78114,Buddhist_78114
78115,Christian_78115
78116,Others_78116
78117,Jain_78117
78118,Hindu_78118
78119,Muslim_78119
78120,Others_78120
78121,Muslim_78121
78122,Sikh_78122
78123,Others_78123
78124,Christian_78124
78125,Jain_78125
78126,Buddhist_78126
78127,Others_78127
78128,Buddhist_78128
78129,Others_78129
78130,Others_78130
78131,Others_78131
78132,Christian_78132
78133,Jain_78133
78134,Hindu_78134
78135,Christian_78135
78136,Christian_78136
78137,Muslim_78137
78138,Muslim_78138
78139,Jain_78139
78140,Others_78140
78141,Muslim_78141
78142,Christian_78142
78143,Muslim_78143
78144,Buddhist_78144
78145,Others_78145
78146,Others_78146
78147,Sikh_78147
78148,Christian_78148
78149,Hindu_78149
78150,Hindu_78150
78151,Hindu_78151
78152,Jain_78152
78153,Others_78153
78154,Muslim_78154
78155,Christian_78155
78156,Sikh_78156
78157,Others_78157
78158,Hindu_78158
78159,Others_78159
78160,Buddhist_78160
78161,Jain_78161
78162,Sikh_78162
78163,Jain_78163
78164,Hindu_78164
78165,Others_78165
78166,Others_78166
78167,Christian_78167
78168,Hindu_78168
78169,Jain_78169
78170,Buddhist_78170
78171,Buddhist_78171
78172,Christian_78172
78173,Christian_78173
78174,Christian_78174
78175,Jain_78175
78176,Hindu_78176
78177,Sikh_78177
78178,Christian_78178
78179,Muslim_78179
78180,Sikh_78180
78181,Christian_78181
78182,Buddhist_78182
78183,Buddhist_78183
78184,Christian_78184
78185,Others_78185
78186,Others_78186
78187,Hindu_78187
78188,Jain_78188
78189,Hindu_78189
78190,Hindu_78190
78191,Sikh_78191
78192,Jain_78192
78193,Jain_78193
78194,Muslim_78194
78195,Buddhist_78195
78196,Others_78196
78197,Muslim_78197
78198,Others_78198
78199,Christian_78199
78200,Hindu_78200
78201,Muslim_78201
78202,Christian_78202
78203,Sikh_78203
78204,Muslim_78204
78205,Sikh_78205
78206,Christian_78206
78207,Buddhist_78207
78208,Christian_78208
78209,Others_78209
78210,Jain_78210
78211,Muslim_78211
78212,Others_78212
78213,Hindu_78213
78214,Hindu_78214
78215,Others_78215
78216,Sikh_78216
78217,Christian_78217
78218,Jain_78218
78219,Christian_78219
78220,Christian_78220
78221,Sikh_78221
78222,Others_78222
78223,Hindu_78223
78224,Others_78224
78225,Hindu_78225
78226,Hindu_78226
78227,Hindu_78227
78228,Others_78228
78229,Jain_78229
78230,Muslim_78230
78231,Hindu_78231
78232,Sikh_78232
78233,Sikh_78233
78234,Sikh_78234
78235,Christian_78235
78236,Others_78236
78237,Others_78237
78238,Jain_78238
78239,Christian_78239
78240,Jain_78240
78241,Muslim_78241
78242,Muslim_78242
78243,Christian_78243
78244,Muslim_78244
78245,Sikh_78245
78246,Hindu_78246
78247,Buddhist_78247
78248,Others_78248
78249,Hindu_78249
78250,Buddhist_78250
78251,Others_78251
78252,Hindu_78252
78253,Muslim_78253
78254,Buddhist_78254
78255,Christian_78255
78256,Buddhist_78256
78257,Sikh_78257
78258,Sikh_78258
78259,Hindu_78259
78260,Sikh_78260
78261,Sikh_78261
78262,Jain_78262
78263,Jain_78263
78264,Christian_78264
78265,Christian_78265
78266,Jain_78266
78267,Sikh_78267
78268,Jain_78268
78269,Hindu_78269
78270,Sikh_78270
78271,Hindu_78271
78272,Sikh_78272
78273,Muslim_78273
78274,Others_78274
78275,Hindu_78275
78276,Buddhist_78276
78277,Buddhist_78277
78278,Muslim_78278
78279,Sikh_78279
78280,Buddhist_78280
78281,Buddhist_78281
78282,Others_78282
78283,Buddhist_78283
78284,Muslim_78284
78285,Hindu_78285
78286,Muslim_78286
78287,Christian_78287
78288,Christian_78288
78289,Christian_78289
78290,Christian_78290
78291,Muslim_78291
78292,Others_78292
78293,Others_78293
78294,Others_78294
78295,Muslim_78295
78296,Others_78296
78297,Hindu_78297
78298,Muslim_78298
78299,Christian_78299
78300,Sikh_78300
78301,Muslim_78301
78302,Jain_78302
78303,Others_78303
78304,Christian_78304
78305,Hindu_78305
78306,Jain_78306
78307,Hindu_78307
78308,Jain_78308
78309,Others_78309
78310,Jain_78310
78311,Sikh_78311
78312,Jain_78312
78313,Jain_78313
78314,Sikh_78314
78315,Hindu_78315
78316,Christian_78316
78317,Others_78317
78318,Buddhist_78318
78319,Others_78319
78320,Christian_78320
78321,Muslim_78321
78322,Christian_78322
78323,Others_78323
78324,Sikh_78324
78325,Muslim_78325
78326,Buddhist_78326
78327,Jain_78327
78328,Jain_78328
78329,Sikh_78329
78330,Muslim_78330
78331,Muslim_78331
78332,Others_78332
78333,Christian_78333
78334,Sikh_78334
78335,Jain_78335
78336,Hindu_78336
78337,Muslim_78337
78338,Buddhist_78338
78339,Sikh_78339
78340,Hindu_78340
78341,Muslim_78341
78342,Jain_78342
78343,Christian_78343
78344,Christian_78344
78345,Others_78345
78346,Buddhist_78346
78347,Sikh_78347
78348,Sikh_78348
78349,Others_78349
78350,Hindu_78350
78351,Jain_78351
78352,Sikh_78352
78353,Hindu_78353
78354,Jain_78354
78355,Buddhist_78355
78356,Hindu_78356
78357,Others_78357
78358,Christian_78358
78359,Sikh_78359
78360,Hindu_78360
78361,Others_78361
78362,Muslim_78362
78363,Buddhist_78363
78364,Muslim_78364
78365,Hindu_78365
78366,Others_78366
78367,Others_78367
78368,Others_78368
78369,Muslim_78369
78370,Hindu_78370
78371,Jain_78371
78372,Jain_78372
78373,Others_78373
78374,Others_78374
78375,Muslim_78375
78376,Hindu_78376
78377,Hindu_78377
78378,Others_78378
78379,Sikh_78379
78380,Muslim_78380
78381,Jain_78381
78382,Christian_78382
78383,Christian_78383
78384,Muslim_78384
78385,Buddhist_78385
78386,Jain_78386
78387,Others_78387
78388,Others_78388
78389,Others_78389
78390,Christian_78390
78391,Jain_78391
78392,Christian_78392
78393,Muslim_78393
78394,Others_78394
78395,Jain_78395
78396,Muslim_78396
78397,Muslim_78397
78398,Jain_78398
78399,Buddhist_78399
78400,Others_78400
78401,Others_78401
78402,Sikh_78402
78403,Buddhist_78403
78404,Christian_78404
78405,Christian_78405
78406,Sikh_78406
78407,Muslim_78407
78408,Others_78408
78409,Jain_78409
78410,Hindu_78410
78411,Others_78411
78412,Jain_78412
78413,Hindu_78413
78414,Christian_78414
78415,Buddhist_78415
78416,Others_78416
78417,Sikh_78417
78418,Muslim_78418
78419,Hindu_78419
78420,Christian_78420
78421,Sikh_78421
78422,Muslim_78422
78423,Hindu_78423
78424,Hindu_78424
78425,Christian_78425
78426,Buddhist_78426
78427,Jain_78427
78428,Jain_78428
78429,Jain_78429
78430,Hindu_78430
78431,Sikh_78431
78432,Hindu_78432
78433,Hindu_78433
78434,Others_78434
78435,Buddhist_78435
78436,Others_78436
78437,Muslim_78437
78438,Sikh_78438
78439,Muslim_78439
78440,Hindu_78440
78441,Others_78441
78442,Christian_78442
78443,Hindu_78443
78444,Hindu_78444
78445,Christian_78445
78446,Christian_78446
78447,Jain_78447
78448,Christian_78448
78449,Sikh_78449
78450,Jain_78450
78451,Others_78451
78452,Christian_78452
78453,Hindu_78453
78454,Others_78454
78455,Buddhist_78455
78456,Others_78456
78457,Christian_78457
78458,Hindu_78458
78459,Christian_78459
78460,Muslim_78460
78461,Sikh_78461
78462,Others_78462
78463,Christian_78463
78464,Buddhist_78464
78465,Hindu_78465
78466,Jain_78466
78467,Buddhist_78467
78468,Sikh_78468
78469,Hindu_78469
78470,Muslim_78470
78471,Hindu_78471
78472,Buddhist_78472
78473,Muslim_78473
78474,Christian_78474
78475,Jain_78475
78476,Christian_78476
78477,Buddhist_78477
78478,Hindu_78478
78479,Buddhist_78479
78480,Others_78480
78481,Christian_78481
78482,Buddhist_78482
78483,Hindu_78483
78484,Christian_78484
78485,Others_78485
78486,Buddhist_78486
78487,Jain_78487
78488,Sikh_78488
78489,Sikh_78489
78490,Christian_78490
78491,Hindu_78491
78492,Sikh_78492
78493,Buddhist_78493
78494,Jain_78494
78495,Jain_78495
78496,Sikh_78496
78497,Muslim_78497
78498,Jain_78498
78499,Sikh_78499
78500,Christian_78500
78501,Others_78501
78502,Hindu_78502
78503,Others_78503
78504,Others_78504
78505,Muslim_78505
78506,Jain_78506
78507,Buddhist_78507
78508,Christian_78508
78509,Sikh_78509
78510,Muslim_78510
78511,Sikh_78511
78512,Others_78512
78513,Jain_78513
78514,Hindu_78514
78515,Christian_78515
78516,Others_78516
78517,Sikh_78517
78518,Buddhist_78518
78519,Hindu_78519
78520,Jain_78520
78521,Buddhist_78521
78522,Christian_78522
78523,Christian_78523
78524,Christian_78524
78525,Jain_78525
78526,Christian_78526
78527,Others_78527
78528,Jain_78528
78529,Jain_78529
78530,Buddhist_78530
78531,Others_78531
78532,Others_78532
78533,Muslim_78533
78534,Buddhist_78534
78535,Hindu_78535
78536,Muslim_78536
78537,Sikh_78537
78538,Christian_78538
78539,Sikh_78539
78540,Christian_78540
78541,Muslim_78541
78542,Hindu_78542
78543,Christian_78543
78544,Sikh_78544
78545,Jain_78545
78546,Sikh_78546
78547,Muslim_78547
78548,Muslim_78548
78549,Christian_78549
78550,Buddhist_78550
78551,Others_78551
78552,Muslim_78552
78553,Hindu_78553
78554,Sikh_78554
78555,Others_78555
78556,Buddhist_78556
78557,Others_78557
78558,Hindu_78558
78559,Jain_78559
78560,Sikh_78560
78561,Jain_78561
78562,Hindu_78562
78563,Christian_78563
78564,Hindu_78564
78565,Sikh_78565
78566,Muslim_78566
78567,Muslim_78567
78568,Muslim_78568
78569,Christian_78569
78570,Hindu_78570
78571,Jain_78571
78572,Buddhist_78572
78573,Muslim_78573
78574,Christian_78574
78575,Sikh_78575
78576,Christian_78576
78577,Others_78577
78578,Buddhist_78578
78579,Others_78579
78580,Others_78580
78581,Buddhist_78581
78582,Jain_78582
78583,Christian_78583
78584,Others_78584
78585,Jain_78585
78586,Buddhist_78586
78587,Hindu_78587
78588,Others_78588
78589,Others_78589
78590,Sikh_78590
78591,Sikh_78591
78592,Sikh_78592
78593,Buddhist_78593
78594,Muslim_78594
78595,Hindu_78595
78596,Hindu_78596
78597,Muslim_78597
78598,Hindu_78598
78599,Others_78599
78600,Muslim_78600
78601,Others_78601
78602,Buddhist_78602
78603,Muslim_78603
78604,Sikh_78604
78605,Sikh_78605
78606,Sikh_78606
78607,Jain_78607
78608,Others_78608
78609,Muslim_78609
78610,Muslim_78610
78611,Christian_78611
78612,Jain_78612
78613,Sikh_78613
78614,Sikh_78614
78615,Jain_78615
78616,Buddhist_78616
78617,Buddhist_78617
78618,Others_78618
78619,Christian_78619
78620,Others_78620
78621,Christian_78621
78622,Others_78622
78623,Christian_78623
78624,Sikh_78624
78625,Muslim_78625
78626,Others_78626
78627,Buddhist_78627
78628,Hindu_78628
78629,Christian_78629
78630,Sikh_78630
78631,Christian_78631
78632,Buddhist_78632
78633,Hindu_78633
78634,Muslim_78634
78635,Hindu_78635
78636,Others_78636
78637,Others_78637
78638,Muslim_78638
78639,Hindu_78639
78640,Sikh_78640
78641,Others_78641
78642,Others_78642
78643,Buddhist_78643
78644,Christian_78644
78645,Hindu_78645
78646,Sikh_78646
78647,Others_78647
78648,Others_78648
78649,Buddhist_78649
78650,Others_78650
78651,Christian_78651
78652,Hindu_78652
78653,Christian_78653
78654,Hindu_78654
78655,Christian_78655
78656,Others_78656
78657,Others_78657
78658,Christian_78658
78659,Muslim_78659
78660,Jain_78660
78661,Christian_78661
78662,Sikh_78662
78663,Muslim_78663
78664,Buddhist_78664
78665,Buddhist_78665
78666,Muslim_78666
78667,Buddhist_78667
78668,Christian_78668
78669,Buddhist_78669
78670,Hindu_78670
78671,Christian_78671
78672,Sikh_78672
78673,Others_78673
78674,Muslim_78674
78675,Sikh_78675
78676,Sikh_78676
78677,Buddhist_78677
78678,Muslim_78678
78679,Jain_78679
78680,Christian_78680
78681,Buddhist_78681
78682,Others_78682
78683,Christian_78683
78684,Sikh_78684
78685,Jain_78685
78686,Jain_78686
78687,Hindu_78687
78688,Sikh_78688
78689,Others_78689
78690,Others_78690
78691,Muslim_78691
78692,Sikh_78692
78693,Buddhist_78693
78694,Buddhist_78694
78695,Sikh_78695
78696,Buddhist_78696
78697,Others_78697
78698,Others_78698
78699,Muslim_78699
78700,Christian_78700
78701,Others_78701
78702,Buddhist_78702
78703,Jain_78703
78704,Sikh_78704
78705,Buddhist_78705
78706,Christian_78706
78707,Muslim_78707
78708,Sikh_78708
78709,Buddhist_78709
78710,Hindu_78710
78711,Christian_78711
78712,Christian_78712
78713,Buddhist_78713
78714,Muslim_78714
78715,Others_78715
78716,Hindu_78716
78717,Sikh_78717
78718,Muslim_78718
78719,Muslim_78719
78720,Others_78720
78721,Buddhist_78721
78722,Sikh_78722
78723,Others_78723
78724,Jain_78724
78725,Hindu_78725
78726,Others_78726
78727,Muslim_78727
78728,Others_78728
78729,Christian_78729
78730,Sikh_78730
78731,Jain_78731
78732,Muslim_78732
78733,Buddhist_78733
78734,Buddhist_78734
78735,Christian_78735
78736,Hindu_78736
78737,Sikh_78737
78738,Jain_78738
78739,Others_78739
78740,Sikh_78740
78741,Sikh_78741
78742,Christian_78742
78743,Buddhist_78743
78744,Jain_78744
78745,Sikh_78745
78746,Others_78746
78747,Sikh_78747
78748,Hindu_78748
78749,Others_78749
78750,Sikh_78750
78751,Sikh_78751
78752,Hindu_78752
78753,Buddhist_78753
78754,Christian_78754
78755,Others_78755
78756,Jain_78756
78757,Jain_78757
78758,Muslim_78758
78759,Buddhist_78759
78760,Jain_78760
78761,Sikh_78761
78762,Buddhist_78762
78763,Buddhist_78763
78764,Buddhist_78764
78765,Others_78765
78766,Christian_78766
78767,Others_78767
78768,Hindu_78768
78769,Christian_78769
78770,Sikh_78770
78771,Muslim_78771
78772,Buddhist_78772
78773,Hindu_78773
78774,Muslim_78774
78775,Muslim_78775
78776,Others_78776
78777,Muslim_78777
78778,Hindu_78778
78779,Hindu_78779
78780,Sikh_78780
78781,Sikh_78781
78782,Sikh_78782
78783,Christian_78783
78784,Jain_78784
78785,Sikh_78785
78786,Hindu_78786
78787,Jain_78787
78788,Sikh_78788
78789,Buddhist_78789
78790,Buddhist_78790
78791,Buddhist_78791
78792,Christian_78792
78793,Buddhist_78793
78794,Buddhist_78794
78795,Muslim_78795
78796,Muslim_78796
78797,Others_78797
78798,Jain_78798
78799,Christian_78799
78800,Jain_78800
78801,Muslim_78801
78802,Others_78802
78803,Buddhist_78803
78804,Jain_78804
78805,Christian_78805
78806,Christian_78806
78807,Muslim_78807
78808,Christian_78808
78809,Others_78809
78810,Hindu_78810
78811,Muslim_78811
78812,Others_78812
78813,Hindu_78813
78814,Muslim_78814
78815,Others_78815
78816,Others_78816
78817,Sikh_78817
78818,Others_78818
78819,Christian_78819
78820,Sikh_78820
78821,Buddhist_78821
78822,Jain_78822
78823,Jain_78823
78824,Christian_78824
78825,Muslim_78825
78826,Others_78826
78827,Muslim_78827
78828,Jain_78828
78829,Christian_78829
78830,Christian_78830
78831,Hindu_78831
78832,Muslim_78832
78833,Sikh_78833
78834,Muslim_78834
78835,Buddhist_78835
78836,Christian_78836
78837,Jain_78837
78838,Jain_78838
78839,Jain_78839
78840,Hindu_78840
78841,Others_78841
78842,Hindu_78842
78843,Christian_78843
78844,Sikh_78844
78845,Sikh_78845
78846,Jain_78846
78847,Sikh_78847
78848,Others_78848
78849,Others_78849
78850,Jain_78850
78851,Buddhist_78851
78852,Christian_78852
78853,Others_78853
78854,Jain_78854
78855,Jain_78855
78856,Christian_78856
78857,Buddhist_78857
78858,Buddhist_78858
78859,Others_78859
78860,Buddhist_78860
78861,Christian_78861
78862,Hindu_78862
78863,Muslim_78863
78864,Jain_78864
78865,Others_78865
78866,Muslim_78866
78867,Hindu_78867
78868,Jain_78868
78869,Others_78869
78870,Buddhist_78870
78871,Others_78871
78872,Others_78872
78873,Muslim_78873
78874,Sikh_78874
78875,Muslim_78875
78876,Buddhist_78876
78877,Muslim_78877
78878,Buddhist_78878
78879,Hindu_78879
78880,Hindu_78880
78881,Christian_78881
78882,Sikh_78882
78883,Buddhist_78883
78884,Christian_78884
78885,Sikh_78885
78886,Muslim_78886
78887,Muslim_78887
78888,Buddhist_78888
78889,Buddhist_78889
78890,Jain_78890
78891,Hindu_78891
78892,Others_78892
78893,Hindu_78893
78894,Christian_78894
78895,Others_78895
78896,Christian_78896
78897,Jain_78897
78898,Jain_78898
78899,Others_78899
78900,Hindu_78900
78901,Jain_78901
78902,Christian_78902
78903,Jain_78903
78904,Christian_78904
78905,Hindu_78905
78906,Buddhist_78906
78907,Buddhist_78907
78908,Buddhist_78908
78909,Sikh_78909
78910,Christian_78910
78911,Christian_78911
78912,Buddhist_78912
78913,Christian_78913
78914,Hindu_78914
78915,Muslim_78915
78916,Buddhist_78916
78917,Hindu_78917
78918,Hindu_78918
78919,Muslim_78919
78920,Muslim_78920
78921,Buddhist_78921
78922,Buddhist_78922
78923,Sikh_78923
78924,Sikh_78924
78925,Muslim_78925
78926,Others_78926
78927,Others_78927
78928,Christian_78928
78929,Muslim_78929
78930,Jain_78930
78931,Others_78931
78932,Jain_78932
78933,Christian_78933
78934,Others_78934
78935,Jain_78935
78936,Others_78936
78937,Jain_78937
78938,Sikh_78938
78939,Others_78939
78940,Muslim_78940
78941,Jain_78941
78942,Muslim_78942
78943,Jain_78943
78944,Jain_78944
78945,Buddhist_78945
78946,Jain_78946
78947,Hindu_78947
78948,Jain_78948
78949,Christian_78949
78950,Others_78950
78951,Hindu_78951
78952,Christian_78952
78953,Buddhist_78953
78954,Jain_78954
78955,Buddhist_78955
78956,Christian_78956
78957,Muslim_78957
78958,Hindu_78958
78959,Others_78959
78960,Jain_78960
78961,Buddhist_78961
78962,Sikh_78962
78963,Buddhist_78963
78964,Christian_78964
78965,Others_78965
78966,Hindu_78966
78967,Muslim_78967
78968,Jain_78968
78969,Muslim_78969
78970,Christian_78970
78971,Others_78971
78972,Jain_78972
78973,Hindu_78973
78974,Buddhist_78974
78975,Muslim_78975
78976,Sikh_78976
78977,Muslim_78977
78978,Buddhist_78978
78979,Jain_78979
78980,Hindu_78980
78981,Buddhist_78981
78982,Buddhist_78982
78983,Buddhist_78983
78984,Muslim_78984
78985,Buddhist_78985
78986,Christian_78986
78987,Others_78987
78988,Muslim_78988
78989,Jain_78989
78990,Hindu_78990
78991,Hindu_78991
78992,Sikh_78992
78993,Christian_78993
78994,Others_78994
78995,Christian_78995
78996,Hindu_78996
78997,Christian_78997
78998,Hindu_78998
78999,Others_78999
79000,Others_79000
79001,Jain_79001
79002,Christian_79002
79003,Christian_79003
79004,Muslim_79004
79005,Buddhist_79005
79006,Others_79006
79007,Christian_79007
79008,Jain_79008
79009,Hindu_79009
79010,Jain_79010
79011,Buddhist_79011
79012,Muslim_79012
79013,Christian_79013
79014,Sikh_79014
79015,Muslim_79015
79016,Buddhist_79016
79017,Muslim_79017
79018,Muslim_79018
79019,Sikh_79019
79020,Muslim_79020
79021,Muslim_79021
79022,Christian_79022
79023,Jain_79023
79024,Jain_79024
79025,Others_79025
79026,Jain_79026
79027,Muslim_79027
79028,Sikh_79028
79029,Sikh_79029
79030,Buddhist_79030
79031,Others_79031
79032,Christian_79032
79033,Hindu_79033
79034,Muslim_79034
79035,Muslim_79035
79036,Sikh_79036
79037,Hindu_79037
79038,Hindu_79038
79039,Buddhist_79039
79040,Jain_79040
79041,Muslim_79041
79042,Muslim_79042
79043,Hindu_79043
79044,Hindu_79044
79045,Muslim_79045
79046,Jain_79046
79047,Others_79047
79048,Christian_79048
79049,Muslim_79049
79050,Sikh_79050
79051,Hindu_79051
79052,Sikh_79052
79053,Muslim_79053
79054,Christian_79054
79055,Hindu_79055
79056,Sikh_79056
79057,Sikh_79057
79058,Hindu_79058
79059,Hindu_79059
79060,Others_79060
79061,Buddhist_79061
79062,Sikh_79062
79063,Sikh_79063
79064,Muslim_79064
79065,Muslim_79065
79066,Buddhist_79066
79067,Jain_79067
79068,Hindu_79068
79069,Others_79069
79070,Muslim_79070
79071,Muslim_79071
79072,Christian_79072
79073,Others_79073
79074,Jain_79074
79075,Buddhist_79075
79076,Hindu_79076
79077,Buddhist_79077
79078,Muslim_79078
79079,Others_79079
79080,Jain_79080
79081,Sikh_79081
79082,Muslim_79082
79083,Muslim_79083
79084,Muslim_79084
79085,Sikh_79085
79086,Sikh_79086
79087,Buddhist_79087
79088,Jain_79088
79089,Jain_79089
79090,Hindu_79090
79091,Hindu_79091
79092,Others_79092
79093,Others_79093
79094,Christian_79094
79095,Buddhist_79095
79096,Muslim_79096
79097,Jain_79097
79098,Buddhist_79098
79099,Others_79099
79100,Others_79100
79101,Christian_79101
79102,Hindu_79102
79103,Buddhist_79103
79104,Sikh_79104
79105,Sikh_79105
79106,Hindu_79106
79107,Jain_79107
79108,Muslim_79108
79109,Hindu_79109
79110,Sikh_79110
79111,Sikh_79111
79112,Buddhist_79112
79113,Sikh_79113
79114,Others_79114
79115,Others_79115
79116,Christian_79116
79117,Others_79117
79118,Sikh_79118
79119,Others_79119
79120,Sikh_79120
79121,Muslim_79121
79122,Jain_79122
79123,Buddhist_79123
79124,Others_79124
79125,Sikh_79125
79126,Jain_79126
79127,Jain_79127
79128,Buddhist_79128
79129,Hindu_79129
79130,Others_79130
79131,Christian_79131
79132,Christian_79132
79133,Hindu_79133
79134,Christian_79134
79135,Sikh_79135
79136,Christian_79136
79137,Christian_79137
79138,Christian_79138
79139,Hindu_79139
79140,Sikh_79140
79141,Sikh_79141
79142,Muslim_79142
79143,Christian_79143
79144,Sikh_79144
79145,Jain_79145
79146,Sikh_79146
79147,Christian_79147
79148,Sikh_79148
79149,Buddhist_79149
79150,Hindu_79150
79151,Hindu_79151
79152,Sikh_79152
79153,Jain_79153
79154,Hindu_79154
79155,Muslim_79155
79156,Christian_79156
79157,Hindu_79157
79158,Muslim_79158
79159,Others_79159
79160,Buddhist_79160
79161,Muslim_79161
79162,Others_79162
79163,Sikh_79163
79164,Muslim_79164
79165,Sikh_79165
79166,Buddhist_79166
79167,Muslim_79167
79168,Jain_79168
79169,Jain_79169
79170,Christian_79170
79171,Christian_79171
79172,Others_79172
79173,Sikh_79173
79174,Sikh_79174
79175,Jain_79175
79176,Sikh_79176
79177,Muslim_79177
79178,Jain_79178
79179,Buddhist_79179
79180,Christian_79180
79181,Buddhist_79181
79182,Hindu_79182
79183,Muslim_79183
79184,Muslim_79184
79185,Others_79185
79186,Christian_79186
79187,Buddhist_79187
79188,Hindu_79188
79189,Christian_79189
79190,Hindu_79190
79191,Buddhist_79191
79192,Sikh_79192
79193,Jain_79193
79194,Hindu_79194
79195,Jain_79195
79196,Buddhist_79196
79197,Others_79197
79198,Others_79198
79199,Christian_79199
79200,Jain_79200
79201,Christian_79201
79202,Others_79202
79203,Christian_79203
79204,Sikh_79204
79205,Hindu_79205
79206,Others_79206
79207,Muslim_79207
79208,Christian_79208
79209,Christian_79209
79210,Sikh_79210
79211,Jain_79211
79212,Buddhist_79212
79213,Christian_79213
79214,Muslim_79214
79215,Buddhist_79215
79216,Sikh_79216
79217,Christian_79217
79218,Buddhist_79218
79219,Jain_79219
79220,Buddhist_79220
79221,Muslim_79221
79222,Christian_79222
79223,Sikh_79223
79224,Buddhist_79224
79225,Jain_79225
79226,Buddhist_79226
79227,Christian_79227
79228,Jain_79228
79229,Muslim_79229
79230,Hindu_79230
79231,Muslim_79231
79232,Hindu_79232
79233,Muslim_79233
79234,Muslim_79234
79235,Sikh_79235
79236,Others_79236
79237,Christian_79237
79238,Hindu_79238
79239,Jain_79239
79240,Others_79240
79241,Others_79241
79242,Hindu_79242
79243,Buddhist_79243
79244,Sikh_79244
79245,Muslim_79245
79246,Muslim_79246
79247,Muslim_79247
79248,Others_79248
79249,Buddhist_79249
79250,Others_79250
79251,Muslim_79251
79252,Muslim_79252
79253,Muslim_79253
79254,Hindu_79254
79255,Buddhist_79255
79256,Sikh_79256
79257,Buddhist_79257
79258,Jain_79258
79259,Muslim_79259
79260,Hindu_79260
79261,Others_79261
79262,Jain_79262
79263,Hindu_79263
79264,Muslim_79264
79265,Others_79265
79266,Others_79266
79267,Others_79267
79268,Jain_79268
79269,Sikh_79269
79270,Christian_79270
79271,Others_79271
79272,Jain_79272
79273,Christian_79273
79274,Others_79274
79275,Buddhist_79275
79276,Sikh_79276
79277,Others_79277
79278,Buddhist_79278
79279,Hindu_79279
79280,Muslim_79280
79281,Muslim_79281
79282,Hindu_79282
79283,Muslim_79283
79284,Others_79284
79285,Muslim_79285
79286,Sikh_79286
79287,Buddhist_79287
79288,Muslim_79288
79289,Christian_79289
79290,Sikh_79290
79291,Others_79291
79292,Buddhist_79292
79293,Others_79293
79294,Sikh_79294
79295,Sikh_79295
79296,Others_79296
79297,Sikh_79297
79298,Christian_79298
79299,Sikh_79299
79300,Christian_79300
79301,Others_79301
79302,Christian_79302
79303,Jain_79303
79304,Muslim_79304
79305,Muslim_79305
79306,Hindu_79306
79307,Muslim_79307
79308,Jain_79308
79309,Buddhist_79309
79310,Muslim_79310
79311,Buddhist_79311
79312,Hindu_79312
79313,Others_79313
79314,Muslim_79314
79315,Sikh_79315
79316,Christian_79316
79317,Buddhist_79317
79318,Sikh_79318
79319,Muslim_79319
79320,Hindu_79320
79321,Jain_79321
79322,Christian_79322
79323,Muslim_79323
79324,Buddhist_79324
79325,Sikh_79325
79326,Sikh_79326
79327,Christian_79327
79328,Others_79328
79329,Jain_79329
79330,Jain_79330
79331,Sikh_79331
79332,Buddhist_79332
79333,Muslim_79333
79334,Buddhist_79334
79335,Others_79335
79336,Muslim_79336
79337,Buddhist_79337
79338,Buddhist_79338
79339,Sikh_79339
79340,Buddhist_79340
79341,Hindu_79341
79342,Muslim_79342
79343,Hindu_79343
79344,Buddhist_79344
79345,Muslim_79345
79346,Hindu_79346
79347,Hindu_79347
79348,Muslim_79348
79349,Others_79349
79350,Others_79350
79351,Sikh_79351
79352,Jain_79352
79353,Jain_79353
79354,Sikh_79354
79355,Others_79355
79356,Jain_79356
79357,Jain_79357
79358,Others_79358
79359,Christian_79359
79360,Hindu_79360
79361,Buddhist_79361
79362,Buddhist_79362
79363,Sikh_79363
79364,Buddhist_79364
79365,Jain_79365
79366,Others_79366
79367,Christian_79367
79368,Others_79368
79369,Buddhist_79369
79370,Others_79370
79371,Buddhist_79371
79372,Others_79372
79373,Jain_79373
79374,Others_79374
79375,Sikh_79375
79376,Jain_79376
79377,Christian_79377
79378,Jain_79378
79379,Hindu_79379
79380,Buddhist_79380
79381,Christian_79381
79382,Christian_79382
79383,Sikh_79383
79384,Jain_79384
79385,Others_79385
79386,Muslim_79386
79387,Hindu_79387
79388,Sikh_79388
79389,Muslim_79389
79390,Muslim_79390
79391,Hindu_79391
79392,Christian_79392
79393,Buddhist_79393
79394,Muslim_79394
79395,Muslim_79395
79396,Hindu_79396
79397,Christian_79397
79398,Jain_79398
79399,Christian_79399
79400,Buddhist_79400
79401,Others_79401
79402,Jain_79402
79403,Jain_79403
79404,Hindu_79404
79405,Christian_79405
79406,Others_79406
79407,Buddhist_79407
79408,Buddhist_79408
79409,Sikh_79409
79410,Others_79410
