CSID,CaseMasterID,csdate,cstype,PolicePersonID
98411,48535,2019-05-23 23:01:13,C,45263
98412,79358,2022-02-16 10:37:53,A,88913
98413,57201,2024-02-23 23:22:26,A,27588
98414,7162,2026-08-05 23:01:18,C,97116
98415,3391,2019-12-10 01:30:42,C,47030
98416,85449,2022-09-30 03:00:58,B,25404
98417,97827,2024-09-23 04:25:34,A,26693
98418,43814,2024-05-27 20:49:17,A,43342
98419,59918,2018-01-19 15:59:56,C,80408
98420,66983,2024-10-30 19:30:48,C,4188
98421,54246,2023-01-10 03:05:57,C,58575
98422,13020,2023-04-16 03:36:45,A,13766
98423,32003,2020-01-26 03:35:05,C,44911
98424,84592,2019-01-06 20:23:49,A,4703
98425,10047,2018-10-27 08:19:07,A,27425
98426,30585,2022-01-02 00:01:29,A,71325
98427,856,2021-12-24 05:30:04,A,47251
98428,88374,2019-05-07 07:53:28,A,6783
98429,47771,2022-08-07 19:08:43,B,8077
98430,86095,2019-09-19 21:31:16,A,79775
98431,83829,2026-06-26 04:24:12,C,32397
98432,24522,2026-06-20 23:09:43,A,20999
98433,61651,2024-11-14 07:55:41,C,55100
98434,48150,2018-10-02 21:26:28,B,52471
98435,64314,2020-04-24 19:08:46,C,92571
98436,13447,2024-10-13 14:20:37,A,30081
98437,67597,2019-05-22 18:10:53,A,62826
98438,3564,2024-11-19 14:11:31,A,38688
98439,45922,2020-09-07 15:01:03,A,68421
98440,82930,2021-10-13 16:35:18,A,18323
98441,14105,2025-03-18 15:13:01,B,66702
98442,89638,2023-05-30 08:59:37,C,44164
98443,14708,2022-10-10 10:18:03,B,68681
98444,50068,2022-07-25 13:08:31,A,1488
98445,29979,2024-03-26 15:23:51,A,22145
98446,74113,2018-12-03 13:45:34,A,57923
98447,43684,2019-04-17 22:43:27,A,55294
98448,33559,2023-07-04 12:04:22,A,19662
98449,40186,2020-12-14 21:06:20,A,35611
98450,31039,2018-12-31 13:31:08,A,97596
98451,46478,2019-05-13 09:31:59,A,59792
98452,34952,2023-06-07 07:34:19,A,70363
98453,71083,2018-05-01 07:25:31,A,55883
98454,94407,2026-03-06 00:11:28,A,66441
98455,47355,2023-11-01 23:41:12,A,11376
98456,27988,2025-01-30 16:26:14,A,29392
98457,20213,2025-09-13 19:59:16,B,47440
98458,79975,2025-12-18 13:39:22,A,99952
98459,68983,2022-02-26 12:58:24,B,89821
98460,14979,2018-04-18 05:23:54,B,70444
98461,11189,2022-05-07 05:30:49,B,68848
98462,47954,2024-02-14 03:20:16,C,18315
98463,69892,2025-01-01 01:07:03,C,78884
98464,68458,2019-06-06 22:38:20,C,14728
98465,55071,2023-10-02 20:41:58,B,63881
98466,26129,2021-05-02 11:06:54,C,32774
98467,60052,2023-01-09 10:03:49,B,82138
98468,2268,2021-05-06 12:19:59,A,71827
98469,63386,2022-09-11 00:09:45,A,54443
98470,39249,2022-10-10 09:45:28,A,76398
98471,51006,2022-10-28 10:25:47,A,35553
98472,54352,2022-10-30 15:32:38,A,15699
98473,94674,2021-05-24 08:13:14,A,37250
98474,88507,2026-03-02 00:26:08,A,28428
98475,81985,2018-06-27 13:20:04,A,72719
98476,65974,2018-11-03 16:40:11,A,42126
98477,88247,2018-04-19 04:16:36,C,99648
98478,12973,2019-07-04 05:45:49,A,2689
98479,42975,2022-04-25 21:09:17,C,58948
98480,73797,2018-06-30 11:30:04,A,58894
98481,73807,2021-01-30 20:37:08,A,14817
98482,53344,2020-01-28 06:34:57,A,89239
98483,79612,2025-03-05 07:41:33,A,12361
98484,67935,2019-10-26 11:40:14,A,38675
98485,90500,2025-10-23 02:12:58,A,60382
98486,56534,2026-11-12 21:51:05,A,20293
98487,34854,2018-03-18 19:01:24,A,37821
98488,2290,2020-12-18 07:20:48,C,24361
98489,44355,2023-10-26 06:28:58,B,59821
98490,28852,2019-10-05 09:15:11,A,82985
98491,59796,2026-01-22 01:31:25,A,67406
98492,66279,2026-03-18 14:24:12,A,40717
98493,41129,2022-09-07 17:29:21,C,560
98494,39927,2018-12-16 04:34:46,A,43752
98495,88708,2021-11-13 02:38:57,A,8435
98496,46380,2019-02-23 18:47:16,B,64107
98497,62261,2026-09-05 13:15:34,A,14305
98498,19518,2022-07-23 02:07:54,B,45970
98499,97931,2021-03-09 08:18:07,A,90165
98500,89048,2025-05-08 17:42:44,B,97977
98501,11889,2022-07-05 10:51:32,B,18320
98502,2175,2020-06-23 17:50:09,C,90224
98503,94218,2023-05-30 19:02:58,B,24791
98504,43953,2019-06-02 02:40:30,C,1074
98505,69474,2026-09-18 07:40:08,A,2321
98506,75803,2021-02-23 09:18:46,A,95938
98507,80668,2020-08-04 02:06:38,A,99175
98508,98121,2018-02-26 02:44:34,A,67986
98509,43942,2021-06-11 07:03:17,B,18414
98510,57732,2022-07-27 07:49:52,C,61283
98511,35324,2018-03-04 06:52:02,A,5319
98512,58247,2021-04-20 01:59:45,B,22713
98513,49410,2024-07-23 19:54:57,A,71905
98514,40805,2023-11-26 02:50:46,A,72693
98515,67276,2022-10-22 01:05:36,A,65756
98516,99914,2019-11-08 15:04:23,A,53229
98517,86022,2021-01-27 23:53:17,C,60848
98518,77170,2019-10-21 00:22:26,B,63579
98519,37807,2021-02-12 18:11:35,A,6555
98520,87092,2020-11-19 09:45:03,A,62341
98521,3878,2018-03-20 22:05:20,A,74396
98522,70767,2023-04-05 07:44:00,A,20441
98523,43533,2021-12-01 10:30:28,C,42867
98524,97062,2020-04-21 16:07:03,A,90342
98525,21360,2021-03-07 17:52:18,A,90964
98526,51260,2023-04-17 03:15:51,A,46602
98527,63359,2021-08-07 20:05:24,C,15630
98528,10205,2023-04-18 20:52:45,A,28169
98529,53217,2020-10-09 01:27:48,A,80375
98530,80729,2021-04-20 00:12:42,A,3310
98531,42563,2021-12-25 03:07:49,A,67855
98532,26422,2021-06-30 09:54:38,B,35332
98533,57040,2024-01-15 03:44:37,A,20325
98534,46797,2022-10-13 19:53:25,A,19339
98535,12517,2020-07-09 01:29:58,A,57444
98536,49867,2023-05-31 20:25:56,A,45613
98537,47605,2022-05-18 02:33:41,A,1403
98538,43894,2023-01-07 05:36:54,A,78173
98539,91592,2018-12-24 19:39:06,A,97154
98540,21106,2026-09-09 20:25:47,C,48027
98541,61892,2022-02-14 11:36:05,A,17760
98542,65392,2022-09-28 05:50:12,B,40426
98543,45853,2019-09-27 12:37:35,A,8204
98544,66629,2025-04-05 14:49:31,A,87566
98545,65277,2019-03-13 17:41:40,B,8228
98546,82137,2024-10-16 03:44:16,A,49600
98547,22686,2026-06-01 14:21:37,B,99795
98548,76812,2019-03-22 16:25:07,C,81212
98549,72937,2020-06-18 00:16:35,A,24442
98550,15960,2022-10-16 05:24:18,A,93463
98551,67782,2020-02-25 16:20:46,C,5515
98552,28180,2021-05-09 03:27:03,A,79028
98553,99605,2021-02-21 19:43:59,A,67245
98554,2949,2023-01-29 20:13:36,A,54408
98555,83697,2019-02-22 09:01:54,A,77096
98556,9969,2026-06-29 03:51:10,C,49992
98557,97721,2023-10-27 20:38:54,A,39482
98558,69433,2025-12-01 00:57:48,A,27197
98559,89769,2025-06-24 14:14:45,A,90443
98560,80784,2022-12-18 09:39:26,A,13285
98561,59246,2018-01-14 18:16:40,A,22060
98562,28858,2022-02-15 12:51:31,C,50989
98563,18100,2025-01-01 04:27:51,A,94193
98564,21584,2020-11-17 20:08:41,A,62040
98565,98889,2020-08-20 17:30:24,C,84683
98566,60312,2019-07-18 03:58:34,A,45472
98567,31849,2021-04-13 11:05:36,A,20977
98568,52714,2026-07-02 21:31:03,C,54697
98569,48237,2023-09-24 00:01:18,C,351
98570,27779,2018-05-02 11:11:43,C,62754
98571,69524,2024-06-29 15:40:06,A,57146
98572,89199,2024-09-03 05:58:03,A,9706
98573,54254,2023-07-01 10:17:27,C,4048
98574,67262,2022-06-06 01:10:35,A,74974
98575,59984,2022-05-15 21:00:23,A,49453
98576,2043,2026-01-26 12:31:25,A,24852
98577,37336,2021-07-26 03:45:19,A,12656
98578,55058,2024-02-11 21:51:41,A,35770
98579,33424,2025-12-09 01:50:13,A,50905
98580,97400,2020-11-08 00:37:42,A,87317
98581,39683,2025-02-03 15:33:07,A,38525
98582,31896,2024-05-24 20:44:24,C,35188
98583,50157,2021-02-22 03:27:49,A,25189
98584,39076,2023-08-28 10:23:51,A,16110
98585,52233,2022-04-14 00:32:58,A,90713
98586,36127,2025-04-29 18:19:28,A,68576
98587,79622,2019-08-28 01:34:00,B,46669
98588,2971,2021-01-08 15:05:09,A,56702
98589,26468,2022-10-14 04:01:22,A,97716
98590,25485,2020-12-20 00:57:39,A,8356
98591,33689,2018-01-06 20:39:27,A,28686
98592,98492,2021-07-05 12:53:53,A,37168
98593,60637,2025-12-05 06:52:38,A,8501
98594,49732,2023-12-16 17:52:24,A,57601
98595,17042,2022-07-16 06:17:39,A,14425
98596,7962,2021-01-26 00:17:31,A,97518
98597,97980,2022-08-13 03:28:44,A,35532
98598,79421,2026-06-29 16:28:08,C,76906
98599,87042,2018-02-11 10:24:41,C,94540
98600,43138,2019-08-12 09:38:37,A,85713
98601,68770,2026-04-22 19:13:04,A,66033
98602,32462,2018-09-15 09:57:40,A,56725
98603,61471,2026-07-16 09:49:57,C,61650
98604,64277,2023-05-24 04:56:16,A,70592
98605,95096,2024-03-11 22:57:38,A,33127
98606,888,2022-04-18 00:40:24,B,60968
98607,79282,2021-04-11 06:44:38,A,95070
98608,50766,2021-08-07 13:30:59,A,30420
98609,78385,2021-07-25 16:20:21,A,99496
98610,46016,2018-07-03 15:23:40,A,61223
98611,60049,2026-05-13 04:23:41,A,81114
98612,48979,2020-06-05 10:19:29,C,62747
98613,30066,2024-10-19 23:46:59,A,48391
98614,39919,2020-08-14 03:28:11,C,97474
98615,61392,2023-10-06 13:26:42,A,28208
98616,60241,2018-02-24 07:03:36,C,42215
98617,54777,2020-09-12 07:04:41,A,10289
98618,63086,2021-01-16 10:59:08,A,14248
98619,53221,2020-10-21 02:51:10,A,43627
98620,51626,2023-06-23 04:05:34,A,49152
98621,50951,2018-09-20 01:18:46,A,41719
98622,33748,2018-01-07 01:40:06,A,9213
98623,79740,2022-08-23 00:31:20,C,59346
98624,11063,2026-11-23 13:14:52,A,66706
98625,10256,2023-02-12 19:28:41,A,14184
98626,79986,2020-12-28 13:44:33,C,50227
98627,74312,2021-03-20 14:57:31,B,91089
98628,24956,2026-11-22 12:44:38,A,75094
98629,4731,2023-07-05 00:38:28,C,52484
98630,99711,2024-03-22 16:58:48,A,92849
98631,50780,2022-04-10 05:58:32,C,72179
98632,13634,2019-08-06 11:38:25,A,9541
98633,45840,2019-10-21 17:16:30,B,49786
98634,91018,2021-05-07 16:29:41,A,59421
98635,32242,2023-04-30 19:48:20,A,73102
98636,441,2024-07-09 12:53:53,C,34550
98637,38888,2019-04-28 10:51:37,A,4514
98638,6424,2026-02-17 05:33:14,C,68050
98639,38149,2025-12-09 19:56:18,A,4731
98640,84195,2022-10-19 14:42:35,C,70854
98641,96709,2022-10-06 19:27:14,A,87537
98642,74499,2018-07-18 02:27:47,A,53907
98643,61670,2023-10-11 01:08:31,C,47905
98644,65104,2024-07-24 07:11:18,A,18013
98645,73869,2018-05-13 13:46:29,A,57903
98646,45274,2021-12-10 08:10:20,A,74318
98647,35261,2020-08-15 09:41:16,C,42715
98648,46997,2024-07-17 17:17:49,A,89919
98649,933,2020-12-03 02:38:12,A,99102
98650,42006,2024-08-11 11:53:10,A,21957
98651,63182,2023-01-15 09:42:53,A,68608
98652,92975,2023-04-19 21:15:12,B,70666
98653,37791,2024-04-10 20:43:39,C,1544
98654,26582,2025-07-04 12:48:08,C,24875
98655,48245,2022-11-05 12:25:21,A,2779
98656,58685,2018-02-19 05:42:51,A,11333
98657,62007,2026-12-20 09:03:02,A,31371
98658,50644,2023-03-28 20:48:42,A,60597
98659,74767,2018-02-05 03:42:51,A,4850
98660,34376,2025-09-25 22:49:34,C,93536
98661,65282,2026-05-29 14:40:31,A,26773
98662,33665,2021-10-14 15:43:26,A,15974
98663,35935,2021-09-12 01:58:39,C,19671
98664,60354,2021-10-22 21:01:40,A,56621
98665,86449,2020-10-03 04:16:21,A,53687
98666,606,2020-06-28 17:02:31,A,50439
98667,2496,2022-06-13 01:01:59,C,2408
98668,89109,2019-06-22 15:54:49,A,81634
98669,45765,2018-05-08 04:51:05,A,69407
98670,41800,2022-01-11 07:28:46,C,27744
98671,24788,2021-01-21 13:44:21,A,15948
98672,56422,2023-05-22 17:11:26,A,97240
98673,60481,2024-02-08 07:48:14,A,17257
98674,44804,2018-10-31 19:46:25,A,62368
98675,63557,2023-06-12 12:44:48,A,70957
98676,99557,2022-08-04 10:57:01,A,68875
98677,18587,2021-10-22 02:39:17,C,331
98678,79359,2021-08-20 07:24:10,A,12568
98679,7626,2026-11-24 05:44:36,C,48924
98680,94354,2019-12-30 00:30:49,A,33233
98681,81895,2019-01-28 23:47:09,A,71933
98682,3821,2026-07-25 16:29:46,B,79515
98683,60772,2018-04-25 23:58:37,A,38619
98684,49587,2020-12-12 21:31:57,C,19315
98685,17022,2026-11-09 10:42:21,A,86827
98686,54412,2024-02-21 15:53:12,A,62515
98687,22946,2019-12-09 08:21:29,A,35153
98688,28985,2018-07-09 03:13:38,B,39933
98689,53035,2021-12-12 14:32:16,C,20029
98690,39876,2025-10-06 18:16:17,C,14338
98691,16954,2019-08-10 09:36:23,A,61472
98692,9971,2022-02-22 00:58:49,B,16441
98693,77352,2018-02-17 05:30:20,A,80914
98694,51996,2022-10-12 06:29:22,C,82921
98695,31395,2022-05-19 13:32:45,B,48353
98696,12721,2018-05-07 06:16:26,B,61346
98697,6742,2026-04-17 23:14:08,A,72393
98698,56396,2023-02-05 23:10:11,A,83644
98699,8496,2026-03-04 11:40:31,A,90583
98700,1730,2020-02-14 18:42:24,A,22591
98701,89277,2020-07-21 20:09:50,A,85963
98702,56620,2024-03-05 23:49:40,A,56477
98703,40545,2024-08-19 17:20:09,A,96081
98704,40324,2019-06-22 00:20:54,A,61853
98705,61334,2019-01-10 03:16:04,C,68497
98706,71364,2024-08-22 04:29:39,A,18734
98707,23791,2020-10-04 22:49:18,A,56603
98708,98365,2021-01-16 08:05:21,A,54009
98709,73848,2021-06-07 03:11:14,A,90207
98710,7654,2026-08-26 01:56:49,A,68540
98711,43957,2024-08-29 04:08:01,A,41659
98712,90093,2019-12-28 22:30:54,A,19822
98713,934,2018-09-08 21:24:33,A,69721
98714,21925,2024-03-22 08:23:15,B,57041
98715,73999,2022-10-17 01:25:16,A,69768
98716,91157,2018-09-01 12:00:36,C,65143
98717,32126,2026-02-12 10:26:06,B,33103
98718,35161,2019-01-05 22:17:56,A,50377
98719,22012,2026-10-16 15:36:56,A,43568
98720,13074,2024-05-13 18:20:59,A,45628
98721,75435,2022-02-09 11:40:25,A,13870
98722,54232,2024-07-31 19:50:43,A,38872
98723,18967,2020-03-10 13:32:29,A,87729
98724,24314,2023-08-07 17:28:35,A,74938
98725,93828,2021-03-19 14:08:21,A,6199
98726,30269,2024-07-03 19:00:55,A,93063
98727,80075,2018-01-08 23:06:05,A,35703
98728,33872,2018-04-05 01:12:46,A,84963
98729,5944,2020-08-27 05:28:03,A,37878
98730,28010,2021-11-09 08:52:47,A,19098
98731,57055,2020-12-07 04:04:38,A,33118
98732,47117,2024-11-24 16:30:07,A,66347
98733,73266,2019-05-15 17:05:26,A,69942
98734,52177,2026-10-28 00:14:21,A,87099
98735,64626,2021-12-03 04:55:04,B,21942
98736,27780,2025-02-22 02:26:54,C,57066
98737,51562,2025-02-07 05:11:46,A,30687
98738,74444,2023-06-21 07:16:54,A,62015
98739,30994,2023-12-24 15:07:06,C,13117
98740,5250,2021-08-21 22:01:22,A,90875
98741,86078,2026-09-04 06:34:42,A,78031
98742,75115,2021-09-30 19:50:55,A,13959
98743,79862,2024-02-08 09:40:59,C,62126
98744,50882,2018-11-25 20:47:06,A,2948
98745,17416,2026-09-17 13:13:16,A,57677
98746,13549,2018-07-05 19:18:51,A,92226
98747,87142,2019-09-02 04:51:02,A,3841
98748,22947,2025-07-27 01:25:11,A,24657
98749,9382,2024-06-10 06:16:01,A,25114
98750,9901,2019-04-15 10:09:33,A,7777
98751,33725,2025-12-03 18:47:33,A,19324
98752,93477,2025-07-24 12:00:36,A,59189
98753,17012,2020-06-07 09:27:36,C,28907
98754,92766,2019-07-19 21:59:02,A,70099
98755,47062,2022-10-03 01:18:47,A,70552
98756,82014,2019-07-21 11:07:48,A,92961
98757,92013,2023-06-14 23:13:30,A,56819
98758,24384,2019-03-29 16:36:45,A,75466
98759,25915,2022-01-02 16:25:24,A,16714
98760,17355,2022-03-31 00:01:02,A,64594
98761,94664,2020-02-11 02:59:38,C,76223
98762,57945,2024-11-30 07:25:14,C,89942
98763,62220,2023-08-25 14:25:18,B,26146
98764,41251,2026-10-14 00:35:41,A,37142
98765,34860,2022-03-02 18:46:26,A,41256
98766,57232,2019-10-11 00:03:36,A,21021
98767,17971,2021-06-08 02:34:22,A,13037
98768,71587,2018-04-26 10:15:27,A,65040
98769,6604,2021-09-18 04:49:43,A,81946
98770,49322,2018-04-04 23:14:30,A,84119
98771,50476,2019-09-15 12:23:35,C,93052
98772,34865,2018-12-11 23:22:46,C,22165
98773,88729,2022-11-06 10:46:06,C,97472
98774,55358,2023-11-07 13:41:27,A,14861
98775,42328,2021-07-15 03:51:15,A,35848
98776,50598,2024-01-17 14:30:17,A,69091
98777,43017,2026-03-16 08:36:21,C,80060
98778,12523,2019-11-02 12:38:04,A,46450
98779,37452,2021-04-12 04:45:54,A,5845
98780,7589,2025-09-14 04:19:52,A,61729
98781,68675,2019-07-02 09:22:20,A,14503
98782,37888,2019-05-11 06:58:14,A,33993
98783,34368,2024-10-16 11:18:01,A,36636
98784,688,2025-06-15 23:55:21,A,86418
98785,45774,2023-06-17 18:26:05,A,29819
98786,62864,2018-04-23 17:08:16,C,4103
98787,60986,2025-10-05 06:29:07,A,39858
98788,33660,2023-03-03 04:53:26,A,91285
98789,49297,2018-01-12 23:16:16,C,21194
98790,60682,2025-06-12 09:18:18,C,27898
98791,82922,2019-06-24 04:08:26,A,7678
98792,11757,2018-02-03 09:47:27,C,70272
98793,86243,2021-10-26 11:23:32,A,15180
98794,18311,2023-12-01 00:08:45,B,99529
98795,75940,2024-10-17 12:34:02,B,34302
98796,31662,2021-03-11 20:49:56,A,86324
98797,4357,2018-10-07 17:28:00,A,3864
98798,88461,2018-12-15 02:46:48,C,43702
98799,87227,2024-07-25 22:43:05,A,68786
98800,45506,2024-06-19 16:59:24,A,54870
98801,39230,2026-04-22 08:23:11,A,30623
98802,76458,2023-09-11 20:05:12,C,87776
98803,10268,2020-11-19 08:43:45,A,50093
98804,11658,2025-02-09 16:23:45,A,85352
98805,94521,2026-10-04 08:50:46,A,12777
98806,98457,2018-07-31 13:40:11,A,63331
98807,36334,2018-03-27 16:46:44,A,97507
98808,19103,2022-08-09 19:32:14,A,96444
98809,7370,2025-03-28 20:27:31,C,62255
98810,84611,2023-08-18 00:22:43,A,97312
98811,9387,2026-09-07 22:41:01,A,13240
98812,63160,2022-11-09 11:54:17,A,23656
98813,74739,2020-03-04 08:46:32,A,19738
98814,27404,2020-01-12 23:58:59,A,74068
98815,62454,2018-05-14 03:26:38,A,21137
98816,27711,2023-06-01 00:07:47,A,46740
98817,64787,2023-01-04 02:53:23,A,13986
98818,51177,2018-01-04 05:54:05,C,60100
98819,30800,2024-07-01 11:44:44,A,35547
98820,22014,2026-08-18 23:07:12,A,1985
98821,88745,2022-03-08 03:16:16,A,93241
98822,82397,2022-06-12 04:37:52,A,27671
98823,18635,2024-11-18 10:29:14,A,78567
98824,51781,2025-06-01 02:48:45,A,91086
98825,2891,2025-11-05 22:26:06,A,22247
98826,12517,2026-04-08 23:33:30,C,90269
98827,58559,2022-08-28 22:51:14,C,2616
98828,53790,2024-09-13 04:55:10,A,83465
98829,98731,2019-10-13 16:43:44,A,80463
98830,67227,2020-11-04 15:05:27,A,9155
98831,79370,2021-12-27 15:58:41,C,64059
98832,75060,2025-03-15 15:52:56,C,61342
98833,85065,2026-10-25 08:32:52,A,84510
98834,23390,2018-10-04 20:54:43,A,7597
98835,62289,2023-02-04 09:57:46,A,71228
98836,23556,2021-06-19 04:35:24,A,47187
98837,33572,2022-08-19 20:10:56,C,5960
98838,67981,2019-10-15 17:42:56,A,30550
98839,57640,2019-10-01 19:40:55,A,66192
98840,85813,2021-01-30 05:55:20,A,4936
98841,33621,2019-02-01 06:23:36,A,37291
98842,71576,2020-11-24 02:05:16,A,14128
98843,8526,2026-10-20 00:16:07,A,24520
98844,93211,2022-03-26 20:37:46,A,33177
98845,18736,2025-01-27 22:51:52,B,30286
98846,59694,2021-05-29 08:30:02,A,67358
98847,45218,2022-03-15 14:56:51,C,49723
98848,81688,2022-08-22 15:46:28,C,96340
98849,67819,2021-02-26 11:58:00,A,92012
98850,54760,2022-03-18 06:12:56,B,40083
98851,28322,2023-12-02 02:33:37,A,18818
98852,98420,2023-05-28 10:06:37,A,97131
98853,20779,2026-05-04 22:26:48,A,10596
98854,22939,2018-10-04 09:32:04,A,64361
98855,69915,2018-10-05 16:53:06,A,67427
98856,41418,2026-12-13 20:22:17,A,21704
98857,85285,2018-07-05 23:53:03,A,44258
98858,15911,2023-12-04 21:08:24,A,58765
98859,53350,2020-02-01 21:05:24,A,90211
98860,15850,2023-06-18 07:31:07,A,39880
98861,79409,2023-12-31 12:25:14,A,82342
98862,17840,2022-06-08 16:26:37,A,12128
98863,74598,2018-06-03 12:57:44,A,1756
98864,25382,2024-03-01 07:20:26,B,14746
98865,23145,2020-02-13 11:51:32,C,27514
98866,85172,2019-04-24 19:39:23,B,26671
98867,6504,2026-05-03 01:07:13,B,442
98868,62969,2018-04-15 20:54:41,A,80909
98869,57515,2018-01-06 12:50:06,A,26002
98870,22449,2024-03-28 16:05:38,B,12867
98871,461,2026-03-28 09:00:18,C,98222
98872,66440,2022-08-09 02:21:24,A,53706
98873,5858,2018-08-24 10:18:09,A,42377
98874,3500,2022-11-08 10:11:16,B,28580
98875,53243,2020-05-14 16:53:59,B,66330
98876,27985,2025-03-04 13:50:54,A,83395
98877,42787,2021-01-10 06:16:00,A,44645
98878,32362,2018-01-25 01:28:09,A,98872
98879,61282,2019-03-04 19:20:48,A,71717
98880,86327,2024-04-05 15:36:02,A,39232
98881,81034,2021-02-01 13:48:21,A,51262
98882,30147,2024-09-11 12:16:27,C,19049
98883,25949,2018-12-26 02:41:44,A,36838
98884,24818,2023-04-29 09:02:43,A,34579
98885,98252,2018-03-30 14:18:24,C,36127
98886,72425,2025-06-03 22:15:52,C,84636
98887,54321,2021-09-14 06:57:33,A,57918
98888,12976,2024-09-23 06:29:36,C,81795
98889,77404,2026-01-02 18:50:21,C,48957
98890,70176,2025-12-14 17:06:00,A,81788
98891,6083,2022-12-20 00:16:39,A,19176
98892,40630,2025-09-01 01:35:59,A,38177
98893,10294,2023-01-10 09:29:41,A,55850
98894,84403,2024-12-23 14:37:31,C,84664
98895,48860,2023-09-26 22:57:37,C,6929
98896,74716,2018-05-30 05:50:20,A,62148
98897,72001,2020-03-06 17:48:12,C,27580
98898,57655,2020-03-22 13:19:29,A,64146
98899,75785,2022-08-21 00:28:55,A,36468
98900,57094,2020-01-31 05:19:35,B,31366
98901,35265,2021-09-28 04:41:32,A,43157
98902,97001,2025-11-11 23:37:09,A,652
98903,27261,2021-07-04 18:59:38,A,48634
98904,81407,2025-09-13 17:33:53,B,72886
98905,37010,2020-03-14 09:02:51,A,89083
98906,2876,2022-11-16 23:16:28,A,28063
98907,52434,2021-01-17 15:52:45,A,79482
98908,96389,2025-02-03 08:48:41,A,63627
98909,71430,2024-10-15 03:04:40,A,15141
98910,66671,2026-12-02 03:06:59,A,951
98911,90296,2021-09-17 01:21:20,A,23653
98912,76815,2025-10-15 00:27:35,A,30825
98913,23749,2025-04-07 14:51:11,A,5555
98914,89427,2020-03-28 15:29:27,A,5684
98915,11910,2024-05-22 16:51:17,C,4811
98916,92444,2026-08-30 11:16:45,B,19184
98917,13850,2024-04-27 00:23:53,A,21424
98918,12889,2018-07-10 14:34:15,C,19654
98919,86421,2026-02-13 10:11:08,A,20509
98920,34363,2020-12-15 17:44:00,C,169
98921,6157,2025-12-10 06:38:36,A,82591
98922,295,2024-11-09 10:30:46,B,63269
98923,22869,2025-10-26 20:26:39,A,16112
98924,89326,2022-04-24 13:58:56,C,559
98925,51635,2025-05-18 22:09:29,A,1601
98926,23769,2026-05-22 10:02:46,C,25442
98927,23393,2023-11-16 06:58:41,A,29238
98928,81553,2020-09-30 17:39:14,C,10240
98929,24807,2020-05-13 08:41:58,C,27487
98930,31258,2021-04-13 20:16:14,A,54747
98931,271,2023-05-18 10:37:13,A,84368
98932,45232,2021-01-31 19:27:13,A,46489
98933,15477,2023-05-27 08:01:34,A,32364
98934,87933,2024-10-11 03:45:22,B,77626
98935,36319,2021-04-25 02:21:42,A,31115
98936,9644,2026-04-29 21:41:28,A,4781
98937,2754,2025-11-23 11:11:11,A,19951
98938,22668,2024-01-16 04:08:45,C,47450
98939,74879,2023-06-15 00:13:00,A,41076
98940,97916,2020-04-12 19:46:04,A,59939
98941,85575,2021-04-17 02:24:14,A,59624
98942,83158,2018-03-21 02:52:14,A,55294
98943,1422,2021-03-13 23:28:40,A,2518
98944,2936,2024-09-22 10:59:57,A,73547
98945,94294,2022-11-02 07:35:31,B,46910
98946,31790,2022-04-10 13:17:00,C,17468
98947,58770,2019-09-17 18:23:30,A,57050
98948,78458,2021-02-13 21:56:42,A,51769
98949,25417,2026-11-07 23:57:28,A,3405
98950,91505,2021-02-08 22:25:00,A,7565
98951,96762,2020-12-20 21:23:29,A,80581
98952,54855,2020-01-19 13:33:59,A,49157
98953,84688,2021-09-07 20:10:44,A,81109
98954,88617,2021-10-28 01:10:22,C,19598
98955,58146,2024-12-31 16:26:44,A,15553
98956,13427,2019-01-24 13:36:28,A,9307
98957,37904,2020-06-05 12:20:56,A,26313
98958,78666,2025-01-08 03:03:34,A,25122
98959,88033,2025-05-11 19:22:33,A,18991
98960,26832,2022-06-07 16:57:13,A,25880
98961,20659,2019-06-26 05:55:12,A,36419
98962,9586,2018-05-09 14:00:20,A,65604
98963,40228,2026-02-14 02:50:55,C,83104
98964,55430,2026-10-16 23:35:04,B,1764
98965,9081,2024-07-27 17:57:52,A,42750
98966,81823,2026-01-05 22:58:54,A,71055
98967,78778,2025-09-06 17:50:08,A,66142
98968,43703,2021-04-25 11:57:12,A,21210
98969,85796,2023-09-12 18:46:34,A,58057
98970,62834,2019-06-30 03:46:51,A,79015
98971,38353,2019-07-06 18:45:14,A,53091
98972,37761,2019-06-01 12:23:41,A,15988
98973,88056,2026-11-02 08:19:16,B,78865
98974,68459,2018-02-24 10:35:21,A,92682
98975,67021,2018-08-24 09:03:41,A,12289
98976,16254,2022-01-20 23:54:47,A,78326
98977,15766,2020-04-20 08:09:12,B,3492
98978,94813,2023-05-22 19:34:05,A,80773
98979,7906,2018-01-31 19:41:24,A,99084
98980,95187,2026-10-17 02:44:05,A,26726
98981,20665,2021-11-08 13:12:08,B,38180
98982,98507,2025-07-30 11:56:45,A,99055
98983,77071,2019-03-18 16:39:07,A,955
98984,205,2026-05-25 16:18:48,B,35798
98985,64974,2021-04-12 23:03:12,A,59057
98986,27783,2021-09-14 21:10:05,B,16565
98987,12062,2022-03-29 17:40:07,A,35975
98988,88203,2019-10-18 17:54:48,A,39420
98989,11715,2018-09-20 01:04:50,A,75423
98990,23138,2026-02-26 23:51:38,A,82217
98991,55007,2018-12-10 21:25:55,A,97540
98992,21647,2023-02-26 19:02:46,A,23419
98993,47291,2023-06-19 07:21:23,A,33345
