CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
33381,A86842,36272,3,4
73133,A2337,20916,2,1
83892,A47704,38799,3,2
49640,A77278,61275,2,4
46366,A22722,65146,1,1
69522,A11172,74870,1,3
63393,A56748,60672,2,3
74208,A30682,27358,4,1
43268,A57729,31820,4,1
25546,A61867,82962,1,3
65853,A34921,86642,1,4
3330,A73039,37246,2,2
62844,A35131,8649,4,3
82163,A34271,88037,4,4
22949,A23004,70594,1,1
74575,A72416,27212,4,4
61535,A11726,28922,3,2
13732,A23960,45654,4,4
54679,A60983,24540,4,4
84999,A70259,98760,1,4
34913,A6784,20169,3,3
85430,A26610,74056,2,2
99379,A99945,80962,4,4
72746,A52830,37033,4,1
61497,A93675,49631,1,4
31116,A99462,33850,2,4
12040,A11611,63279,2,4
51187,A42327,14320,1,3
7275,A29777,63355,4,2
94890,A60654,99557,3,3
53666,A33673,74602,3,4
77720,A57187,27456,1,3
12580,A43584,1377,2,4
29733,A37146,91271,3,3
43208,A91070,27083,1,3
2743,A21309,17227,3,2
87781,A30270,86931,3,4
79388,A98681,34614,3,3
13578,A53459,56310,1,3
58903,A45159,5844,1,1
49484,A79770,73520,2,3
47551,A96962,28186,3,3
8167,A94884,96039,4,1
669,A43502,72027,4,1
82415,A28113,94342,3,4
90269,A27066,23828,2,2
93956,A81157,19088,4,1
48106,A88876,69336,4,1
97957,A8513,73432,3,3
38942,A92437,8152,4,4
23505,A113,35714,3,4
73904,A64891,72447,3,2
19747,A54764,30685,2,3
55622,A38413,87816,4,3
49611,A31938,63966,2,1
62403,A43286,14597,4,1
97569,A45512,23607,3,3
70040,A17653,20974,4,4
84462,A31933,39780,1,3
80950,A37587,54194,1,4
50456,A30939,41415,3,4
4751,A20786,50906,3,1
61476,A45063,12148,1,3
91587,A21032,54098,1,2
62524,A34201,28763,4,4
15094,A27631,42679,2,2
99755,A25126,15281,3,4
2884,A3673,6185,4,4
17303,A70112,2028,1,2
16541,A90828,74804,2,1
52700,A45637,92391,1,4
31492,A49237,41508,3,3
39387,A26313,39906,4,1
22362,A54867,43443,3,4
93599,A66990,44691,2,4
65772,A80389,78435,2,3
23118,A83951,55031,4,3
46507,A38814,74563,1,2
27616,A10638,85339,3,2
93756,A25219,11374,1,1
1432,A32398,78034,3,4
16749,A36344,22992,2,1
59749,A19853,33214,4,1
78257,A9811,47783,4,2
16453,A29999,64012,3,1
62334,A3928,90397,4,2
94956,A10657,99525,4,1
29026,A54864,91882,3,1
33056,A58906,72673,1,2
22198,A73530,14153,4,3
24852,A77734,89074,2,1
35860,A61219,35181,4,1
84117,A49804,12717,3,4
23088,A82370,71841,3,3
51491,A37694,95348,1,1
20256,A71031,76904,1,4
26841,A21427,94183,1,3
36604,A36596,44637,1,3
15495,A98973,32301,3,3
9240,A54802,67799,1,1
55344,A66152,41869,4,1
31590,A29711,31530,1,4
67146,A98601,16386,4,1
96233,A96555,7374,1,4
54179,A68435,36322,2,1
72983,A49341,50113,1,2
26885,A48756,80626,2,3
96650,A12916,1645,2,4
17431,A74163,84097,3,2
82102,A10936,97006,4,1
24265,A94457,8172,3,2
18324,A25850,71149,3,2
54214,A25898,4372,3,1
77096,A43462,63191,3,3
79384,A19719,12463,2,3
8685,A79779,98110,3,2
75149,A65553,25459,2,2
55645,A22339,92439,2,1
94671,A55365,46901,2,2
29121,A97214,36828,2,4
4413,A16978,11605,1,4
85538,A97864,88654,1,4
25085,A69636,28831,4,2
9597,A22621,35286,2,3
72519,A94193,49438,4,1
16570,A86444,95658,1,3
35547,A12686,50438,3,1
16434,A67998,68334,4,4
76120,A7324,44042,4,3
7751,A51143,89370,2,1
10086,A53383,93310,1,2
44006,A37010,10265,4,3
12998,A16998,27103,4,2
36028,A29947,21062,4,1
96112,A81057,74372,3,1
62814,A56075,48479,1,3
78515,A22960,15712,4,4
42292,A64295,39289,1,4
98332,A35320,17190,3,2
40744,A68634,21298,4,3
18098,A84195,42395,1,1
33675,A30626,40980,4,4
39560,A21813,71609,3,3
30053,A77313,67387,2,1
72144,A73066,34603,3,4
17509,A95019,72637,1,4
82374,A61545,64372,3,2
69373,A60233,22386,3,2
34572,A28234,74152,4,4
27227,A19604,92708,3,1
98161,A23807,87912,2,3
54730,A62211,14720,1,1
62532,A19235,90062,1,2
40021,A77547,46481,1,1
85719,A40020,86201,1,3
16188,A88732,11546,1,3
90929,A40578,28273,2,2
81959,A72627,70551,3,2
96369,A31120,98126,4,3
17513,A33594,37761,3,2
45463,A77572,21570,1,4
89337,A16576,75652,4,4
5748,A64457,50461,2,1
92848,A98706,65181,3,1
21352,A69964,57811,3,3
46502,A22019,45960,2,2
5722,A3207,24716,1,4
12925,A23417,29892,4,1
45087,A3879,2377,2,3
46823,A23061,72869,2,4
7321,A33051,45560,2,4
23559,A9787,13318,2,2
43803,A64961,90207,1,4
26308,A86383,39849,2,1
40195,A35981,55678,4,3
49321,A58990,43997,3,1
51158,A66585,57629,3,1
62532,A17960,66213,2,2
82816,A21981,62780,3,3
52973,A8976,89367,4,1
96670,A76877,45234,2,4
45462,A68143,90089,4,4
30663,A82979,5300,1,4
69833,A30479,68986,1,4
36227,A46777,50623,1,2
68941,A61691,4585,4,4
68476,A8036,36488,4,1
82898,A78744,10926,2,2
46165,A84564,34991,3,1
68218,A71980,63956,1,3
5278,A35282,90448,4,3
62324,A68842,15146,3,3
60479,A79383,94353,2,4
62465,A97710,845,1,3
36269,A44719,99829,3,2
93460,A27958,30356,1,1
93997,A8146,8125,4,2
97823,A54638,83507,3,4
98173,A54082,89112,3,2
33060,A14178,56269,3,3
82501,A38800,56927,2,4
7057,A71350,54489,4,1
83695,A59364,27515,1,1
82014,A95305,48766,2,4
67967,A64161,10114,4,3
31324,A76713,31715,1,2
13345,A86220,18783,1,4
12770,A49076,19644,3,4
40388,A93514,58724,4,4
84898,A10197,33257,2,2
85346,A30160,72784,3,3
66210,A11946,72207,1,4
44292,A72264,73268,2,1
41317,A77844,10349,2,2
7031,A19079,77591,3,3
52546,A59333,44354,2,4
49467,A43339,86813,4,2
27534,A86,37912,1,3
62610,A14741,17464,1,4
83494,A71781,28561,3,2
23456,A18704,51896,4,2
84604,A86976,19257,3,1
6259,A94214,121,4,3
8462,A38925,12627,2,1
40768,A18834,93635,4,4
70953,A9863,22595,3,3
20710,A46436,17187,1,1
12106,A78028,43873,1,2
46377,A9157,82994,2,3
71160,A97338,97937,2,2
18705,A34476,82801,2,1
26219,A63974,45252,2,4
6510,A29162,43088,4,2
44782,A13657,54139,1,2
96375,A74997,58831,4,1
53352,A61153,87646,2,3
45665,A72539,99120,3,2
45700,A98373,39536,1,3
24001,A35860,80246,2,2
84920,A1179,11064,1,3
90161,A91052,2438,3,1
35704,A85555,32920,1,4
91646,A92928,53457,2,2
7042,A40013,55579,4,4
96811,A85211,32485,3,4
19118,A95839,99276,4,2
57260,A71365,22779,4,2
9102,A74884,94171,3,4
36700,A86262,37631,2,1
98689,A38754,12012,3,2
90015,A71489,52218,3,1
80995,A17365,85703,4,3
54222,A89544,74601,2,2
77028,A87556,6098,3,4
77138,A82882,78728,4,4
79618,A6683,41844,4,4
53928,A28244,15436,4,3
82747,A76061,88272,3,1
66030,A2026,83114,4,3
85084,A8628,61388,1,1
68796,A58578,4583,4,3
15797,A52306,9412,2,1
93119,A75641,95564,3,3
17564,A76102,42151,3,3
36340,A45810,97008,2,3
35851,A9122,93839,3,3
13655,A52371,9351,2,1
48707,A19251,22939,1,1
8089,A32362,15622,2,4
72067,A70176,44020,2,2
42740,A70685,4361,2,3
78724,A86146,38677,4,4
82307,A44936,72442,2,1
10301,A77123,74919,4,1
42740,A3583,62407,4,2
59841,A80196,55370,4,4
78741,A23653,6524,1,4
17559,A67662,92534,3,2
79527,A78975,24479,2,3
62242,A60196,12389,1,1
78981,A69801,35915,2,3
12612,A6050,42381,1,3
94558,A42086,50752,3,3
49921,A64444,30422,4,3
29519,A9280,47203,3,1
66421,A73352,72045,1,1
91817,A32793,74193,2,4
724,A6248,76745,1,3
7345,A80324,36381,1,2
50613,A92356,37456,4,1
94095,A52470,47358,4,1
86767,A54018,34295,3,3
4744,A53055,73906,2,4
35063,A52237,12382,2,3
15019,A2630,59705,2,3
30032,A18286,16400,4,3
98703,A88152,78011,3,2
11525,A63428,56945,4,2
44571,A42094,83568,4,2
78732,A65754,10241,3,4
40854,A51047,17646,1,4
2277,A53773,25499,2,1
53604,A84140,23309,4,3
18090,A39802,98737,1,2
75032,A3576,24915,4,2
93445,A68758,36928,4,3
70959,A44022,57498,1,4
58068,A34315,58392,1,2
71950,A11977,74982,1,4
52143,A20271,25339,4,4
17419,A26536,24647,1,2
41438,A31028,31675,2,3
66880,A73297,17606,2,4
28139,A73489,67039,2,3
77328,A81316,93021,3,4
11004,A71845,19633,3,3
98792,A43743,73171,2,3
93661,A95853,9865,3,4
75166,A36874,25255,2,3
4632,A54774,86355,1,3
51961,A93722,66070,3,2
68083,A13063,32299,2,4
67327,A66991,67666,1,4
83861,A26316,99439,3,3
28904,A42203,72526,3,2
13399,A96935,28557,3,1
49161,A13685,49427,1,4
50508,A1386,3420,1,1
17329,A85170,8401,1,2
38825,A53776,31403,1,4
99286,A19468,24969,2,2
93316,A98407,47234,3,4
67146,A36578,54070,1,1
88949,A80604,36974,3,2
66423,A42402,19745,4,4
25744,A87411,59145,2,2
629,A73770,27840,1,4
65454,A68867,14848,3,4
21374,A82192,49768,4,3
12302,A34006,29625,4,2
79608,A33717,33892,2,2
63412,A66838,68490,1,1
5650,A381,32,2,3
24436,A27575,14510,2,4
28239,A80623,38803,4,3
97833,A44275,32922,2,2
79575,A23510,92016,1,1
69774,A66772,27968,3,3
77770,A64538,35174,2,2
8208,A38378,30902,4,4
89373,A30575,16445,4,2
58103,A90259,78284,3,3
22942,A6566,89038,3,2
39671,A32070,70096,2,3
55853,A50832,96798,4,2
93910,A41324,38356,2,1
73725,A89014,92117,4,4
42153,A41456,98161,2,4
88798,A2553,78986,3,3
55142,A61996,7850,3,4
72910,A84382,92910,3,2
56602,A42317,24856,2,1
32372,A81936,2418,2,2
69026,A79409,30025,3,2
91150,A38291,61192,2,3
27612,A45302,25484,4,1
31097,A76448,60703,4,3
75729,A25272,29635,4,2
47950,A54111,86859,3,2
68421,A22818,28758,2,3
53567,A63341,17427,4,4
2327,A30675,33228,3,3
43058,A39061,62452,2,2
71298,A71010,33782,4,4
88734,A40725,42297,3,3
29522,A1292,98847,3,1
13897,A15935,5875,4,3
88034,A24410,40423,1,2
60646,A17291,31384,3,3
95756,A51942,41086,1,1
8646,A72797,5458,3,1
87407,A58348,96790,1,1
14835,A41435,90720,4,1
61452,A55210,34807,3,4
96347,A91817,77341,3,4
63034,A41662,52941,1,3
60033,A91108,92520,4,2
83097,A60595,41611,2,4
16859,A27512,90856,1,1
75287,A63859,1983,2,3
80741,A27303,46052,4,1
56106,A52158,50156,1,3
72317,A11106,6751,1,4
43394,A84755,34038,2,3
7930,A51871,83832,3,1
47760,A354,43753,4,1
60054,A7669,7755,4,3
22343,A75952,58155,3,4
980,A78996,77041,4,1
96838,A37836,79843,3,3
58504,A62422,18192,3,1
88362,A88700,44748,4,4
88688,A60588,98917,1,2
83843,A90628,24349,1,1
58515,A76795,20118,2,2
81001,A16537,56175,4,4
64495,A24482,12916,4,1
31253,A37111,92659,3,3
44885,A66585,57629,3,3
4938,A23068,3434,4,1
99909,A80208,14738,1,4
95492,A74863,95016,3,3
81312,A89465,15756,3,2
80977,A97190,88635,3,2
1939,A99550,56895,1,3
23535,A75023,54178,2,3
68918,A66681,92044,4,1
22041,A77080,20520,3,2
35159,A56369,73992,1,3
61357,A54415,59647,1,2
53641,A97257,52633,4,4
64452,A90770,11926,1,2
15893,A99042,63552,4,3
27019,A47921,33020,1,1
33968,A44405,12819,1,3
90636,A39320,44595,4,4
51113,A87296,21733,3,4
68417,A63929,92385,1,2
83394,A29720,16736,1,2
26496,A70462,97585,1,3
21073,A79658,18755,3,4
83805,A82764,20159,2,1
93785,A48543,71274,3,3
67416,A75200,84067,2,3
21727,A93628,9813,3,1
29643,A31977,64533,4,4
62329,A23100,6405,1,2
25281,A38765,22164,2,4
28342,A6278,65047,3,4
76863,A67971,15623,3,3
67935,A91781,16304,1,4
64090,A18647,16810,4,1
68501,A47046,39079,4,4
21678,A11689,8848,2,1
12517,A30359,64034,2,1
49123,A22232,47822,4,4
3230,A12925,97628,2,1
62203,A63741,96102,4,1
29693,A5770,43312,1,3
42379,A83482,14111,2,3
41419,A9546,20457,2,1
76078,A39773,774,4,2
71250,A14108,99638,1,3
85067,A89911,9795,4,2
98140,A56431,56627,3,2
70886,A13369,36873,2,2
71024,A68693,6157,2,3
74021,A10889,99518,4,2
31478,A2390,85029,3,4
95387,A87338,76263,3,4
85148,A77971,88940,3,4
30390,A87338,55001,1,3
15318,A51917,16448,3,4
42114,A6972,75254,1,4
34609,A19315,59032,4,2
29558,A17462,67070,4,4
85172,A75388,64648,1,4
18867,A85414,34787,4,2
90950,A72265,50697,3,1
41952,A17747,76848,3,4
92475,A18163,19298,4,2
574,A20923,92568,2,1
7072,A74547,65787,1,3
31928,A57443,64086,1,4
67970,A46332,93411,4,2
72257,A63095,73001,4,2
87300,A32537,98511,2,3
34136,A1131,46222,4,3
30399,A99562,87272,4,4
44885,A61149,88763,3,2
98492,A85731,87498,4,1
58965,A13467,30143,3,1
97972,A25951,50107,2,3
59854,A85275,64792,3,4
18717,A37297,9031,3,1
58174,A53661,93576,4,2
53498,A98395,81460,1,2
92352,A82764,20159,4,2
20793,A68164,17472,3,1
21527,A46658,8931,3,3
42318,A7541,16753,2,2
40662,A65324,41485,1,4
13379,A68334,96001,3,3
5099,A78570,56885,1,1
42959,A39082,1190,2,1
23033,A94941,77003,1,1
52030,A1715,90404,1,3
91660,A85780,72506,4,2
72751,A44864,3178,2,3
41926,A52822,27454,1,1
87235,A38262,66113,2,1
64452,A47552,82124,2,3
7547,A30722,7294,1,3
17227,A76145,1986,3,4
20563,A95742,88915,4,1
59349,A63436,3396,4,2
30848,A35677,29495,3,4
87404,A23624,72354,4,3
45596,A72691,51569,4,1
72967,A57231,54681,3,1
93004,A31928,92565,1,1
49544,A44880,58974,2,4
83662,A5561,48428,4,4
91535,A18044,40978,1,3
25783,A57391,85507,3,1
84668,A39637,75612,1,2
41208,A8069,99309,2,1
16371,A7480,87938,3,2
63877,A95778,10879,4,1
57531,A16514,56041,4,1
71972,A17783,29192,4,3
324,A37843,91797,3,4
39871,A43505,34557,2,4
80611,A2957,75968,3,4
95574,A53647,16813,4,2
42658,A78633,52768,3,1
49409,A74782,60407,3,3
34942,A91599,86011,1,2
20355,A45598,98071,1,4
74351,A68476,31879,3,1
83625,A32,15861,4,1
87250,A80554,31428,1,1
80706,A85499,26351,4,2
82571,A37236,9578,2,4
23444,A87293,34341,1,3
47087,A3050,84817,3,2
91092,A92994,42457,2,3
75469,A39573,81131,3,1
34358,A33429,67717,1,3
94216,A93207,24767,2,1
53813,A91907,99112,4,4
55277,A1906,19382,3,2
34585,A27740,94728,3,1
55736,A23673,98716,3,4
65296,A98511,90190,4,4
28169,A38846,3791,2,2
15073,A12767,96476,2,1
19228,A68048,13254,1,1
90916,A25505,18653,2,3
54607,A29294,1419,1,1
22611,A88563,41061,1,4
96736,A11916,12438,1,1
40320,A57490,25206,4,2
7952,A14975,97869,3,1
95245,A48270,66133,3,2
14358,A32940,37952,1,3
60607,A24739,20876,3,1
67883,A71859,35776,2,3
75848,A19939,83041,1,4
76553,A82329,21512,4,3
57297,A53760,99757,2,4
7598,A23269,34548,2,1
5099,A51803,63803,1,3
87562,A23868,41669,2,1
1733,A14001,26366,3,2
74532,A54603,29242,1,2
21511,A67605,58503,1,1
76972,A88604,84561,4,1
99811,A6503,98689,3,4
7376,A32070,50971,1,1
22126,A20826,81811,3,2
45638,A39562,69864,4,1
96247,A80816,79526,2,4
27477,A44930,56139,3,3
75888,A57845,82575,3,4
63890,A9131,48352,1,2
95187,A69643,76592,2,2
35216,A19488,49848,3,4
35530,A56855,3003,3,2
44618,A6801,74709,2,4
51320,A65412,5274,1,3
63395,A33717,33892,1,4
2511,A21279,84847,2,3
80205,A39457,41649,4,4
24396,A12746,25426,2,3
90089,A64423,41885,3,4
2044,A37369,89750,2,1
81140,A41026,84266,3,1
89327,A88786,75461,4,1
24687,A39701,3145,4,2
60602,A10771,50372,2,3
42135,A73649,89167,3,2
8285,A67771,4728,2,3
78244,A29849,40258,1,3
55787,A40040,53780,4,1
22355,A72909,30301,2,2
51963,A90440,46417,4,1
39918,A10068,32241,1,3
69013,A95799,77328,4,3
70314,A75432,70479,3,4
8636,A18687,69079,1,3
73928,A14908,6577,3,4
96804,A66883,78273,4,2
15642,A19692,35968,3,2
75884,A62663,37500,3,3
88469,A24088,16508,2,4
1644,A32281,94434,3,4
38216,A25429,95723,4,2
8399,A27393,55309,2,3
85930,A76285,81160,1,1
37394,A55813,53301,1,2
64935,A93244,29861,2,1
61352,A14355,8304,1,1
57225,A9812,3539,1,4
17166,A14574,38413,1,1
6838,A75067,75121,2,1
70469,A86189,3488,3,2
27447,A92473,75886,1,2
92644,A95031,1832,1,4
52714,A27604,38832,3,1
6448,A12168,4464,3,3
97222,A55601,72763,4,3
7248,A80971,49330,2,4
50332,A37399,76233,4,4
47242,A19752,92028,2,1
9934,A31844,38484,4,4
20715,A75504,94950,4,3
98473,A82626,14010,4,2
16823,A38802,30830,3,1
38365,A55665,66255,3,2
1981,A50468,21260,1,3
64494,A76920,58099,4,3
53577,A13421,94912,3,2
58797,A22149,55140,1,1
55289,A50068,6436,3,3
24342,A53230,87037,4,1
69599,A70221,11509,4,4
26254,A66587,8446,1,1
84665,A84496,59801,4,3
53605,A85904,3191,3,1
85220,A40217,92059,3,3
77589,A5935,25715,1,4
14599,A91724,56543,1,1
85110,A45984,90067,1,3
76682,A3195,8693,1,3
80545,A5906,74999,2,3
14231,A23843,44530,2,2
31422,A24665,3868,3,3
46828,A43473,51689,2,3
73344,A82890,83260,3,3
87169,A78710,54863,3,3
50753,A67062,25647,1,3
93882,A22426,29524,2,3
54637,A91667,26301,3,1
45304,A66221,65543,3,4
23409,A40691,53139,2,2
58164,A95828,87404,2,3
14298,A98637,53545,3,1
45754,A26440,81728,2,1
99593,A36777,55371,2,1
9399,A20605,11597,2,4
66272,A60470,90204,2,4
79333,A793,23109,3,2
64888,A51988,28464,4,4
61134,A5594,45513,2,3
88801,A87669,95739,1,2
99098,A69467,44905,1,4
5631,A51286,4028,1,2
80413,A87879,89819,1,1
12068,A10435,88740,3,4
59195,A9300,43698,3,3
33195,A65441,83830,4,4
83554,A46192,17513,4,2
11087,A76104,81510,2,4
25619,A12918,24849,1,3
92911,A30945,48115,2,1
85349,A39544,35228,2,1
24297,A48667,48839,2,4
27049,A22576,79834,2,3
58744,A66619,31030,3,2
80302,A16842,5800,2,2
81825,A41869,3643,2,3
88433,A97356,65996,4,1
49699,A99178,18335,1,3
26235,A37406,46379,4,2
33881,A95340,5674,2,4
78830,A74895,97844,3,1
73645,A86871,89412,2,2
53752,A29246,15414,2,1
40969,A60485,62515,4,3
76726,A64646,61475,2,1
13443,A33193,2273,4,3
85304,A70050,35316,2,2
34543,A49089,14416,3,3
95958,A25117,66528,2,2
29780,A59275,76916,3,4
28825,A76780,98820,4,2
1442,A98344,9163,2,1
57784,A58723,22856,2,4
5464,A94334,82935,4,1
33482,A79170,73811,4,2
65677,A82755,56748,4,1
26488,A69876,20673,4,3
6016,A73968,97687,1,3
50355,A34105,43843,4,2
75013,A80732,13642,4,3
60162,A13130,61915,4,4
96672,A96712,28680,3,2
79089,A26269,22556,3,4
76346,A46707,63724,4,3
34380,A10515,44676,4,3
60338,A10428,6573,3,3
43836,A89396,50222,2,4
9714,A88491,53319,3,4
48428,A62184,7226,3,1
352,A42630,80197,1,4
56952,A54693,22749,2,3
57699,A89841,98438,2,2
63110,A9501,79089,1,4
87161,A89577,94805,1,2
86585,A34533,3980,2,2
44046,A47617,75319,1,3
38360,A50084,86408,1,2
91257,A99174,90915,1,2
64839,A36887,93206,3,2
45287,A42,89883,4,1
1885,A80975,69378,2,4
16836,A92083,24651,4,4
75706,A86956,7343,4,2
84146,A70357,99319,3,4
1789,A61454,9815,4,3
52836,A71668,91365,2,3
5246,A1868,96624,2,1
31826,A5309,40807,1,4
59239,A18967,73576,4,2
11147,A10805,20721,1,2
69950,A16332,12866,4,4
64251,A70364,91443,4,4
52170,A72429,11428,2,3
23989,A73823,58668,4,4
64210,A3032,5864,1,2
96783,A70359,19667,3,3
2736,A84748,59843,1,3
28315,A20772,85661,3,3
37128,A29401,88883,1,2
2808,A44078,66576,1,2
10333,A79847,34562,1,4
92644,A73050,20966,2,3
94707,A50330,64462,2,1
74891,A20881,72518,3,3
9703,A94647,55991,1,3
43871,A86069,1953,2,4
53742,A29406,38182,2,2
33221,A71980,87693,2,1
6513,A91678,42814,2,3
19152,A53322,17002,3,1
98207,A95616,56015,3,1
54155,A53807,17150,4,2
13186,A93688,48786,4,1
21404,A59799,54744,4,2
58746,A18887,11636,4,2
45982,A41736,30614,1,2
16612,A73332,61271,2,4
64294,A42318,21370,2,3
16120,A58606,39100,3,3
621,A68243,2646,2,3
38353,A98677,6918,3,3
16994,A48034,62698,2,3
60020,A64317,50289,2,3
654,A50959,5734,2,2
72386,A52655,62518,1,1
86209,A70473,70912,4,3
87786,A26469,38551,1,2
17874,A90538,38066,4,4
1120,A84357,30950,2,3
35259,A30447,6820,3,3
25601,A17726,79928,1,2
28411,A85356,13835,4,2
24884,A22974,57428,1,3
41975,A53521,9441,4,3
56086,A1978,91843,4,4
27294,A66095,4579,3,1
66428,A13739,80600,4,2
22733,A18407,59977,3,1
62172,A36559,37750,2,3
36464,A50152,64756,4,1
26633,A44368,81180,2,1
81159,A63478,62131,2,2
66245,A89423,91668,2,4
39699,A23319,36747,4,2
68425,A10548,89008,1,4
75142,A42028,37746,4,1
95750,A5644,3660,4,2
78435,A19318,24534,4,2
81679,A57126,45409,3,3
21217,A22672,40859,4,1
45195,A91801,13156,1,4
51253,A50389,93402,3,1
63968,A87529,39654,1,2
9047,A62429,27702,3,3
6710,A27519,67396,4,4
41086,A47917,26619,3,1
76472,A44700,68952,1,1
32201,A22172,26054,3,1
7831,A18701,99661,3,3
18066,A55135,1751,4,4
48086,A95814,34144,1,3
67095,A69540,94368,2,1
80802,A89608,83098,4,2
17800,A83585,1508,2,4
21235,A28894,35166,4,4
30329,A98625,15662,4,4
10368,A88881,94364,3,4
12079,A15012,63779,4,2
181,A79827,72973,3,1
50373,A41667,4453,4,4
69950,A72945,1764,3,2
34493,A65688,79987,1,4
68534,A3395,25363,4,3
98257,A36272,34120,3,3
24918,A38843,91189,3,1
57385,A80134,47452,1,4
16968,A36539,46051,4,4
94062,A25278,82073,3,4
89118,A94523,62622,4,2
73976,A27601,45621,2,2
5906,A94913,54512,2,2
17902,A76342,57084,4,2
92281,A5514,6615,3,2
60239,A27798,5166,2,2
229,A36963,47453,2,1
65009,A99572,14442,2,1
71807,A26805,88032,2,2
15027,A80868,50214,3,3
62029,A64078,41276,1,2
75559,A23435,15002,2,3
8363,A53405,83313,4,4
67244,A37224,75214,1,2
43038,A19489,19400,3,2
11433,A16826,47730,3,4
83215,A59548,21007,1,3
13057,A42696,66368,2,4
49363,A90,8618,1,1
23926,A54169,24901,3,3
9602,A61901,7200,3,1
976,A40184,34554,1,2
35053,A99063,83461,3,1
96622,A58396,45521,4,4
96274,A74160,84161,2,1
87678,A47213,26717,4,4
43067,A36651,51000,2,1
61579,A59168,53270,3,4
752,A3771,28554,3,1
21296,A94690,39763,3,3
32876,A27406,32408,4,4
18584,A81275,38790,2,4
12123,A3802,58834,4,1
61955,A62994,75645,2,3
34259,A65880,3809,1,2
92424,A76947,30584,2,2
30508,A9200,22551,1,3
87394,A82421,37045,4,3
17218,A94096,73122,1,3
33777,A5249,75709,1,2
53585,A60371,5107,4,3
54295,A80258,39063,4,1
62800,A30988,29153,2,3
10226,A67335,8411,4,2
31553,A207,98352,1,1
90008,A74401,58612,2,3
5993,A9071,16994,2,3
4820,A57679,57978,4,2
39663,A60888,87213,2,3
77258,A81405,37337,2,2
48243,A24549,36615,4,3
77885,A78570,56885,1,3
55561,A22782,39169,4,1
74717,A12859,47972,1,2
81376,A67871,62703,4,1
23247,A24959,9846,4,3
51411,A50256,38713,2,1
63469,A7912,96233,3,4
35322,A76529,48450,2,4
74066,A70955,23076,3,1
6888,A92610,42263,4,4
70249,A8108,60268,4,4
40300,A45867,28750,4,4
57979,A58778,4634,2,4
44533,A12763,90762,1,4
83566,A50569,30613,2,4
55078,A13754,39713,4,4
63047,A52318,54762,2,4
95311,A83743,25004,4,2
89823,A90436,76670,4,4
39160,A60227,11975,4,1
60642,A2999,3470,2,3
31193,A74024,82163,2,2
43371,A58466,77547,4,4
63312,A77651,29039,4,2
5888,A41339,93878,3,4
31493,A59807,86066,2,3
39820,A83826,84844,4,4
39664,A10043,48564,1,3
17104,A8436,88866,2,4
73148,A99669,33150,1,3
4762,A68587,28547,4,3
13021,A26633,87765,1,4
35041,A60834,65720,1,3
94594,A42773,33495,3,4
30065,A78779,86488,1,4
96719,A10485,33645,3,1
18944,A58681,45462,4,1
55063,A87301,92968,1,1
38638,A41667,67159,4,2
49456,A74205,18645,2,2
55272,A59923,55830,1,1
25209,A65895,92524,2,2
1143,A18589,83767,2,1
6713,A95562,35501,4,3
43581,A71466,35237,2,2
42991,A59178,16920,1,3
47462,A43565,68904,2,3
8133,A39082,61471,1,3
42489,A94176,47091,1,1
8025,A86864,92118,2,2
32731,A60071,74368,4,3
9241,A31196,95304,3,3
44255,A87677,3561,4,3
80229,A46034,25940,4,2
10497,A58615,90175,3,4
90939,A79396,43972,1,3
83770,A3661,8842,2,3
78501,A46144,40333,2,3
92427,A43749,57538,2,3
92252,A83102,38940,3,2
63783,A87769,56434,1,2
14490,A60502,36723,4,2
16921,A93135,23780,4,3
81810,A22521,46855,4,2
86940,A8609,59587,1,3
74694,A46088,24577,4,1
73955,A42473,12985,4,1
62430,A12994,14704,4,1
60709,A59980,61175,2,2
45848,A12693,36866,1,3
95135,A83518,15800,2,1
65605,A90140,76352,1,2
16120,A36998,26564,4,4
18486,A47267,33653,1,3
78004,A59200,97193,2,3
15057,A79619,98725,2,2
57117,A21175,95087,1,1
91894,A92731,11910,1,2
89385,A93052,64055,3,2
56167,A33120,52588,2,2
55585,A6388,63456,2,3
41485,A66051,21185,2,4
41807,A87032,22951,3,2
99657,A20090,93478,3,1
5326,A92636,35304,1,2
43140,A23948,70061,1,3
36245,A56828,53818,1,2
54700,A1812,20506,4,3
79252,A35512,30478,1,4
88524,A51705,68680,4,1
42149,A19363,3419,2,4
88740,A4348,54909,1,2
19942,A14080,94542,2,2
40952,A70456,6362,4,1
78879,A62306,45974,3,3
4102,A11285,97400,2,4
40973,A15141,72920,4,3
45737,A62370,44732,3,3
14187,A23534,5431,1,1
73417,A20200,31461,3,3
46554,A73158,55273,2,4
5363,A36737,41132,3,1
22522,A35984,34396,1,1
95761,A63998,70850,4,2
49554,A19307,71428,4,1
16476,A58397,71165,1,2
88211,A24283,58200,3,3
92304,A90160,89546,2,4
96623,A56821,33744,2,4
5652,A36153,33354,3,3
35448,A61197,24414,4,1
97208,A21189,74974,3,4
51630,A25211,15356,4,3
43869,A55675,20972,2,3
92316,A4138,83797,2,2
34832,A96799,74716,3,2
12027,A62365,7000,3,2
57649,A47714,1430,4,4
77503,A27310,32227,1,2
56529,A37042,98630,2,4
10856,A68890,51693,3,2
49749,A53168,78070,1,4
54012,A18001,52887,2,4
52122,A42676,87285,2,4
